时间,索力值(kN)
2023-01-01 01:10:00,2905.402
2023-01-01 02:20:00,2904.754
2023-01-01 03:30:00,2904.45
2023-01-01 04:40:00,2904.306
2023-01-01 05:50:00,2904.162
2023-01-01 07:00:00,2904.266
2023-01-01 08:10:00,2904.226
2023-01-01 09:20:00,2904.25
2023-01-01 10:30:00,2904.634
2023-01-01 11:40:00,2904.866
2023-01-01 12:50:00,2905.018
2023-01-01 14:00:00,2905.106
2023-01-01 15:10:00,2905.178
2023-01-01 16:20:00,2905.266
2023-01-01 17:30:00,2905.298
2023-01-01 18:40:00,2905.186
2023-01-01 19:50:00,2905.266
2023-01-01 21:00:00,2905.13
2023-01-01 22:10:00,2904.93
2023-01-01 23:20:00,2904.898
2023-01-02 00:40:00,2904.898
2023-01-02 02:00:00,2904.73
2023-01-02 03:10:00,2904.434
2023-01-02 04:20:00,2904.338
2023-01-02 05:30:00,2904.314
2023-01-02 06:40:00,2904.25
2023-01-02 07:50:00,2904.322
2023-01-02 09:00:00,2904.49
2023-01-02 10:10:00,2904.714
2023-01-02 11:30:00,2904.866
2023-01-02 12:40:00,2905.178
2023-01-02 13:50:00,2905.57
2023-01-02 15:00:00,2905.218
2023-01-02 16:10:00,2905.314
2023-01-02 17:20:00,2905.378
2023-01-02 18:30:00,2905.026
2023-01-02 19:40:00,2904.906
2023-01-02 20:50:00,2904.586
2023-01-02 22:00:00,2904.434
2023-01-02 23:10:00,2904.322
2023-01-03 00:30:00,2904.178
2023-01-03 01:40:00,2903.986
2023-01-03 02:50:00,2904.074
2023-01-03 04:00:00,2903.93
2023-01-03 05:10:00,2903.906
2023-01-03 06:20:00,2904.066
2023-01-03 07:30:00,2904.146
2023-01-03 08:40:00,2904.178
2023-01-03 09:50:00,2904.562
2023-01-03 11:00:00,2904.626
2023-01-03 12:10:00,2905.17
2023-01-03 13:20:00,2905.482
2023-01-03 14:30:00,2905.73
2023-01-03 15:40:00,2905.922
2023-01-03 16:50:00,2905.898
2023-01-03 18:00:00,2905.818
2023-01-03 19:10:00,2905.73
2023-01-03 20:20:00,2905.642
2023-01-03 21:30:00,2905.378
2023-01-03 22:40:00,2905.258
2023-01-03 23:50:00,2905.058
2023-01-04 01:10:00,2904.866
2023-01-04 02:20:00,2904.738
2023-01-04 03:30:00,2904.69
2023-01-04 04:40:00,2904.578
2023-01-04 05:50:00,2904.61
2023-01-04 07:00:00,2904.658
2023-01-04 08:10:00,2904.722
2023-01-04 09:20:00,2904.794
2023-01-04 10:30:00,2905.098
2023-01-04 11:40:00,2905.218
2023-01-04 12:50:00,2905.378
2023-01-04 14:00:00,2905.794
2023-01-04 15:10:00,2905.954
2023-01-04 16:20:00,2906.026
2023-01-04 17:30:00,2906.09
2023-01-04 18:40:00,2906.05
2023-01-04 19:50:00,2905.906
2023-01-04 21:00:00,2905.73
2023-01-04 22:10:00,2905.482
2023-01-04 23:20:00,2905.346
2023-01-05 00:40:00,2905.202
2023-01-05 01:50:00,2905.018
2023-01-05 03:00:00,2905.034
2023-01-05 04:10:00,2904.882
2023-01-05 05:20:00,2904.946
2023-01-05 06:30:00,2904.882
2023-01-05 07:40:00,2905.002
2023-01-05 08:50:00,2905.274
2023-01-05 10:00:00,2905.378
2023-01-05 11:10:00,2905.698
2023-01-05 12:20:00,2905.634
2023-01-05 13:30:00,2905.826
2023-01-05 14:40:00,2906.146
2023-01-05 15:50:00,2906.37
2023-01-05 17:00:00,2906.61
2023-01-05 18:10:00,2906.882
2023-01-05 19:20:00,2906.418
2023-01-05 20:30:00,2906.338
2023-01-05 21:40:00,2905.426
2023-01-05 22:50:00,2904.754
2023-01-06 00:10:00,2904.37
2023-01-06 01:20:00,2904.05
2023-01-06 02:30:00,2903.874
2023-01-06 03:40:00,2903.498
2023-01-06 04:50:00,2903.466
2023-01-06 06:00:00,2903.346
2023-01-06 07:10:00,2903.506
2023-01-06 08:20:00,2903.49
2023-01-06 09:30:00,2903.346
2023-01-06 10:40:00,2903.786
2023-01-06 11:50:00,2904.298
2023-01-06 13:00:00,2904.754
2023-01-06 14:10:00,2905.154
2023-01-06 15:20:00,2905.314
2023-01-06 16:30:00,2906.034
2023-01-06 17:40:00,2905.906
2023-01-06 18:50:00,2905.954
2023-01-06 20:00:00,2905.378
2023-01-06 21:10:00,2904.818
2023-01-06 22:20:00,2904.306
2023-01-06 23:30:00,2903.762
2023-01-07 00:50:00,2903.498
2023-01-07 02:00:00,2903.178
2023-01-07 03:10:00,2902.978
2023-01-07 04:20:00,2902.618
2023-01-07 05:30:00,2902.514
2023-01-07 06:40:00,2902.786
2023-01-07 07:50:00,2903.058
2023-01-07 09:00:00,2902.322
2023-01-07 10:10:00,2903.234
2023-01-07 11:20:00,2905.154
2023-01-07 12:30:00,2906.522
2023-01-07 13:40:00,2907.794
2023-01-07 14:50:00,2909.058
2023-01-07 16:00:00,2908.466
2023-01-07 17:20:00,2907.714
2023-01-07 18:30:00,2906.85
2023-01-07 19:40:00,2905.97
2023-01-07 20:50:00,2905.346
2023-01-07 22:00:00,2904.658
2023-01-07 23:10:00,2904.098
2023-01-08 00:30:00,2903.618
2023-01-08 01:40:00,2903.234
2023-01-08 02:50:00,2903.138
2023-01-08 04:00:00,2902.962
2023-01-08 05:10:00,2902.914
2023-01-08 06:20:00,2903.002
2023-01-08 07:30:00,2902.898
2023-01-08 08:40:00,2902.642
2023-01-08 09:50:00,2902.738
2023-01-08 11:00:00,2903.106
2023-01-08 12:10:00,2903.762
2023-01-08 13:20:00,2904.386
2023-01-08 14:30:00,2905.186
2023-01-08 15:40:00,2906.514
2023-01-08 16:50:00,2905.842
2023-01-08 18:00:00,2905.53
2023-01-08 19:10:00,2905.058
2023-01-08 20:20:00,2904.674
2023-01-08 21:30:00,2904.162
2023-01-08 22:40:00,2903.834
2023-01-08 23:50:00,2903.57
2023-01-09 01:10:00,2903.586
2023-01-09 02:20:00,2903.354
2023-01-09 03:30:00,2903.354
2023-01-09 04:40:00,2902.994
2023-01-09 05:50:00,2903.098
2023-01-09 07:00:00,2902.802
2023-01-09 08:10:00,2902.858
2023-01-09 09:20:00,2903.162
2023-01-09 10:30:00,2903.554
2023-01-09 11:40:00,2903.682
2023-01-09 12:50:00,2904.21
2023-01-09 14:00:00,2905.202
2023-01-09 15:10:00,2905.722
2023-01-09 16:20:00,2905.658
2023-01-09 17:30:00,2905.394
2023-01-09 18:40:00,2904.914
2023-01-09 19:50:00,2904.546
2023-01-09 21:00:00,2904.282
2023-01-09 22:10:00,2904.146
2023-01-09 23:20:00,2904.218
2023-01-10 00:40:00,2903.922
2023-01-10 01:50:00,2903.738
2023-01-10 03:00:00,2903.57
2023-01-10 04:10:00,2903.514
2023-01-10 05:20:00,2903.218
2023-01-10 06:30:00,2903.25
2023-01-10 07:40:00,2903.25
2023-01-10 08:50:00,2903.346
2023-01-10 10:00:00,2903.506
2023-01-10 11:10:00,2903.858
2023-01-10 12:20:00,2904.354
2023-01-10 13:30:00,2905.202
2023-01-10 14:40:00,2906.298
2023-01-10 15:50:00,2905.666
2023-01-10 17:00:00,2905.418
2023-01-10 18:10:00,2905.218
2023-01-10 19:20:00,2904.85
2023-01-10 20:30:00,2904.634
2023-01-10 21:40:00,2904.458
2023-01-10 22:50:00,2904.45
2023-01-11 00:10:00,2904.114
2023-01-11 01:20:00,2903.954
2023-01-11 02:30:00,2903.658
2023-01-11 03:40:00,2903.554
2023-01-11 04:50:00,2903.538
2023-01-11 06:00:00,2903.394
2023-01-11 07:10:00,2903.354
2023-01-11 08:20:00,2903.498
2023-01-11 09:30:00,2903.634
2023-01-11 10:40:00,2904.29
2023-01-11 11:50:00,2904.866
2023-01-11 13:00:00,2905.882
2023-01-11 14:10:00,2908.058
2023-01-11 15:20:00,2909.666
2023-01-11 16:30:00,2909.826
2023-01-11 17:40:00,2909.41
2023-01-11 18:50:00,2907.986
2023-01-11 20:00:00,2906.994
2023-01-11 21:10:00,2906.938
2023-01-11 22:20:00,2906.018
2023-01-11 23:30:00,2906.042
2023-01-12 00:50:00,2906.002
2023-01-12 02:00:00,2906.21
2023-01-12 03:10:00,2906.378
2023-01-12 04:20:00,2906.162
2023-01-12 05:30:00,2906.498
2023-01-12 06:40:00,2906.762
2023-01-12 07:50:00,2906.802
2023-01-12 09:00:00,2906.882
2023-01-12 10:10:00,2907.13
2023-01-12 11:20:00,2907.25
2023-01-12 12:30:00,2907.362
2023-01-12 13:40:00,2907.81
2023-01-12 14:50:00,2908.018
2023-01-12 16:00:00,2908.338
2023-01-12 17:10:00,2908.106
2023-01-12 18:20:00,2907.594
2023-01-12 19:30:00,2906.706
2023-01-12 20:40:00,2906.018
2023-01-12 21:50:00,2905.466
2023-01-12 23:00:00,2905.162
2023-01-13 00:20:00,2904.978
2023-01-13 01:30:00,2905.13
2023-01-13 02:40:00,2904.722
2023-01-13 03:50:00,2904.85
2023-01-13 05:00:00,2904.354
2023-01-13 06:10:00,2904.85
2023-01-13 07:20:00,2904.97
2023-01-13 08:30:00,2905.17
2023-01-13 09:40:00,2905.506
2023-01-13 10:50:00,2905.978
2023-01-13 12:00:00,2905.954
2023-01-13 13:10:00,2906.17
2023-01-13 14:20:00,2906.674
2023-01-13 15:30:00,2906.978
2023-01-13 16:40:00,2907.154
2023-01-13 17:50:00,2907.202
2023-01-13 19:00:00,2906.97
2023-01-13 20:10:00,2906.73
2023-01-13 21:20:00,2906.834
2023-01-13 22:30:00,2906.954
2023-01-13 23:40:00,2906.258
2023-01-14 01:00:00,2906.194
2023-01-14 02:10:00,2905.962
2023-01-14 03:20:00,2906.05
2023-01-14 04:30:00,2905.794
2023-01-14 05:40:00,2905.906
2023-01-14 06:50:00,2906.05
2023-01-14 08:00:00,2906.098
2023-01-14 09:10:00,2905.642
2023-01-14 10:20:00,2905.298
2023-01-14 11:30:00,2904.986
2023-01-14 12:40:00,2904.85
2023-01-14 13:50:00,2904.37
2023-01-14 15:00:00,2904.322
2023-01-14 16:10:00,2903.938
2023-01-14 17:20:00,2903.554
2023-01-14 18:30:00,2903.266
2023-01-14 19:40:00,2903.074
2023-01-14 20:50:00,2902.922
2023-01-14 22:00:00,2902.85
2023-01-14 23:10:00,2902.578
2023-01-15 00:30:00,2902.546
2023-01-15 01:40:00,2902.314
2023-01-15 02:50:00,2901.546
2023-01-15 04:00:00,2900.93
2023-01-15 05:10:00,2900.586
2023-01-15 06:20:00,2900.61
2023-01-15 07:30:00,2900.466
2023-01-15 08:40:00,2900.29
2023-01-15 09:50:00,2900.146
2023-01-15 11:00:00,2900.13
2023-01-15 12:10:00,2899.97
2023-01-15 13:20:00,2900.034
2023-01-15 14:30:00,2900.146
2023-01-15 15:40:00,2900.202
2023-01-15 16:50:00,2900.506
2023-01-15 18:00:00,2900.73
2023-01-15 19:10:00,2900.682
2023-01-15 20:20:00,2900.738
2023-01-15 21:30:00,2900.866
2023-01-15 22:40:00,2900.81
2023-01-15 23:50:00,2900.738
2023-01-16 01:10:00,2900.698
2023-01-16 02:20:00,2900.514
2023-01-16 03:30:00,2900.29
2023-01-16 04:40:00,2900.346
2023-01-16 05:50:00,2900.162
2023-01-16 07:00:00,2900.226
2023-01-16 08:10:00,2900.506
2023-01-16 09:20:00,2900.706
2023-01-16 10:30:00,2900.258
2023-01-16 11:40:00,2900.274
2023-01-16 12:50:00,2900.594
2023-01-16 14:00:00,2900.698
2023-01-16 15:10:00,2900.882
2023-01-16 16:20:00,2901.026
2023-01-16 17:30:00,2901.186
2023-01-16 18:40:00,2901.226
2023-01-16 19:50:00,2901.266
2023-01-16 21:00:00,2901.298
2023-01-16 22:10:00,2901.234
2023-01-16 23:20:00,2901.17
2023-01-17 00:40:00,2900.962
2023-01-17 01:50:00,2900.658
2023-01-17 03:00:00,2900.338
2023-01-17 04:10:00,2900.378
2023-01-17 05:20:00,2900.466
2023-01-17 06:30:00,2900.49
2023-01-17 07:40:00,2900.602
2023-01-17 08:50:00,2900.914
2023-01-17 10:00:00,2901.026
2023-01-17 11:10:00,2901.09
2023-01-17 12:20:00,2900.954
2023-01-17 13:30:00,2901.346
2023-01-17 14:40:00,2902.034
2023-01-17 15:50:00,2901.85
2023-01-17 17:00:00,2901.722
2023-01-17 18:10:00,2901.634
2023-01-17 19:20:00,2901.442
2023-01-17 20:30:00,2901.426
2023-01-17 21:40:00,2901.314
2023-01-17 22:50:00,2901.122
2023-01-18 00:10:00,2901.17
2023-01-18 01:20:00,2900.994
2023-01-18 02:30:00,2901.05
2023-01-18 03:40:00,2901.074
2023-01-18 04:50:00,2901.01
2023-01-18 06:00:00,2900.786
2023-01-18 07:10:00,2900.77
2023-01-18 08:20:00,2900.802
2023-01-18 09:30:00,2900.682
2023-01-18 10:40:00,2901.394
2023-01-18 11:50:00,2901.874
2023-01-18 13:00:00,2902.482
2023-01-18 14:10:00,2902.882
2023-01-18 15:20:00,2903.306
2023-01-18 16:30:00,2903.346
2023-01-18 17:40:00,2903.49
2023-01-18 18:50:00,2903.138
2023-01-18 20:00:00,2903.09
2023-01-18 21:10:00,2902.85
