时间,索力值(kN)
2023-01-01 01:10:00,4029.052
2023-01-01 02:20:00,4028.404
2023-01-01 03:30:00,4028.1
2023-01-01 04:40:00,4027.956
2023-01-01 05:50:00,4027.812
2023-01-01 07:00:00,4027.916
2023-01-01 08:10:00,4027.876
2023-01-01 09:20:00,4027.9
2023-01-01 10:30:00,4028.284
2023-01-01 11:40:00,4028.516
2023-01-01 12:50:00,4028.668
2023-01-01 14:00:00,4028.756
2023-01-01 15:10:00,4028.828
2023-01-01 16:20:00,4028.916
2023-01-01 17:30:00,4028.948
2023-01-01 18:40:00,4028.836
2023-01-01 19:50:00,4028.916
2023-01-01 21:00:00,4028.78
2023-01-01 22:10:00,4028.58
2023-01-01 23:20:00,4028.548
2023-01-02 00:40:00,4028.548
2023-01-02 02:00:00,4028.38
2023-01-02 03:10:00,4028.084
2023-01-02 04:20:00,4027.988
2023-01-02 05:30:00,4027.964
2023-01-02 06:40:00,4027.9
2023-01-02 07:50:00,4027.972
2023-01-02 09:00:00,4028.14
2023-01-02 10:10:00,4028.364
2023-01-02 11:30:00,4028.516
2023-01-02 12:40:00,4028.828
2023-01-02 13:50:00,4029.22
2023-01-02 15:00:00,4028.868
2023-01-02 16:10:00,4028.964
2023-01-02 17:20:00,4029.028
2023-01-02 18:30:00,4028.676
2023-01-02 19:40:00,4028.556
2023-01-02 20:50:00,4028.236
2023-01-02 22:00:00,4028.084
2023-01-02 23:10:00,4027.972
2023-01-03 00:30:00,4027.828
2023-01-03 01:40:00,4027.636
2023-01-03 02:50:00,4027.724
2023-01-03 04:00:00,4027.58
2023-01-03 05:10:00,4027.556
2023-01-03 06:20:00,4027.716
2023-01-03 07:30:00,4027.796
2023-01-03 08:40:00,4027.828
2023-01-03 09:50:00,4028.212
2023-01-03 11:00:00,4028.276
2023-01-03 12:10:00,4028.82
2023-01-03 13:20:00,4029.132
2023-01-03 14:30:00,4029.38
2023-01-03 15:40:00,4029.572
2023-01-03 16:50:00,4029.548
2023-01-03 18:00:00,4029.468
2023-01-03 19:10:00,4029.38
2023-01-03 20:20:00,4029.292
2023-01-03 21:30:00,4029.028
2023-01-03 22:40:00,4028.908
2023-01-03 23:50:00,4028.708
2023-01-04 01:10:00,4028.516
2023-01-04 02:20:00,4028.388
2023-01-04 03:30:00,4028.34
2023-01-04 04:40:00,4028.228
2023-01-04 05:50:00,4028.26
2023-01-04 07:00:00,4028.308
2023-01-04 08:10:00,4028.372
2023-01-04 09:20:00,4028.444
2023-01-04 10:30:00,4028.748
2023-01-04 11:40:00,4028.868
2023-01-04 12:50:00,4029.028
2023-01-04 14:00:00,4029.444
2023-01-04 15:10:00,4029.604
2023-01-04 16:20:00,4029.676
2023-01-04 17:30:00,4029.74
2023-01-04 18:40:00,4029.7
2023-01-04 19:50:00,4029.556
2023-01-04 21:00:00,4029.38
2023-01-04 22:10:00,4029.132
2023-01-04 23:20:00,4028.996
2023-01-05 00:40:00,4028.852
2023-01-05 01:50:00,4028.668
2023-01-05 03:00:00,4028.684
2023-01-05 04:10:00,4028.532
2023-01-05 05:20:00,4028.596
2023-01-05 06:30:00,4028.532
2023-01-05 07:40:00,4028.652
2023-01-05 08:50:00,4028.924
2023-01-05 10:00:00,4029.028
2023-01-05 11:10:00,4029.348
2023-01-05 12:20:00,4029.284
2023-01-05 13:30:00,4029.476
2023-01-05 14:40:00,4029.796
2023-01-05 15:50:00,4030.02
2023-01-05 17:00:00,4030.26
2023-01-05 18:10:00,4030.532
2023-01-05 19:20:00,4030.068
2023-01-05 20:30:00,4029.988
2023-01-05 21:40:00,4029.076
2023-01-05 22:50:00,4028.404
2023-01-06 00:10:00,4028.02
2023-01-06 01:20:00,4027.7
2023-01-06 02:30:00,4027.524
2023-01-06 03:40:00,4027.148
2023-01-06 04:50:00,4027.116
2023-01-06 06:00:00,4026.996
2023-01-06 07:10:00,4027.156
2023-01-06 08:20:00,4027.14
2023-01-06 09:30:00,4026.996
2023-01-06 10:40:00,4027.436
2023-01-06 11:50:00,4027.948
2023-01-06 13:00:00,4028.404
2023-01-06 14:10:00,4028.804
2023-01-06 15:20:00,4028.964
2023-01-06 16:30:00,4029.684
2023-01-06 17:40:00,4029.556
2023-01-06 18:50:00,4029.604
2023-01-06 20:00:00,4029.028
2023-01-06 21:10:00,4028.468
2023-01-06 22:20:00,4027.956
2023-01-06 23:30:00,4027.412
2023-01-07 00:50:00,4027.148
2023-01-07 02:00:00,4026.828
2023-01-07 03:10:00,4026.628
2023-01-07 04:20:00,4026.268
2023-01-07 05:30:00,4026.164
2023-01-07 06:40:00,4026.436
2023-01-07 07:50:00,4026.708
2023-01-07 09:00:00,4025.972
2023-01-07 10:10:00,4026.884
2023-01-07 11:20:00,4028.804
2023-01-07 12:30:00,4030.172
2023-01-07 13:40:00,4031.444
2023-01-07 14:50:00,4032.708
2023-01-07 16:00:00,4032.116
2023-01-07 17:20:00,4031.364
2023-01-07 18:30:00,4030.5
2023-01-07 19:40:00,4029.62
2023-01-07 20:50:00,4028.996
2023-01-07 22:00:00,4028.308
2023-01-07 23:10:00,4027.748
2023-01-08 00:30:00,4027.268
2023-01-08 01:40:00,4026.884
2023-01-08 02:50:00,4026.788
2023-01-08 04:00:00,4026.612
2023-01-08 05:10:00,4026.564
2023-01-08 06:20:00,4026.652
2023-01-08 07:30:00,4026.548
2023-01-08 08:40:00,4026.292
2023-01-08 09:50:00,4026.388
2023-01-08 11:00:00,4026.756
2023-01-08 12:10:00,4027.412
2023-01-08 13:20:00,4028.036
2023-01-08 14:30:00,4028.836
2023-01-08 15:40:00,4030.164
2023-01-08 16:50:00,4029.492
2023-01-08 18:00:00,4029.18
2023-01-08 19:10:00,4028.708
2023-01-08 20:20:00,4028.324
2023-01-08 21:30:00,4027.812
2023-01-08 22:40:00,4027.484
2023-01-08 23:50:00,4027.22
2023-01-09 01:10:00,4027.236
2023-01-09 02:20:00,4027.004
2023-01-09 03:30:00,4027.004
2023-01-09 04:40:00,4026.644
2023-01-09 05:50:00,4026.748
2023-01-09 07:00:00,4026.452
2023-01-09 08:10:00,4026.508
2023-01-09 09:20:00,4026.812
2023-01-09 10:30:00,4027.204
2023-01-09 11:40:00,4027.332
2023-01-09 12:50:00,4027.86
2023-01-09 14:00:00,4028.852
2023-01-09 15:10:00,4029.372
2023-01-09 16:20:00,4029.308
2023-01-09 17:30:00,4029.044
2023-01-09 18:40:00,4028.564
2023-01-09 19:50:00,4028.196
2023-01-09 21:00:00,4027.932
2023-01-09 22:10:00,4027.796
2023-01-09 23:20:00,4027.868
2023-01-10 00:40:00,4027.572
2023-01-10 01:50:00,4027.388
2023-01-10 03:00:00,4027.22
2023-01-10 04:10:00,4027.164
2023-01-10 05:20:00,4026.868
2023-01-10 06:30:00,4026.9
2023-01-10 07:40:00,4026.9
2023-01-10 08:50:00,4026.996
2023-01-10 10:00:00,4027.156
2023-01-10 11:10:00,4027.508
2023-01-10 12:20:00,4028.004
2023-01-10 13:30:00,4028.852
2023-01-10 14:40:00,4029.948
2023-01-10 15:50:00,4029.316
2023-01-10 17:00:00,4029.068
2023-01-10 18:10:00,4028.868
2023-01-10 19:20:00,4028.5
2023-01-10 20:30:00,4028.284
2023-01-10 21:40:00,4028.108
2023-01-10 22:50:00,4028.1
2023-01-11 00:10:00,4027.764
2023-01-11 01:20:00,4027.604
2023-01-11 02:30:00,4027.308
2023-01-11 03:40:00,4027.204
2023-01-11 04:50:00,4027.188
2023-01-11 06:00:00,4027.044
2023-01-11 07:10:00,4027.004
2023-01-11 08:20:00,4027.148
2023-01-11 09:30:00,4027.284
2023-01-11 10:40:00,4027.94
2023-01-11 11:50:00,4028.516
2023-01-11 13:00:00,4029.532
2023-01-11 14:10:00,4031.708
2023-01-11 15:20:00,4033.316
2023-01-11 16:30:00,4033.476
2023-01-11 17:40:00,4033.06
2023-01-11 18:50:00,4031.636
2023-01-11 20:00:00,4030.644
2023-01-11 21:10:00,4030.588
2023-01-11 22:20:00,4029.668
2023-01-11 23:30:00,4029.692
2023-01-12 00:50:00,4029.652
2023-01-12 02:00:00,4029.86
2023-01-12 03:10:00,4030.028
2023-01-12 04:20:00,4029.812
2023-01-12 05:30:00,4030.148
2023-01-12 06:40:00,4030.412
2023-01-12 07:50:00,4030.452
2023-01-12 09:00:00,4030.532
2023-01-12 10:10:00,4030.78
2023-01-12 11:20:00,4030.9
2023-01-12 12:30:00,4031.012
2023-01-12 13:40:00,4031.46
2023-01-12 14:50:00,4031.668
2023-01-12 16:00:00,4031.988
2023-01-12 17:10:00,4031.756
2023-01-12 18:20:00,4031.244
2023-01-12 19:30:00,4030.356
2023-01-12 20:40:00,4029.668
2023-01-12 21:50:00,4029.116
2023-01-12 23:00:00,4028.812
2023-01-13 00:20:00,4028.628
2023-01-13 01:30:00,4028.78
2023-01-13 02:40:00,4028.372
2023-01-13 03:50:00,4028.5
2023-01-13 05:00:00,4028.004
2023-01-13 06:10:00,4028.5
2023-01-13 07:20:00,4028.62
2023-01-13 08:30:00,4028.82
2023-01-13 09:40:00,4029.156
2023-01-13 10:50:00,4029.628
2023-01-13 12:00:00,4029.604
2023-01-13 13:10:00,4029.82
2023-01-13 14:20:00,4030.324
2023-01-13 15:30:00,4030.628
2023-01-13 16:40:00,4030.804
2023-01-13 17:50:00,4030.852
2023-01-13 19:00:00,4030.62
2023-01-13 20:10:00,4030.38
2023-01-13 21:20:00,4030.484
2023-01-13 22:30:00,4030.604
2023-01-13 23:40:00,4029.908
2023-01-14 01:00:00,4029.844
2023-01-14 02:10:00,4029.612
2023-01-14 03:20:00,4029.7
2023-01-14 04:30:00,4029.444
2023-01-14 05:40:00,4029.556
2023-01-14 06:50:00,4029.7
2023-01-14 08:00:00,4029.748
2023-01-14 09:10:00,4029.292
2023-01-14 10:20:00,4028.948
2023-01-14 11:30:00,4028.636
2023-01-14 12:40:00,4028.5
2023-01-14 13:50:00,4028.02
2023-01-14 15:00:00,4027.972
2023-01-14 16:10:00,4027.588
2023-01-14 17:20:00,4027.204
2023-01-14 18:30:00,4026.916
2023-01-14 19:40:00,4026.724
2023-01-14 20:50:00,4026.572
2023-01-14 22:00:00,4026.5
2023-01-14 23:10:00,4026.228
2023-01-15 00:30:00,4026.196
2023-01-15 01:40:00,4025.964
2023-01-15 02:50:00,4025.196
2023-01-15 04:00:00,4024.58
2023-01-15 05:10:00,4024.236
2023-01-15 06:20:00,4024.26
2023-01-15 07:30:00,4024.116
2023-01-15 08:40:00,4023.94
2023-01-15 09:50:00,4023.796
2023-01-15 11:00:00,4023.78
2023-01-15 12:10:00,4023.62
2023-01-15 13:20:00,4023.684
2023-01-15 14:30:00,4023.796
2023-01-15 15:40:00,4023.852
2023-01-15 16:50:00,4024.156
2023-01-15 18:00:00,4024.38
2023-01-15 19:10:00,4024.332
2023-01-15 20:20:00,4024.388
2023-01-15 21:30:00,4024.516
2023-01-15 22:40:00,4024.46
2023-01-15 23:50:00,4024.388
2023-01-16 01:10:00,4024.348
2023-01-16 02:20:00,4024.164
2023-01-16 03:30:00,4023.94
2023-01-16 04:40:00,4023.996
2023-01-16 05:50:00,4023.812
2023-01-16 07:00:00,4023.876
2023-01-16 08:10:00,4024.156
2023-01-16 09:20:00,4024.356
2023-01-16 10:30:00,4023.908
2023-01-16 11:40:00,4023.924
2023-01-16 12:50:00,4024.244
2023-01-16 14:00:00,4024.348
2023-01-16 15:10:00,4024.532
2023-01-16 16:20:00,4024.676
2023-01-16 17:30:00,4024.836
2023-01-16 18:40:00,4024.876
2023-01-16 19:50:00,4024.916
2023-01-16 21:00:00,4024.948
2023-01-16 22:10:00,4024.884
2023-01-16 23:20:00,4024.82
2023-01-17 00:40:00,4024.612
2023-01-17 01:50:00,4024.308
2023-01-17 03:00:00,4023.988
2023-01-17 04:10:00,4024.028
2023-01-17 05:20:00,4024.116
2023-01-17 06:30:00,4024.14
2023-01-17 07:40:00,4024.252
2023-01-17 08:50:00,4024.564
2023-01-17 10:00:00,4024.676
2023-01-17 11:10:00,4024.74
2023-01-17 12:20:00,4024.604
2023-01-17 13:30:00,4024.996
2023-01-17 14:40:00,4025.684
2023-01-17 15:50:00,4025.5
2023-01-17 17:00:00,4025.372
2023-01-17 18:10:00,4025.284
2023-01-17 19:20:00,4025.092
2023-01-17 20:30:00,4025.076
2023-01-17 21:40:00,4024.964
2023-01-17 22:50:00,4024.772
2023-01-18 00:10:00,4024.82
2023-01-18 01:20:00,4024.644
2023-01-18 02:30:00,4024.7
2023-01-18 03:40:00,4024.724
2023-01-18 04:50:00,4024.66
2023-01-18 06:00:00,4024.436
2023-01-18 07:10:00,4024.42
2023-01-18 08:20:00,4024.452
2023-01-18 09:30:00,4024.332
2023-01-18 10:40:00,4025.044
2023-01-18 11:50:00,4025.524
2023-01-18 13:00:00,4026.132
2023-01-18 14:10:00,4026.532
2023-01-18 15:20:00,4026.956
2023-01-18 16:30:00,4026.996
2023-01-18 17:40:00,4027.14
2023-01-18 18:50:00,4026.788
2023-01-18 20:00:00,4026.74
2023-01-18 21:10:00,4026.5
2023-01-18 22:20:00,4025.932
2023-01-18 23:30:00,4025.812
2023-01-19 00:50:00,4025.604
2023-01-19 02:00:00,4025.364
