时间,索力值(kN)
2023-01-01 01:10:00,5257.242
2023-01-01 02:20:00,5256.594
2023-01-01 03:30:00,5256.29
2023-01-01 04:40:00,5256.146
2023-01-01 05:50:00,5256.002
2023-01-01 07:00:00,5256.106
2023-01-01 08:10:00,5256.066
2023-01-01 09:20:00,5256.09
2023-01-01 10:30:00,5256.474
2023-01-01 11:40:00,5256.706
2023-01-01 12:50:00,5256.858
2023-01-01 14:00:00,5256.946
2023-01-01 15:10:00,5257.018
2023-01-01 16:20:00,5257.106
2023-01-01 17:30:00,5257.138
2023-01-01 18:40:00,5257.026
2023-01-01 19:50:00,5257.106
2023-01-01 21:00:00,5256.97
2023-01-01 22:10:00,5256.77
2023-01-01 23:20:00,5256.738
2023-01-02 00:40:00,5256.738
2023-01-02 02:00:00,5256.57
2023-01-02 03:10:00,5256.274
2023-01-02 04:20:00,5256.178
2023-01-02 05:30:00,5256.154
2023-01-02 06:40:00,5256.09
2023-01-02 07:50:00,5256.162
2023-01-02 09:00:00,5256.33
2023-01-02 10:10:00,5256.554
2023-01-02 11:30:00,5256.706
2023-01-02 12:40:00,5257.018
2023-01-02 13:50:00,5257.41
2023-01-02 15:00:00,5257.058
2023-01-02 16:10:00,5257.154
2023-01-02 17:20:00,5257.218
2023-01-02 18:30:00,5256.866
2023-01-02 19:40:00,5256.746
2023-01-02 20:50:00,5256.426
2023-01-02 22:00:00,5256.274
2023-01-02 23:10:00,5256.162
2023-01-03 00:30:00,5256.018
2023-01-03 01:40:00,5255.826
2023-01-03 02:50:00,5255.914
2023-01-03 04:00:00,5255.77
2023-01-03 05:10:00,5255.746
2023-01-03 06:20:00,5255.906
2023-01-03 07:30:00,5255.986
2023-01-03 08:40:00,5256.018
2023-01-03 09:50:00,5256.402
2023-01-03 11:00:00,5256.466
2023-01-03 12:10:00,5257.01
2023-01-03 13:20:00,5257.322
2023-01-03 14:30:00,5257.57
2023-01-03 15:40:00,5257.762
2023-01-03 16:50:00,5257.738
2023-01-03 18:00:00,5257.658
2023-01-03 19:10:00,5257.57
