时间,伸缩量(mm)
2023-02-07 21:50:00,1596.73
2023-02-07 23:00:00,1597.01
2023-02-08 00:20:00,1598.09
2023-02-08 01:30:00,1598.89
2023-02-08 02:40:00,1599.82
2023-02-08 03:50:00,1600.96
2023-02-08 05:00:00,1601.84
2023-02-08 06:10:00,1602.64
2023-02-08 07:20:00,1603.53
2023-02-08 08:30:00,1603.72
2023-02-08 09:40:00,1603.86
2023-02-08 10:50:00,1603.88
2023-02-08 12:00:00,1603.11
2023-02-08 13:10:00,1600.89
2023-02-08 14:20:00,1598.07
2023-02-08 15:30:00,1596.8
2023-02-08 16:40:00,1596.32
2023-02-08 17:50:00,1596.29
2023-02-08 19:00:00,1596.24
2023-02-08 20:10:00,1596.21
2023-02-08 21:20:00,1596.21
2023-02-08 22:30:00,1596.38
2023-02-08 23:40:00,1596.4
2023-02-09 01:00:00,1596.71
2023-02-09 02:10:00,1597.21
2023-02-09 03:20:00,1597.78
2023-02-09 04:30:00,1598.45
2023-02-09 05:40:00,1599.63
2023-02-09 06:50:00,1601.82
2023-02-09 08:00:00,1602.64
2023-02-09 09:10:00,1602.78
2023-02-09 10:20:00,1602.75
2023-02-09 11:30:00,1602.64
2023-02-09 12:40:00,1602.45
2023-02-09 13:50:00,1602.42
2023-02-09 15:00:00,1598.1
2023-02-09 16:10:00,1591.68
2023-02-09 17:20:00,1589.02
2023-02-09 18:30:00,1588.91
2023-02-09 19:40:00,1588.91
2023-02-09 20:50:00,1589.5
2023-02-09 22:00:00,1591.08
2023-02-09 23:10:00,1593.7
2023-02-10 00:30:00,1595.49
2023-02-10 01:40:00,1596.87
2023-02-10 02:50:00,1598.17
2023-02-10 04:00:00,1600.01
2023-02-10 05:10:00,1601.61
2023-02-10 06:20:00,1602.69
2023-02-10 07:30:00,1603.6
2023-02-10 08:40:00,1603.69
2023-02-10 09:50:00,1603.71
2023-02-10 11:00:00,1603.71
2023-02-10 12:10:00,1601.33
2023-02-10 13:20:00,1596.88
2023-02-10 14:30:00,1585.55
2023-02-10 15:40:00,1577.59
2023-02-10 16:50:00,1575.03
2023-02-10 18:00:00,1574.84
2023-02-10 19:10:00,1574.84
2023-02-10 20:20:00,1574.92
2023-02-10 21:30:00,1575.94
2023-02-10 22:40:00,1576.99
2023-02-10 23:50:00,1578.98
2023-02-11 01:10:00,1581.49
2023-02-11 02:20:00,1583.48
2023-02-11 03:30:00,1585.74
2023-02-11 04:40:00,1588.01
2023-02-11 05:50:00,1590.16
2023-02-11 07:00:00,1591.73
2023-02-11 08:10:00,1592.21
2023-02-11 09:20:00,1592.53
2023-02-11 10:30:00,1592.64
2023-02-11 11:40:00,1591.31
2023-02-11 12:50:00,1588.65
2023-02-11 14:00:00,1582.17
2023-02-11 15:10:00,1571.83
2023-02-11 16:20:00,1564.43
2023-02-11 17:30:00,1562.85
2023-02-11 18:40:00,1562.8
2023-02-11 19:50:00,1563.66
2023-02-11 21:00:00,1564.74
2023-02-11 22:10:00,1566.87
2023-02-11 23:20:00,1569.96
2023-02-12 00:40:00,1572.99
2023-02-12 01:50:00,1574.38
2023-02-12 03:00:00,1575.17
2023-02-12 04:10:00,1576.28
2023-02-12 05:20:00,1577.72
2023-02-12 06:30:00,1579.07
2023-02-12 07:40:00,1580.2
2023-02-12 08:50:00,1581
2023-02-12 10:00:00,1581.29
2023-02-12 11:10:00,1581.26
2023-02-12 12:20:00,1581.23
2023-02-12 13:30:00,1581.23
2023-02-12 14:40:00,1581.2
2023-02-12 15:50:00,1583.84
2023-02-12 17:00:00,1587.38
2023-02-12 18:10:00,1589.77
2023-02-12 19:20:00,1592.68
2023-02-12 20:30:00,1594.92
2023-02-12 21:40:00,1595.96
2023-02-12 22:50:00,1596.65
2023-02-13 00:10:00,1597.59
2023-02-13 01:20:00,1598.2
2023-02-13 02:30:00,1598.78
2023-02-13 03:40:00,1599.14
2023-02-13 04:50:00,1599.5
2023-02-13 06:00:00,1600.02
2023-02-13 07:10:00,1600.41
2023-02-13 08:20:00,1601.82
2023-02-13 09:30:00,1602.65
2023-02-13 10:40:00,1602.87
2023-02-13 11:50:00,1602.9
2023-02-13 13:00:00,1602.79
2023-02-13 14:10:00,1602.57
2023-02-13 15:20:00,1602.51
2023-02-13 16:30:00,1602.6
2023-02-13 17:40:00,1603.01
2023-02-13 18:50:00,1604.68
2023-02-13 20:00:00,1606.56
2023-02-13 21:10:00,1608.03
2023-02-13 22:20:00,1609.3
2023-02-13 23:30:00,1610.67
2023-02-14 00:50:00,1611.59
2023-02-14 02:00:00,1612.3
2023-02-14 03:10:00,1613.46
2023-02-14 04:20:00,1614.37
2023-02-14 05:30:00,1615.09
2023-02-14 06:40:00,1615.97
2023-02-14 07:50:00,1616.77
2023-02-14 09:00:00,1617.3
2023-02-14 10:10:00,1617.49
2023-02-14 11:20:00,1617.63
2023-02-14 12:30:00,1617.66
2023-02-14 13:40:00,1617.63
2023-02-14 14:50:00,1617.08
2023-02-14 16:00:00,1616.3
2023-02-14 17:10:00,1615.4
2023-02-14 18:20:00,1614.95
2023-02-14 19:30:00,1614.96
2023-02-14 20:40:00,1615.01
2023-02-14 21:50:00,1615.18
2023-02-14 23:00:00,1615.62
2023-02-15 00:20:00,1616.12
2023-02-15 01:30:00,1616.58
2023-02-15 02:40:00,1617
2023-02-15 03:50:00,1617.33
2023-02-15 05:00:00,1617.71
2023-02-15 06:10:00,1617.88
2023-02-15 07:20:00,1618.13
2023-02-15 08:30:00,1618.21
2023-02-15 09:40:00,1618.21
2023-02-15 10:50:00,1617.66
2023-02-15 12:00:00,1616
2023-02-15 13:10:00,1613.04
2023-02-15 14:20:00,1610.61
2023-02-15 15:30:00,1606.17
2023-02-15 16:40:00,1602.6
2023-02-15 17:50:00,1601.97
2023-02-15 19:00:00,1601.88
2023-02-15 20:10:00,1601.88
2023-02-15 21:20:00,1601.94
2023-02-15 22:30:00,1602.57
2023-02-15 23:40:00,1603.43
2023-02-16 01:00:00,1604.23
2023-02-16 02:10:00,1605.19
2023-02-16 03:20:00,1606.65
2023-02-16 04:30:00,1607.65
2023-02-16 05:40:00,1608.64
2023-02-16 06:50:00,1609.75
2023-02-16 08:00:00,1610.3
2023-02-16 09:10:00,1610.47
2023-02-16 10:20:00,1610.46
2023-02-16 11:30:00,1610.38
2023-02-16 12:40:00,1609.89
2023-02-16 13:50:00,1609.61
2023-02-16 15:00:00,1608.87
2023-02-16 16:10:00,1606.99
2023-02-16 17:20:00,1605.05
2023-02-16 18:30:00,1604.72
2023-02-16 19:40:00,1604.72
2023-02-16 20:50:00,1606.08
2023-02-16 22:00:00,1608.1
2023-02-16 23:10:00,1611.44
2023-02-17 00:30:00,1616.38
2023-02-17 01:40:00,1619.5
2023-02-17 02:50:00,1620.8
2023-02-17 04:00:00,1621.46
2023-02-17 05:10:00,1622.04
2023-02-17 06:20:00,1623.09
2023-02-17 07:30:00,1623.28
2023-02-17 08:40:00,1623.31
2023-02-17 09:50:00,1623.15
2023-02-17 11:00:00,1622.12
2023-02-17 12:10:00,1618.66
2023-02-17 13:20:00,1612.66
2023-02-17 14:30:00,1606.19
2023-02-17 15:40:00,1600.92
2023-02-17 16:50:00,1597.87
2023-02-17 18:00:00,1596.96
2023-02-17 19:10:00,1596.66
2023-02-17 20:20:00,1596.66
2023-02-17 21:30:00,1596.68
2023-02-17 22:40:00,1596.79
2023-02-17 23:50:00,1597.18
2023-02-18 01:10:00,1597.59
2023-02-18 02:20:00,1598.06
2023-02-18 03:30:00,1598.53
2023-02-18 04:40:00,1599
2023-02-18 05:50:00,1599.36
2023-02-18 07:00:00,1600
2023-02-18 08:10:00,1600.35
2023-02-18 09:20:00,1600.57
2023-02-18 10:30:00,1600.57
2023-02-18 11:40:00,1599.86
2023-02-18 12:50:00,1598.2
2023-02-18 14:00:00,1596.15
2023-02-18 15:10:00,1595.1
2023-02-18 16:20:00,1594.79
2023-02-18 17:30:00,1594.66
2023-02-18 18:40:00,1594.68
2023-02-18 19:50:00,1594.77
2023-02-18 21:00:00,1594.79
2023-02-18 22:10:00,1595.35
2023-02-18 23:20:00,1595.68
2023-02-19 00:40:00,1596.29
2023-02-19 01:50:00,1596.78
2023-02-19 03:00:00,1597.47
2023-02-19 04:10:00,1598.3
2023-02-19 05:20:00,1598.71
2023-02-19 06:30:00,1599.18
2023-02-19 07:40:00,1599.51
2023-02-19 08:50:00,1599.57
2023-02-19 10:00:00,1599.57
2023-02-19 11:10:00,1599.57
2023-02-19 12:20:00,1599.49
2023-02-19 13:30:00,1599.46
2023-02-19 14:40:00,1597.96
2023-02-19 15:50:00,1594.43
2023-02-19 17:00:00,1592.07
2023-02-19 18:10:00,1591.38
2023-02-19 19:20:00,1591.36
2023-02-19 20:30:00,1591.39
2023-02-19 21:40:00,1591.52
2023-02-19 22:50:00,1591.52
2023-02-20 00:10:00,1591.97
2023-02-20 01:20:00,1592.82
2023-02-20 02:30:00,1593.46
2023-02-20 03:40:00,1594.42
2023-02-20 04:50:00,1595.36
2023-02-20 06:00:00,1596.17
2023-02-20 07:10:00,1596.99
2023-02-20 08:20:00,1597.16
2023-02-20 09:30:00,1597.27
2023-02-20 10:40:00,1597.41
2023-02-20 11:50:00,1597.57
2023-02-20 13:00:00,1597.6
2023-02-20 14:10:00,1597.6
2023-02-20 15:20:00,1597.46
2023-02-20 16:30:00,1597.49
2023-02-20 17:40:00,1597.52
2023-02-20 18:50:00,1597.52
2023-02-20 20:00:00,1597.54
2023-02-20 21:10:00,1597.71
2023-02-20 22:20:00,1599.37
2023-02-20 23:30:00,1600.94
2023-02-21 00:50:00,1602.54
2023-02-21 02:00:00,1604.04
2023-02-21 03:10:00,1606.22
2023-02-21 04:20:00,1608.71
2023-02-21 05:30:00,1611.08
2023-02-21 06:40:00,1613.4
2023-02-21 07:50:00,1615.09
2023-02-21 09:00:00,1615.97
2023-02-21 10:10:00,1616.41
2023-02-21 11:20:00,1616.52
2023-02-21 12:30:00,1616.52
2023-02-21 13:50:00,1616.47
2023-02-21 15:00:00,1616.22
2023-02-21 16:10:00,1615.94
2023-02-21 17:20:00,1615.92
2023-02-21 18:30:00,1615.92
2023-02-21 19:40:00,1615.89
2023-02-21 20:50:00,1615.86
2023-02-21 22:00:00,1616.25
2023-02-21 23:10:00,1617.13
2023-02-22 00:30:00,1618.57
2023-02-22 01:40:00,1619.9
2023-02-22 02:50:00,1621.33
2023-02-22 04:00:00,1622.24
2023-02-22 05:10:00,1622.91
2023-02-22 06:20:00,1623.65
2023-02-22 07:30:00,1624.73
2023-02-22 08:40:00,1624.92
2023-02-22 09:50:00,1624.95
2023-02-22 11:00:00,1624.04
2023-02-22 12:10:00,1619.41
2023-02-22 13:20:00,1609.5
2023-02-22 14:30:00,1600.62
2023-02-22 15:40:00,1595.36
2023-02-22 16:50:00,1593.47
2023-02-22 18:00:00,1593.39
2023-02-22 19:10:00,1593.44
2023-02-22 20:20:00,1594.08
2023-02-22 21:30:00,1594.77
2023-02-22 22:40:00,1596.26
2023-02-22 23:50:00,1598.19
2023-02-23 01:10:00,1601.38
2023-02-23 02:20:00,1603.94
2023-02-23 03:30:00,1606.06
2023-02-23 04:40:00,1607.61
2023-02-23 05:50:00,1608.8
2023-02-23 07:00:00,1610.15
2023-02-23 08:10:00,1611.62
2023-02-23 09:20:00,1612.12
2023-02-23 10:30:00,1612.31
2023-02-23 11:40:00,1612.28
2023-02-23 12:50:00,1611.34
2023-02-23 14:00:00,1605.36
2023-02-23 15:10:00,1596.42
2023-02-23 16:20:00,1594.42
2023-02-23 17:30:00,1594.34
2023-02-23 18:40:00,1594.39
2023-02-23 19:50:00,1594.47
2023-02-23 21:00:00,1595.28
2023-02-23 22:10:00,1595.67
2023-02-23 23:20:00,1596.24
2023-02-24 00:40:00,1597.24
2023-02-24 01:50:00,1598.21
2023-02-24 03:00:00,1599.24
2023-02-24 04:10:00,1600.31
2023-02-24 05:20:00,1601.97
2023-02-24 06:30:00,1603.3
2023-02-24 07:40:00,1604.32
2023-02-24 08:50:00,1604.46
2023-02-24 10:00:00,1604.32
2023-02-24 11:10:00,1597.17
2023-02-24 12:20:00,1578.46
2023-02-24 13:30:00,1561.47
2023-02-24 14:40:00,1556.44
2023-02-24 15:50:00,1555.03
2023-02-24 17:00:00,1554.11
2023-02-24 18:10:00,1554.39
2023-02-24 19:20:00,1558.99
2023-02-24 20:30:00,1567.85
2023-02-24 21:40:00,1576.47
2023-02-24 22:50:00,1583.84
2023-02-25 00:10:00,1591.64
2023-02-25 01:20:00,1597.55
2023-02-25 02:30:00,1603.32
2023-02-25 03:40:00,1606.83
2023-02-25 04:50:00,1608.07
2023-02-25 06:00:00,1610.14
2023-02-25 07:10:00,1612.24
2023-02-25 08:20:00,1613.57
2023-02-25 09:30:00,1613.62
2023-02-25 10:40:00,1611.27
2023-02-25 11:50:00,1598.36
2023-02-25 13:00:00,1585.34
2023-02-25 14:10:00,1573.74
2023-02-25 15:20:00,1564.26
2023-02-25 16:30:00,1558.76
2023-02-25 17:40:00,1556.59
2023-02-25 18:50:00,1556.73
2023-02-25 20:00:00,1559.28
2023-02-25 21:10:00,1564.31
2023-02-25 22:20:00,1569.96
2023-02-25 23:30:00,1575.93
2023-02-26 00:50:00,1582.89
2023-02-26 02:00:00,1588.95
2023-02-26 03:10:00,1594.34
2023-02-26 04:20:00,1599.37
2023-02-26 05:30:00,1603.62
2023-02-26 06:40:00,1607.45
2023-02-26 07:50:00,1610.63
2023-02-26 09:00:00,1611.1
2023-02-26 10:10:00,1609.27
2023-02-26 11:20:00,1597.09
2023-02-26 12:30:00,1580.29
2023-02-26 13:40:00,1563.88
2023-02-26 14:50:00,1551.76
2023-02-26 16:00:00,1546.55
2023-02-26 17:10:00,1544.53
2023-02-26 18:20:00,1544.5
2023-02-26 19:30:00,1549
2023-02-26 20:40:00,1557.94
2023-02-26 21:50:00,1566.52
2023-02-26 23:00:00,1574.79
2023-02-27 00:20:00,1583.94
2023-02-27 01:40:00,1591.45
2023-02-27 02:50:00,1597.59
2023-02-27 04:00:00,1603
2023-02-27 05:10:00,1606.65
2023-02-27 06:20:00,1609.27
2023-02-27 07:30:00,1611.13
2023-02-27 08:40:00,1611.84
2023-02-27 09:50:00,1611.15
2023-02-27 11:00:00,1601.65
2023-02-27 12:10:00,1589.32
2023-02-27 13:20:00,1579.51
2023-02-27 14:30:00,1568.07
2023-02-27 15:40:00,1562.6
2023-02-27 16:50:00,1561.32
2023-02-27 18:00:00,1561.29
2023-02-27 19:10:00,1561.32
2023-02-27 20:20:00,1562.56
2023-02-27 21:30:00,1564.84
2023-02-27 22:40:00,1567.43
2023-02-27 23:50:00,1570.77
2023-02-28 01:10:00,1574.39
2023-02-28 02:20:00,1577.84
2023-02-28 03:30:00,1580.64
2023-02-28 04:40:00,1583.82
2023-02-28 05:50:00,1587.26
2023-02-28 07:00:00,1590.89
2023-02-28 08:10:00,1593.57
2023-02-28 09:20:00,1595.54
2023-02-28 10:30:00,1595.85
2023-02-28 11:40:00,1595.82
2023-02-28 12:50:00,1593.69
2023-02-28 14:00:00,1589.15
2023-02-28 15:10:00,1585.1
2023-02-28 16:20:00,1582.86
2023-02-28 17:30:00,1582.08
2023-03-01 09:30:00,1597.14
2023-03-01 10:40:00,1597.17
2023-03-01 11:50:00,1596.86
2023-03-01 13:00:00,1596.31
2023-03-01 14:10:00,1596.14
2023-03-01 15:40:00,1596.14
2023-03-01 16:50:00,1596.14
2023-03-01 18:00:00,1596.14
2023-03-01 19:10:00,1596.14
2023-03-01 20:20:00,1596.45
2023-03-01 21:30:00,1596.98
2023-03-01 22:40:00,1597.47
2023-03-01 23:50:00,1598.13
2023-03-02 01:10:00,1599.13
2023-03-02 02:20:00,1600.01
2023-03-02 03:30:00,1600.76
2023-03-02 04:40:00,1601.53
2023-03-02 05:50:00,1602.36
2023-03-02 07:00:00,1603.35
2023-03-02 08:10:00,1603.58
2023-03-02 09:20:00,1603.6
2023-03-02 10:30:00,1603.3
2023-03-02 11:40:00,1601.53
2023-03-02 12:50:00,1598.4
2023-03-02 14:00:00,1592.07
2023-03-02 15:10:00,1585.6
2023-03-02 16:20:00,1581.42
2023-03-02 17:30:00,1579.85
2023-03-02 18:40:00,1579.71
2023-03-02 19:50:00,1579.76
2023-03-02 21:00:00,1580.23
2023-03-02 22:10:00,1581.64
2023-03-02 23:20:00,1584.22
2023-03-03 00:40:00,1586.87
2023-03-03 01:50:00,1589.65
2023-03-03 03:00:00,1592.5
2023-03-03 04:10:00,1595.04
2023-03-03 05:20:00,1597.7
2023-03-03 06:30:00,1600.24
2023-03-03 07:40:00,1602.21
2023-03-03 08:50:00,1602.37
2023-03-03 10:00:00,1602.32
2023-03-03 11:10:00,1598.11
2023-03-03 12:20:00,1581.41
2023-03-03 13:30:00,1563.98
2023-03-03 14:40:00,1553.03
2023-03-03 15:50:00,1545.49
2023-03-03 17:00:00,1542.71
2023-03-03 18:10:00,1542.63
2023-03-03 19:20:00,1545.23
2023-03-03 20:30:00,1551.52
2023-03-03 21:40:00,1559.13
2023-03-03 22:50:00,1566.58
2023-03-04 00:10:00,1574.45
2023-03-04 01:20:00,1580.53
2023-03-04 02:30:00,1585.81
2023-03-04 03:40:00,1590.06
2023-03-04 04:50:00,1593.98
2023-03-04 06:00:00,1597.96
2023-03-04 07:10:00,1601.63
2023-03-04 08:20:00,1603.02
2023-03-04 09:30:00,1603.04
2023-03-04 10:40:00,1601.5
2023-03-04 11:50:00,1587.55
2023-03-04 13:00:00,1569.79
2023-03-04 14:10:00,1551.27
2023-03-04 15:20:00,1537.14
2023-03-04 16:30:00,1532.51
2023-03-04 17:40:00,1531.53
2023-03-04 18:50:00,1532.73
2023-03-04 20:00:00,1539.93
2023-03-04 21:10:00,1549.4
2023-03-04 22:20:00,1558.55
2023-03-04 23:30:00,1567.03
2023-03-05 00:50:00,1576.15
2023-03-05 02:00:00,1582.64
2023-03-05 03:10:00,1589.03
2023-03-05 04:20:00,1594.2
2023-03-05 05:30:00,1597.27
2023-03-05 06:40:00,1599.01
2023-03-05 07:50:00,1600.86
2023-03-05 09:00:00,1601.14
2023-03-05 10:10:00,1597.62
2023-03-05 11:20:00,1582.37
2023-03-05 12:30:00,1563.2
2023-03-05 13:40:00,1544.82
2023-03-05 14:50:00,1537.79
2023-03-05 16:00:00,1533.61
2023-03-05 17:10:00,1530.51
2023-03-05 18:20:00,1530.32
2023-03-05 19:30:00,1534.31
2023-03-05 20:40:00,1543.3
2023-03-05 21:50:00,1552.38
2023-03-05 23:00:00,1559.68
2023-03-06 00:20:00,1566.83
2023-03-06 01:40:00,1569.51
2023-03-06 02:50:00,1572.83
2023-03-06 04:00:00,1575.95
2023-03-06 05:10:00,1578.69
2023-03-06 06:20:00,1581.4
2023-03-06 07:30:00,1583.2
2023-03-06 08:40:00,1583.67
2023-03-06 09:50:00,1583.81
2023-03-06 11:00:00,1583.03
2023-03-06 12:10:00,1581.59
2023-03-06 13:20:00,1580.54
2023-03-06 14:30:00,1581.01
2023-03-06 15:40:00,1582.93
2023-03-06 16:50:00,1584.56
2023-03-06 18:00:00,1586.19
2023-03-06 19:10:00,1587.32
2023-03-06 20:20:00,1588.23
2023-03-06 21:30:00,1588.76
2023-03-06 22:40:00,1589.51
2023-03-06 23:50:00,1590.58
2023-03-07 01:10:00,1591.52
2023-03-07 02:20:00,1592.8
2023-03-07 03:30:00,1593.24
2023-03-07 04:40:00,1593.74
2023-03-07 05:50:00,1594.37
2023-03-07 07:00:00,1594.93
2023-03-07 08:10:00,1595.34
2023-03-07 09:20:00,1595.4
2023-03-07 10:30:00,1595.17
2023-03-07 11:40:00,1594.76
2023-03-07 12:50:00,1588.82
2023-03-07 14:00:00,1581.76
2023-03-07 15:10:00,1577.63
2023-03-07 16:20:00,1574.7
2023-03-07 17:30:00,1574.04
2023-03-07 18:40:00,1574.28
2023-03-07 19:50:00,1574.59
2023-03-07 21:00:00,1574.97
2023-03-07 22:10:00,1575.8
2023-03-07 23:20:00,1576.97
2023-03-08 00:40:00,1578.3
2023-03-08 01:50:00,1579.18
2023-03-08 03:00:00,1579.95
2023-03-08 04:10:00,1580.89
2023-03-08 05:20:00,1581.25
2023-03-08 06:30:00,1581.8
2023-03-08 07:40:00,1582.16
2023-03-08 08:50:00,1582.27
2023-03-08 10:00:00,1581.42
2023-03-08 11:10:00,1578.01
2023-03-08 12:20:00,1568.53
2023-03-08 13:30:00,1560.8
2023-03-08 14:40:00,1555.2
2023-03-08 15:50:00,1552.15
2023-03-08 17:00:00,1549.88
2023-03-08 18:10:00,1549.71
2023-03-08 19:20:00,1550.07
2023-03-08 20:30:00,1551.1
2023-03-08 21:40:00,1554.78
2023-03-08 22:50:00,1560.1
2023-03-09 00:10:00,1566.59
2023-03-09 01:20:00,1571.84
2023-03-09 02:30:00,1575.44
2023-03-09 03:40:00,1577.97
2023-03-09 04:50:00,1580.02
2023-03-09 06:00:00,1581.46
2023-03-09 07:10:00,1583.34
2023-03-09 08:20:00,1583.87
2023-03-09 09:30:00,1583.04
2023-03-09 10:40:00,1576.14
2023-03-09 11:50:00,1559.21
2023-03-09 13:00:00,1539.91
2023-03-09 14:10:00,1534.25
2023-03-09 15:20:00,1529.2
2023-03-09 16:30:00,1525.52
2023-03-09 17:40:00,1524.8
2023-03-09 18:50:00,1525.52
2023-03-09 20:00:00,1531.23
2023-03-09 21:10:00,1540.41
2023-03-09 22:20:00,1549.15
2023-03-09 23:30:00,1556.04
2023-03-10 00:50:00,1562.85
2023-03-10 02:00:00,1564.81
2023-03-10 03:10:00,1567.08
2023-03-10 04:20:00,1569.74
2023-03-10 05:30:00,1570.73
2023-03-10 06:40:00,1572.47
2023-03-10 07:50:00,1574.68
2023-03-10 09:00:00,1576.07
2023-03-10 10:40:00,1578.07
2023-03-10 11:50:00,1578.46
2023-03-10 13:00:00,1578.46
2023-03-10 14:10:00,1578.9
2023-03-10 15:20:00,1579.12
2023-03-10 16:30:00,1579.04
2023-03-10 17:40:00,1577.46
2023-03-10 18:50:00,1577.16
2023-03-10 20:00:00,1577.6
2023-03-10 21:10:00,1579.29
2023-03-10 22:20:00,1581.86
2023-03-10 23:30:00,1584.23
2023-03-11 00:50:00,1586.22
2023-03-11 02:00:00,1587.85
2023-03-11 03:10:00,1589.26
2023-03-11 04:20:00,1590.42
2023-03-11 05:30:00,1591.36
2023-03-11 06:40:00,1592.27
2023-03-11 07:50:00,1592.77
2023-03-11 09:00:00,1592.82
2023-03-11 10:10:00,1591.33
2023-03-11 11:20:00,1580.35
2023-03-11 12:30:00,1566.46
2023-03-11 13:40:00,1550.74
2023-03-11 14:50:00,1536.82
2023-03-11 16:00:00,1530.58
2023-03-11 17:10:00,1527.38
2023-03-11 18:20:00,1526.94
2023-03-11 19:30:00,1528.96
2023-03-11 20:40:00,1535.02
2023-03-11 21:50:00,1542.08
2023-03-11 23:00:00,1547.5
2023-03-12 00:20:00,1552.14
2023-03-12 01:30:00,1553.74
2023-03-12 02:40:00,1558.09
2023-03-12 03:50:00,1561.9
2023-03-12 05:00:00,1565.08
2023-03-12 06:10:00,1571.64
2023-03-12 07:20:00,1578.06
2023-03-12 08:30:00,1581.82
2023-03-12 09:40:00,1583.9
2023-03-12 10:50:00,1584.98
2023-03-12 12:00:00,1585.06
2023-03-12 13:10:00,1583.87
2023-03-12 14:20:00,1582.4
2023-03-12 15:30:00,1579.08
2023-03-12 16:40:00,1574.75
2023-03-12 17:50:00,1573.23
2023-03-12 19:00:00,1573.23
2023-03-12 20:10:00,1575.39
2023-03-12 21:20:00,1580.03
2023-03-12 22:30:00,1584.9
2023-03-12 23:40:00,1588.89
2023-03-13 01:00:00,1591.04
2023-03-13 02:10:00,1591.73
2023-03-13 03:20:00,1592.53
2023-03-13 04:30:00,1593.49
2023-03-13 05:40:00,1594.54
2023-03-13 06:50:00,1596.14
2023-03-13 08:00:00,1597.09
2023-03-13 09:10:00,1597.25
2023-03-13 10:20:00,1594.96
2023-03-13 11:30:00,1580.66
2023-03-13 12:40:00,1563.98
2023-03-13 13:50:00,1551.4
2023-03-13 15:00:00,1544.77
2023-03-13 16:10:00,1541.91
2023-03-13 17:20:00,1540.02
2023-03-13 18:30:00,1539.97
2023-03-13 19:40:00,1543.2
2023-03-13 20:50:00,1551.56
2023-03-13 22:00:00,1559.83
2023-03-13 23:10:00,1567.55
2023-03-14 00:30:00,1575.99
2023-03-14 01:40:00,1581.92
2023-03-14 02:50:00,1587.19
2023-03-14 04:00:00,1591.93
2023-03-14 05:10:00,1596.21
2023-03-14 06:20:00,1599.91
2023-03-14 07:30:00,1602.85
2023-03-14 08:40:00,1603.34
2023-03-14 09:50:00,1599.17
2023-03-14 11:00:00,1583.19
2023-03-14 12:10:00,1562.43
2023-03-14 13:20:00,1545.08
2023-03-14 14:30:00,1539.75
2023-03-14 15:40:00,1534.24
2023-03-14 16:50:00,1528.88
2023-03-14 18:00:00,1527.79
2023-03-14 19:10:00,1528.79
2023-03-14 20:20:00,1537.61
2023-03-14 21:30:00,1547.02
2023-03-14 22:40:00,1556.06
2023-03-14 23:50:00,1561.74
2023-03-15 01:10:00,1564.39
2023-03-15 02:20:00,1567.35
2023-03-15 03:30:00,1571.55
2023-03-15 04:40:00,1575.49
2023-03-15 05:50:00,1578.79
2023-03-15 07:00:00,1582.22
2023-03-15 08:10:00,1583.62
2023-03-15 09:20:00,1582.6
2023-03-15 10:30:00,1573.76
2023-03-15 11:40:00,1554.93
2023-03-15 12:50:00,1538.54
2023-03-15 14:00:00,1532.99
2023-03-15 15:10:00,1523.55
2023-03-15 16:20:00,1516.21
2023-03-15 17:30:00,1513.65
2023-03-15 18:40:00,1513.79
2023-03-15 19:50:00,1520.33
2023-03-15 21:00:00,1529.66
2023-03-15 22:10:00,1537.33
2023-03-15 23:20:00,1543.79
2023-03-16 00:40:00,1547.68
2023-03-16 01:50:00,1549.61
2023-03-16 03:00:00,1552.16
2023-03-16 04:10:00,1556.01
2023-03-16 05:20:00,1559.71
2023-03-16 06:30:00,1562.89
2023-03-16 07:40:00,1565.66
2023-03-16 08:50:00,1566.63
2023-03-16 10:00:00,1566.88
2023-03-16 11:10:00,1566.97
2023-03-16 12:20:00,1570.37
2023-03-16 13:30:00,1572.8
2023-03-16 14:40:00,1574.91
2023-03-16 15:50:00,1576.6
2023-03-16 17:00:00,1577.52
2023-03-16 18:10:00,1578.38
2023-03-16 19:20:00,1579.65
2023-03-16 20:30:00,1580.73
2023-03-16 21:40:00,1581.37
2023-03-16 22:50:00,1581.8
2023-03-17 00:10:00,1582.55
2023-03-17 01:20:00,1583.13
2023-03-17 02:30:00,1584.24
2023-03-17 03:40:00,1585.16
2023-03-17 04:50:00,1585.99
2023-03-17 06:00:00,1586.71
2023-03-17 07:10:00,1587.45
2023-03-17 08:20:00,1587.7
2023-03-17 09:30:00,1587.81
2023-03-17 10:40:00,1586.21
2023-03-17 11:50:00,1581.42
2023-03-17 13:00:00,1574.18
2023-03-17 14:10:00,1566.81
2023-03-17 15:20:00,1557.94
2023-03-17 16:30:00,1553.42
2023-03-17 17:40:00,1552.81
2023-03-17 18:50:00,1552.81
2023-03-17 20:00:00,1553.62
2023-03-17 21:10:00,1557.02
2023-03-17 22:20:00,1562.05
2023-03-17 23:30:00,1567.91
2023-03-18 00:50:00,1572.87
2023-03-18 02:00:00,1576.41
2023-03-18 03:10:00,1578.78
2023-03-18 04:20:00,1580.1
2023-03-18 05:30:00,1582.48
2023-03-18 06:40:00,1585.08
2023-03-18 07:50:00,1586.46
2023-03-18 09:00:00,1587.59
2023-03-18 10:10:00,1588.5
2023-03-18 11:20:00,1589.19
2023-03-18 12:30:00,1589.8
2023-03-18 13:40:00,1590.18
