时间,索力值(kN)
2023-01-01 01:10:00,3097.922
2023-01-01 02:20:00,3097.274
2023-01-01 03:30:00,3096.97
2023-01-01 04:40:00,3096.826
2023-01-01 05:50:00,3096.682
2023-01-01 07:00:00,3096.786
2023-01-01 08:10:00,3096.746
2023-01-01 09:20:00,3096.77
2023-01-01 10:30:00,3097.154
2023-01-01 11:40:00,3097.386
2023-01-01 12:50:00,3097.538
2023-01-01 14:00:00,3097.626
2023-01-01 15:10:00,3097.698
2023-01-01 16:20:00,3097.786
2023-01-01 17:30:00,3097.818
2023-01-01 18:40:00,3097.706
2023-01-01 19:50:00,3097.786
2023-01-01 21:00:00,3097.65
2023-01-01 22:10:00,3097.45
2023-01-01 23:20:00,3097.418
2023-01-02 00:40:00,3097.418
2023-01-02 02:00:00,3097.25
2023-01-02 03:10:00,3096.954
2023-01-02 04:20:00,3096.858
2023-01-02 05:30:00,3096.834
2023-01-02 06:40:00,3096.77
2023-01-02 07:50:00,3096.842
2023-01-02 09:00:00,3097.01
2023-01-02 10:10:00,3097.234
2023-01-02 11:30:00,3097.386
2023-01-02 12:40:00,3097.698
2023-01-02 13:50:00,3098.09
2023-01-02 15:00:00,3097.738
2023-01-02 16:10:00,3097.834
2023-01-02 17:20:00,3097.898
2023-01-02 18:30:00,3097.546
2023-01-02 19:40:00,3097.426
2023-01-02 20:50:00,3097.106
2023-01-02 22:00:00,3096.954
2023-01-02 23:10:00,3096.842
2023-01-03 00:30:00,3096.698
2023-01-03 01:40:00,3096.506
2023-01-03 02:50:00,3096.594
2023-01-03 04:00:00,3096.45
2023-01-03 05:10:00,3096.426
2023-01-03 06:20:00,3096.586
2023-01-03 07:30:00,3096.666
2023-01-03 08:40:00,3096.698
2023-01-03 09:50:00,3097.082
2023-01-03 11:00:00,3097.146
2023-01-03 12:10:00,3097.69
2023-01-03 13:20:00,3098.002
2023-01-03 14:30:00,3098.25
2023-01-03 15:40:00,3098.442
2023-01-03 16:50:00,3098.418
2023-01-03 18:00:00,3098.338
2023-01-03 19:10:00,3098.25
2023-01-03 20:20:00,3098.162
2023-01-03 21:30:00,3097.898
2023-01-03 22:40:00,3097.778
2023-01-03 23:50:00,3097.578
2023-01-04 01:10:00,3097.386
2023-01-04 02:20:00,3097.258
2023-01-04 03:30:00,3097.21
2023-01-04 04:40:00,3097.098
2023-01-04 05:50:00,3097.13
2023-01-04 07:00:00,3097.178
2023-01-04 08:10:00,3097.242
2023-01-04 09:20:00,3097.314
2023-01-04 10:30:00,3097.618
2023-01-04 11:40:00,3097.738
2023-01-04 12:50:00,3097.898
2023-01-04 14:00:00,3098.314
2023-01-04 15:10:00,3098.474
2023-01-04 16:20:00,3098.546
2023-01-04 17:30:00,3098.61
2023-01-04 18:40:00,3098.57
2023-01-04 19:50:00,3098.426
2023-01-04 21:00:00,3098.25
2023-01-04 22:10:00,3098.002
2023-01-04 23:20:00,3097.866
2023-01-05 00:40:00,3097.722
2023-01-05 01:50:00,3097.538
2023-01-05 03:00:00,3097.554
2023-01-05 04:10:00,3097.402
2023-01-05 05:20:00,3097.466
2023-01-05 06:30:00,3097.402
2023-01-05 07:40:00,3097.522
2023-01-05 08:50:00,3097.794
2023-01-05 10:00:00,3097.898
2023-01-05 11:10:00,3098.218
2023-01-05 12:20:00,3098.154
2023-01-05 13:30:00,3098.346
2023-01-05 14:40:00,3098.666
2023-01-05 15:50:00,3098.89
2023-01-05 17:00:00,3099.13
2023-01-05 18:10:00,3099.402
2023-01-05 19:20:00,3098.938
2023-01-05 20:30:00,3098.858
2023-01-05 21:40:00,3097.946
2023-01-05 22:50:00,3097.274
2023-01-06 00:10:00,3096.89
2023-01-06 01:20:00,3096.57
2023-01-06 02:30:00,3096.394
2023-01-06 03:40:00,3096.018
2023-01-06 04:50:00,3095.986
2023-01-06 06:00:00,3095.866
2023-01-06 07:10:00,3096.026
2023-01-06 08:20:00,3096.01
2023-01-06 09:30:00,3095.866
2023-01-06 10:40:00,3096.306
2023-01-06 11:50:00,3096.818
2023-01-06 13:00:00,3097.274
2023-01-06 14:10:00,3097.674
2023-01-06 15:20:00,3097.834
2023-01-06 16:30:00,3098.554
2023-01-06 17:40:00,3098.426
2023-01-06 18:50:00,3098.474
2023-01-06 20:00:00,3097.898
2023-01-06 21:10:00,3097.338
2023-01-06 22:20:00,3096.826
2023-01-06 23:30:00,3096.282
2023-01-07 00:50:00,3096.018
2023-01-07 02:00:00,3095.698
2023-01-07 03:10:00,3095.498
2023-01-07 04:20:00,3095.138
2023-01-07 05:30:00,3095.034
2023-01-07 06:40:00,3095.306
2023-01-07 07:50:00,3095.578
2023-01-07 09:00:00,3094.842
2023-01-07 10:10:00,3095.754
2023-01-07 11:20:00,3097.674
2023-01-07 12:30:00,3099.042
2023-01-07 13:40:00,3100.314
2023-01-07 14:50:00,3101.578
2023-01-07 16:00:00,3100.986
2023-01-07 17:20:00,3100.234
2023-01-07 18:30:00,3099.37
2023-01-07 19:40:00,3098.49
2023-01-07 20:50:00,3097.866
2023-01-07 22:00:00,3097.178
2023-01-07 23:10:00,3096.618
2023-01-08 00:30:00,3096.138
2023-01-08 01:40:00,3095.754
2023-01-08 02:50:00,3095.658
2023-01-08 04:00:00,3095.482
2023-01-08 05:10:00,3095.434
2023-01-08 06:20:00,3095.522
2023-01-08 07:30:00,3095.418
2023-01-08 08:40:00,3095.162
2023-01-08 09:50:00,3095.258
2023-01-08 11:00:00,3095.626
2023-01-08 12:10:00,3096.282
2023-01-08 13:20:00,3096.906
2023-01-08 14:30:00,3097.706
2023-01-08 15:40:00,3099.034
2023-01-08 16:50:00,3098.362
2023-01-08 18:00:00,3098.05
2023-01-08 19:10:00,3097.578
2023-01-08 20:20:00,3097.194
2023-01-08 21:30:00,3096.682
2023-01-08 22:40:00,3096.354
2023-01-08 23:50:00,3096.09
2023-01-09 01:10:00,3096.106
2023-01-09 02:20:00,3095.874
2023-01-09 03:30:00,3095.874
2023-01-09 04:40:00,3095.514
2023-01-09 05:50:00,3095.618
2023-01-09 07:00:00,3095.322
2023-01-09 08:10:00,3095.378
2023-01-09 09:20:00,3095.682
2023-01-09 10:30:00,3096.074
2023-01-09 11:40:00,3096.202
2023-01-09 12:50:00,3096.73
2023-01-09 14:00:00,3097.722
2023-01-09 15:10:00,3098.242
2023-01-09 16:20:00,3098.178
2023-01-09 17:30:00,3097.914
2023-01-09 18:40:00,3097.434
2023-01-09 19:50:00,3097.066
2023-01-09 21:00:00,3096.802
2023-01-09 22:10:00,3096.666
2023-01-09 23:20:00,3096.738
2023-01-10 00:40:00,3096.442
2023-01-10 01:50:00,3096.258
2023-01-10 03:00:00,3096.09
2023-01-10 04:10:00,3096.034
2023-01-10 05:20:00,3095.738
2023-01-10 06:30:00,3095.77
2023-01-10 07:40:00,3095.77
2023-01-10 08:50:00,3095.866
2023-01-10 10:00:00,3096.026
2023-01-10 11:10:00,3096.378
2023-01-10 12:20:00,3096.874
2023-01-10 13:30:00,3097.722
2023-01-10 14:40:00,3098.818
2023-01-10 15:50:00,3098.186
2023-01-10 17:00:00,3097.938
2023-01-10 18:10:00,3097.738
2023-01-10 19:20:00,3097.37
2023-01-10 20:30:00,3097.154
2023-01-10 21:40:00,3096.978
2023-01-10 22:50:00,3096.97
2023-01-11 00:10:00,3096.634
2023-01-11 01:20:00,3096.474
2023-01-11 02:30:00,3096.178
2023-01-11 03:40:00,3096.074
2023-01-11 04:50:00,3096.058
2023-01-11 06:00:00,3095.914
2023-01-11 07:10:00,3095.874
2023-01-11 08:20:00,3096.018
2023-01-11 09:30:00,3096.154
2023-01-11 10:40:00,3096.81
2023-01-11 11:50:00,3097.386
2023-01-11 13:00:00,3098.402
2023-01-11 14:10:00,3100.578
2023-01-11 15:20:00,3102.186
2023-01-11 16:30:00,3102.346
2023-01-11 17:40:00,3101.93
2023-01-11 18:50:00,3100.506
2023-01-11 20:00:00,3099.514
2023-01-11 21:10:00,3099.458
2023-01-11 22:20:00,3098.538
2023-01-11 23:30:00,3098.562
2023-01-12 00:50:00,3098.522
2023-01-12 02:00:00,3098.73
2023-01-12 03:10:00,3098.898
2023-01-12 04:20:00,3098.682
2023-01-12 05:30:00,3099.018
2023-01-12 06:40:00,3099.282
2023-01-12 07:50:00,3099.322
2023-01-12 09:00:00,3099.402
2023-01-12 10:10:00,3099.65
2023-01-12 11:20:00,3099.77
2023-01-12 12:30:00,3099.882
2023-01-12 13:40:00,3100.33
2023-01-12 14:50:00,3100.538
2023-01-12 16:00:00,3100.858
2023-01-12 17:10:00,3100.626
2023-01-12 18:20:00,3100.114
2023-01-12 19:30:00,3099.226
2023-01-12 20:40:00,3098.538
2023-01-12 21:50:00,3097.986
2023-01-12 23:00:00,3097.682
2023-01-13 00:20:00,3097.498
2023-01-13 01:30:00,3097.65
2023-01-13 02:40:00,3097.242
2023-01-13 03:50:00,3097.37
2023-01-13 05:00:00,3096.874
2023-01-13 06:10:00,3097.37
2023-01-13 07:20:00,3097.49
2023-01-13 08:30:00,3097.69
2023-01-13 09:40:00,3098.026
2023-01-13 10:50:00,3098.498
2023-01-13 12:00:00,3098.474
2023-01-13 13:10:00,3098.69
2023-01-13 14:20:00,3099.194
2023-01-13 15:30:00,3099.498
2023-01-13 16:40:00,3099.674
2023-01-13 17:50:00,3099.722
2023-01-13 19:00:00,3099.49
2023-01-13 20:10:00,3099.25
2023-01-13 21:20:00,3099.354
2023-01-13 22:30:00,3099.474
2023-01-13 23:40:00,3098.778
2023-01-14 01:00:00,3098.714
2023-01-14 02:10:00,3098.482
2023-01-14 03:20:00,3098.57
2023-01-14 04:30:00,3098.314
2023-01-14 05:40:00,3098.426
2023-01-14 06:50:00,3098.57
2023-01-14 08:00:00,3098.618
2023-01-14 09:10:00,3098.162
2023-01-14 10:20:00,3097.818
2023-01-14 11:30:00,3097.506
2023-01-14 12:40:00,3097.37
2023-01-14 13:50:00,3096.89
2023-01-14 15:00:00,3096.842
2023-01-14 16:10:00,3096.458
2023-01-14 17:20:00,3096.074
2023-01-14 18:30:00,3095.786
2023-01-14 19:40:00,3095.594
2023-01-14 20:50:00,3095.442
2023-01-14 22:00:00,3095.37
2023-01-14 23:10:00,3095.098
2023-01-15 00:30:00,3095.066
2023-01-15 01:40:00,3094.834
2023-01-15 02:50:00,3094.066
2023-01-15 04:00:00,3093.45
2023-01-15 05:10:00,3093.106
2023-01-15 06:20:00,3093.13
2023-01-15 07:30:00,3092.986
2023-01-15 08:40:00,3092.81
2023-01-15 09:50:00,3092.666
2023-01-15 11:00:00,3092.65
2023-01-15 12:10:00,3092.49
2023-01-15 13:20:00,3092.554
2023-01-15 14:30:00,3092.666
2023-01-15 15:40:00,3092.722
2023-01-15 16:50:00,3093.026
2023-01-15 18:00:00,3093.25
2023-01-15 19:10:00,3093.202
2023-01-15 20:20:00,3093.258
2023-01-15 21:30:00,3093.386
2023-01-15 22:40:00,3093.33
2023-01-15 23:50:00,3093.258
2023-01-16 01:10:00,3093.218
2023-01-16 02:20:00,3093.034
2023-01-16 03:30:00,3092.81
2023-01-16 04:40:00,3092.866
2023-01-16 05:50:00,3092.682
2023-01-16 07:00:00,3092.746
2023-01-16 08:10:00,3093.026
2023-01-16 09:20:00,3093.226
2023-01-16 10:30:00,3092.778
2023-01-16 11:40:00,3092.794
2023-01-16 12:50:00,3093.114
2023-01-16 14:00:00,3093.218
2023-01-16 15:10:00,3093.402
2023-01-16 16:20:00,3093.546
2023-01-16 17:30:00,3093.706
2023-01-16 18:40:00,3093.746
2023-01-16 19:50:00,3093.786
2023-01-16 21:00:00,3093.818
2023-01-16 22:10:00,3093.754
2023-01-16 23:20:00,3093.69
2023-01-17 00:40:00,3093.482
2023-01-17 01:50:00,3093.178
2023-01-17 03:00:00,3092.858
2023-01-17 04:10:00,3092.898
2023-01-17 05:20:00,3092.986
2023-01-17 06:30:00,3093.01
2023-01-17 07:40:00,3093.122
2023-01-17 08:50:00,3093.434
2023-01-17 10:00:00,3093.546
2023-01-17 11:10:00,3093.61
2023-01-17 12:20:00,3093.474
2023-01-17 13:30:00,3093.866
2023-01-17 14:40:00,3094.554
2023-01-17 15:50:00,3094.37
2023-01-17 17:00:00,3094.242
2023-01-17 18:10:00,3094.154
2023-01-17 19:20:00,3093.962
2023-01-17 20:30:00,3093.946
2023-01-17 21:40:00,3093.834
2023-01-17 22:50:00,3093.642
2023-01-18 00:10:00,3093.69
2023-01-18 01:20:00,3093.514
2023-01-18 02:30:00,3093.57
2023-01-18 03:40:00,3093.594
2023-01-18 04:50:00,3093.53
2023-01-18 06:00:00,3093.306
2023-01-18 07:10:00,3093.29
2023-01-18 08:20:00,3093.322
2023-01-18 09:30:00,3093.202
2023-01-18 10:40:00,3093.914
2023-01-18 11:50:00,3094.394
2023-01-18 13:00:00,3095.002
2023-01-18 14:10:00,3095.402
2023-01-18 15:20:00,3095.826
2023-01-18 16:30:00,3095.866
2023-01-18 17:40:00,3096.01
2023-01-18 18:50:00,3095.658
2023-01-18 20:00:00,3095.61
2023-01-18 21:10:00,3095.37
2023-01-18 22:20:00,3094.802
2023-01-18 23:30:00,3094.682
2023-01-19 00:50:00,3094.474
2023-01-19 02:00:00,3094.234
2023-01-19 03:10:00,3093.754
2023-01-19 04:20:00,3093.178
2023-01-19 05:30:00,3093.178
2023-01-19 06:40:00,3093.098
2023-01-19 07:50:00,3092.874
2023-01-19 09:00:00,3092.906
2023-01-19 10:10:00,3093.754
2023-01-19 11:20:00,3094.714
2023-01-19 12:30:00,3095.986
2023-01-19 13:40:00,3097.482
