时间,索力值(kN)
2023-01-01 01:10:00,5404.812
2023-01-01 02:20:00,5404.164
2023-01-01 03:30:00,5403.86
2023-01-01 04:40:00,5403.716
2023-01-01 05:50:00,5403.572
2023-01-01 07:00:00,5403.676
2023-01-01 08:10:00,5403.636
2023-01-01 09:20:00,5403.66
2023-01-01 10:30:00,5404.044
2023-01-01 11:40:00,5404.276
2023-01-01 12:50:00,5404.428
2023-01-01 14:00:00,5404.516
2023-01-01 15:10:00,5404.588
2023-01-01 16:20:00,5404.676
2023-01-01 17:30:00,5404.708
2023-01-01 18:40:00,5404.596
2023-01-01 19:50:00,5404.676
2023-01-01 21:00:00,5404.54
2023-01-01 22:10:00,5404.34
2023-01-01 23:20:00,5404.308
2023-01-02 00:40:00,5404.308
2023-01-02 02:00:00,5404.14
2023-01-02 03:10:00,5403.844
2023-01-02 04:20:00,5403.748
2023-01-02 05:30:00,5403.724
2023-01-02 06:40:00,5403.66
2023-01-02 07:50:00,5403.732
2023-01-02 09:00:00,5403.9
2023-01-02 10:10:00,5404.124
2023-01-02 11:30:00,5404.276
2023-01-02 12:40:00,5404.588
2023-01-02 13:50:00,5404.98
2023-01-02 15:00:00,5404.628
2023-01-02 16:10:00,5404.724
2023-01-02 17:20:00,5404.788
2023-01-02 18:30:00,5404.436
2023-01-02 19:40:00,5404.316
2023-01-02 20:50:00,5403.996
2023-01-02 22:00:00,5403.844
2023-01-02 23:10:00,5403.732
2023-01-03 00:30:00,5403.588
2023-01-03 01:40:00,5403.396
2023-01-03 02:50:00,5403.484
2023-01-03 04:00:00,5403.34
2023-01-03 05:10:00,5403.316
2023-01-03 06:20:00,5403.476
2023-01-03 07:30:00,5403.556
2023-01-03 08:40:00,5403.588
2023-01-03 09:50:00,5403.972
2023-01-03 11:00:00,5404.036
2023-01-03 12:10:00,5404.58
2023-01-03 13:20:00,5404.892
2023-01-03 14:30:00,5405.14
2023-01-03 15:40:00,5405.332
2023-01-03 16:50:00,5405.308
2023-01-03 18:00:00,5405.228
2023-01-03 19:10:00,5405.14
2023-01-03 20:20:00,5405.052
2023-01-03 21:30:00,5404.788
2023-01-03 22:40:00,5404.668
2023-01-03 23:50:00,5404.468
2023-01-04 01:10:00,5404.276
2023-01-04 02:20:00,5404.148
2023-01-04 03:30:00,5404.1
2023-01-04 04:40:00,5403.988
2023-01-04 05:50:00,5404.02
2023-01-04 07:00:00,5404.068
2023-01-04 08:10:00,5404.132
2023-01-04 09:20:00,5404.204
2023-01-04 10:30:00,5404.508
2023-01-04 11:40:00,5404.628
2023-01-04 12:50:00,5404.788
2023-01-04 14:00:00,5405.204
2023-01-04 15:10:00,5405.364
2023-01-04 16:20:00,5405.436
2023-01-04 17:30:00,5405.5
2023-01-04 18:40:00,5405.46
2023-01-04 19:50:00,5405.316
2023-01-04 21:00:00,5405.14
2023-01-04 22:10:00,5404.892
2023-01-04 23:20:00,5404.756
2023-01-05 00:40:00,5404.612
2023-01-05 01:50:00,5404.428
2023-01-05 03:00:00,5404.444
2023-01-05 04:10:00,5404.292
2023-01-05 05:20:00,5404.356
2023-01-05 06:30:00,5404.292
2023-01-05 07:40:00,5404.412
2023-01-05 08:50:00,5404.684
2023-01-05 10:00:00,5404.788
2023-01-05 11:10:00,5405.108
2023-01-05 12:20:00,5405.044
2023-01-05 13:30:00,5405.236
2023-01-05 14:40:00,5405.556
2023-01-05 15:50:00,5405.78
2023-01-05 17:00:00,5406.02
2023-01-05 18:10:00,5406.292
2023-01-05 19:20:00,5405.828
2023-01-05 20:30:00,5405.748
2023-01-05 21:40:00,5404.836
2023-01-05 22:50:00,5404.164
2023-01-06 00:10:00,5403.78
2023-01-06 01:20:00,5403.46
2023-01-06 02:30:00,5403.284
2023-01-06 03:40:00,5402.908
2023-01-06 04:50:00,5402.876
2023-01-06 06:00:00,5402.756
2023-01-06 07:10:00,5402.916
2023-01-06 08:20:00,5402.9
2023-01-06 09:30:00,5402.756
2023-01-06 10:40:00,5403.196
2023-01-06 11:50:00,5403.708
2023-01-06 13:00:00,5404.164
2023-01-06 14:10:00,5404.564
2023-01-06 15:20:00,5404.724
2023-01-06 16:30:00,5405.444
2023-01-06 17:40:00,5405.316
2023-01-06 18:50:00,5405.364
2023-01-06 20:00:00,5404.788
2023-01-06 21:10:00,5404.228
2023-01-06 22:20:00,5403.716
2023-01-06 23:30:00,5403.172
2023-01-07 00:50:00,5402.908
2023-01-07 02:00:00,5402.588
2023-01-07 03:10:00,5402.388
2023-01-07 04:20:00,5402.028
2023-01-07 05:30:00,5401.924
2023-01-07 06:40:00,5402.196
2023-01-07 07:50:00,5402.468
2023-01-07 09:00:00,5401.732
2023-01-07 10:10:00,5402.644
2023-01-07 11:20:00,5404.564
2023-01-07 12:30:00,5405.932
2023-01-07 13:40:00,5407.204
2023-01-07 14:50:00,5408.468
2023-01-07 16:00:00,5407.876
