时间,索力值(kN)
2023-01-01 01:10:00,3517.732
2023-01-01 02:20:00,3517.084
2023-01-01 03:30:00,3516.78
2023-01-01 04:40:00,3516.636
2023-01-01 05:50:00,3516.492
2023-01-01 07:00:00,3516.596
2023-01-01 08:10:00,3516.556
2023-01-01 09:20:00,3516.58
2023-01-01 10:30:00,3516.964
2023-01-01 11:40:00,3517.196
2023-01-01 12:50:00,3517.348
2023-01-01 14:00:00,3517.436
2023-01-01 15:10:00,3517.508
2023-01-01 16:20:00,3517.596
2023-01-01 17:30:00,3517.628
2023-01-01 18:40:00,3517.516
2023-01-01 19:50:00,3517.596
2023-01-01 21:00:00,3517.46
2023-01-01 22:10:00,3517.26
2023-01-01 23:20:00,3517.228
2023-01-02 00:40:00,3517.228
2023-01-02 02:00:00,3517.06
2023-01-02 03:10:00,3516.764
2023-01-02 04:20:00,3516.668
2023-01-02 05:30:00,3516.644
2023-01-02 06:40:00,3516.58
2023-01-02 07:50:00,3516.652
2023-01-02 09:00:00,3516.82
2023-01-02 10:10:00,3517.044
2023-01-02 11:30:00,3517.196
2023-01-02 12:40:00,3517.508
2023-01-02 13:50:00,3517.9
2023-01-02 15:00:00,3517.548
2023-01-02 16:10:00,3517.644
2023-01-02 17:20:00,3517.708
2023-01-02 18:30:00,3517.356
2023-01-02 19:40:00,3517.236
2023-01-02 20:50:00,3516.916
2023-01-02 22:00:00,3516.764
2023-01-02 23:10:00,3516.652
2023-01-03 00:30:00,3516.508
2023-01-03 01:40:00,3516.316
2023-01-03 02:50:00,3516.404
2023-01-03 04:00:00,3516.26
2023-01-03 05:10:00,3516.236
2023-01-03 06:20:00,3516.396
2023-01-03 07:30:00,3516.476
2023-01-03 08:40:00,3516.508
2023-01-03 09:50:00,3516.892
2023-01-03 11:00:00,3516.956
2023-01-03 12:10:00,3517.5
2023-01-03 13:20:00,3517.812
2023-01-03 14:30:00,3518.06
2023-01-03 15:40:00,3518.252
2023-01-03 16:50:00,3518.228
2023-01-03 18:00:00,3518.148
2023-01-03 19:10:00,3518.06
2023-01-03 20:20:00,3517.972
2023-01-03 21:30:00,3517.708
2023-01-03 22:40:00,3517.588
2023-01-03 23:50:00,3517.388
2023-01-04 01:10:00,3517.196
2023-01-04 02:20:00,3517.068
2023-01-04 03:30:00,3517.02
2023-01-04 04:40:00,3516.908
2023-01-04 05:50:00,3516.94
2023-01-04 07:00:00,3516.988
2023-01-04 08:10:00,3517.052
2023-01-04 09:20:00,3517.124
2023-01-04 10:30:00,3517.428
2023-01-04 11:40:00,3517.548
2023-01-04 12:50:00,3517.708
2023-01-04 14:00:00,3518.124
2023-01-04 15:10:00,3518.284
2023-01-04 16:20:00,3518.356
2023-01-04 17:30:00,3518.42
2023-01-04 18:40:00,3518.38
2023-01-04 19:50:00,3518.236
2023-01-04 21:00:00,3518.06
2023-01-04 22:10:00,3517.812
2023-01-04 23:20:00,3517.676
2023-01-05 00:40:00,3517.532
2023-01-05 01:50:00,3517.348
2023-01-05 03:00:00,3517.364
2023-01-05 04:10:00,3517.212
2023-01-05 05:20:00,3517.276
2023-01-05 06:30:00,3517.212
2023-01-05 07:40:00,3517.332
2023-01-05 08:50:00,3517.604
2023-01-05 10:00:00,3517.708
2023-01-05 11:10:00,3518.028
2023-01-05 12:20:00,3517.964
2023-01-05 13:30:00,3518.156
2023-01-05 14:40:00,3518.476
2023-01-05 15:50:00,3518.7
2023-01-05 17:00:00,3518.94
2023-01-05 18:10:00,3519.212
2023-01-05 19:20:00,3518.748
2023-01-05 20:30:00,3518.668
2023-01-05 21:40:00,3517.756
2023-01-05 22:50:00,3517.084
2023-01-06 00:10:00,3516.7
2023-01-06 01:20:00,3516.38
2023-01-06 02:30:00,3516.204
2023-01-06 03:40:00,3515.828
2023-01-06 04:50:00,3515.796
2023-01-06 06:00:00,3515.676
2023-01-06 07:10:00,3515.836
2023-01-06 08:20:00,3515.82
2023-01-06 09:30:00,3515.676
2023-01-06 10:40:00,3516.116
2023-01-06 11:50:00,3516.628
2023-01-06 13:00:00,3517.084
2023-01-06 14:10:00,3517.484
2023-01-06 15:20:00,3517.644
2023-01-06 16:30:00,3518.364
2023-01-06 17:40:00,3518.236
2023-01-06 18:50:00,3518.284
2023-01-06 20:00:00,3517.708
2023-01-06 21:10:00,3517.148
2023-01-06 22:20:00,3516.636
2023-01-06 23:30:00,3516.092
2023-01-07 00:50:00,3515.828
2023-01-07 02:00:00,3515.508
2023-01-07 03:10:00,3515.308
2023-01-07 04:20:00,3514.948
2023-01-07 05:30:00,3514.844
2023-01-07 06:40:00,3515.116
