时间,位移量(mm)
2023-02-10 08:40:00,81.39
2023-02-10 09:50:00,81.39
2023-02-10 11:00:00,81.19
2023-02-10 12:10:00,80.25
2023-02-10 13:20:00,79.41
2023-02-10 14:30:00,78.98
2023-02-10 15:40:00,78.94
2023-02-10 16:50:00,78.9
2023-02-10 18:00:00,78.9
2023-02-10 19:10:00,78.9
2023-02-10 20:20:00,78.9
2023-02-10 21:30:00,78.94
2023-02-10 22:40:00,79.38
2023-02-10 23:50:00,79.81
2023-02-11 01:10:00,80.2
2023-02-11 02:20:00,80.4
2023-02-11 03:30:00,80.48
2023-02-11 04:40:00,80.52
2023-02-11 05:50:00,80.55
2023-02-11 07:00:00,80.59
2023-02-11 08:10:00,80.59
2023-02-11 09:20:00,80.59
2023-02-11 10:30:00,80.59
2023-02-11 11:40:00,80.55
2023-02-11 12:50:00,80
2023-02-11 14:00:00,79.29
2023-02-11 15:10:00,79.01
2023-02-11 16:20:00,78.74
2023-02-11 17:30:00,78.74
2023-02-11 18:40:00,78.7
2023-02-11 19:50:00,78.7
2023-02-11 21:00:00,78.74
2023-02-11 22:10:00,79.37
2023-02-11 23:20:00,79.88
2023-02-12 00:40:00,80.04
2023-02-12 01:50:00,80.08
2023-02-12 03:00:00,80.08
2023-02-12 04:10:00,80.12
2023-02-12 05:20:00,80.16
2023-02-12 06:30:00,80.23
2023-02-12 07:40:00,80.24
2023-02-12 08:50:00,80.27
2023-02-12 10:00:00,80.28
2023-02-12 11:10:00,80.27
2023-02-12 12:20:00,80.31
2023-02-12 13:30:00,80.27
2023-02-12 14:40:00,80.27
2023-02-12 15:50:00,80.67
2023-02-12 17:00:00,80.79
2023-02-12 18:10:00,80.83
2023-02-12 19:20:00,80.86
2023-02-12 20:30:00,80.9
2023-02-12 21:40:00,80.9
2023-02-12 22:50:00,80.9
2023-02-13 00:10:00,80.9
2023-02-13 01:20:00,80.9
2023-02-13 02:30:00,80.9
2023-02-13 03:40:00,80.9
2023-02-13 04:50:00,80.9
2023-02-13 06:00:00,80.9
2023-02-13 07:10:00,80.86
2023-02-13 08:20:00,80.86
2023-02-13 09:30:00,80.86
2023-02-13 10:40:00,80.86
2023-02-13 11:50:00,80.86
2023-02-13 13:00:00,80.86
2023-02-13 14:10:00,80.86
2023-02-13 15:20:00,80.86
2023-02-13 16:30:00,80.86
2023-02-13 17:40:00,80.87
2023-02-13 18:50:00,80.9
2023-02-13 20:00:00,80.9
2023-02-13 21:10:00,80.91
2023-02-13 22:20:00,80.94
2023-02-13 23:30:00,80.98
2023-02-14 00:50:00,80.98
2023-02-14 02:00:00,80.98
2023-02-14 03:10:00,81.02
2023-02-14 04:20:00,81.03
2023-02-14 05:30:00,81.06
2023-02-14 06:40:00,81.1
2023-02-14 07:50:00,81.14
2023-02-14 09:00:00,81.14
2023-02-14 10:10:00,81.14
2023-02-14 11:20:00,81.14
2023-02-14 12:30:00,81.14
2023-02-14 13:40:00,81.14
2023-02-14 14:50:00,81.02
2023-02-14 16:00:00,80.98
2023-02-14 17:10:00,80.59
2023-02-14 18:20:00,80.31
2023-02-14 19:30:00,80.27
2023-02-14 20:40:00,80.27
2023-02-14 21:50:00,80.27
2023-02-14 23:00:00,80.27
2023-02-15 00:20:00,80.35
2023-02-15 01:30:00,80.47
2023-02-15 02:40:00,80.59
2023-02-15 03:50:00,80.75
2023-02-15 05:00:00,80.87
2023-02-15 06:10:00,80.94
2023-02-15 07:20:00,80.95
2023-02-15 08:30:00,80.98
2023-02-15 09:40:00,80.98
2023-02-15 10:50:00,80.83
2023-02-15 12:00:00,79.91
2023-02-15 13:10:00,78.85
2023-02-15 14:20:00,78.46
2023-02-15 15:30:00,78.1
2023-02-15 16:40:00,78.06
2023-02-15 17:50:00,78.06
2023-02-15 19:00:00,78.06
2023-02-15 20:10:00,78.06
2023-02-15 21:20:00,78.1
2023-02-15 22:30:00,78.11
2023-02-15 23:40:00,78.15
2023-02-16 01:00:00,78.65
2023-02-16 02:10:00,79.08
2023-02-16 03:20:00,79.24
2023-02-16 04:30:00,79.36
2023-02-16 05:40:00,79.56
2023-02-16 06:50:00,79.68
2023-02-16 08:00:00,79.72
2023-02-16 09:10:00,79.72
2023-02-16 10:20:00,79.72
2023-02-16 11:30:00,79.67
2023-02-16 12:40:00,79.56
2023-02-16 13:50:00,79.52
2023-02-16 15:00:00,79.04
2023-02-16 16:10:00,78.73
2023-02-16 17:20:00,78.69
2023-02-16 18:30:00,78.69
2023-02-16 19:40:00,78.65
2023-02-16 20:50:00,78.69
2023-02-16 22:00:00,79.64
2023-02-16 23:10:00,80.04
2023-02-17 00:30:00,80.11
2023-02-17 01:40:00,80.11
2023-02-17 02:50:00,80.11
2023-02-17 04:00:00,80.11
2023-02-17 05:10:00,80.12
2023-02-17 06:20:00,80.15
2023-02-17 07:30:00,80.15
2023-02-17 08:40:00,80.15
2023-02-17 09:50:00,79.75
2023-02-17 11:00:00,79.01
2023-02-17 12:10:00,78.34
2023-02-17 13:20:00,78.22
2023-02-17 14:30:00,78.18
2023-02-17 15:40:00,78.18
2023-02-17 16:50:00,78.18
2023-02-17 18:00:00,78.14
2023-02-17 19:10:00,78.14
2023-02-17 20:20:00,78.14
2023-02-17 21:30:00,78.14
2023-02-17 22:40:00,78.15
2023-02-17 23:50:00,78.15
2023-02-18 01:10:00,78.18
2023-02-18 02:20:00,78.26
2023-02-18 03:30:00,78.62
2023-02-18 04:40:00,78.97
2023-02-18 05:50:00,79.17
2023-02-18 07:00:00,79.29
2023-02-18 08:10:00,79.33
2023-02-18 09:20:00,79.33
2023-02-18 10:30:00,79.33
2023-02-18 11:40:00,79.21
2023-02-18 12:50:00,78.54
2023-02-18 14:00:00,78.11
2023-02-18 15:10:00,78.11
2023-02-18 16:20:00,78.11
2023-02-18 17:30:00,78.11
2023-02-18 18:40:00,78.19
2023-02-18 19:50:00,78.54
2023-02-18 21:00:00,78.85
2023-02-18 22:10:00,79.13
2023-02-18 23:20:00,79.49
2023-02-19 00:40:00,79.99
2023-02-19 01:50:00,80.27
2023-02-19 03:00:00,80.51
2023-02-19 04:10:00,80.62
2023-02-19 05:20:00,80.7
2023-02-19 06:30:00,80.75
2023-02-19 07:40:00,80.78
2023-02-19 08:50:00,80.79
2023-02-19 10:00:00,80.86
2023-02-19 11:10:00,80.86
2023-02-19 12:20:00,80.82
2023-02-19 13:30:00,80.74
2023-02-19 14:40:00,80.07
2023-02-19 15:50:00,78.81
2023-02-19 17:00:00,78.69
2023-02-19 18:10:00,78.69
2023-02-19 19:20:00,78.69
2023-02-19 20:30:00,78.65
2023-02-19 21:40:00,78.69
2023-02-19 22:50:00,78.77
2023-02-20 00:10:00,79.13
2023-02-20 01:20:00,79.87
2023-02-20 02:30:00,80.3
2023-02-20 03:40:00,80.58
2023-02-20 04:50:00,80.7
2023-02-20 06:00:00,80.78
2023-02-20 07:10:00,80.82
2023-02-20 08:20:00,80.85
2023-02-20 09:30:00,80.86
2023-02-20 10:40:00,80.89
2023-02-20 11:50:00,80.93
2023-02-20 13:00:00,80.97
2023-02-20 14:10:00,80.98
2023-02-20 15:20:00,81.01
2023-02-20 16:30:00,81.05
2023-02-20 17:40:00,81.05
2023-02-20 18:50:00,81.06
2023-02-20 20:00:00,81.1
2023-02-20 21:10:00,81.13
2023-02-20 22:20:00,81.13
2023-02-20 23:30:00,81.13
2023-02-21 00:50:00,81.13
2023-02-21 02:00:00,81.13
2023-02-21 03:10:00,81.13
2023-02-21 04:20:00,81.17
2023-02-21 05:30:00,81.17
2023-02-21 06:40:00,81.21
2023-02-21 07:50:00,81.21
2023-02-21 09:00:00,81.21
2023-02-21 10:10:00,81.21
2023-02-21 11:20:00,81.21
2023-02-21 12:30:00,81.17
2023-02-21 13:50:00,81.17
2023-02-21 15:00:00,81.17
2023-02-21 16:10:00,81.17
2023-02-21 17:20:00,81.17
2023-02-21 18:30:00,81.17
2023-02-21 19:40:00,81.17
2023-02-21 20:50:00,81.17
2023-02-21 22:00:00,81.17
2023-02-21 23:10:00,81.17
2023-02-22 00:30:00,81.17
2023-02-22 01:40:00,81.21
2023-02-22 02:50:00,81.25
2023-02-22 04:00:00,81.25
2023-02-22 05:10:00,81.25
2023-02-22 06:20:00,81.25
2023-02-22 07:30:00,81.29
2023-02-22 08:40:00,81.29
2023-02-22 09:50:00,81.29
2023-02-22 11:00:00,81.05
2023-02-22 12:10:00,79.16
2023-02-22 13:20:00,78.49
2023-02-22 14:30:00,78.45
2023-02-22 15:40:00,78.33
2023-02-22 16:50:00,78.33
2023-02-22 18:00:00,78.29
2023-02-22 19:10:00,78.33
2023-02-22 20:20:00,78.33
2023-02-22 21:30:00,78.61
2023-02-22 22:40:00,79.04
2023-02-22 23:50:00,79.39
2023-02-23 01:10:00,79.83
2023-02-23 02:20:00,79.87
2023-02-23 03:30:00,79.91
2023-02-23 04:40:00,79.95
2023-02-23 05:50:00,79.99
2023-02-23 07:00:00,80.02
2023-02-23 08:10:00,80.02
2023-02-23 09:20:00,80.02
2023-02-23 10:30:00,80.02
2023-02-23 11:40:00,79.91
2023-02-23 12:50:00,79.67
2023-02-23 14:00:00,78.64
2023-02-23 15:10:00,78.17
2023-02-23 16:20:00,78.13
2023-02-23 17:30:00,78.13
2023-02-23 18:40:00,78.09
2023-02-23 19:50:00,78.1
2023-02-23 21:00:00,78.14
2023-02-23 22:10:00,78.53
2023-02-23 23:20:00,78.96
2023-02-24 00:40:00,79.27
2023-02-24 01:50:00,79.39
2023-02-24 03:00:00,79.55
2023-02-24 04:10:00,79.75
2023-02-24 05:20:00,79.94
2023-02-24 06:30:00,80.06
2023-02-24 07:40:00,80.06
2023-02-24 08:50:00,80.06
2023-02-24 10:00:00,79.51
2023-02-24 11:10:00,78.17
2023-02-24 12:20:00,78.05
2023-02-24 13:30:00,76.67
2023-02-24 14:40:00,64.53
2023-02-24 15:50:00,53.27
2023-02-24 17:00:00,51.53
2023-02-24 18:10:00,51.57
2023-02-24 19:20:00,52.83
2023-02-24 20:30:00,53.5
2023-02-24 21:40:00,53.89
2023-02-24 22:50:00,54.29
2023-02-25 00:10:00,55
2023-02-25 01:20:00,55.74
2023-02-25 02:30:00,56.61
2023-02-25 03:40:00,59.41
2023-02-25 04:50:00,64.89
2023-02-25 06:00:00,68.52
2023-02-25 07:10:00,70.22
2023-02-25 08:20:00,70.89
2023-02-25 09:30:00,70.84
2023-02-25 10:40:00,69.9
2023-02-25 11:50:00,68.87
2023-02-25 13:00:00,68.52
2023-02-25 14:10:00,67.69
2023-02-25 15:20:00,66.65
2023-02-25 16:30:00,65.82
2023-02-25 17:40:00,65.23
2023-02-25 18:50:00,65.24
2023-02-25 20:00:00,65.79
2023-02-25 21:10:00,66.65
2023-02-25 22:20:00,66.82
2023-02-25 23:30:00,67.01
2023-02-26 00:50:00,67.13
2023-02-26 02:00:00,67.32
2023-02-26 03:10:00,67.64
2023-02-26 04:20:00,67.96
2023-02-26 05:30:00,68.59
2023-02-26 06:40:00,68.94
2023-02-26 07:50:00,69.22
2023-02-26 09:00:00,69.22
2023-02-26 10:10:00,68.97
2023-02-26 11:20:00,67.32
2023-02-26 12:30:00,66.65
2023-02-26 13:40:00,65.54
2023-02-26 14:50:00,63.81
2023-02-26 16:00:00,58.56
2023-02-26 17:10:00,57.13
2023-02-26 18:20:00,57.1
2023-02-26 19:30:00,58.29
2023-02-26 20:40:00,58.87
2023-02-26 21:50:00,59.07
2023-02-26 23:00:00,59.31
2023-02-27 00:20:00,59.7
2023-02-27 01:40:00,60.3
2023-02-27 02:50:00,60.96
2023-02-27 04:00:00,61.56
2023-02-27 05:10:00,62.23
2023-02-27 06:20:00,64.64
2023-02-27 07:30:00,67.28
2023-02-27 08:40:00,68.11
2023-02-27 09:50:00,68.03
2023-02-27 11:00:00,66.49
2023-02-27 12:10:00,66.09
2023-02-27 13:20:00,65.66
2023-02-27 14:30:00,64.87
2023-02-27 15:40:00,64.48
2023-02-27 16:50:00,63.88
2023-02-27 18:00:00,63.92
2023-02-27 19:10:00,64.04
2023-02-27 20:20:00,64.59
2023-02-27 21:30:00,65.26
2023-02-27 22:40:00,65.62
2023-02-27 23:50:00,65.85
2023-02-28 01:10:00,65.9
2023-02-28 02:20:00,66.01
2023-02-28 03:30:00,66.05
2023-02-28 04:40:00,66.13
2023-02-28 05:50:00,66.25
2023-02-28 07:00:00,66.33
2023-02-28 08:10:00,66.4
2023-02-28 09:20:00,66.41
2023-02-28 10:30:00,66.4
2023-02-28 11:40:00,66.17
2023-02-28 12:50:00,66.05
2023-02-28 14:00:00,65.22
2023-02-28 15:10:00,65.07
2023-02-28 16:20:00,65.03
2023-02-28 17:30:00,65.03
2023-02-28 18:40:00,65.03
2023-02-28 19:50:00,64.99
2023-02-28 21:00:00,64.99
2023-02-28 22:10:00,65.03
2023-02-28 23:20:00,65.38
2023-03-01 00:40:00,65.9
2023-03-01 01:50:00,66.09
2023-03-01 03:00:00,66.29
2023-03-01 04:10:00,66.52
2023-03-01 05:20:00,66.64
2023-03-01 06:30:00,66.68
2023-03-01 07:40:00,66.68
2023-03-01 08:50:00,66.68
2023-03-01 10:00:00,66.68
2023-03-01 11:10:00,66.52
2023-03-01 12:20:00,66.13
2023-03-01 13:30:00,65.97
2023-03-01 14:40:00,65.86
2023-03-01 15:50:00,65.78
2023-03-01 17:00:00,65.74
2023-03-01 18:10:00,65.74
2023-03-01 19:20:00,65.82
2023-03-01 20:30:00,65.98
2023-03-01 21:40:00,66.09
2023-03-01 22:50:00,66.29
2023-03-02 00:10:00,66.49
2023-03-02 01:20:00,66.57
2023-03-02 02:30:00,66.61
2023-03-02 03:40:00,66.65
2023-03-02 04:50:00,66.72
2023-03-02 06:00:00,66.76
2023-03-02 07:10:00,66.76
2023-03-02 08:20:00,66.76
2023-03-02 09:30:00,66.76
2023-03-02 10:40:00,66.29
2023-03-02 11:50:00,64.55
2023-03-02 13:00:00,63.96
2023-03-02 14:10:00,63.29
2023-03-02 15:20:00,63.17
2023-03-02 16:30:00,63.17
2023-03-02 17:40:00,63.17
2023-03-02 18:50:00,63.17
2023-03-02 20:00:00,63.41
2023-03-02 21:10:00,64.2
2023-03-02 22:20:00,65.38
2023-03-02 23:30:00,65.81
2023-03-03 00:50:00,66.25
2023-03-03 02:00:00,66.4
2023-03-03 03:10:00,66.44
2023-03-03 04:20:00,66.44
2023-03-03 05:30:00,66.48
2023-03-03 06:40:00,66.56
2023-03-03 07:50:00,66.6
2023-03-03 09:00:00,66.6
2023-03-03 10:10:00,66.2
2023-03-03 11:20:00,63.72
2023-03-03 12:30:00,63.2
2023-03-03 13:40:00,63.16
2023-03-03 14:50:00,63.13
2023-03-03 16:00:00,62.81
2023-03-03 17:10:00,62.1
2023-03-03 18:20:00,62.11
2023-03-03 19:30:00,62.97
2023-03-03 20:40:00,63.53
2023-03-03 21:50:00,63.64
2023-03-03 23:00:00,63.84
2023-03-04 00:20:00,64
2023-03-04 01:30:00,64.16
2023-03-04 02:40:00,64.43
2023-03-04 03:50:00,64.67
2023-03-04 05:00:00,64.91
2023-03-04 06:10:00,65.38
2023-03-04 07:20:00,65.66
2023-03-04 08:30:00,65.73
2023-03-04 09:40:00,65.26
2023-03-04 10:50:00,63.6
2023-03-04 12:00:00,62.57
2023-03-04 13:10:00,62.42
2023-03-04 14:20:00,62.38
2023-03-04 15:30:00,59.69
2023-03-04 16:40:00,53.48
2023-03-04 17:50:00,53.21
2023-03-04 19:00:00,53.52
2023-03-04 20:10:00,54.66
2023-03-04 21:20:00,55.02
2023-03-04 22:30:00,55.37
2023-03-04 23:40:00,55.84
2023-03-05 01:00:00,56.63
2023-03-05 02:10:00,57.38
2023-03-05 03:20:00,58.09
2023-03-05 04:30:00,59.11
2023-03-05 05:40:00,62.62
2023-03-05 06:50:00,66.33
2023-03-05 08:00:00,68.61
2023-03-05 09:10:00,68.53
2023-03-05 10:20:00,67.11
2023-03-05 11:30:00,66.09
2023-03-05 12:40:00,64.86
2023-03-05 13:50:00,59.95
2023-03-05 15:00:00,42.47
2023-03-05 16:10:00,34.52
2023-03-05 17:20:00,33.26
2023-03-05 18:30:00,33.66
2023-03-05 19:40:00,36.11
2023-03-05 20:50:00,36.97
2023-03-05 22:00:00,37.72
2023-03-05 23:10:00,38.55
2023-03-06 00:30:00,43.19
2023-03-06 01:50:00,50.65
2023-03-06 03:00:00,54.23
2023-03-06 04:10:00,57.03
2023-03-06 05:20:00,59.47
2023-03-06 06:30:00,61.49
2023-03-06 07:40:00,62.27
2023-03-06 08:50:00,62.31
2023-03-06 10:00:00,62.27
2023-03-06 11:10:00,61.87
2023-03-06 12:20:00,61.44
2023-03-06 13:30:00,61.32
2023-03-06 14:40:00,61.32
2023-03-06 15:50:00,61.99
2023-03-06 17:00:00,62.23
2023-03-06 18:10:00,62.39
2023-03-06 19:20:00,62.39
2023-03-06 20:30:00,62.43
2023-03-06 21:40:00,62.43
2023-03-06 22:50:00,62.55
2023-03-07 00:10:00,62.7
2023-03-07 01:20:00,62.79
2023-03-07 02:30:00,63.06
2023-03-07 03:40:00,63.18
2023-03-07 04:50:00,63.29
2023-03-07 06:00:00,63.49
2023-03-07 07:10:00,63.61
2023-03-07 08:20:00,63.61
2023-03-07 09:30:00,63.61
2023-03-07 10:40:00,63.41
2023-03-07 11:50:00,62.71
2023-03-07 13:00:00,60.81
2023-03-07 14:10:00,60.1
2023-03-07 15:20:00,59.98
2023-03-07 16:30:00,59.9
2023-03-07 17:40:00,59.98
2023-03-07 18:50:00,60.65
2023-03-07 20:00:00,61.2
2023-03-07 21:10:00,61.95
2023-03-07 22:20:00,62.5
2023-03-07 23:30:00,62.74
2023-03-08 00:50:00,62.86
2023-03-08 02:00:00,63.01
2023-03-08 03:10:00,63.13
2023-03-08 04:20:00,63.21
2023-03-08 05:30:00,63.25
2023-03-08 06:40:00,63.29
2023-03-08 07:50:00,63.29
2023-03-08 09:00:00,63.29
2023-03-08 10:10:00,62.26
2023-03-08 11:20:00,60.69
2023-03-08 12:30:00,59.74
2023-03-08 13:40:00,59.3
2023-03-08 14:50:00,58.99
2023-03-08 16:00:00,58.79
2023-03-08 17:10:00,58.75
2023-03-08 18:20:00,58.79
2023-03-08 19:30:00,58.87
2023-03-08 20:40:00,60.13
2023-03-08 21:50:00,60.96
2023-03-08 23:00:00,61.35
2023-03-09 00:20:00,61.44
2023-03-09 01:30:00,61.55
2023-03-09 02:40:00,61.59
2023-03-09 03:50:00,61.67
2023-03-09 05:00:00,61.74
2023-03-09 06:10:00,61.82
2023-03-09 07:20:00,61.94
2023-03-09 08:30:00,61.94
2023-03-09 09:40:00,60.64
2023-03-09 10:50:00,58.63
2023-03-09 12:00:00,58.27
2023-03-09 13:10:00,57.05
2023-03-09 14:20:00,37.3
2023-03-09 15:30:00,25.59
2023-03-09 16:40:00,22.24
2023-03-09 17:50:00,22.12
2023-03-09 19:00:00,23.19
2023-03-09 20:10:00,25
2023-03-09 21:20:00,25.55
2023-03-09 22:30:00,26.26
2023-03-09 23:40:00,27.13
2023-03-10 01:00:00,30.29
2023-03-10 02:10:00,35.96
2023-03-10 03:20:00,40.13
2023-03-10 04:30:00,42.58
2023-03-10 05:40:00,43.99
2023-03-10 06:50:00,45.37
2023-03-10 08:00:00,46.44
2023-03-10 09:10:00,47.26
2023-03-10 11:00:00,48.48
2023-03-10 12:10:00,48.56
2023-03-10 13:20:00,48.6
2023-03-10 14:30:00,48.72
2023-03-10 15:40:00,48.72
2023-03-10 16:50:00,48.68
2023-03-10 18:00:00,48.56
2023-03-10 19:10:00,48.52
2023-03-10 20:20:00,48.56
2023-03-10 21:30:00,48.8
2023-03-10 22:40:00,50.38
2023-03-10 23:50:00,52.9
2023-03-11 01:10:00,56.37
2023-03-11 02:20:00,58.97
2023-03-11 03:30:00,60.63
2023-03-11 04:40:00,61.81
2023-03-11 05:50:00,62.52
2023-03-11 07:00:00,62.87
2023-03-11 08:10:00,62.95
2023-03-11 09:20:00,62.79
2023-03-11 10:30:00,61.69
2023-03-11 11:40:00,60.31
2023-03-11 12:50:00,59.72
2023-03-11 14:00:00,58.34
2023-03-11 15:10:00,51.63
2023-03-11 16:20:00,45.22
2023-03-11 17:30:00,43.88
2023-03-11 18:40:00,44.23
2023-03-11 19:50:00,46.2
2023-03-11 21:00:00,46.48
2023-03-11 22:10:00,46.83
2023-03-11 23:20:00,46.91
2023-03-12 00:40:00,46.91
2023-03-12 01:50:00,46.95
2023-03-12 03:00:00,46.95
2023-03-12 04:10:00,46.95
2023-03-12 05:20:00,47.47
2023-03-12 06:30:00,48.25
2023-03-12 07:40:00,49.43
2023-03-12 08:50:00,52.11
2023-03-12 10:00:00,55.15
2023-03-12 11:10:00,55.94
2023-03-12 12:20:00,55.93
2023-03-12 13:30:00,55.89
2023-03-12 14:40:00,55.34
2023-03-12 15:50:00,54.75
2023-03-12 17:00:00,54.43
2023-03-12 18:10:00,54.39
2023-03-12 19:20:00,54.91
2023-03-12 20:30:00,56.6
2023-03-12 21:40:00,57.04
2023-03-12 22:50:00,57.47
2023-03-13 00:10:00,58.81
2023-03-13 01:20:00,60.47
2023-03-13 02:30:00,61.58
2023-03-13 03:40:00,63.9
2023-03-13 04:50:00,66.1
2023-03-13 06:00:00,67.52
2023-03-13 07:10:00,68.82
2023-03-13 08:20:00,69.02
2023-03-13 09:30:00,69.1
2023-03-13 10:40:00,68.03
2023-03-13 11:50:00,67.16
2023-03-13 13:00:00,66.18
2023-03-13 14:10:00,65.31
2023-03-13 15:20:00,64.8
2023-03-13 16:30:00,64.4
2023-03-13 17:40:00,64.28
2023-03-13 18:50:00,64.99
2023-03-13 20:00:00,66.5
2023-03-13 21:10:00,66.77
2023-03-13 22:20:00,66.93
2023-03-13 23:30:00,66.97
2023-03-14 00:50:00,67.17
2023-03-14 02:00:00,67.61
2023-03-14 03:10:00,67.88
2023-03-14 04:20:00,68.15
2023-03-14 05:30:00,68.51
2023-03-14 06:40:00,68.83
2023-03-14 07:50:00,69.18
2023-03-14 09:00:00,69.06
2023-03-14 10:10:00,67.13
2023-03-14 11:20:00,66.26
2023-03-14 12:30:00,64.69
2023-03-14 13:40:00,56.46
2023-03-14 14:50:00,37.98
2023-03-14 16:00:00,29.08
2023-03-14 17:10:00,27.65
2023-03-14 18:20:00,27.69
2023-03-14 19:30:00,30.11
2023-03-14 20:40:00,31.13
2023-03-14 21:50:00,32.08
2023-03-14 23:00:00,33.15
2023-03-15 00:20:00,39.65
2023-03-15 01:30:00,46.54
2023-03-15 02:40:00,50.84
2023-03-15 03:50:00,55.25
2023-03-15 05:00:00,58.33
2023-03-15 06:10:00,61.01
2023-03-15 07:20:00,62.82
2023-03-15 08:30:00,63.33
2023-03-15 09:40:00,62.98
2023-03-15 10:50:00,60.77
2023-03-15 12:00:00,59.47
2023-03-15 13:10:00,43.7
2023-03-15 14:20:00,26.77
2023-03-15 15:30:00,19.05
2023-03-15 16:40:00,15.65
2023-03-15 17:50:00,15.38
2023-03-15 19:00:00,17.2
2023-03-15 20:10:00,18.93
2023-03-15 21:20:00,19.29
2023-03-15 22:30:00,19.72
2023-03-15 23:40:00,20.83
2023-03-16 01:00:00,24.49
2023-03-16 02:10:00,29.93
2023-03-16 03:20:00,36.52
2023-03-16 04:30:00,40.73
2023-03-16 05:40:00,44.59
2023-03-16 06:50:00,47
2023-03-16 08:00:00,48.11
2023-03-16 09:10:00,48.31
2023-03-16 10:20:00,48.34
2023-03-16 11:30:00,48.7
2023-03-16 12:40:00,50.79
2023-03-16 13:50:00,52.33
2023-03-16 15:00:00,53.91
2023-03-16 16:10:00,55.01
2023-03-16 17:20:00,55.68
2023-03-16 18:30:00,56.26
2023-03-16 19:40:00,57.01
2023-03-16 20:50:00,57.49
2023-03-16 22:00:00,57.61
2023-03-16 23:10:00,57.69
2023-03-17 00:30:00,57.84
2023-03-17 01:40:00,58.08
2023-03-17 02:50:00,58.4
2023-03-17 04:00:00,58.79
2023-03-17 05:10:00,59.26
2023-03-17 06:20:00,59.74
2023-03-17 07:30:00,59.89
2023-03-17 08:40:00,59.89
2023-03-17 09:50:00,59.82
2023-03-17 11:00:00,59.61
2023-03-17 12:10:00,58.47
2023-03-17 13:20:00,58.12
2023-03-17 14:30:00,57.84
2023-03-17 15:40:00,57.25
2023-03-17 16:50:00,56.98
2023-03-17 18:00:00,56.94
2023-03-17 19:10:00,57.22
2023-03-17 20:20:00,57.65
2023-03-17 21:30:00,58.24
2023-03-17 22:40:00,58.55
2023-03-17 23:50:00,58.63
2023-03-18 01:10:00,58.67
2023-03-18 02:20:00,58.75
2023-03-18 03:30:00,58.75
2023-03-18 04:40:00,58.79
2023-03-18 05:50:00,58.91
2023-03-18 07:00:00,59.02
2023-03-18 08:10:00,59.1
2023-03-18 09:20:00,59.1
2023-03-18 10:30:00,59.1
2023-03-18 11:40:00,59.1
2023-03-18 12:50:00,59.1
2023-03-18 14:00:00,59.1
2023-03-18 15:10:00,58.9
2023-03-18 16:20:00,58.66
2023-03-18 17:30:00,58.47
2023-03-18 18:40:00,58.31
2023-03-18 19:50:00,58.23
2023-03-18 21:00:00,58.19
2023-03-18 22:10:00,58.19
2023-03-18 23:20:00,58.31
2023-03-19 00:40:00,58.43
2023-03-19 01:50:00,58.47
2023-03-19 03:00:00,58.51
2023-03-19 04:10:00,58.51
2023-03-19 05:20:00,58.71
2023-03-19 06:30:00,59.1
2023-03-19 07:40:00,59.26
2023-03-19 08:50:00,59.3
2023-03-19 10:00:00,59.3
2023-03-19 11:10:00,59.26
2023-03-19 12:20:00,59.1
2023-03-19 13:30:00,58.31
2023-03-19 14:40:00,57.48
2023-03-19 15:50:00,57.17
2023-03-19 17:00:00,57.05
2023-03-19 18:10:00,57.01
2023-03-19 19:20:00,57.41
2023-03-19 20:30:00,58.48
2023-03-19 21:40:00,58.95
2023-03-19 22:50:00,59.38
2023-03-20 00:10:00,59.42
2023-03-20 01:30:00,59.54
2023-03-20 02:40:00,59.66
2023-03-20 03:50:00,59.66
2023-03-20 05:00:00,59.66
2023-03-20 06:10:00,59.66
2023-03-20 07:20:00,59.61
2023-03-20 08:30:00,59.53
2023-03-20 09:40:00,59.34
2023-03-20 10:50:00,58.24
2023-03-20 12:00:00,57.13
2023-03-20 13:10:00,56.3
2023-03-20 14:20:00,55.56
2023-03-20 15:30:00,55
2023-03-20 16:40:00,54.77
2023-03-20 17:50:00,54.73
2023-03-20 19:00:00,55.36
2023-03-20 20:10:00,56.27
2023-03-20 21:20:00,56.78
2023-03-20 22:30:00,57.02
2023-03-20 23:40:00,57.14
2023-03-21 01:00:00,57.29
2023-03-21 02:10:00,57.49
2023-03-21 03:20:00,57.65
2023-03-21 04:30:00,57.77
2023-03-21 05:40:00,58
2023-03-21 06:50:00,58.16
2023-03-21 08:00:00,58.2
2023-03-21 09:10:00,58.08
2023-03-21 10:20:00,56.46
2023-03-21 11:30:00,55.67
2023-03-21 12:40:00,54.77
2023-03-21 13:50:00,37.34
2023-03-21 15:00:00,22.72
2023-03-21 16:10:00,17.23
2023-03-21 17:20:00,17.07
2023-03-21 18:30:00,18.38
2023-03-21 19:40:00,19.64
2023-03-21 20:50:00,20.03
2023-03-21 22:00:00,20.38
2023-03-21 23:10:00,20.94
2023-03-22 00:30:00,22.11
2023-03-22 01:40:00,27.59
2023-03-22 02:50:00,32.56
2023-03-22 04:00:00,36.35
2023-03-22 05:10:00,39.11
2023-03-22 06:20:00,40.52
2023-03-22 07:30:00,41.79
2023-03-22 08:40:00,42.14
2023-03-22 09:50:00,42.43
2023-03-22 11:00:00,42.46
2023-03-22 12:10:00,42.5
2023-03-22 13:20:00,42.54
2023-03-22 14:30:00,42.62
2023-03-22 15:40:00,42.66
