时间,挠度(mm)
2023-01-08 01:20:00,-20.2
2023-01-08 02:30:00,-25.08
2023-01-08 03:20:00,-24.75
2023-01-08 04:10:00,-23.94
2023-01-08 05:00:00,-25.25
2023-01-08 05:50:00,-23.9
2023-01-08 06:40:00,-23.84
2023-01-08 07:30:00,-25.13
2023-01-08 08:20:00,-26.56
2023-01-08 09:10:00,-28
2023-01-08 10:00:00,-29.74
2023-01-08 10:50:00,-29.58
2023-01-08 11:40:00,-28.96
2023-01-08 12:30:00,-27.99
2023-01-08 13:20:00,-27.55
2023-01-08 14:10:00,-22.17
2023-01-08 15:00:00,-23.21
2023-01-08 16:00:00,-19.92
2023-01-08 16:50:00,-20.71
2023-01-08 17:40:00,-18.21
2023-01-08 18:30:00,-16.31
2023-01-08 19:20:00,-20.65
2023-01-08 20:10:00,-19.85
2023-01-08 21:10:00,-19.08
2023-01-08 22:00:00,-21.75
2023-01-08 22:50:00,-21.69
2023-01-08 23:40:00,-21.32
2023-01-09 00:40:00,-24.91
2023-01-09 01:30:00,-22.31
2023-01-09 02:20:00,-22.65
2023-01-09 03:10:00,-24.24
2023-01-09 04:00:00,-27.77
2023-01-09 04:50:00,-24.54
2023-01-09 05:40:00,-28.07
2023-01-09 06:30:00,-28.03
2023-01-09 07:20:00,-28.22
2023-01-09 08:10:00,-28.25
2023-01-09 09:00:00,-29.64
2023-01-09 09:50:00,-28.86
2023-01-09 10:40:00,-26.37
2023-01-09 11:30:00,-25.48
2023-01-09 12:20:00,-25.83
2023-01-09 13:10:00,-23.17
2023-01-09 14:00:00,-24.97
2023-01-09 14:50:00,-21.68
2023-01-09 16:00:00,-20.91
2023-01-09 16:50:00,-17.95
2023-01-09 17:40:00,-19.47
2023-01-09 18:30:00,-17.46
2023-01-09 19:50:00,-19.81
2023-01-09 20:40:00,-19.91
2023-01-09 21:30:00,-20.53
2023-01-09 22:20:00,-21.5
2023-01-09 23:10:00,-19.94
2023-01-10 00:10:00,-20.56
2023-01-10 01:00:00,-24.56
2023-01-10 01:50:00,-22.94
2023-01-10 02:40:00,-22
2023-01-10 03:30:00,-26.65
2023-01-10 04:20:00,-26.34
2023-01-10 05:10:00,-24.48
2023-01-10 06:00:00,-23.1
2023-01-10 06:50:00,-27.56
2023-01-10 07:40:00,-27.36
2023-01-10 08:30:00,-24.01
2023-01-10 09:20:00,-27.16
2023-01-10 10:10:00,-28.42
2023-01-10 11:00:00,-26.25
2023-01-10 11:50:00,-26.63
2023-01-10 12:40:00,-25.9
2023-01-10 13:30:00,-22.82
2023-01-10 14:20:00,-21.79
2023-01-10 15:10:00,-22.42
2023-01-10 16:20:00,-16.94
2023-01-10 17:10:00,-19.32
2023-01-10 18:00:00,-17.04
2023-01-10 18:50:00,-17.05
2023-01-10 19:40:00,-18.83
2023-01-10 21:50:00,-23.23
2023-01-10 22:40:00,-22.83
2023-01-10 23:30:00,-21.95
2023-01-11 00:30:00,-21.29
2023-01-11 01:20:00,-20.8
2023-01-11 02:10:00,-21.28
2023-01-11 03:00:00,-26.59
2023-01-11 03:50:00,-23.3
2023-01-11 04:40:00,-25.32
2023-01-11 05:30:00,-27.13
2023-01-11 06:20:00,-25.19
2023-01-11 07:10:00,-27.87
2023-01-11 08:00:00,-27.64
2023-01-11 08:50:00,-27.4
2023-01-11 09:40:00,-28.79
2023-01-11 10:30:00,-24.98
2023-01-11 11:20:00,-26.64
2023-01-11 12:10:00,-26.29
2023-01-11 13:00:00,-20.07
2023-01-11 13:50:00,-19.01
2023-01-11 14:40:00,-12.34
2023-01-11 15:30:00,-11.73
2023-01-11 16:20:00,-6.65
2023-01-11 17:10:00,-4.63
2023-01-11 18:00:00,-6.05
2023-01-11 18:50:00,-5.94
2023-01-11 19:40:00,-6.28
2023-01-11 20:30:00,-8.95
2023-01-11 21:20:00,-13.29
2023-01-11 22:10:00,-12.63
2023-01-11 23:00:00,-12.83
2023-01-11 23:50:00,-12.58
2023-01-12 00:50:00,-16.02
2023-01-12 01:40:00,-13.6
2023-01-12 02:30:00,-14.74
2023-01-12 03:20:00,-15.91
2023-01-12 04:10:00,-18.4
2023-01-12 05:00:00,-14.17
2023-01-12 05:50:00,-17.43
2023-01-12 06:40:00,-14.94
2023-01-12 07:30:00,-17.1
2023-01-12 08:20:00,-16.67
2023-01-12 09:10:00,-17.66
2023-01-12 10:00:00,-15.88
2023-01-12 10:50:00,-15.4
2023-01-12 11:40:00,-12.89
2023-01-12 12:30:00,-13.65
2023-01-12 13:20:00,-12.58
2023-01-12 14:10:00,-10.36
2023-01-12 15:10:00,-10.91
2023-01-12 16:00:00,-13.29
2023-01-12 16:50:00,-9.49
2023-01-12 17:40:00,-11.17
2023-01-12 18:30:00,-10.8
2023-01-12 19:20:00,-10.11
2023-01-12 20:10:00,-12.89
2023-01-12 21:00:00,-11.87
2023-01-12 21:50:00,-16.07
2023-01-12 22:40:00,-17.4
2023-01-12 23:30:00,-19.09
2023-01-13 00:30:00,-21.72
2023-01-13 01:20:00,-20.11
2023-01-13 02:10:00,-20.38
2023-01-13 03:00:00,-19.1
2023-01-13 03:50:00,-21.6
2023-01-13 05:30:00,-25.06
2023-01-13 06:20:00,-24.49
2023-01-13 07:10:00,-23.09
2023-01-13 08:00:00,-22.89
2023-01-13 08:50:00,-22.82
2023-01-13 09:40:00,-23.97
2023-01-13 10:30:00,-23.53
2023-01-13 11:50:00,-18.49
2023-01-13 12:40:00,-19.43
2023-01-13 13:30:00,-17.31
2023-01-13 14:20:00,-19.77
2023-01-13 15:10:00,-15.76
2023-01-13 16:00:00,-16.7
2023-01-13 16:50:00,-14.94
2023-01-13 17:40:00,-14.52
2023-01-13 18:30:00,-15.55
2023-01-13 19:20:00,-15.83
2023-01-13 20:10:00,-15.4
2023-01-13 21:00:00,-12.7
2023-01-13 21:50:00,-16.72
2023-01-13 22:40:00,-14.22
2023-01-13 23:30:00,-12.39
2023-01-14 00:30:00,-13.24
2023-01-14 01:20:00,-17.47
2023-01-14 02:10:00,-18.45
2023-01-14 03:00:00,-17.77
2023-01-14 03:50:00,-18.7
2023-01-14 04:40:00,-18.29
2023-01-14 05:30:00,-16.58
2023-01-14 06:20:00,-16.51
2023-01-14 07:10:00,-20.11
2023-01-14 08:00:00,-16.36
2023-01-14 08:50:00,-16.37
2023-01-14 09:40:00,-17.47
2023-01-14 10:30:00,-18.14
2023-01-14 11:20:00,-20.31
2023-01-14 12:10:00,-20.33
2023-01-14 13:40:00,-19.33
2023-01-14 14:30:00,-20.64
2023-01-14 15:20:00,-23.43
2023-01-14 16:10:00,-25.66
2023-01-14 17:00:00,-23.44
2023-01-14 17:50:00,-25.81
2023-01-14 18:40:00,-26.37
2023-01-14 19:30:00,-26.32
2023-01-14 20:20:00,-28.15
2023-01-14 21:10:00,-29.31
2023-01-14 22:00:00,-28.04
2023-01-14 22:50:00,-27.37
2023-01-14 23:40:00,-30.02
2023-01-15 00:40:00,-31.58
2023-01-15 01:30:00,-28.41
2023-01-15 02:20:00,-33.12
2023-01-15 03:10:00,-32.76
2023-01-15 04:00:00,-32.12
2023-01-15 05:20:00,-35.21
2023-01-15 06:10:00,-32.37
2023-01-15 07:00:00,-34.39
2023-01-15 07:50:00,-38.19
2023-01-15 08:40:00,-36.83
2023-01-15 09:30:00,-35.79
2023-01-15 10:20:00,-40.34
2023-01-15 11:10:00,-40.03
2023-01-15 12:00:00,-42.26
2023-01-15 12:50:00,-41.84
2023-01-15 13:40:00,-38.71
2023-01-15 14:30:00,-38.26
2023-01-15 15:20:00,-39.11
2023-01-15 16:10:00,-39.83
2023-01-15 17:00:00,-40.23
2023-01-15 17:50:00,-36.69
2023-01-15 18:40:00,-40.77
2023-01-15 19:30:00,-39.92
2023-01-15 20:20:00,-39.22
2023-01-15 21:10:00,-37.14
2023-01-15 22:00:00,-39.62
2023-01-15 22:50:00,-35.5
2023-01-15 23:40:00,-38.95
2023-01-16 00:40:00,-37.88
2023-01-16 01:30:00,-40
2023-01-16 02:20:00,-38.61
2023-01-16 03:10:00,-39.13
2023-01-16 04:00:00,-37.43
2023-01-16 04:50:00,-39.47
2023-01-16 05:40:00,-40.42
2023-01-16 06:30:00,-37.55
2023-01-16 07:20:00,-37.97
2023-01-16 08:10:00,-41.38
2023-01-16 09:00:00,-40.15
2023-01-16 09:50:00,-37.51
2023-01-16 10:40:00,-37.75
2023-01-16 11:40:00,-38.98
2023-01-16 12:40:00,-39.44
2023-01-16 13:30:00,-41.68
2023-01-16 14:20:00,-39.57
2023-01-16 15:10:00,-39.75
2023-01-16 16:00:00,-37.98
2023-01-16 16:50:00,-39.47
2023-01-16 17:40:00,-39.59
2023-01-16 18:30:00,-37.8
2023-01-16 19:20:00,-38.87
2023-01-16 20:10:00,-37.2
2023-01-16 21:00:00,-36.19
2023-01-16 21:50:00,-37.35
2023-01-16 22:40:00,-34.99
2023-01-16 23:30:00,-33.86
2023-01-17 00:30:00,-36.48
2023-01-17 01:20:00,-39.12
2023-01-17 02:10:00,-39.55
2023-01-17 03:00:00,-40.29
2023-01-17 03:50:00,-41.66
2023-01-17 04:40:00,-38.57
2023-01-17 05:30:00,-40.45
2023-01-17 06:20:00,-39.4
2023-01-17 07:10:00,-38.87
2023-01-17 08:00:00,-41.16
2023-01-17 08:50:00,-36.9
2023-01-17 09:40:00,-37.55
2023-01-17 10:30:00,-36.86
2023-01-17 11:20:00,-36.28
2023-01-17 12:10:00,-36.06
2023-01-17 13:00:00,-39.9
2023-01-17 13:50:00,-37.44
2023-01-17 14:40:00,-33.08
2023-01-17 15:30:00,-34.63
2023-01-17 16:20:00,-34.29
2023-01-17 17:10:00,-35.83
2023-01-17 18:00:00,-35.95
2023-01-17 18:50:00,-35.99
2023-01-17 19:40:00,-37.21
2023-01-17 20:30:00,-32.82
2023-01-17 21:20:00,-37.01
2023-01-17 22:10:00,-36.25
2023-01-17 23:00:00,-37.36
2023-01-17 23:50:00,-36.2
2023-01-18 00:50:00,-37.16
2023-01-18 01:40:00,-37.42
2023-01-18 02:30:00,-36.98
2023-01-18 03:20:00,-39.94
2023-01-18 04:10:00,-37.7
2023-01-18 05:00:00,-37.94
2023-01-18 05:50:00,-37.46
2023-01-18 06:40:00,-40.1
2023-01-18 07:30:00,-38.16
2023-01-18 08:20:00,-39.71
2023-01-18 09:10:00,-37.6
2023-01-18 10:00:00,-41.61
2023-01-18 10:50:00,-38.39
2023-01-18 11:40:00,-36.27
2023-01-18 12:30:00,-33.89
2023-01-18 13:20:00,-34.11
2023-01-18 14:10:00,-31.86
2023-01-18 15:00:00,-31.16
2023-01-18 15:50:00,-30.69
2023-01-18 16:40:00,-27.73
2023-01-18 17:40:00,-29.52
2023-01-18 18:30:00,-30.64
2023-01-18 19:20:00,-27.25
2023-01-18 20:10:00,-29.45
2023-01-18 21:00:00,-29.42
2023-01-18 21:50:00,-31.72
2023-01-18 22:40:00,-28.74
2023-01-18 23:30:00,-32.17
2023-01-19 00:30:00,-31.49
2023-01-19 01:20:00,-31.28
2023-01-19 02:10:00,-31.98
2023-01-19 03:00:00,-31.61
2023-01-19 03:50:00,-33.83
2023-01-19 04:40:00,-36.55
2023-01-19 05:30:00,-37.64
2023-01-19 06:20:00,-35.79
2023-01-19 07:10:00,-37.77
2023-01-19 08:00:00,-39.44
2023-01-19 08:50:00,-37.1
2023-01-19 09:40:00,-40.01
2023-01-19 10:30:00,-36.8
2023-01-19 11:20:00,-38.82
2023-01-19 12:10:00,-34.03
2023-01-19 13:00:00,-31.08
2023-01-19 13:50:00,-30.45
2023-01-19 14:40:00,-23.46
2023-01-19 15:30:00,-22.22
2023-01-19 16:20:00,-19.79
2023-01-19 17:10:00,-20.05
2023-01-19 18:00:00,-18.46
2023-01-19 18:50:00,-20.92
2023-01-19 19:40:00,-19.86
2023-01-19 20:30:00,-23.14
2023-01-19 21:20:00,-23.03
2023-01-19 22:10:00,-23.26
2023-01-19 23:00:00,-27.29
2023-01-19 23:50:00,-29.82
2023-01-20 00:50:00,-30.08
2023-01-20 01:40:00,-29.58
2023-01-20 02:50:00,-32.7
2023-01-20 03:40:00,-36.93
2023-01-20 04:30:00,-35.86
2023-01-20 05:20:00,-36.6
2023-01-20 06:10:00,-38.11
2023-01-20 07:00:00,-38.68
2023-01-20 07:50:00,-40.93
2023-01-20 08:40:00,-39.74
2023-01-20 09:30:00,-42.62
2023-01-20 10:20:00,-36.74
2023-01-20 11:10:00,-37.02
2023-01-20 12:00:00,-37.37
2023-01-20 12:50:00,-35.3
2023-01-20 13:40:00,-34.47
2023-01-20 14:30:00,-31.41
2023-01-20 15:20:00,-31.77
2023-01-20 16:10:00,-33.52
2023-01-20 17:00:00,-29.32
2023-01-20 17:50:00,-30.53
2023-01-20 18:40:00,-30.95
2023-01-20 19:30:00,-31.56
2023-01-20 20:20:00,-30.78
2023-01-20 21:20:00,-29.22
2023-01-20 22:10:00,-31.93
2023-01-20 23:00:00,-28.64
2023-01-20 23:50:00,-32.34
2023-01-21 00:50:00,-29.67
2023-01-21 01:40:00,-32.08
2023-01-21 02:30:00,-28.56
2023-01-21 03:20:00,-30.95
2023-01-21 04:10:00,-31.86
2023-01-21 05:00:00,-33.07
2023-01-21 05:50:00,-29.82
2023-01-21 06:40:00,-30.45
2023-01-21 07:30:00,-34.54
2023-01-21 08:20:00,-34.04
2023-01-21 09:10:00,-32.35
2023-01-21 10:00:00,-31.29
2023-01-21 10:50:00,-31.94
2023-01-21 11:40:00,-31.18
2023-01-21 12:30:00,-30.54
2023-01-21 13:20:00,-29.15
2023-01-21 14:10:00,-31.79
2023-01-21 15:00:00,-29.55
2023-01-21 16:50:00,-27.27
2023-01-21 17:40:00,-28.55
2023-01-21 18:30:00,-25.58
2023-01-21 19:20:00,-28.77
2023-01-21 20:10:00,-27.32
2023-01-21 21:00:00,-24.88
2023-01-21 21:50:00,-24.01
2023-01-21 22:40:00,-26.37
2023-01-21 23:30:00,-25.39
2023-01-22 00:40:00,-26.92
2023-01-22 01:30:00,-27.78
2023-01-22 02:20:00,-30.2
2023-01-22 03:10:00,-29.4
2023-01-22 04:00:00,-28.53
2023-01-22 04:50:00,-27.89
2023-01-22 06:00:00,-29.61
2023-01-22 06:50:00,-31.66
2023-01-22 07:40:00,-29.85
2023-01-22 08:30:00,-29.62
2023-01-22 09:20:00,-30.17
2023-01-22 10:10:00,-30.77
2023-01-22 11:00:00,-33.12
2023-01-22 11:50:00,-29.46
2023-01-22 13:00:00,-27.62
2023-01-22 13:50:00,-27.51
2023-01-22 14:40:00,-27.01
2023-01-22 15:30:00,-24.76
2023-01-22 16:20:00,-25.22
2023-01-22 17:10:00,-22.9
2023-01-22 18:00:00,-24.47
2023-01-22 18:50:00,-23.1
2023-01-22 19:40:00,-23.69
2023-01-22 20:30:00,-21.81
2023-01-22 21:20:00,-23.41
2023-01-22 22:10:00,-22.1
2023-01-22 23:00:00,-23.73
2023-01-22 23:50:00,-22.8
2023-01-23 00:50:00,-26.06
2023-01-23 01:40:00,-27.3
2023-01-23 02:30:00,-27.76
2023-01-23 03:20:00,-27.71
2023-01-23 04:10:00,-29.19
2023-01-23 05:00:00,-25.25
2023-01-23 05:50:00,-29.07
2023-01-23 06:40:00,-26.26
2023-01-23 07:30:00,-29.37
2023-01-23 08:20:00,-28.96
2023-01-23 09:10:00,-27.04
2023-01-23 10:00:00,-27.16
2023-01-23 10:50:00,-25.83
2023-01-23 11:40:00,-29.37
2023-01-23 12:30:00,-25.77
2023-01-23 13:20:00,-23.19
2023-01-23 14:10:00,-23.14
2023-01-23 15:00:00,-24.39
2023-01-23 15:50:00,-22.33
2023-01-23 16:40:00,-20.38
2023-01-23 17:30:00,-22.73
2023-01-23 18:20:00,-20.2
2023-01-23 19:10:00,-21.99
2023-01-23 20:00:00,-22
2023-01-23 20:50:00,-21.81
2023-01-23 21:40:00,-22.59
2023-01-23 22:30:00,-19.23
2023-01-23 23:20:00,-23.96
2023-01-24 00:20:00,-24.47
2023-01-24 01:10:00,-21.56
2023-01-24 02:00:00,-25.09
2023-01-24 02:50:00,-24.15
2023-01-24 03:40:00,-25.98
2023-01-24 05:00:00,-25.89
2023-01-24 05:50:00,-27.88
2023-01-24 06:40:00,-32.2
2023-01-24 07:40:00,-32.05
2023-01-24 08:30:00,-33.58
2023-01-24 09:20:00,-35.56
2023-01-24 10:10:00,-34.81
2023-01-24 11:00:00,-34.36
2023-01-24 12:20:00,-31.77
2023-01-24 13:10:00,-29.95
2023-01-24 14:00:00,-25.82
2023-01-24 14:50:00,-24.59
2023-01-24 15:40:00,-24.72
2023-01-24 16:30:00,-20.81
2023-01-24 17:20:00,-24.28
2023-01-24 18:10:00,-22.89
2023-01-24 19:00:00,-23.76
2023-01-24 19:50:00,-22.77
2023-01-24 20:40:00,-24.47
2023-01-24 21:30:00,-22.19
2023-01-24 22:20:00,-27.85
2023-01-24 23:10:00,-24.96
2023-01-25 00:10:00,-29.78
2023-01-25 01:00:00,-30.32
2023-01-25 01:50:00,-29.94
2023-01-25 03:10:00,-30.97
2023-01-25 04:00:00,-32.32
2023-01-25 04:50:00,-33.55
2023-01-25 05:40:00,-35.9
2023-01-25 06:30:00,-37.59
2023-01-25 07:20:00,-37.66
2023-01-25 08:10:00,-37.47
2023-01-25 09:00:00,-36.35
2023-01-25 09:50:00,-37
2023-01-25 10:40:00,-38.19
2023-01-25 11:30:00,-36.77
2023-01-25 12:20:00,-33.46
2023-01-25 13:10:00,-32.52
2023-01-25 14:00:00,-31.48
2023-01-25 14:50:00,-30.29
2023-01-25 15:40:00,-28.59
2023-01-25 16:30:00,-29.35
2023-01-25 17:20:00,-27.65
2023-01-25 18:10:00,-25.87
2023-01-25 19:00:00,-23.35
2023-01-25 19:50:00,-24.43
2023-01-25 20:40:00,-24.72
2023-01-25 21:30:00,-28.01
2023-01-25 22:20:00,-28.06
2023-01-25 23:10:00,-31.37
2023-01-26 00:10:00,-34.12
2023-01-26 01:10:00,-30.81
2023-01-26 02:00:00,-32.8
2023-01-26 02:50:00,-34.84
2023-01-26 03:40:00,-36.08
2023-01-26 04:30:00,-33.74
2023-01-26 05:20:00,-34.92
2023-01-26 06:10:00,-36.84
2023-01-26 07:00:00,-36.16
2023-01-26 07:50:00,-37.41
2023-01-26 08:40:00,-36.1
2023-01-26 09:30:00,-38.04
2023-01-26 10:20:00,-32.68
2023-01-26 11:10:00,-35.1
2023-01-26 12:00:00,-35.52
2023-01-26 12:50:00,-31.12
2023-01-26 13:40:00,-32.41
2023-01-26 15:10:00,-31.79
2023-01-26 16:00:00,-30.69
2023-01-26 16:50:00,-26.84
2023-01-26 17:40:00,-26.56
2023-01-26 18:30:00,-23.94
2023-01-26 19:20:00,-25.11
2023-01-26 20:10:00,-23.68
2023-01-26 21:00:00,-28
2023-01-26 21:50:00,-26.32
2023-01-26 22:40:00,-28.56
2023-01-26 23:30:00,-26.08
2023-01-27 00:30:00,-29.23
2023-01-27 01:20:00,-29.75
2023-01-27 02:30:00,-32.64
2023-01-27 03:20:00,-34.29
2023-01-27 04:10:00,-35.2
2023-01-27 05:00:00,-32.72
2023-01-27 05:50:00,-35.06
2023-01-27 06:40:00,-38.14
2023-01-27 07:30:00,-36.01
2023-01-27 08:20:00,-39.44
2023-01-27 09:10:00,-36.94
2023-01-27 10:00:00,-37.44
2023-01-27 10:50:00,-36
2023-01-27 11:40:00,-35.43
2023-01-27 12:30:00,-33.19
2023-01-27 13:20:00,-26.05
2023-01-27 14:10:00,-22.25
2023-01-27 15:00:00,-20.06
2023-01-27 15:50:00,-20.27
2023-01-27 17:00:00,-13.27
2023-01-27 17:50:00,-11.33
2023-01-27 18:40:00,-15.64
2023-01-27 19:30:00,-15.76
2023-01-27 20:20:00,-14.64
2023-01-27 21:10:00,-17.42
2023-01-27 22:00:00,-18.01
2023-01-27 22:50:00,-20.67
2023-01-27 23:40:00,-21.26
2023-01-28 00:40:00,-24.55
2023-01-28 01:30:00,-24.21
2023-01-28 02:20:00,-27.35
2023-01-28 03:10:00,-31.32
2023-01-28 04:00:00,-33.07
2023-01-28 04:50:00,-31.74
2023-01-28 05:40:00,-31.71
2023-01-28 06:30:00,-32.82
2023-01-28 07:50:00,-36.02
2023-01-28 08:40:00,-35.14
2023-01-28 09:30:00,-34.19
2023-01-28 10:20:00,-32.97
2023-01-28 11:30:00,-30.29
2023-01-28 12:20:00,-30.73
2023-01-28 13:10:00,-24.87
2023-01-28 14:00:00,-23.11
2023-01-28 14:50:00,-16.83
2023-01-28 16:00:00,-13.76
2023-01-28 16:50:00,-11.45
2023-01-28 17:40:00,-12.21
2023-01-28 18:30:00,-9.84
2023-01-28 19:20:00,-11.73
2023-01-28 20:10:00,-10.32
2023-01-28 21:00:00,-14.4
2023-01-28 21:50:00,-19.54
2023-01-28 22:50:00,-23.54
2023-01-28 23:40:00,-22.54
2023-01-29 00:40:00,-26.85
2023-01-29 01:30:00,-24.36
2023-01-29 02:20:00,-28.45
2023-01-29 03:10:00,-27.85
2023-01-29 04:00:00,-31.05
2023-01-29 04:50:00,-31.49
2023-01-29 05:40:00,-34.91
2023-01-29 06:30:00,-34.8
2023-01-29 07:40:00,-38.29
2023-01-29 08:30:00,-40.03
2023-01-29 09:20:00,-38.78
2023-01-29 10:10:00,-37.37
2023-01-29 11:00:00,-33.92
2023-01-29 12:10:00,-30.23
2023-01-29 13:00:00,-29.45
2023-01-29 13:50:00,-21.93
2023-01-29 14:40:00,-17.69
