时间,挠度(mm)
2023-01-09 16:50:00,-47.3
2023-01-09 17:40:00,-50.35
2023-01-09 18:30:00,-50.93
2023-01-09 19:50:00,-49.02
2023-01-09 20:40:00,-52.07
2023-01-09 21:30:00,-51.19
2023-01-09 22:20:00,-52
2023-01-09 23:10:00,-49.65
2023-01-10 00:10:00,-49.42
2023-01-10 01:00:00,-49.01
2023-01-10 01:50:00,-49.84
2023-01-10 02:40:00,-51.16
2023-01-10 03:30:00,-52.46
2023-01-10 04:20:00,-52.73
2023-01-10 05:10:00,-57.39
2023-01-10 06:00:00,-53.93
2023-01-10 06:50:00,-56.1
2023-01-10 07:40:00,-53.84
2023-01-10 08:30:00,-56.03
2023-01-10 09:20:00,-53.95
2023-01-10 10:10:00,-54.53
2023-01-10 11:00:00,-54.55
2023-01-10 11:50:00,-53.9
2023-01-10 12:40:00,-53.09
2023-01-10 13:30:00,-53.33
2023-01-10 14:20:00,-50.38
2023-01-10 15:10:00,-52.06
2023-01-10 16:20:00,-49.98
2023-01-10 17:10:00,-48.88
2023-01-10 18:00:00,-49.08
2023-01-10 18:50:00,-47.69
2023-01-10 19:40:00,-49.41
2023-01-10 21:50:00,-50.61
2023-01-10 22:40:00,-50.95
2023-01-10 23:30:00,-51.99
2023-01-11 00:30:00,-50.97
2023-01-11 01:20:00,-54.97
2023-01-11 02:10:00,-52.41
2023-01-11 03:00:00,-52.4
2023-01-11 03:50:00,-53.07
2023-01-11 04:40:00,-57.18
2023-01-11 05:30:00,-55.39
2023-01-11 06:20:00,-54.93
2023-01-11 07:10:00,-56.35
2023-01-11 08:00:00,-58.24
2023-01-11 08:50:00,-58.39
2023-01-11 09:40:00,-56.61
2023-01-11 10:30:00,-54.97
2023-01-11 11:20:00,-54.6
2023-01-11 12:10:00,-52.11
2023-01-11 13:00:00,-49.51
2023-01-11 13:50:00,-46.81
2023-01-11 14:40:00,-47.3
2023-01-11 15:30:00,-39.76
2023-01-11 16:20:00,-37.75
2023-01-11 17:10:00,-35.67
2023-01-11 18:00:00,-36.76
2023-01-11 18:50:00,-35.1
2023-01-11 19:40:00,-38.36
2023-01-11 20:30:00,-40.52
2023-01-11 21:20:00,-45.51
2023-01-11 22:10:00,-42.93
2023-01-11 23:00:00,-45.33
2023-01-11 23:50:00,-47.66
2023-01-12 00:50:00,-47.93
2023-01-12 01:40:00,-47.29
2023-01-12 02:30:00,-46.86
2023-01-12 03:20:00,-46.86
2023-01-12 04:10:00,-47.81
2023-01-12 05:00:00,-45.28
2023-01-12 05:50:00,-46.92
2023-01-12 06:40:00,-47.53
2023-01-12 07:30:00,-43.84
2023-01-12 08:20:00,-44.9
2023-01-12 09:10:00,-47.17
2023-01-12 10:00:00,-43.13
2023-01-12 10:50:00,-42.32
2023-01-12 11:40:00,-42.4
2023-01-12 12:30:00,-46.26
2023-01-12 13:20:00,-43.92
2023-01-12 14:10:00,-41.45
2023-01-12 15:10:00,-41.33
2023-01-12 16:00:00,-43.06
2023-01-12 16:50:00,-39.25
2023-01-12 17:40:00,-42.1
2023-01-12 18:30:00,-39.87
2023-01-12 19:20:00,-44.77
2023-01-12 20:10:00,-42.13
2023-01-12 21:00:00,-45.48
2023-01-12 21:50:00,-49.67
2023-01-12 22:40:00,-46.56
2023-01-12 23:30:00,-51.51
2023-01-13 00:30:00,-49.47
2023-01-13 01:20:00,-52.14
2023-01-13 02:10:00,-52.5
2023-01-13 03:00:00,-52.45
2023-01-13 03:50:00,-51.29
2023-01-13 05:30:00,-51.37
2023-01-13 06:20:00,-52.39
2023-01-13 07:10:00,-52.24
2023-01-13 08:00:00,-53.44
2023-01-13 08:50:00,-53.38
2023-01-13 09:40:00,-50.49
2023-01-13 10:30:00,-51.43
2023-01-13 11:50:00,-49.83
2023-01-13 12:40:00,-48.79
2023-01-13 13:30:00,-46.23
2023-01-13 14:20:00,-49.51
2023-01-13 15:10:00,-45.4
2023-01-13 16:00:00,-43.8
2023-01-13 16:50:00,-43.78
2023-01-13 17:40:00,-45.13
2023-01-13 18:30:00,-44.25
2023-01-13 19:20:00,-44.86
2023-01-13 20:10:00,-44.39
2023-01-13 21:00:00,-43.03
2023-01-13 21:50:00,-42.12
2023-01-13 22:40:00,-46.41
2023-01-13 23:30:00,-46.5
2023-01-14 00:30:00,-43.39
2023-01-14 01:20:00,-45.56
2023-01-14 02:10:00,-44.96
2023-01-14 03:00:00,-47.48
2023-01-14 03:50:00,-45.01
2023-01-14 04:40:00,-49.31
2023-01-14 05:30:00,-48.03
2023-01-14 06:20:00,-45.38
2023-01-14 07:10:00,-46.41
2023-01-14 08:00:00,-44.94
2023-01-14 08:50:00,-48.07
2023-01-14 09:40:00,-49.01
2023-01-14 10:30:00,-49
2023-01-14 11:20:00,-51.8
2023-01-14 12:10:00,-51.1
2023-01-14 13:40:00,-51.71
2023-01-14 14:30:00,-51.73
2023-01-14 15:20:00,-52.6
2023-01-14 16:10:00,-54.16
2023-01-14 17:00:00,-52.25
2023-01-14 17:50:00,-54.05
2023-01-14 18:40:00,-53.91
2023-01-14 19:30:00,-56.22
2023-01-14 20:20:00,-58.47
2023-01-14 21:10:00,-56.12
2023-01-14 22:00:00,-57.68
2023-01-14 22:50:00,-57.99
2023-01-14 23:40:00,-57.95
2023-01-15 00:40:00,-56.61
2023-01-15 01:30:00,-60.35
2023-01-15 02:20:00,-59.21
2023-01-15 03:10:00,-57.11
2023-01-15 04:00:00,-62.04
2023-01-15 05:20:00,-63.85
2023-01-15 06:10:00,-61.5
2023-01-15 07:00:00,-63.9
2023-01-15 07:50:00,-64.05
2023-01-15 08:40:00,-64.88
2023-01-15 09:30:00,-63.44
2023-01-15 10:20:00,-67.78
2023-01-15 11:10:00,-69.04
2023-01-15 12:00:00,-70.28
2023-01-15 12:50:00,-69.54
2023-01-15 13:40:00,-68.52
2023-01-15 14:30:00,-68.36
2023-01-15 15:20:00,-65.6
2023-01-15 16:10:00,-68.46
2023-01-15 17:00:00,-69.41
2023-01-15 17:50:00,-64.27
2023-01-15 18:40:00,-64.78
2023-01-15 19:30:00,-63.78
2023-01-15 20:20:00,-62.96
2023-01-15 21:10:00,-67.19
2023-01-15 22:00:00,-64.16
2023-01-15 22:50:00,-66.53
2023-01-15 23:40:00,-63.55
2023-01-16 00:40:00,-68.49
2023-01-16 01:30:00,-64.48
2023-01-16 02:20:00,-66.66
2023-01-16 03:10:00,-64.35
2023-01-16 04:00:00,-65.77
2023-01-16 04:50:00,-66.15
2023-01-16 05:40:00,-65.22
2023-01-16 06:30:00,-67.32
2023-01-16 07:20:00,-65.87
2023-01-16 08:10:00,-65.54
2023-01-16 09:00:00,-63.95
2023-01-16 09:50:00,-67.83
2023-01-16 10:40:00,-67.21
2023-01-16 11:40:00,-68.86
2023-01-16 12:40:00,-65.34
2023-01-16 13:30:00,-66.97
2023-01-16 14:20:00,-66.9
2023-01-16 15:10:00,-64.66
2023-01-16 16:00:00,-64.32
2023-01-16 16:50:00,-63.75
2023-01-16 17:40:00,-64.55
2023-01-16 18:30:00,-63.54
2023-01-16 19:20:00,-65.67
2023-01-16 20:10:00,-63.79
2023-01-16 21:00:00,-66.23
2023-01-16 21:50:00,-61.83
2023-01-16 22:40:00,-61.92
2023-01-16 23:30:00,-63.93
2023-01-17 00:30:00,-64.36
2023-01-17 01:20:00,-65.51
2023-01-17 02:10:00,-64.66
2023-01-17 03:00:00,-65.68
2023-01-17 03:50:00,-65.01
2023-01-17 04:40:00,-63.49
2023-01-17 05:30:00,-65.62
2023-01-17 06:20:00,-65.37
2023-01-17 07:10:00,-63.25
2023-01-17 08:00:00,-64.29
2023-01-17 08:50:00,-67.03
2023-01-17 09:40:00,-65.88
2023-01-17 10:30:00,-65.47
2023-01-17 11:20:00,-66.14
2023-01-17 12:10:00,-66
2023-01-17 13:00:00,-66.6
2023-01-17 13:50:00,-63.29
2023-01-17 14:40:00,-64.33
2023-01-17 15:30:00,-60.28
2023-01-17 16:20:00,-61.99
2023-01-17 17:10:00,-61.02
2023-01-17 18:00:00,-59.28
2023-01-17 18:50:00,-63.8
2023-01-17 19:40:00,-60.67
2023-01-17 20:30:00,-63.1
2023-01-17 21:20:00,-64.37
2023-01-17 22:10:00,-62.87
2023-01-17 23:00:00,-62.55
2023-01-17 23:50:00,-63.83
2023-01-18 00:50:00,-65.13
2023-01-18 01:40:00,-64.94
2023-01-18 02:30:00,-62.5
2023-01-18 03:20:00,-61.99
2023-01-18 04:10:00,-61.05
2023-01-18 05:00:00,-63.61
2023-01-18 05:50:00,-62.61
2023-01-18 06:40:00,-64.52
2023-01-18 07:30:00,-64.18
2023-01-18 08:20:00,-65.04
2023-01-18 09:10:00,-65.96
2023-01-18 10:00:00,-69.17
2023-01-18 10:50:00,-64.85
2023-01-18 11:40:00,-64.07
2023-01-18 12:30:00,-62.37
2023-01-18 13:20:00,-62.93
2023-01-18 14:10:00,-61.01
2023-01-18 15:00:00,-60.02
2023-01-18 15:50:00,-57.96
2023-01-18 16:40:00,-59.14
2023-01-18 17:40:00,-59.07
2023-01-18 18:30:00,-57.06
2023-01-18 19:20:00,-55.07
2023-01-18 20:10:00,-55.34
2023-01-18 21:00:00,-58.11
2023-01-18 21:50:00,-59.94
2023-01-18 22:40:00,-56.95
2023-01-18 23:30:00,-58.13
2023-01-19 00:30:00,-59.78
2023-01-19 01:20:00,-58.69
2023-01-19 02:10:00,-61.69
2023-01-19 03:00:00,-63.11
2023-01-19 03:50:00,-61.21
2023-01-19 04:40:00,-63.25
2023-01-19 05:30:00,-65.61
2023-01-19 06:20:00,-65.04
2023-01-19 07:10:00,-64.41
2023-01-19 08:00:00,-67.89
2023-01-19 08:50:00,-67.8
2023-01-19 09:40:00,-65.66
2023-01-19 10:30:00,-67.81
2023-01-19 11:20:00,-65.33
2023-01-19 12:10:00,-61.82
2023-01-19 13:00:00,-61.22
2023-01-19 13:50:00,-58.18
2023-01-19 14:40:00,-53.19
2023-01-19 15:30:00,-55.15
2023-01-19 16:20:00,-49.17
2023-01-19 17:10:00,-48.98
2023-01-19 18:00:00,-47.46
2023-01-19 18:50:00,-45.46
2023-01-19 19:40:00,-50.12
2023-01-19 20:30:00,-51.58
2023-01-19 21:20:00,-49.27
2023-01-19 22:10:00,-52.38
2023-01-19 23:00:00,-55.09
2023-01-19 23:50:00,-58.51
2023-01-20 00:50:00,-56.74
2023-01-20 01:40:00,-62.42
2023-01-20 02:50:00,-62.28
2023-01-20 03:40:00,-63.16
2023-01-20 04:30:00,-64.64
2023-01-20 05:20:00,-65.91
2023-01-20 06:10:00,-68.9
2023-01-20 07:00:00,-68.9
2023-01-20 07:50:00,-68.98
2023-01-20 08:40:00,-69.31
2023-01-20 09:30:00,-70.38
2023-01-20 10:20:00,-70.04
2023-01-20 11:10:00,-65.66
2023-01-20 12:00:00,-66.35
2023-01-20 12:50:00,-60.62
2023-01-20 13:40:00,-59.9
2023-01-20 14:30:00,-61.36
2023-01-20 15:20:00,-61.37
2023-01-20 16:10:00,-60.66
2023-01-20 17:00:00,-56.25
2023-01-20 17:50:00,-57.07
2023-01-20 18:40:00,-55.81
2023-01-20 19:30:00,-57.58
2023-01-20 20:20:00,-58.4
2023-01-20 21:20:00,-55.75
2023-01-20 22:10:00,-60.2
2023-01-20 23:00:00,-59.68
2023-01-20 23:50:00,-57.79
2023-01-21 00:50:00,-59.36
2023-01-21 01:40:00,-58.67
2023-01-21 02:30:00,-59.46
2023-01-21 03:20:00,-56.84
2023-01-21 04:10:00,-57.59
2023-01-21 05:00:00,-59.66
2023-01-21 05:50:00,-59.98
2023-01-21 06:40:00,-59.53
2023-01-21 07:30:00,-61.32
2023-01-21 08:20:00,-59.33
2023-01-21 09:10:00,-62.49
2023-01-21 10:00:00,-59
2023-01-21 10:50:00,-62.99
2023-01-21 11:40:00,-59.94
2023-01-21 12:30:00,-59.89
2023-01-21 13:20:00,-59.36
2023-01-21 14:10:00,-56.49
2023-01-21 15:00:00,-59.63
2023-01-21 16:50:00,-57.93
2023-01-21 17:40:00,-53.5
2023-01-21 18:30:00,-56.69
2023-01-21 19:20:00,-54.11
2023-01-21 20:10:00,-53
2023-01-21 21:00:00,-56.74
2023-01-21 21:50:00,-55.79
2023-01-21 22:40:00,-54.37
2023-01-21 23:30:00,-56.24
2023-01-22 00:40:00,-53.95
2023-01-22 01:30:00,-54.39
2023-01-22 02:20:00,-58.63
2023-01-22 03:10:00,-57.09
2023-01-22 04:00:00,-58.29
2023-01-22 04:50:00,-56.98
2023-01-22 06:00:00,-57.51
2023-01-22 06:50:00,-60.6
2023-01-22 07:40:00,-60
2023-01-22 08:30:00,-59.69
2023-01-22 09:20:00,-61.59
2023-01-22 10:10:00,-56.62
2023-01-22 11:00:00,-58.55
2023-01-22 11:50:00,-57.6
2023-01-22 13:00:00,-54.06
2023-01-22 13:50:00,-57.21
2023-01-22 14:40:00,-55.08
2023-01-22 15:30:00,-51.27
2023-01-22 16:20:00,-54.1
2023-01-22 17:10:00,-52.4
2023-01-22 18:00:00,-50.23
2023-01-22 18:50:00,-52.52
2023-01-22 19:40:00,-52.52
2023-01-22 20:30:00,-51.52
2023-01-22 21:20:00,-52.87
2023-01-22 22:10:00,-50.64
2023-01-22 23:00:00,-52.98
2023-01-22 23:50:00,-54.41
2023-01-23 00:50:00,-55
2023-01-23 01:40:00,-54.27
2023-01-23 02:30:00,-56.62
2023-01-23 03:20:00,-57.28
2023-01-23 04:10:00,-57.22
2023-01-23 05:00:00,-58.8
2023-01-23 05:50:00,-56.2
2023-01-23 06:40:00,-56.8
2023-01-23 07:30:00,-57.13
2023-01-23 08:20:00,-55.62
2023-01-23 09:10:00,-55.33
2023-01-23 10:00:00,-58.69
2023-01-23 10:50:00,-55.94
2023-01-23 11:40:00,-56.51
2023-01-23 12:30:00,-56.47
2023-01-23 13:20:00,-54.71
2023-01-23 14:10:00,-52.95
2023-01-23 15:00:00,-49.62
2023-01-23 15:50:00,-49.37
2023-01-23 16:40:00,-49.6
2023-01-23 17:30:00,-49.49
2023-01-23 18:20:00,-49.18
2023-01-23 19:10:00,-47.23
2023-01-23 20:00:00,-49.55
2023-01-23 20:50:00,-49.62
2023-01-23 21:40:00,-51.62
2023-01-23 22:30:00,-50.09
2023-01-23 23:20:00,-49.72
2023-01-24 00:20:00,-48.86
2023-01-24 01:10:00,-50.2
2023-01-24 02:00:00,-51.96
2023-01-24 02:50:00,-55.83
2023-01-24 03:40:00,-57.68
2023-01-24 05:00:00,-53.85
2023-01-24 05:50:00,-59.45
2023-01-24 06:40:00,-60.49
2023-01-24 07:40:00,-61.2
2023-01-24 08:30:00,-63.71
2023-01-24 09:20:00,-64.34
2023-01-24 10:10:00,-63.55
2023-01-24 11:00:00,-58.55
2023-01-24 12:20:00,-55.69
2023-01-24 13:10:00,-55.43
2023-01-24 14:00:00,-56.36
2023-01-24 14:50:00,-53.18
2023-01-24 15:40:00,-55.12
2023-01-24 16:30:00,-50.82
2023-01-24 17:20:00,-53.79
2023-01-24 18:10:00,-51.59
2023-01-24 19:00:00,-52.95
2023-01-24 19:50:00,-50.4
2023-01-24 20:40:00,-49.74
2023-01-24 21:30:00,-52.83
2023-01-24 22:20:00,-53.7
2023-01-24 23:10:00,-54.9
2023-01-25 00:10:00,-57.62
2023-01-25 01:00:00,-61.2
2023-01-25 01:50:00,-60.22
2023-01-25 03:10:00,-60.19
2023-01-25 04:00:00,-62.4
2023-01-25 04:50:00,-62.25
2023-01-25 05:40:00,-65.74
2023-01-25 06:30:00,-65.88
2023-01-25 07:20:00,-64.28
2023-01-25 08:10:00,-64.79
2023-01-25 09:00:00,-63.47
2023-01-25 09:50:00,-65.09
2023-01-25 10:40:00,-62.78
2023-01-25 11:30:00,-62.49
2023-01-25 12:20:00,-60.97
2023-01-25 13:10:00,-61.61
2023-01-25 14:00:00,-59.12
2023-01-25 14:50:00,-56.67
2023-01-25 15:40:00,-55.76
2023-01-25 16:30:00,-57.31
2023-01-25 17:20:00,-53.08
2023-01-25 18:10:00,-51.92
2023-01-25 19:00:00,-54.27
2023-01-25 19:50:00,-52.01
2023-01-25 20:40:00,-57.17
2023-01-25 21:30:00,-56.72
2023-01-25 22:20:00,-57.99
2023-01-25 23:10:00,-60.29
2023-01-26 00:10:00,-63.41
2023-01-26 01:10:00,-62.39
2023-01-26 02:00:00,-63.26
2023-01-26 02:50:00,-66.31
2023-01-26 03:40:00,-63.59
2023-01-26 04:30:00,-63.7
2023-01-26 05:20:00,-66.1
2023-01-26 06:10:00,-66.5
2023-01-26 07:00:00,-63.06
2023-01-26 07:50:00,-62.35
2023-01-26 08:40:00,-61.86
2023-01-26 09:30:00,-61.44
2023-01-26 10:20:00,-62.69
2023-01-26 11:10:00,-64.3
2023-01-26 12:00:00,-59.36
2023-01-26 12:50:00,-61.53
2023-01-26 13:40:00,-58.46
2023-01-26 15:10:00,-56.32
2023-01-26 16:00:00,-58.42
2023-01-26 16:50:00,-53.94
2023-01-26 17:40:00,-53.09
2023-01-26 18:30:00,-55.87
2023-01-26 19:20:00,-52.2
2023-01-26 20:10:00,-55.2
2023-01-26 21:00:00,-55.58
2023-01-26 21:50:00,-54.85
2023-01-26 22:40:00,-56.99
2023-01-26 23:30:00,-57.22
2023-01-27 00:30:00,-58.19
2023-01-27 01:20:00,-60.26
2023-01-27 02:30:00,-60.05
2023-01-27 03:20:00,-60.79
2023-01-27 04:10:00,-62.5
2023-01-27 05:00:00,-62.58
2023-01-27 05:50:00,-63.22
2023-01-27 06:40:00,-63.68
2023-01-27 07:30:00,-66.45
2023-01-27 08:20:00,-64.74
2023-01-27 09:10:00,-68.06
2023-01-27 10:00:00,-68.89
2023-01-27 10:50:00,-66.54
2023-01-27 11:40:00,-64.54
2023-01-27 12:30:00,-59.57
2023-01-27 13:20:00,-58.21
2023-01-27 14:10:00,-54.88
2023-01-27 15:00:00,-51.58
2023-01-27 15:50:00,-50.6
2023-01-27 17:00:00,-44.98
2023-01-27 17:50:00,-44.24
2023-01-27 18:40:00,-41.63
2023-01-27 19:30:00,-45.79
2023-01-27 20:20:00,-45.73
2023-01-27 21:10:00,-45.39
2023-01-27 22:00:00,-50.54
2023-01-27 22:50:00,-48.09
2023-01-27 23:40:00,-49.63
2023-01-28 00:40:00,-51.23
2023-01-28 01:30:00,-53.87
2023-01-28 02:20:00,-57.55
2023-01-28 03:10:00,-59.26
2023-01-28 04:00:00,-61.29
2023-01-28 04:50:00,-58.62
2023-01-28 05:40:00,-61.56
2023-01-28 06:30:00,-60
2023-01-28 07:50:00,-63.06
2023-01-28 08:40:00,-66.49
2023-01-28 09:30:00,-66.57
2023-01-28 10:20:00,-61.32
2023-01-28 11:30:00,-61.07
2023-01-28 12:20:00,-57.98
2023-01-28 13:10:00,-56.47
2023-01-28 14:00:00,-54.19
2023-01-28 14:50:00,-49.51
2023-01-28 16:00:00,-43.94
2023-01-28 16:50:00,-40.85
2023-01-28 17:40:00,-43.05
2023-01-28 18:30:00,-41.04
2023-01-28 19:20:00,-42.11
2023-01-28 20:10:00,-42.83
2023-01-28 21:00:00,-46.55
2023-01-28 21:50:00,-45.82
2023-01-28 22:50:00,-51.71
2023-01-28 23:40:00,-53.53
2023-01-29 00:40:00,-54.79
2023-01-29 01:30:00,-55.33
2023-01-29 02:20:00,-57.63
2023-01-29 03:10:00,-58.26
2023-01-29 04:00:00,-59.29
2023-01-29 04:50:00,-57.1
2023-01-29 05:40:00,-61.78
2023-01-29 06:30:00,-65.04
2023-01-29 07:40:00,-65.14
2023-01-29 08:30:00,-67.23
2023-01-29 09:20:00,-68.18
2023-01-29 10:10:00,-68.74
2023-01-29 11:00:00,-66.63
2023-01-29 12:10:00,-60.64
2023-01-29 13:00:00,-58.61
2023-01-29 13:50:00,-53.69
2023-01-29 14:40:00,-50.5
