时间,索力值(kN)
2023-01-01 01:10:00,3958.532
2023-01-01 02:20:00,3957.884
2023-01-01 03:30:00,3957.58
2023-01-01 04:40:00,3957.436
2023-01-01 05:50:00,3957.292
2023-01-01 07:00:00,3957.396
2023-01-01 08:10:00,3957.356
2023-01-01 09:20:00,3957.38
2023-01-01 10:30:00,3957.764
2023-01-01 11:40:00,3957.996
2023-01-01 12:50:00,3958.148
2023-01-01 14:00:00,3958.236
2023-01-01 15:10:00,3958.308
2023-01-01 16:20:00,3958.396
2023-01-01 17:30:00,3958.428
2023-01-01 18:40:00,3958.316
2023-01-01 19:50:00,3958.396
2023-01-01 21:00:00,3958.26
2023-01-01 22:10:00,3958.06
2023-01-01 23:20:00,3958.028
2023-01-02 00:40:00,3958.028
2023-01-02 02:00:00,3957.86
2023-01-02 03:10:00,3957.564
2023-01-02 04:20:00,3957.468
2023-01-02 05:30:00,3957.444
2023-01-02 06:40:00,3957.38
2023-01-02 07:50:00,3957.452
2023-01-02 09:00:00,3957.62
2023-01-02 10:10:00,3957.844
2023-01-02 11:30:00,3957.996
2023-01-02 12:40:00,3958.308
2023-01-02 13:50:00,3958.7
2023-01-02 15:00:00,3958.348
2023-01-02 16:10:00,3958.444
2023-01-02 17:20:00,3958.508
2023-01-02 18:30:00,3958.156
2023-01-02 19:40:00,3958.036
2023-01-02 20:50:00,3957.716
2023-01-02 22:00:00,3957.564
2023-01-02 23:10:00,3957.452
2023-01-03 00:30:00,3957.308
2023-01-03 01:40:00,3957.116
2023-01-03 02:50:00,3957.204
2023-01-03 04:00:00,3957.06
2023-01-03 05:10:00,3957.036
2023-01-03 06:20:00,3957.196
2023-01-03 07:30:00,3957.276
2023-01-03 08:40:00,3957.308
2023-01-03 09:50:00,3957.692
2023-01-03 11:00:00,3957.756
2023-01-03 12:10:00,3958.3
2023-01-03 13:20:00,3958.612
2023-01-03 14:30:00,3958.86
2023-01-03 15:40:00,3959.052
2023-01-03 16:50:00,3959.028
2023-01-03 18:00:00,3958.948
2023-01-03 19:10:00,3958.86
2023-01-03 20:20:00,3958.772
2023-01-03 21:30:00,3958.508
2023-01-03 22:40:00,3958.388
2023-01-03 23:50:00,3958.188
2023-01-04 01:10:00,3957.996
2023-01-04 02:20:00,3957.868
2023-01-04 03:30:00,3957.82
2023-01-04 04:40:00,3957.708
2023-01-04 05:50:00,3957.74
2023-01-04 07:00:00,3957.788
2023-01-04 08:10:00,3957.852
2023-01-04 09:20:00,3957.924
2023-01-04 10:30:00,3958.228
2023-01-04 11:40:00,3958.348
2023-01-04 12:50:00,3958.508
2023-01-04 14:00:00,3958.924
2023-01-04 15:10:00,3959.084
2023-01-04 16:20:00,3959.156
2023-01-04 17:30:00,3959.22
2023-01-04 18:40:00,3959.18
2023-01-04 19:50:00,3959.036
2023-01-04 21:00:00,3958.86
2023-01-04 22:10:00,3958.612
2023-01-04 23:20:00,3958.476
2023-01-05 00:40:00,3958.332
2023-01-05 01:50:00,3958.148
2023-01-05 03:00:00,3958.164
2023-01-05 04:10:00,3958.012
2023-01-05 05:20:00,3958.076
2023-01-05 06:30:00,3958.012
2023-01-05 07:40:00,3958.132
2023-01-05 08:50:00,3958.404
2023-01-05 10:00:00,3958.508
2023-01-05 11:10:00,3958.828
2023-01-05 12:20:00,3958.764
2023-01-05 13:30:00,3958.956
2023-01-05 14:40:00,3959.276
2023-01-05 15:50:00,3959.5
2023-01-05 17:00:00,3959.74
2023-01-05 18:10:00,3960.012
2023-01-05 19:20:00,3959.548
2023-01-05 20:30:00,3959.468
2023-01-05 21:40:00,3958.556
2023-01-05 22:50:00,3957.884
2023-01-06 00:10:00,3957.5
2023-01-06 01:20:00,3957.18
2023-01-06 02:30:00,3957.004
2023-01-06 03:40:00,3956.628
2023-01-06 04:50:00,3956.596
2023-01-06 06:00:00,3956.476
2023-01-06 07:10:00,3956.636
2023-01-06 08:20:00,3956.62
2023-01-06 09:30:00,3956.476
2023-01-06 10:40:00,3956.916
2023-01-06 11:50:00,3957.428
2023-01-06 13:00:00,3957.884
2023-01-06 14:10:00,3958.284
2023-01-06 15:20:00,3958.444
2023-01-06 16:30:00,3959.164
2023-01-06 17:40:00,3959.036
2023-01-06 18:50:00,3959.084
2023-01-06 20:00:00,3958.508
2023-01-06 21:10:00,3957.948
2023-01-06 22:20:00,3957.436
2023-01-06 23:30:00,3956.892
2023-01-07 00:50:00,3956.628
2023-01-07 02:00:00,3956.308
2023-01-07 03:10:00,3956.108
2023-01-07 04:20:00,3955.748
2023-01-07 05:30:00,3955.644
