时间,索力值(kN)
2023-01-01 01:10:00,5577.582
2023-01-01 02:20:00,5576.934
2023-01-01 03:30:00,5576.63
2023-01-01 04:40:00,5576.486
2023-01-01 05:50:00,5576.342
2023-01-01 07:00:00,5576.446
2023-01-01 08:10:00,5576.406
2023-01-01 09:20:00,5576.43
2023-01-01 10:30:00,5576.814
2023-01-01 11:40:00,5577.046
2023-01-01 12:50:00,5577.198
2023-01-01 14:00:00,5577.286
2023-01-01 15:10:00,5577.358
2023-01-01 16:20:00,5577.446
2023-01-01 17:30:00,5577.478
2023-01-01 18:40:00,5577.366
2023-01-01 19:50:00,5577.446
2023-01-01 21:00:00,5577.31
2023-01-01 22:10:00,5577.11
2023-01-01 23:20:00,5577.078
2023-01-02 00:40:00,5577.078
2023-01-02 02:00:00,5576.91
2023-01-02 03:10:00,5576.614
2023-01-02 04:20:00,5576.518
2023-01-02 05:30:00,5576.494
2023-01-02 06:40:00,5576.43
2023-01-02 07:50:00,5576.502
2023-01-02 09:00:00,5576.67
2023-01-02 10:10:00,5576.894
2023-01-02 11:30:00,5577.046
2023-01-02 12:40:00,5577.358
2023-01-02 13:50:00,5577.75
2023-01-02 15:00:00,5577.398
2023-01-02 16:10:00,5577.494
2023-01-02 17:20:00,5577.558
2023-01-02 18:30:00,5577.206
2023-01-02 19:40:00,5577.086
2023-01-02 20:50:00,5576.766
2023-01-02 22:00:00,5576.614
2023-01-02 23:10:00,5576.502
2023-01-03 00:30:00,5576.358
2023-01-03 01:40:00,5576.166
2023-01-03 02:50:00,5576.254
2023-01-03 04:00:00,5576.11
2023-01-03 05:10:00,5576.086
2023-01-03 06:20:00,5576.246
2023-01-03 07:30:00,5576.326
2023-01-03 08:40:00,5576.358
2023-01-03 09:50:00,5576.742
2023-01-03 11:00:00,5576.806
2023-01-03 12:10:00,5577.35
2023-01-03 13:20:00,5577.662
2023-01-03 14:30:00,5577.91
2023-01-03 15:40:00,5578.102
2023-01-03 16:50:00,5578.078
2023-01-03 18:00:00,5577.998
2023-01-03 19:10:00,5577.91
2023-01-03 20:20:00,5577.822
2023-01-03 21:30:00,5577.558
2023-01-03 22:40:00,5577.438
2023-01-03 23:50:00,5577.238
2023-01-04 01:10:00,5577.046
2023-01-04 02:20:00,5576.918
