时间,风向(°)
2023-02-15 16:04:00,151.4
2023-02-15 17:23:00,39.68
2023-02-15 18:43:00,33.62
2023-02-15 20:02:00,42.65
2023-02-15 21:20:00,329.32
2023-02-15 22:40:00,344.25
2023-02-16 00:02:00,347
2023-02-16 01:20:00,336.13
2023-02-16 02:38:00,320.25
2023-02-16 03:57:00,346
2023-02-16 05:16:00,343.08
2023-02-16 06:35:00,316.85
2023-02-16 07:55:00,320.77
2023-02-16 09:13:00,8
2023-02-16 10:31:00,326.88
2023-02-16 11:50:00,158.9
2023-02-16 13:09:00,88.82
2023-02-16 14:27:00,163.3
2023-02-16 15:46:00,153.17
2023-02-16 17:05:00,294.72
2023-02-16 18:23:00,28.88
2023-02-16 19:41:00,351.47
2023-02-16 21:00:00,318.52
2023-02-16 22:18:00,331.22
2023-02-16 23:37:00,339.57
2023-02-17 00:58:00,319.22
2023-02-17 02:18:00,316.32
2023-02-17 03:37:00,280.33
2023-02-17 04:56:00,339.87
2023-02-17 06:15:00,339.47
2023-02-17 07:34:00,320.4
2023-02-17 08:53:00,343
2023-02-17 10:11:00,349.12
2023-02-17 11:29:00,99.6
2023-02-17 12:47:00,309.2
2023-02-17 14:05:00,296.45
2023-02-17 15:23:00,347.62
2023-02-17 16:41:00,231.62
2023-02-17 18:01:00,350.42
2023-02-17 19:20:00,327.17
2023-02-17 20:40:00,343.58
2023-02-17 21:59:00,99.7
2023-02-17 23:19:00,324.68
2023-02-18 00:40:00,207.83
2023-02-18 01:58:00,304.52
2023-02-18 03:17:00,325.17
2023-02-18 04:35:00,343.45
2023-02-18 05:54:00,305.93
2023-02-18 07:13:00,335.87
2023-02-18 08:32:00,133.13
2023-02-18 09:51:00,179.47
2023-02-18 11:09:00,171.83
2023-02-18 12:29:00,163.85
2023-02-18 13:47:00,203.2
2023-02-18 15:05:00,160.87
2023-02-18 16:23:00,145
2023-02-18 17:41:00,147.6
2023-02-18 19:01:00,151.62
2023-02-18 20:20:00,141.85
2023-02-18 21:39:00,157.7
2023-02-18 22:59:00,148.45
2023-02-19 00:20:00,157.98
2023-02-19 01:38:00,164.47
2023-02-19 02:57:00,152.15
2023-02-19 04:17:00,53.12
2023-02-19 05:36:00,156.32
2023-02-19 06:55:00,194.58
2023-02-19 08:14:00,320.02
2023-02-19 09:33:00,70.57
2023-02-19 10:52:00,174.13
2023-02-19 12:11:00,112.05
2023-02-19 13:30:00,182.97
2023-02-19 14:48:00,135.33
2023-02-19 16:06:00,349
2023-02-19 17:25:00,202
2023-02-19 18:44:00,320.83
2023-02-19 20:03:00,326.15
2023-02-19 21:21:00,325.4
2023-02-19 22:39:00,321.18
2023-02-19 23:57:00,309.37
2023-02-20 01:17:00,332.57
2023-02-20 02:36:00,323
2023-02-20 03:55:00,323.6
2023-02-20 05:15:00,340
2023-02-20 06:34:00,331.45
2023-02-20 07:54:00,343.38
2023-02-20 09:13:00,329.92
2023-02-20 10:31:00,322.37
2023-02-20 11:50:00,166.78
2023-02-20 13:09:00,346.87
2023-02-20 14:28:00,343.73
2023-02-20 15:47:00,257.57
2023-02-20 17:06:00,353.85
2023-02-20 18:25:00,55.72
2023-02-20 19:43:00,40.67
2023-02-20 21:01:00,59.95
2023-02-20 22:20:00,83.98
2023-02-20 23:40:00,271.55
2023-02-21 01:00:00,61.42
2023-02-21 02:20:00,72.63
2023-02-21 03:39:00,50.8
2023-02-21 04:58:00,47.28
2023-02-21 06:16:00,52.55
2023-02-21 07:35:00,78.47
2023-02-21 08:54:00,37.55
2023-02-21 10:13:00,299.5
2023-02-21 11:31:00,197.32
2023-02-21 12:50:00,36.73
2023-02-21 14:09:00,314.72
2023-02-21 15:27:00,60.77
2023-02-21 16:46:00,44.82
2023-02-21 18:04:00,95.3
2023-02-21 19:22:00,46.22
2023-02-21 20:40:00,257.85
2023-02-21 21:58:00,49.72
2023-02-21 23:17:00,328
2023-02-22 00:38:00,326.15
2023-02-22 01:56:00,328.8
2023-02-22 03:15:00,45
2023-02-22 04:34:00,359
2023-02-22 05:53:00,58.6
2023-02-22 07:11:00,35.13
2023-02-22 08:29:00,172.73
2023-02-22 09:48:00,112.2
2023-02-22 11:07:00,239.8
2023-02-22 12:25:00,309.18
2023-02-22 13:44:00,340.02
2023-02-22 15:02:00,189.9
2023-02-22 16:20:00,121.5
2023-02-22 17:38:00,186.7
2023-02-22 18:57:00,123.95
2023-02-22 20:16:00,158
2023-02-22 21:35:00,98
2023-02-22 22:54:00,149.42
2023-02-23 00:15:00,140.97
2023-02-23 01:33:00,125.97
2023-02-23 02:52:00,108
2023-02-23 04:11:00,45.08
2023-02-23 05:29:00,347.67
2023-02-23 06:47:00,236.47
2023-02-23 08:07:00,223.17
2023-02-23 09:26:00,343.02
2023-02-23 10:44:00,344.57
2023-02-23 12:04:00,325.92
2023-02-23 13:22:00,19
2023-02-23 14:41:00,145.25
2023-02-23 15:59:00,182.23
2023-02-23 17:18:00,161.45
2023-02-23 18:37:00,153.7
2023-02-23 19:56:00,179.67
2023-02-23 21:14:00,197.17
2023-02-23 22:33:00,83
2023-02-23 23:51:00,164
2023-02-24 01:12:00,67.17
2023-02-24 02:30:00,325
2023-02-24 03:49:00,181
2023-02-24 05:07:00,161
2023-02-24 06:25:00,107.1
2023-02-24 07:44:00,64
2023-02-24 09:03:00,170
2023-02-24 10:22:00,320.93
2023-02-24 11:41:00,331
2023-02-24 13:00:00,169.15
2023-02-24 14:18:00,98.42
2023-02-24 15:36:00,233.72
2023-02-24 16:54:00,295.02
2023-02-24 18:13:00,245
2023-02-24 19:31:00,323.23
2023-02-24 20:50:00,160.85
2023-02-24 22:09:00,294.37
2023-02-24 23:27:00,351.53
2023-02-25 00:48:00,329.58
2023-02-25 02:07:00,349.47
2023-02-25 03:26:00,312.58
2023-02-25 04:45:00,298.57
2023-02-25 06:04:00,317.4
2023-02-25 07:23:00,326.32
2023-02-25 08:41:00,336.95
2023-02-25 10:00:00,322.27
2023-02-25 11:18:00,35.22
2023-02-25 12:37:00,337.32
2023-02-25 13:55:00,329.4
2023-02-25 15:14:00,342.43
2023-02-25 16:32:00,68
2023-02-25 17:50:00,139.77
2023-02-25 19:08:00,152.58
2023-02-25 20:27:00,347.02
2023-02-25 21:46:00,304.08
2023-02-25 23:05:00,338
2023-02-26 00:24:00,320.6
2023-02-26 01:43:00,303
2023-02-26 03:02:00,305.88
2023-02-26 04:21:00,277
2023-02-26 05:40:00,320.67
2023-02-26 06:58:00,322.08
2023-02-26 08:16:00,320
2023-02-26 09:34:00,82.73
2023-02-26 10:53:00,347
2023-02-26 12:12:00,318.3
2023-02-26 13:30:00,297.8
2023-02-26 14:48:00,334.53
2023-02-26 16:06:00,342.7
2023-02-26 17:26:00,333.63
2023-02-26 18:45:00,37.87
2023-02-26 20:03:00,199.62
2023-02-26 21:21:00,282.07
2023-02-26 22:40:00,120.6
2023-02-26 23:59:00,316.03
2023-02-27 01:19:00,317.28
2023-02-27 02:38:00,338.27
2023-02-27 03:57:00,319.47
2023-02-27 05:15:00,316.6
2023-02-27 06:34:00,338.92
2023-02-27 07:52:00,343.22
2023-02-27 09:10:00,26.02
2023-02-27 10:28:00,276.58
2023-02-27 11:46:00,344.48
2023-02-27 13:04:00,348.85
2023-02-27 14:22:00,334.7
2023-02-27 15:40:00,26.02
2023-02-27 16:59:00,33.37
2023-02-27 18:18:00,346.25
2023-02-27 19:36:00,85.42
2023-02-27 20:55:00,200.28
2023-02-27 22:13:00,155.82
2023-02-27 23:31:00,154
2023-02-28 00:50:00,105
2023-02-28 02:08:00,325.08
2023-02-28 03:26:00,334
2023-02-28 04:45:00,288
2023-02-28 06:03:00,173.17
2023-02-28 07:21:00,316.88
2023-02-28 08:39:00,345.98
2023-02-28 09:57:00,328.45
2023-02-28 11:17:00,331.6
2023-02-28 12:35:00,315.62
2023-02-28 13:53:00,300.18
2023-02-28 15:11:00,310
2023-02-28 16:29:00,150.65
2023-02-28 17:48:00,148.37
2023-02-28 19:06:00,157.68
2023-02-28 20:24:00,120.87
2023-02-28 21:42:00,132.65
2023-02-28 23:00:00,158.15
2023-03-01 00:19:00,334.47
2023-03-01 01:37:00,355.53
2023-03-01 02:55:00,328.38
2023-03-01 04:13:00,347.55
2023-03-01 05:31:00,322.05
2023-03-01 06:49:00,326.12
2023-03-01 08:07:00,344
2023-03-01 09:25:00,310.52
2023-03-01 10:43:00,304.92
2023-03-01 12:02:00,319.92
2023-03-01 13:21:00,326.28
2023-03-01 14:40:00,338
2023-03-01 15:58:00,313
2023-03-01 17:16:00,351.2
2023-03-01 18:34:00,320.52
2023-03-01 19:52:00,320.13
2023-03-01 21:10:00,339.45
2023-03-01 22:28:00,323.75
2023-03-01 23:47:00,333.17
2023-03-02 01:07:00,329.75
2023-03-02 02:26:00,327.57
2023-03-02 03:45:00,321.8
2023-03-02 05:03:00,339.52
2023-03-02 06:21:00,42.17
2023-03-02 07:39:00,77.7
2023-03-02 08:57:00,322.62
2023-03-02 10:16:00,330.95
2023-03-02 11:35:00,270.15
2023-03-02 12:53:00,237.37
2023-03-02 14:11:00,293.15
2023-03-02 15:30:00,346.62
2023-03-02 16:48:00,337.43
2023-03-02 18:07:00,353
2023-03-02 19:26:00,302.78
2023-03-02 20:45:00,321.83
2023-03-02 22:04:00,326.67
2023-03-02 23:22:00,307.53
2023-03-03 00:43:00,332.85
2023-03-03 02:02:00,311.67
2023-03-03 03:21:00,223.55
2023-03-03 04:39:00,164.35
2023-03-03 05:59:00,125.22
2023-03-03 07:19:00,200.13
2023-03-03 08:38:00,149.97
2023-03-03 09:57:00,87.97
2023-03-03 11:15:00,87
2023-03-03 12:35:00,132.72
2023-03-03 13:53:00,152
2023-03-03 15:11:00,157.5
2023-03-03 16:29:00,190.87
2023-03-03 17:49:00,190.82
2023-03-03 19:07:00,198.33
2023-03-03 20:26:00,216.97
2023-03-03 21:44:00,115.57
2023-03-03 23:03:00,305.35
2023-03-04 00:24:00,159.75
2023-03-04 01:44:00,149.25
2023-03-04 03:02:00,113
2023-03-04 04:21:00,338.83
2023-03-04 05:40:00,329.18
2023-03-04 06:59:00,310.93
2023-03-04 08:17:00,320.93
2023-03-04 09:36:00,183.37
2023-03-04 10:54:00,309.35
2023-03-04 12:12:00,319.4
2023-03-04 13:30:00,347.55
2023-03-04 14:48:00,287.32
2023-03-04 16:06:00,303.35
2023-03-04 17:24:00,143.47
2023-03-04 18:43:00,25.37
2023-03-04 20:04:00,317.82
2023-03-04 21:23:00,294.78
2023-03-04 22:41:00,357
2023-03-04 23:59:00,337.83
2023-03-05 01:19:00,313.13
2023-03-05 02:38:00,312.07
2023-03-05 03:56:00,317.53
2023-03-05 05:14:00,316
2023-03-05 06:33:00,318.05
2023-03-05 07:51:00,326.08
2023-03-05 09:09:00,310.18
2023-03-05 10:27:00,312.07
2023-03-05 11:46:00,320.37
2023-03-05 13:05:00,297.8
2023-03-05 14:23:00,124.88
2023-03-05 15:42:00,321.07
2023-03-05 17:00:00,295.93
2023-03-05 18:18:00,145.1
2023-03-05 19:36:00,163.3
2023-03-05 20:55:00,320.77
2023-03-05 22:13:00,318.3
2023-03-05 23:31:00,338.45
2023-03-06 00:52:00,333.53
2023-03-06 02:11:00,311.23
2023-03-06 03:30:00,317.33
2023-03-06 04:49:00,334.57
2023-03-06 06:08:00,315.9
2023-03-06 07:26:00,310.83
2023-03-06 08:45:00,325.45
2023-03-06 10:04:00,332.92
2023-03-06 11:22:00,341.9
2023-03-06 12:41:00,90.45
2023-03-06 14:00:00,321.33
2023-03-06 15:18:00,319.42
2023-03-06 16:37:00,324.72
2023-03-06 17:55:00,323.72
2023-03-06 19:13:00,267.97
2023-03-06 20:32:00,350.62
2023-03-06 21:51:00,346.42
2023-03-06 23:10:00,334.27
2023-03-07 00:31:00,295.57
2023-03-07 01:49:00,161.3
2023-03-07 03:07:00,316.15
2023-03-07 04:26:00,300.7
2023-03-07 05:44:00,313.47
2023-03-07 07:03:00,292.23
2023-03-07 08:21:00,308
2023-03-07 09:39:00,209.22
2023-03-07 10:58:00,332.1
2023-03-07 12:16:00,306.75
2023-03-07 13:34:00,350.43
2023-03-07 14:54:00,324
2023-03-07 16:12:00,125
2023-03-07 17:32:00,172.63
2023-03-07 18:50:00,136.22
2023-03-07 20:09:00,324.32
2023-03-07 21:27:00,146.75
2023-03-07 22:46:00,107.35
2023-03-08 00:06:00,139.37
2023-03-08 01:25:00,206.02
2023-03-08 02:43:00,152.45
2023-03-08 04:01:00,133.82
2023-03-08 05:20:00,59.25
2023-03-08 06:39:00,79.08
2023-03-08 07:58:00,349.1
2023-03-08 09:16:00,147.22
2023-03-08 10:35:00,172
2023-03-08 11:54:00,53.22
2023-03-08 13:12:00,42.85
2023-03-08 14:31:00,54.45
2023-03-08 15:49:00,323.18
2023-03-08 17:07:00,346.28
2023-03-08 18:26:00,354.25
2023-03-08 19:44:00,51.22
2023-03-08 21:02:00,167.75
2023-03-08 22:21:00,20.53
2023-03-08 23:40:00,298.42
2023-03-09 01:00:00,347.17
2023-03-09 02:19:00,331.82
2023-03-09 03:37:00,307
2023-03-09 04:56:00,330.27
2023-03-09 06:14:00,305.7
2023-03-09 07:33:00,332
2023-03-09 08:51:00,323.03
2023-03-09 10:09:00,323.33
2023-03-09 11:27:00,326
2023-03-09 12:45:00,340.03
2023-03-09 14:03:00,335
2023-03-09 15:22:00,46.92
2023-03-09 16:41:00,167.43
2023-03-09 18:00:00,284.77
2023-03-09 19:19:00,33
2023-03-09 20:37:00,319.75
2023-03-09 21:55:00,319
2023-03-09 23:13:00,349.35
2023-03-10 00:34:00,315.8
2023-03-10 01:54:00,328.15
2023-03-10 03:13:00,338.95
2023-03-10 04:31:00,275.1
2023-03-10 05:49:00,155.55
2023-03-10 07:08:00,252.62
2023-03-10 08:26:00,210.9
2023-03-10 10:26:00,332.48
2023-03-10 11:45:00,342.05
2023-03-10 13:04:00,98.13
2023-03-10 14:22:00,161.45
2023-03-10 15:40:00,262.88
2023-03-10 16:58:00,324.43
2023-03-10 18:17:00,351.48
2023-03-10 19:37:00,350.73
2023-03-10 20:56:00,321.57
2023-03-10 22:15:00,348.78
2023-03-10 23:34:00,319
2023-03-11 00:53:00,323.22
2023-03-11 02:13:00,328.18
2023-03-11 03:31:00,333.9
2023-03-11 04:49:00,346
2023-03-11 06:08:00,333.12
2023-03-11 07:27:00,237.93
2023-03-11 08:45:00,201.93
2023-03-11 10:03:00,341.72
2023-03-11 11:22:00,330.92
2023-03-11 12:40:00,111.77
2023-03-11 13:58:00,49
2023-03-11 15:17:00,140.85
2023-03-11 16:35:00,118.62
2023-03-11 17:53:00,160
2023-03-11 19:13:00,293.47
2023-03-11 20:31:00,34.53
2023-03-11 21:49:00,330.02
2023-03-11 23:07:00,39.6
2023-03-12 00:26:00,71.43
2023-03-12 01:44:00,106.5
2023-03-12 03:02:00,90.95
2023-03-12 04:20:00,54.1
2023-03-12 05:38:00,47.17
2023-03-12 06:56:00,65.17
2023-03-12 08:14:00,89.93
2023-03-12 09:32:00,338.17
2023-03-12 10:51:00,317.03
2023-03-12 12:07:00,154.42
2023-03-12 13:24:00,326.37
2023-03-12 14:41:00,295.05
2023-03-12 15:57:00,303.65
2023-03-12 17:14:00,325
2023-03-12 18:31:00,296
2023-03-12 19:48:00,149
2023-03-12 21:05:00,159.78
2023-03-12 22:21:00,171.87
2023-03-12 23:38:00,193
2023-03-13 00:57:00,177.53
2023-03-13 02:14:00,55.02
2023-03-13 03:31:00,82
2023-03-13 04:47:00,344
2023-03-13 06:05:00,69
2023-03-13 07:22:00,294
2023-03-13 08:38:00,330.28
2023-03-13 09:55:00,47.62
2023-03-13 11:12:00,332.43
2023-03-13 12:28:00,207.1
2023-03-13 13:45:00,93.15
2023-03-13 15:02:00,143.13
2023-03-13 16:18:00,80.17
2023-03-13 17:36:00,295
2023-03-13 18:52:00,315.33
2023-03-13 20:09:00,336.68
2023-03-13 21:26:00,349.3
2023-03-13 22:42:00,316.52
2023-03-13 23:59:00,341.23
2023-03-14 01:17:00,345.78
2023-03-14 02:34:00,330.92
2023-03-14 03:51:00,322.02
2023-03-14 05:07:00,324.67
2023-03-14 06:25:00,311.12
2023-03-14 07:41:00,294.92
2023-03-14 08:58:00,345.67
2023-03-14 10:15:00,197.03
2023-03-14 11:31:00,346.92
2023-03-14 12:48:00,349.02
2023-03-14 14:05:00,286.98
2023-03-14 15:21:00,153.58
2023-03-14 16:38:00,197.08
2023-03-14 17:55:00,185.3
2023-03-14 19:12:00,171.67
2023-03-14 20:29:00,112.17
2023-03-14 21:45:00,151.88
2023-03-14 23:02:00,140.87
2023-03-15 00:20:00,325.78
2023-03-15 01:37:00,51.03
2023-03-15 02:53:00,326.85
2023-03-15 04:10:00,337.5
2023-03-15 05:27:00,315.78
2023-03-15 06:44:00,303.97
2023-03-15 08:01:00,314.78
2023-03-15 09:17:00,334.67
2023-03-15 10:34:00,295.07
2023-03-15 11:51:00,291.22
2023-03-15 13:07:00,209.45
2023-03-15 14:24:00,345.7
2023-03-15 15:41:00,320.02
2023-03-15 16:57:00,348.55
2023-03-15 18:16:00,58.22
2023-03-15 19:32:00,117.5
2023-03-15 20:49:00,274.85
2023-03-15 22:06:00,312.2
2023-03-15 23:22:00,141.13
2023-03-16 00:40:00,233.4
2023-03-16 01:59:00,110.48
2023-03-16 03:15:00,40.22
2023-03-16 04:32:00,300.75
2023-03-16 05:49:00,321.52
2023-03-16 07:06:00,311.4
2023-03-16 08:23:00,50
2023-03-16 09:39:00,198.37
2023-03-16 10:56:00,349.32
2023-03-16 12:13:00,40.1
2023-03-16 13:29:00,313.27
2023-03-16 14:46:00,329.98
2023-03-16 16:03:00,22.07
2023-03-16 17:20:00,34.43
2023-03-16 18:37:00,349.55
2023-03-16 19:53:00,32.07
2023-03-16 21:10:00,140.53
2023-03-16 22:27:00,32.42
2023-03-16 23:43:00,238.18
2023-03-17 01:01:00,339.23
2023-03-17 02:18:00,33.27
2023-03-17 03:35:00,63.52
2023-03-17 04:51:00,112.43
2023-03-17 06:09:00,28.22
2023-03-17 07:25:00,214.15
2023-03-17 08:42:00,177.17
2023-03-17 09:59:00,146.75
2023-03-17 11:15:00,48.68
2023-03-17 12:32:00,348.53
2023-03-17 13:49:00,335.95
2023-03-17 15:06:00,142.23
2023-03-17 16:22:00,153.88
2023-03-17 17:39:00,139.4
2023-03-17 18:56:00,59.47
2023-03-17 20:13:00,29.8
2023-03-17 21:30:00,152.8
2023-03-17 22:46:00,67.87
2023-03-18 00:05:00,38
2023-03-18 01:21:00,32
2023-03-18 02:38:00,353
2023-03-18 03:55:00,114.43
2023-03-18 05:11:00,323.38
2023-03-18 06:29:00,292.6
2023-03-18 07:45:00,166.32
2023-03-18 09:02:00,56.05
2023-03-18 10:19:00,168.47
2023-03-18 11:35:00,353.85
2023-03-18 12:52:00,33.43
2023-03-18 14:09:00,242.72
2023-03-18 15:25:00,322.43
2023-03-18 16:42:00,342.63
2023-03-18 18:01:00,33.13
2023-03-18 19:17:00,333.52
2023-03-18 20:34:00,17.88
2023-03-18 21:51:00,304.7
2023-03-18 23:07:00,24.75
2023-03-19 00:26:00,195.82
2023-03-19 01:42:00,181.37
2023-03-19 02:59:00,32.45
2023-03-19 04:16:00,333.88
2023-03-19 05:34:00,325.78
2023-03-19 06:51:00,336
2023-03-19 08:08:00,345.73
2023-03-19 09:26:00,340.45
2023-03-19 10:43:00,304.32
2023-03-19 12:00:00,321.9
2023-03-19 13:17:00,310.63
2023-03-19 14:34:00,321.47
2023-03-19 15:52:00,347.97
2023-03-19 17:09:00,34
2023-03-19 18:27:00,1
2023-03-19 19:45:00,30.78
2023-03-19 21:02:00,32.13
2023-03-19 22:19:00,346.72
2023-03-19 23:36:00,308.67
2023-03-20 00:55:00,329.75
2023-03-20 02:13:00,358
2023-03-20 03:30:00,44
2023-03-20 04:47:00,329
2023-03-20 06:04:00,349.7
2023-03-20 07:21:00,278.48
2023-03-20 08:38:00,341.03
2023-03-20 09:55:00,347.12
2023-03-20 11:12:00,335.15
2023-03-20 12:29:00,298.13
2023-03-20 13:47:00,19
2023-03-20 15:04:00,158
2023-03-20 16:21:00,326.9
2023-03-20 17:38:00,37.65
2023-03-20 18:55:00,61.17
2023-03-20 20:12:00,43
2023-03-20 21:30:00,342.52
2023-03-20 22:47:00,311.65
2023-03-21 00:07:00,333
2023-03-21 01:24:00,311.23
2023-03-21 02:42:00,337.08
2023-03-21 03:59:00,313
2023-03-21 05:16:00,301.97
2023-03-21 06:33:00,322.77
2023-03-21 07:50:00,341.68
2023-03-21 09:08:00,317.3
2023-03-21 10:26:00,147.75
2023-03-21 11:44:00,84.78
2023-03-21 13:02:00,355
2023-03-21 14:20:00,30.35
2023-03-21 15:38:00,51.78
2023-03-21 16:56:00,238
2023-03-21 18:15:00,142.18
2023-03-21 19:33:00,156.3
2023-03-21 20:53:00,129.13
2023-03-21 22:11:00,220.47
2023-03-21 23:29:00,301.6
2023-03-22 00:51:00,347.27
2023-03-22 02:09:00,310
2023-03-22 03:27:00,325.43
2023-03-22 04:46:00,122
2023-03-22 06:05:00,160.22
2023-03-22 07:25:00,278.33
2023-03-22 08:43:00,319.5
2023-03-22 10:03:00,321.93
2023-03-22 11:22:00,162.42
2023-03-22 12:40:00,352.72
2023-03-22 13:59:00,287
2023-03-22 15:18:00,324.57
2023-03-22 16:37:00,333.38
2023-03-22 17:56:00,30
2023-03-22 19:14:00,309.82
2023-03-22 20:33:00,322.68
2023-03-22 21:51:00,253.62
2023-03-22 23:10:00,317.68
2023-03-23 00:31:00,312.88
2023-03-23 01:50:00,320.12
2023-03-23 03:08:00,39.1
2023-03-23 04:28:00,2
2023-03-23 05:46:00,47.35
2023-03-23 07:05:00,68.95
2023-03-23 08:24:00,147.17
2023-03-23 09:43:00,215.07
2023-03-23 11:02:00,41.75
2023-03-23 12:21:00,313.25
2023-03-23 13:39:00,347.62
2023-03-23 14:57:00,336.78
2023-03-23 16:16:00,335.18
2023-03-23 17:35:00,218.08
2023-03-23 18:54:00,345.4
2023-03-23 20:13:00,337.22
2023-03-23 21:32:00,285.13
2023-03-23 22:51:00,324.28
2023-03-24 00:12:00,315.2
2023-03-24 01:32:00,235.88
2023-03-24 02:50:00,334.7
2023-03-24 04:08:00,332.18
2023-03-24 05:28:00,345.1
2023-03-24 06:46:00,341
2023-03-24 08:04:00,333.28
2023-03-24 09:22:00,350.17
2023-03-24 10:40:00,348.52
2023-03-24 11:59:00,329.6
2023-03-24 13:17:00,348.8
2023-03-24 14:35:00,292.42
2023-03-24 15:53:00,347.68
2023-03-24 17:11:00,41.4
2023-03-24 18:31:00,46.58
2023-03-24 19:50:00,147.13
2023-03-24 21:09:00,307.07
2023-03-24 22:27:00,99.97
2023-03-24 23:46:00,208.35
2023-03-25 01:08:00,32
2023-03-25 02:27:00,167.08
2023-03-25 03:46:00,78.65
2023-03-25 05:05:00,301.68
2023-03-25 06:24:00,347.52
2023-03-25 07:43:00,47.2
2023-03-25 09:02:00,30.85
2023-03-25 10:20:00,337.87
2023-03-25 11:39:00,350.72
2023-03-25 12:58:00,335.27
2023-03-25 14:18:00,350.02
2023-03-25 15:36:00,29
2023-03-25 16:55:00,342.55
2023-03-25 18:13:00,346.47
2023-03-25 19:33:00,20.8
2023-03-25 20:52:00,338.93
2023-03-25 22:11:00,350.45
2023-03-25 23:29:00,335.03
2023-03-26 00:51:00,314.25
2023-03-26 02:10:00,322
2023-03-26 03:28:00,339.52
2023-03-26 04:47:00,338.45
2023-03-26 06:05:00,308
2023-03-26 07:24:00,217.97
2023-03-26 08:44:00,198.25
2023-03-26 10:03:00,264.97
2023-03-26 11:21:00,256.13
2023-03-26 12:41:00,332.38
2023-03-26 14:00:00,341.02
2023-03-26 15:18:00,183.85
2023-03-26 16:38:00,35.05
2023-03-26 17:56:00,32
2023-03-26 19:14:00,56.72
2023-03-26 20:32:00,335.85
2023-03-26 21:50:00,296.4
2023-03-26 23:09:00,289.8
2023-03-27 00:29:00,157.45
2023-03-27 01:48:00,303.25
2023-03-27 03:07:00,32
2023-03-27 04:25:00,115.55
2023-03-27 05:43:00,127.9
2023-03-27 07:03:00,53.52
2023-03-27 08:22:00,314.42
2023-03-27 09:40:00,339.58
2023-03-27 10:58:00,321.48
2023-03-27 12:16:00,30.45
2023-03-27 13:34:00,301.62
2023-03-27 14:52:00,71
2023-03-27 16:10:00,160.65
2023-03-27 17:28:00,143.58
2023-03-27 18:47:00,175
2023-03-27 20:06:00,181.2
2023-03-27 21:24:00,149.37
2023-03-27 22:42:00,177.9
2023-03-28 00:02:00,250.88
2023-03-28 01:21:00,339.42
2023-03-28 02:37:00,337.25
2023-03-28 03:54:00,322.22
2023-03-28 05:13:00,299.68
2023-03-28 06:29:00,335.08
2023-03-28 07:46:00,304.38
2023-03-28 09:05:00,354
2023-03-28 10:21:00,323.1
2023-03-28 11:38:00,355
2023-03-28 12:55:00,52.4
2023-03-28 14:11:00,7
2023-03-28 15:30:00,329.47
2023-03-28 16:47:00,349.62
2023-03-28 18:05:00,332.33
2023-03-28 19:22:00,266.02
2023-03-28 20:40:00,305.85
2023-03-28 21:57:00,333
2023-03-28 23:14:00,317.52
2023-03-29 00:34:00,324.47
2023-03-29 01:50:00,317
2023-03-29 03:09:00,324.7
2023-03-29 04:26:00,325.8
2023-03-29 05:42:00,312.15
2023-03-29 07:02:00,52.95
2023-03-29 08:19:00,322.08
2023-03-29 09:35:00,326.33
2023-03-29 10:52:00,263.85
2023-03-29 12:11:00,319.57
2023-03-29 13:27:00,335.37
2023-03-29 14:44:00,349.77
2023-03-29 16:01:00,37
2023-03-29 17:17:00,154.92
2023-03-29 18:35:00,172.92
2023-03-29 19:51:00,149.03
2023-03-29 21:08:00,148.62
2023-03-29 22:25:00,153.23
2023-03-29 23:42:00,331.05
2023-03-30 01:01:00,335.15
2023-03-30 02:17:00,313.73
2023-03-30 03:34:00,343.73
2023-03-30 04:51:00,319
2023-03-30 06:08:00,322
2023-03-30 07:25:00,347
2023-03-30 08:42:00,320.18
2023-03-30 09:58:00,334.5
2023-03-30 11:15:00,317.6
2023-03-30 12:32:00,35.73
2023-03-30 13:48:00,266.13
2023-03-30 15:05:00,24.5
2023-03-30 16:24:00,38.18
2023-03-30 17:41:00,334.98
2023-03-30 18:58:00,331.48
2023-03-30 20:15:00,337.02
2023-03-30 21:32:00,178.57
2023-03-30 22:49:00,315.02
2023-03-31 00:09:00,297.92
2023-03-31 01:28:00,349.82
2023-03-31 02:45:00,213.42
2023-03-31 04:02:00,336.48
2023-03-31 05:19:00,305.82
2023-03-31 06:35:00,333.1
2023-03-31 07:54:00,324.43
2023-03-31 09:11:00,325.23
2023-03-31 10:28:00,32.22
2023-03-31 11:48:00,40.05
2023-03-31 13:08:00,84.55
2023-03-31 14:26:00,29.65
2023-03-31 15:43:00,43
2023-03-31 16:59:00,332.55
2023-03-31 18:16:00,203.32
2023-03-31 19:35:00,335.32
2023-03-31 20:52:00,270.45
2023-03-31 22:09:00,32.12
2023-03-31 23:26:00,358
2023-04-01 00:46:00,351
2023-04-01 02:02:00,347
2023-04-01 03:19:00,32
2023-04-01 04:39:00,338
2023-04-01 05:56:00,47
2023-04-01 07:14:00,52.33
2023-04-01 08:31:00,40.03
2023-04-01 09:50:00,140.42
2023-04-01 11:07:00,137.57
2023-04-01 12:24:00,346.35
2023-04-01 13:43:00,332.48
2023-04-01 15:00:00,345.13
2023-04-01 16:17:00,343.8
2023-04-01 17:34:00,45.52
2023-04-01 18:53:00,349.67
2023-04-01 20:11:00,343.48
2023-04-01 21:29:00,326.18
2023-04-01 22:46:00,325.05
2023-04-02 00:04:00,354
2023-04-02 01:21:00,22.43
