时间,索力值(kN)
2023-01-01 01:10:00,4969.902
2023-01-01 02:20:00,4969.254
2023-01-01 03:30:00,4968.95
2023-01-01 04:40:00,4968.806
2023-01-01 05:50:00,4968.662
2023-01-01 07:00:00,4968.766
2023-01-01 08:10:00,4968.726
2023-01-01 09:20:00,4968.75
2023-01-01 10:30:00,4969.134
2023-01-01 11:40:00,4969.366
2023-01-01 12:50:00,4969.518
2023-01-01 14:00:00,4969.606
2023-01-01 15:10:00,4969.678
2023-01-01 16:20:00,4969.766
2023-01-01 17:30:00,4969.798
2023-01-01 18:40:00,4969.686
2023-01-01 19:50:00,4969.766
2023-01-01 21:00:00,4969.63
2023-01-01 22:10:00,4969.43
2023-01-01 23:20:00,4969.398
2023-01-02 00:40:00,4969.398
2023-01-02 02:00:00,4969.23
2023-01-02 03:10:00,4968.934
2023-01-02 04:20:00,4968.838
2023-01-02 05:30:00,4968.814
2023-01-02 06:40:00,4968.75
2023-01-02 07:50:00,4968.822
2023-01-02 09:00:00,4968.99
2023-01-02 10:10:00,4969.214
2023-01-02 11:30:00,4969.366
2023-01-02 12:40:00,4969.678
2023-01-02 13:50:00,4970.07
2023-01-02 15:00:00,4969.718
2023-01-02 16:10:00,4969.814
2023-01-02 17:20:00,4969.878
2023-01-02 18:30:00,4969.526
2023-01-02 19:40:00,4969.406
2023-01-02 20:50:00,4969.086
2023-01-02 22:00:00,4968.934
2023-01-02 23:10:00,4968.822
2023-01-03 00:30:00,4968.678
2023-01-03 01:40:00,4968.486
2023-01-03 02:50:00,4968.574
2023-01-03 04:00:00,4968.43
2023-01-03 05:10:00,4968.406
2023-01-03 06:20:00,4968.566
2023-01-03 07:30:00,4968.646
2023-01-03 08:40:00,4968.678
2023-01-03 09:50:00,4969.062
2023-01-03 11:00:00,4969.126
2023-01-03 12:10:00,4969.67
2023-01-03 13:20:00,4969.982
2023-01-03 14:30:00,4970.23
2023-01-03 15:40:00,4970.422
2023-01-03 16:50:00,4970.398
2023-01-03 18:00:00,4970.318
2023-01-03 19:10:00,4970.23
2023-01-03 20:20:00,4970.142
2023-01-03 21:30:00,4969.878
2023-01-03 22:40:00,4969.758
2023-01-03 23:50:00,4969.558
2023-01-04 01:10:00,4969.366
2023-01-04 02:20:00,4969.238
2023-01-04 03:30:00,4969.19
