时间,索力值(kN)
2023-01-01 01:10:00,5506.552
2023-01-01 02:20:00,5505.904
2023-01-01 03:30:00,5505.6
2023-01-01 04:40:00,5505.456
2023-01-01 05:50:00,5505.312
2023-01-01 07:00:00,5505.416
2023-01-01 08:10:00,5505.376
2023-01-01 09:20:00,5505.4
2023-01-01 10:30:00,5505.784
2023-01-01 11:40:00,5506.016
2023-01-01 12:50:00,5506.168
2023-01-01 14:00:00,5506.256
2023-01-01 15:10:00,5506.328
2023-01-01 16:20:00,5506.416
2023-01-01 17:30:00,5506.448
2023-01-01 18:40:00,5506.336
2023-01-01 19:50:00,5506.416
2023-01-01 21:00:00,5506.28
2023-01-01 22:10:00,5506.08
2023-01-01 23:20:00,5506.048
2023-01-02 00:40:00,5506.048
2023-01-02 02:00:00,5505.88
2023-01-02 03:10:00,5505.584
2023-01-02 04:20:00,5505.488
2023-01-02 05:30:00,5505.464
2023-01-02 06:40:00,5505.4
2023-01-02 07:50:00,5505.472
2023-01-02 09:00:00,5505.64
2023-01-02 10:10:00,5505.864
2023-01-02 11:30:00,5506.016
2023-01-02 12:40:00,5506.328
2023-01-02 13:50:00,5506.72
2023-01-02 15:00:00,5506.368
2023-01-02 16:10:00,5506.464
2023-01-02 17:20:00,5506.528
2023-01-02 18:30:00,5506.176
2023-01-02 19:40:00,5506.056
2023-01-02 20:50:00,5505.736
2023-01-02 22:00:00,5505.584
2023-01-02 23:10:00,5505.472
2023-01-03 00:30:00,5505.328
2023-01-03 01:40:00,5505.136
2023-01-03 02:50:00,5505.224
2023-01-03 04:00:00,5505.08
2023-01-03 05:10:00,5505.056
2023-01-03 06:20:00,5505.216
2023-01-03 07:30:00,5505.296
2023-01-03 08:40:00,5505.328
2023-01-03 09:50:00,5505.712
2023-01-03 11:00:00,5505.776
2023-01-03 12:10:00,5506.32
2023-01-03 13:20:00,5506.632
2023-01-03 14:30:00,5506.88
2023-01-03 15:40:00,5507.072
2023-01-03 16:50:00,5507.048
2023-01-03 18:00:00,5506.968
2023-01-03 19:10:00,5506.88
2023-01-03 20:20:00,5506.792
2023-01-03 21:30:00,5506.528
2023-01-03 22:40:00,5506.408
2023-01-03 23:50:00,5506.208
2023-01-04 01:10:00,5506.016
2023-01-04 02:20:00,5505.888
2023-01-04 03:30:00,5505.84
2023-01-04 04:40:00,5505.728
2023-01-04 05:50:00,5505.76
2023-01-04 07:00:00,5505.808
2023-01-04 08:10:00,5505.872
2023-01-04 09:20:00,5505.944
2023-01-04 10:30:00,5506.248
2023-01-04 11:40:00,5506.368
2023-01-04 12:50:00,5506.528
2023-01-04 14:00:00,5506.944
2023-01-04 15:10:00,5507.104
2023-01-04 16:20:00,5507.176
2023-01-04 17:30:00,5507.24
2023-01-04 18:40:00,5507.2
2023-01-04 19:50:00,5507.056
2023-01-04 21:00:00,5506.88
2023-01-04 22:10:00,5506.632
2023-01-04 23:20:00,5506.496
2023-01-05 00:40:00,5506.352
2023-01-05 01:50:00,5506.168
2023-01-05 03:00:00,5506.184
2023-01-05 04:10:00,5506.032
2023-01-05 05:20:00,5506.096
2023-01-05 06:30:00,5506.032
2023-01-05 07:40:00,5506.152
2023-01-05 08:50:00,5506.424
2023-01-05 10:00:00,5506.528
2023-01-05 11:10:00,5506.848
2023-01-05 12:20:00,5506.784
2023-01-05 13:30:00,5506.976
2023-01-05 14:40:00,5507.296
2023-01-05 15:50:00,5507.52
2023-01-05 17:00:00,5507.76
2023-01-05 18:10:00,5508.032
2023-01-05 19:20:00,5507.568
2023-01-05 20:30:00,5507.488
2023-01-05 21:40:00,5506.576
2023-01-05 22:50:00,5505.904
2023-01-06 00:10:00,5505.52
2023-01-06 01:20:00,5505.2
2023-01-06 02:30:00,5505.024
2023-01-06 03:40:00,5504.648
2023-01-06 04:50:00,5504.616
2023-01-06 06:00:00,5504.496
2023-01-06 07:10:00,5504.656
2023-01-06 08:20:00,5504.64
2023-01-06 09:30:00,5504.496
2023-01-06 10:40:00,5504.936
2023-01-06 11:50:00,5505.448
2023-01-06 13:00:00,5505.904
2023-01-06 14:10:00,5506.304
2023-01-06 15:20:00,5506.464
2023-01-06 16:30:00,5507.184
2023-01-06 17:40:00,5507.056
2023-01-06 18:50:00,5507.104
2023-01-06 20:00:00,5506.528
2023-01-06 21:10:00,5505.968
2023-01-06 22:20:00,5505.456
2023-01-06 23:30:00,5504.912
2023-01-07 00:50:00,5504.648
2023-01-07 02:00:00,5504.328
2023-01-07 03:10:00,5504.128
2023-01-07 04:20:00,5503.768
2023-01-07 05:30:00,5503.664
2023-01-07 06:40:00,5503.936
2023-01-07 07:50:00,5504.208
2023-01-07 09:00:00,5503.472
2023-01-07 10:10:00,5504.384
2023-01-07 11:20:00,5506.304
2023-01-07 12:30:00,5507.672
2023-01-07 13:40:00,5508.944
2023-01-07 14:50:00,5510.208
2023-01-07 16:00:00,5509.616
2023-01-07 17:20:00,5508.864
2023-01-07 18:30:00,5508
2023-01-07 19:40:00,5507.12
2023-01-07 20:50:00,5506.496
2023-01-07 22:00:00,5505.808
2023-01-07 23:10:00,5505.248
2023-01-08 00:30:00,5504.768
2023-01-08 01:40:00,5504.384
2023-01-08 02:50:00,5504.288
2023-01-08 04:00:00,5504.112
2023-01-08 05:10:00,5504.064
2023-01-08 06:20:00,5504.152
2023-01-08 07:30:00,5504.048
2023-01-08 08:40:00,5503.792
2023-01-08 09:50:00,5503.888
2023-01-08 11:00:00,5504.256
2023-01-08 12:10:00,5504.912
2023-01-08 13:20:00,5505.536
2023-01-08 14:30:00,5506.336
2023-01-08 15:40:00,5507.664
2023-01-08 16:50:00,5506.992
2023-01-08 18:00:00,5506.68
2023-01-08 19:10:00,5506.208
2023-01-08 20:20:00,5505.824
2023-01-08 21:30:00,5505.312
2023-01-08 22:40:00,5504.984
2023-01-08 23:50:00,5504.72
2023-01-09 01:10:00,5504.736
2023-01-09 02:20:00,5504.504
2023-01-09 03:30:00,5504.504
2023-01-09 04:40:00,5504.144
2023-01-09 05:50:00,5504.248
2023-01-09 07:00:00,5503.952
2023-01-09 08:10:00,5504.008
2023-01-09 09:20:00,5504.312
2023-01-09 10:30:00,5504.704
2023-01-09 11:40:00,5504.832
2023-01-09 12:50:00,5505.36
2023-01-09 14:00:00,5506.352
2023-01-09 15:10:00,5506.872
2023-01-09 16:20:00,5506.808
2023-01-09 17:30:00,5506.544
2023-01-09 18:40:00,5506.064
2023-01-09 19:50:00,5505.696
2023-01-09 21:00:00,5505.432
2023-01-09 22:10:00,5505.296
2023-01-09 23:20:00,5505.368
2023-01-10 00:40:00,5505.072
2023-01-10 01:50:00,5504.888
2023-01-10 03:00:00,5504.72
2023-01-10 04:10:00,5504.664
2023-01-10 05:20:00,5504.368
2023-01-10 06:30:00,5504.4
2023-01-10 07:40:00,5504.4
2023-01-10 08:50:00,5504.496
2023-01-10 10:00:00,5504.656
2023-01-10 11:10:00,5505.008
2023-01-10 12:20:00,5505.504
2023-01-10 13:30:00,5506.352
2023-01-10 14:40:00,5507.448
2023-01-10 15:50:00,5506.816
2023-01-10 17:00:00,5506.568
2023-01-10 18:10:00,5506.368
2023-01-10 19:20:00,5506
2023-01-10 20:30:00,5505.784
2023-01-10 21:40:00,5505.608
2023-01-10 22:50:00,5505.6
2023-01-11 00:10:00,5505.264
2023-01-11 01:20:00,5505.104
2023-01-11 02:30:00,5504.808
2023-01-11 03:40:00,5504.704
2023-01-11 04:50:00,5504.688
2023-01-11 06:00:00,5504.544
2023-01-11 07:10:00,5504.504
2023-01-11 08:20:00,5504.648
2023-01-11 09:30:00,5504.784
2023-01-11 10:40:00,5505.44
2023-01-11 11:50:00,5506.016
2023-01-11 13:00:00,5507.032
2023-01-11 14:10:00,5509.208
2023-01-11 15:20:00,5510.816
2023-01-11 16:30:00,5510.976
2023-01-11 17:40:00,5510.56
2023-01-11 18:50:00,5509.136
2023-01-11 20:00:00,5508.144
2023-01-11 21:10:00,5508.088
2023-01-11 22:20:00,5507.168
2023-01-11 23:30:00,5507.192
2023-01-12 00:50:00,5507.152
2023-01-12 02:00:00,5507.36
2023-01-12 03:10:00,5507.528
2023-01-12 04:20:00,5507.312
2023-01-12 05:30:00,5507.648
2023-01-12 06:40:00,5507.912
2023-01-12 07:50:00,5507.952
2023-01-12 09:00:00,5508.032
2023-01-12 10:10:00,5508.28
2023-01-12 11:20:00,5508.4
2023-01-12 12:30:00,5508.512
2023-01-12 13:40:00,5508.96
2023-01-12 14:50:00,5509.168
2023-01-12 16:00:00,5509.488
2023-01-12 17:10:00,5509.256
2023-01-12 18:20:00,5508.744
2023-01-12 19:30:00,5507.856
2023-01-12 20:40:00,5507.168
2023-01-12 21:50:00,5506.616
2023-01-12 23:00:00,5506.312
2023-01-13 00:20:00,5506.128
2023-01-13 01:30:00,5506.28
2023-01-13 02:40:00,5505.872
2023-01-13 03:50:00,5506
2023-01-13 05:00:00,5505.504
2023-01-13 06:10:00,5506
2023-01-13 07:20:00,5506.12
2023-01-13 08:30:00,5506.32
2023-01-13 09:40:00,5506.656
2023-01-13 10:50:00,5507.128
2023-01-13 12:00:00,5507.104
2023-01-13 13:10:00,5507.32
2023-01-13 14:20:00,5507.824
2023-01-13 15:30:00,5508.128
2023-01-13 16:40:00,5508.304
2023-01-13 17:50:00,5508.352
2023-01-13 19:00:00,5508.12
2023-01-13 20:10:00,5507.88
2023-01-13 21:20:00,5507.984
2023-01-13 22:30:00,5508.104
2023-01-13 23:40:00,5507.408
2023-01-14 01:00:00,5507.344
2023-01-14 02:10:00,5507.112
2023-01-14 03:20:00,5507.2
2023-01-14 04:30:00,5506.944
2023-01-14 05:40:00,5507.056
2023-01-14 06:50:00,5507.2
2023-01-14 08:00:00,5507.248
2023-01-14 09:10:00,5506.792
2023-01-14 10:20:00,5506.448
2023-01-14 11:30:00,5506.136
2023-01-14 12:40:00,5506
2023-01-14 13:50:00,5505.52
2023-01-14 15:00:00,5505.472
2023-01-14 16:10:00,5505.088
2023-01-14 17:20:00,5504.704
2023-01-14 18:30:00,5504.416
2023-01-14 19:40:00,5504.224
2023-01-14 20:50:00,5504.072
2023-01-14 22:00:00,5504
