时间,索力值(kN)
2023-01-01 01:10:00,5164.182
2023-01-01 02:20:00,5163.534
2023-01-01 03:30:00,5163.23
2023-01-01 04:40:00,5163.086
2023-01-01 05:50:00,5162.942
2023-01-01 07:00:00,5163.046
2023-01-01 08:10:00,5163.006
2023-01-01 09:20:00,5163.03
2023-01-01 10:30:00,5163.414
2023-01-01 11:40:00,5163.646
2023-01-01 12:50:00,5163.798
2023-01-01 14:00:00,5163.886
2023-01-01 15:10:00,5163.958
2023-01-01 16:20:00,5164.046
2023-01-01 17:30:00,5164.078
2023-01-01 18:40:00,5163.966
2023-01-01 19:50:00,5164.046
2023-01-01 21:00:00,5163.91
2023-01-01 22:10:00,5163.71
2023-01-01 23:20:00,5163.678
2023-01-02 00:40:00,5163.678
2023-01-02 02:00:00,5163.51
2023-01-02 03:10:00,5163.214
2023-01-02 04:20:00,5163.118
2023-01-02 05:30:00,5163.094
2023-01-02 06:40:00,5163.03
2023-01-02 07:50:00,5163.102
2023-01-02 09:00:00,5163.27
2023-01-02 10:10:00,5163.494
2023-01-02 11:30:00,5163.646
2023-01-02 12:40:00,5163.958
2023-01-02 13:50:00,5164.35
2023-01-02 15:00:00,5163.998
2023-01-02 16:10:00,5164.094
2023-01-02 17:20:00,5164.158
2023-01-02 18:30:00,5163.806
2023-01-02 19:40:00,5163.686
2023-01-02 20:50:00,5163.366
2023-01-02 22:00:00,5163.214
2023-01-02 23:10:00,5163.102
2023-01-03 00:30:00,5162.958
2023-01-03 01:40:00,5162.766
2023-01-03 02:50:00,5162.854
2023-01-03 04:00:00,5162.71
2023-01-03 05:10:00,5162.686
2023-01-03 06:20:00,5162.846
2023-01-03 07:30:00,5162.926
2023-01-03 08:40:00,5162.958
2023-01-03 09:50:00,5163.342
2023-01-03 11:00:00,5163.406
2023-01-03 12:10:00,5163.95
2023-01-03 13:20:00,5164.262
2023-01-03 14:30:00,5164.51
2023-01-03 15:40:00,5164.702
2023-01-03 16:50:00,5164.678
2023-01-03 18:00:00,5164.598
2023-01-03 19:10:00,5164.51
2023-01-03 20:20:00,5164.422
2023-01-03 21:30:00,5164.158
2023-01-03 22:40:00,5164.038
2023-01-03 23:50:00,5163.838
2023-01-04 01:10:00,5163.646
2023-01-04 02:20:00,5163.518
2023-01-04 03:30:00,5163.47
2023-01-04 04:40:00,5163.358
2023-01-04 05:50:00,5163.39
2023-01-04 07:00:00,5163.438
2023-01-04 08:10:00,5163.502
2023-01-04 09:20:00,5163.574
2023-01-04 10:30:00,5163.878
2023-01-04 11:40:00,5163.998
2023-01-04 12:50:00,5164.158
2023-01-04 14:00:00,5164.574
2023-01-04 15:10:00,5164.734
2023-01-04 16:20:00,5164.806
2023-01-04 17:30:00,5164.87
2023-01-04 18:40:00,5164.83
2023-01-04 19:50:00,5164.686
2023-01-04 21:00:00,5164.51
2023-01-04 22:10:00,5164.262
2023-01-04 23:20:00,5164.126
2023-01-05 00:40:00,5163.982
2023-01-05 01:50:00,5163.798
2023-01-05 03:00:00,5163.814
2023-01-05 04:10:00,5163.662
2023-01-05 05:20:00,5163.726
2023-01-05 06:30:00,5163.662
2023-01-05 07:40:00,5163.782
2023-01-05 08:50:00,5164.054
2023-01-05 10:00:00,5164.158
2023-01-05 11:10:00,5164.478
2023-01-05 12:20:00,5164.414
2023-01-05 13:30:00,5164.606
2023-01-05 14:40:00,5164.926
2023-01-05 15:50:00,5165.15
2023-01-05 17:00:00,5165.39
2023-01-05 18:10:00,5165.662
2023-01-05 19:20:00,5165.198
2023-01-05 20:30:00,5165.118
2023-01-05 21:40:00,5164.206
2023-01-05 22:50:00,5163.534
2023-01-06 00:10:00,5163.15
2023-01-06 01:20:00,5162.83
2023-01-06 02:30:00,5162.654
2023-01-06 03:40:00,5162.278
2023-01-06 04:50:00,5162.246
2023-01-06 06:00:00,5162.126
2023-01-06 07:10:00,5162.286
2023-01-06 08:20:00,5162.27
2023-01-06 09:30:00,5162.126
2023-01-06 10:40:00,5162.566
2023-01-06 11:50:00,5163.078
2023-01-06 13:00:00,5163.534
2023-01-06 14:10:00,5163.934
2023-01-06 15:20:00,5164.094
2023-01-06 16:30:00,5164.814
2023-01-06 17:40:00,5164.686
2023-01-06 18:50:00,5164.734
2023-01-06 20:00:00,5164.158
2023-01-06 21:10:00,5163.598
2023-01-06 22:20:00,5163.086
2023-01-06 23:30:00,5162.542
2023-01-07 00:50:00,5162.278
2023-01-07 02:00:00,5161.958
2023-01-07 03:10:00,5161.758
2023-01-07 04:20:00,5161.398
2023-01-07 05:30:00,5161.294
2023-01-07 06:40:00,5161.566
2023-01-07 07:50:00,5161.838
2023-01-07 09:00:00,5161.102
2023-01-07 10:10:00,5162.014
2023-01-07 11:20:00,5163.934
2023-01-07 12:30:00,5165.302
2023-01-07 13:40:00,5166.574
2023-01-07 14:50:00,5167.838
