时间,挠度(mm)
2023-01-03 09:50:00,-38.71
2023-01-03 10:40:00,-35.02
2023-01-03 11:30:00,-33.26
2023-01-03 12:20:00,-37.03
2023-01-03 13:10:00,-33.31
2023-01-03 14:00:00,-31.87
2023-01-03 14:50:00,-33.38
2023-01-03 15:40:00,-32.96
2023-01-03 17:40:00,-33.52
2023-01-03 19:10:00,-32.61
2023-01-03 20:00:00,-29.87
2023-01-03 20:50:00,-31.3
2023-01-03 23:40:00,-33.39
2023-01-04 00:40:00,-29.94
2023-01-04 01:30:00,-33.59
2023-01-04 02:20:00,-34.81
2023-01-04 03:10:00,-31.73
2023-01-04 04:00:00,-35.86
2023-01-04 04:50:00,-31.52
2023-01-04 05:40:00,-35.18
2023-01-04 06:30:00,-33.38
2023-01-04 07:20:00,-34.24
2023-01-04 08:10:00,-34.76
2023-01-04 09:00:00,-35.88
2023-01-04 09:50:00,-36.33
2023-01-04 10:40:00,-34.96
2023-01-04 11:30:00,-34.84
2023-01-04 12:20:00,-32.38
2023-01-04 13:10:00,-33.3
2023-01-04 14:00:00,-34.17
2023-01-04 14:50:00,-31.64
2023-01-04 15:40:00,-30.83
2023-01-04 19:10:00,-28.26
2023-01-04 20:40:00,-30.88
2023-01-04 21:30:00,-31.15
2023-01-04 22:20:00,-29.98
2023-01-04 23:10:00,-32.1
2023-01-05 00:10:00,-29.95
2023-01-05 01:00:00,-28.75
2023-01-05 01:50:00,-32.96
2023-01-05 02:40:00,-30.24
2023-01-05 03:30:00,-29.28
2023-01-05 04:20:00,-30.77
2023-01-05 05:10:00,-30.91
2023-01-05 06:30:00,-32.6
2023-01-05 07:20:00,-31.07
2023-01-05 08:10:00,-32.21
2023-01-05 09:00:00,-32.57
2023-01-05 10:00:00,-32.73
2023-01-05 12:10:00,-31.9
2023-01-05 13:00:00,-32.18
2023-01-05 13:50:00,-28.28
2023-01-05 14:40:00,-27.82
2023-01-05 15:40:00,-27.68
2023-01-05 16:30:00,-29.34
2023-01-05 17:20:00,-26.89
2023-01-05 18:10:00,-25.32
2023-01-05 19:00:00,-26.98
2023-01-05 19:50:00,-29
2023-01-05 20:40:00,-24.49
2023-01-05 21:30:00,-28
2023-01-05 22:20:00,-32.17
2023-01-05 23:10:00,-29.29
2023-01-06 00:10:00,-32.23
2023-01-06 01:00:00,-32.89
2023-01-06 02:10:00,-32.57
2023-01-06 03:00:00,-36.92
2023-01-06 03:50:00,-37.52
2023-01-06 04:40:00,-38.12
2023-01-06 05:30:00,-35.54
2023-01-06 06:20:00,-36.66
2023-01-06 07:10:00,-37.44
2023-01-06 08:00:00,-38.46
2023-01-06 08:50:00,-39.97
2023-01-06 09:40:00,-36.44
2023-01-06 10:30:00,-37.41
2023-01-06 11:30:00,-37.02
2023-01-06 12:20:00,-34.52
2023-01-06 13:10:00,-35.82
2023-01-06 14:00:00,-33.91
2023-01-06 14:50:00,-32.85
2023-01-06 15:40:00,-33.13
2023-01-06 17:50:00,-30.37
2023-01-06 18:50:00,-29.25
2023-01-06 21:50:00,-33.58
2023-01-06 22:40:00,-32.51
2023-01-06 23:30:00,-35.15
2023-01-07 00:30:00,-33.86
2023-01-07 01:20:00,-35.96
2023-01-07 02:10:00,-37.71
2023-01-07 03:00:00,-35.62
2023-01-07 03:50:00,-35.92
2023-01-07 04:40:00,-38.65
2023-01-07 05:30:00,-37.53
2023-01-07 06:20:00,-38.65
2023-01-07 07:10:00,-40.58
2023-01-07 08:00:00,-38.59
2023-01-07 09:00:00,-39.97
2023-01-07 09:50:00,-39.85
2023-01-07 10:40:00,-38.75
2023-01-07 11:30:00,-38.9
2023-01-07 12:20:00,-33.96
2023-01-07 13:10:00,-31.58
2023-01-07 14:10:00,-27.85
2023-01-07 15:00:00,-25.28
2023-01-07 15:50:00,-22.17
2023-01-07 16:50:00,-21.63
2023-01-07 17:40:00,-19.35
2023-01-07 18:30:00,-22.22
2023-01-07 19:20:00,-24.69
2023-01-07 20:10:00,-26.05
2023-01-07 21:00:00,-26.63
2023-01-07 21:50:00,-29.63
2023-01-07 22:40:00,-27.63
2023-01-07 23:30:00,-32.85
2023-01-08 00:30:00,-31.61
2023-01-08 01:20:00,-35.71
2023-01-08 02:30:00,-34.59
2023-01-08 03:20:00,-34.03
2023-01-08 04:10:00,-38.03
2023-01-08 05:00:00,-38.95
2023-01-08 05:50:00,-35.9
2023-01-08 06:40:00,-35.86
2023-01-08 07:30:00,-39.32
2023-01-08 08:20:00,-37.58
2023-01-08 09:10:00,-41.92
2023-01-08 10:00:00,-40.7
2023-01-08 10:50:00,-37.79
2023-01-08 11:40:00,-37.27
2023-01-08 12:30:00,-36.11
2023-01-08 13:20:00,-38.87
2023-01-08 14:10:00,-38.46
2023-01-08 15:00:00,-33.6
2023-01-08 16:00:00,-33.36
2023-01-08 16:50:00,-29.69
2023-01-08 17:40:00,-31.99
2023-01-08 18:30:00,-30.97
2023-01-08 19:20:00,-32.89
2023-01-08 20:10:00,-33.83
2023-01-08 21:10:00,-30.9
2023-01-08 22:00:00,-32.53
2023-01-08 22:50:00,-33.54
2023-01-08 23:40:00,-32.25
2023-01-09 00:40:00,-35.34
2023-01-09 01:30:00,-36.95
2023-01-09 02:20:00,-36.28
2023-01-09 03:10:00,-34.38
2023-01-09 04:00:00,-36.53
2023-01-09 04:50:00,-38.78
2023-01-09 05:40:00,-40.28
2023-01-09 06:30:00,-35.54
2023-01-09 07:20:00,-36.23
2023-01-09 08:10:00,-41.01
2023-01-09 09:00:00,-40.38
2023-01-09 09:50:00,-39.15
2023-01-09 10:40:00,-38.53
2023-01-09 11:30:00,-35.84
2023-01-09 12:20:00,-39.37
2023-01-09 13:10:00,-38.53
2023-01-09 14:00:00,-34.87
2023-01-09 14:50:00,-34.5
2023-01-09 16:00:00,-30.69
2023-01-09 16:50:00,-33.09
2023-01-09 17:40:00,-33.11
2023-01-09 18:30:00,-31.7
2023-01-09 19:50:00,-31.08
2023-01-09 20:40:00,-34.83
2023-01-09 21:30:00,-31.57
2023-01-09 22:20:00,-33.99
2023-01-09 23:10:00,-33.34
2023-01-10 00:10:00,-31.54
2023-01-10 01:00:00,-33.64
2023-01-10 01:50:00,-36.6
2023-01-10 02:40:00,-33.19
2023-01-10 03:30:00,-38.42
2023-01-10 04:20:00,-34.34
2023-01-10 05:10:00,-34.58
2023-01-10 06:00:00,-36.75
2023-01-10 06:50:00,-36
2023-01-10 07:40:00,-38.27
2023-01-10 08:30:00,-36.17
2023-01-10 09:20:00,-36.49
2023-01-10 10:10:00,-37.91
2023-01-10 11:00:00,-38.86
2023-01-10 11:50:00,-37.29
2023-01-10 12:40:00,-36.69
2023-01-10 13:30:00,-35.94
2023-01-10 14:20:00,-32.99
2023-01-10 15:10:00,-30.71
2023-01-10 16:20:00,-29.74
2023-01-10 17:10:00,-31.09
2023-01-10 18:00:00,-32.62
2023-01-10 18:50:00,-32.79
2023-01-10 19:40:00,-31.21
2023-01-10 21:50:00,-32.1
2023-01-10 22:40:00,-32.95
2023-01-10 23:30:00,-33.68
2023-01-11 00:30:00,-35.96
2023-01-11 01:20:00,-33.79
2023-01-11 02:10:00,-35.91
2023-01-11 03:00:00,-37.6
2023-01-11 03:50:00,-35.63
2023-01-11 04:40:00,-35.64
2023-01-11 05:30:00,-36.14
2023-01-11 06:20:00,-35.28
2023-01-11 07:10:00,-38.67
2023-01-11 08:00:00,-38.4
2023-01-11 08:50:00,-37.16
2023-01-11 09:40:00,-39.65
2023-01-11 10:30:00,-36.56
2023-01-11 11:20:00,-37.53
2023-01-11 12:10:00,-34.89
2023-01-11 13:00:00,-34.11
2023-01-11 13:50:00,-29.41
2023-01-11 14:40:00,-25.37
2023-01-11 15:30:00,-22.15
2023-01-11 16:20:00,-18.59
2023-01-11 17:10:00,-16.11
2023-01-11 18:00:00,-18.17
2023-01-11 18:50:00,-19.66
2023-01-11 19:40:00,-19.91
2023-01-11 20:30:00,-20.96
2023-01-11 21:20:00,-21.92
2023-01-11 22:10:00,-25.86
2023-01-11 23:00:00,-27.43
2023-01-11 23:50:00,-27.23
2023-01-12 00:50:00,-26.2
2023-01-12 01:40:00,-30.58
2023-01-12 02:30:00,-28.62
2023-01-12 03:20:00,-27.51
2023-01-12 04:10:00,-26.67
2023-01-12 05:00:00,-30.58
2023-01-12 05:50:00,-28.03
2023-01-12 06:40:00,-26.65
2023-01-12 07:30:00,-29.07
2023-01-12 08:20:00,-26.96
2023-01-12 09:10:00,-27.34
2023-01-12 10:00:00,-27.43
2023-01-12 10:50:00,-26.49
2023-01-12 11:40:00,-25.14
2023-01-12 12:30:00,-25.12
2023-01-12 13:20:00,-23.84
2023-01-12 14:10:00,-26.56
2023-01-12 15:10:00,-24.72
2023-01-12 16:00:00,-23.76
2023-01-12 16:50:00,-22.67
2023-01-12 17:40:00,-24.08
2023-01-12 18:30:00,-20.27
2023-01-12 19:20:00,-24.82
2023-01-12 20:10:00,-24.13
2023-01-12 21:00:00,-28.14
2023-01-12 21:50:00,-28.81
2023-01-12 22:40:00,-28.2
2023-01-12 23:30:00,-30.64
2023-01-13 00:30:00,-29.42
2023-01-13 01:20:00,-29.88
2023-01-13 02:10:00,-33.44
2023-01-13 03:00:00,-33.24
2023-01-13 03:50:00,-35.19
2023-01-13 05:30:00,-35.14
2023-01-13 06:20:00,-36.18
2023-01-13 07:10:00,-36.43
2023-01-13 08:00:00,-36.19
2023-01-13 08:50:00,-32.28
2023-01-13 09:40:00,-31.86
2023-01-13 10:30:00,-34.18
2023-01-13 11:50:00,-31.42
2023-01-13 12:40:00,-30.12
2023-01-13 13:30:00,-29.06
2023-01-13 14:20:00,-32.26
2023-01-13 15:10:00,-31.25
2023-01-13 16:00:00,-29.98
2023-01-13 16:50:00,-26.22
2023-01-13 17:40:00,-29.09
2023-01-13 18:30:00,-25.56
2023-01-13 19:20:00,-24.35
2023-01-13 20:10:00,-26.37
2023-01-13 21:00:00,-28.76
2023-01-13 21:50:00,-27.94
2023-01-13 22:40:00,-27.42
2023-01-13 23:30:00,-26.84
2023-01-14 00:30:00,-24.94
2023-01-14 01:20:00,-29.39
2023-01-14 02:10:00,-29.58
2023-01-14 03:00:00,-29.37
2023-01-14 03:50:00,-30.84
2023-01-14 04:40:00,-29.32
2023-01-14 05:30:00,-30.87
2023-01-14 06:20:00,-27.95
2023-01-14 07:10:00,-31.92
2023-01-14 08:00:00,-28.82
2023-01-14 08:50:00,-28.45
2023-01-14 09:40:00,-31.66
2023-01-14 10:30:00,-30.23
2023-01-14 11:20:00,-31.81
2023-01-14 12:10:00,-31.76
2023-01-14 13:40:00,-35.59
2023-01-14 14:30:00,-32.31
2023-01-14 15:20:00,-34.57
2023-01-14 16:10:00,-37.13
2023-01-14 17:00:00,-35.05
2023-01-14 17:50:00,-35.58
2023-01-14 18:40:00,-36.43
2023-01-14 19:30:00,-37.66
2023-01-14 20:20:00,-38.99
2023-01-14 21:10:00,-40.54
2023-01-14 22:00:00,-38.64
2023-01-14 22:50:00,-40.57
2023-01-14 23:40:00,-43.05
2023-01-15 00:40:00,-39.23
2023-01-15 01:30:00,-39.83
2023-01-15 02:20:00,-40.33
2023-01-15 03:10:00,-44.99
2023-01-15 04:00:00,-42.12
2023-01-15 05:20:00,-43.73
2023-01-15 06:10:00,-45.65
2023-01-15 07:00:00,-46.17
2023-01-15 07:50:00,-46.22
2023-01-15 08:40:00,-46
2023-01-15 09:30:00,-50.13
2023-01-15 10:20:00,-48.71
2023-01-15 11:10:00,-49.16
2023-01-15 12:00:00,-49.55
2023-01-15 12:50:00,-49.96
2023-01-15 13:40:00,-52.02
2023-01-15 14:30:00,-51.02
2023-01-15 15:20:00,-52.16
2023-01-15 16:10:00,-48.14
2023-01-15 17:00:00,-48.03
2023-01-15 17:50:00,-50.93
2023-01-15 18:40:00,-50.03
2023-01-15 19:30:00,-49.08
2023-01-15 20:20:00,-48.7
2023-01-15 21:10:00,-46.92
2023-01-15 22:00:00,-46.85
2023-01-15 22:50:00,-48.31
2023-01-15 23:40:00,-47.72
2023-01-16 00:40:00,-47.18
2023-01-16 01:30:00,-48.07
2023-01-16 02:20:00,-47.13
2023-01-16 03:10:00,-47.26
2023-01-16 04:00:00,-51.42
2023-01-16 04:50:00,-50.16
2023-01-16 05:40:00,-48.03
2023-01-16 06:30:00,-51.94
2023-01-16 07:20:00,-48.16
2023-01-16 08:10:00,-51.26
2023-01-16 09:00:00,-49.43
2023-01-16 09:50:00,-51.32
2023-01-16 10:40:00,-47.67
2023-01-16 11:40:00,-50.9
2023-01-16 12:40:00,-50.39
2023-01-16 13:30:00,-47.74
2023-01-16 14:20:00,-49.67
2023-01-16 15:10:00,-48.24
2023-01-16 16:00:00,-48.89
2023-01-16 16:50:00,-50.4
2023-01-16 17:40:00,-47.13
2023-01-16 18:30:00,-49.36
2023-01-16 19:20:00,-45.48
2023-01-16 20:10:00,-49.07
2023-01-16 21:00:00,-46.06
2023-01-16 21:50:00,-47.77
2023-01-16 22:40:00,-45.61
2023-01-16 23:30:00,-45.9
2023-01-17 00:30:00,-48.42
2023-01-17 01:20:00,-48.5
2023-01-17 02:10:00,-49.07
2023-01-17 03:00:00,-48.18
2023-01-17 03:50:00,-49.48
2023-01-17 04:40:00,-51.06
2023-01-17 05:30:00,-52.02
2023-01-17 06:20:00,-48.63
2023-01-17 07:10:00,-47.89
2023-01-17 08:00:00,-52.26
2023-01-17 08:50:00,-47.95
2023-01-17 09:40:00,-49.68
2023-01-17 10:30:00,-49.38
2023-01-17 11:20:00,-49.79
2023-01-17 12:10:00,-47.99
2023-01-17 13:00:00,-47.94
2023-01-17 13:50:00,-44.79
2023-01-17 14:40:00,-46.55
2023-01-17 15:30:00,-43.13
2023-01-17 16:20:00,-46.07
2023-01-17 17:10:00,-43.02
2023-01-17 18:00:00,-44.95
2023-01-17 18:50:00,-43.96
2023-01-17 19:40:00,-47.33
2023-01-17 20:30:00,-46.54
2023-01-17 21:20:00,-48.32
2023-01-17 22:10:00,-47.78
2023-01-17 23:00:00,-47.58
2023-01-17 23:50:00,-49.54
2023-01-18 00:50:00,-47.12
2023-01-18 01:40:00,-48.94
2023-01-18 02:30:00,-46.41
2023-01-18 03:20:00,-46.08
2023-01-18 04:10:00,-49.39
2023-01-18 05:00:00,-49.42
2023-01-18 05:50:00,-45.55
2023-01-18 06:40:00,-47.73
2023-01-18 07:30:00,-47.34
2023-01-18 08:20:00,-47.44
2023-01-18 09:10:00,-48.29
2023-01-18 10:00:00,-50.99
2023-01-18 10:50:00,-49.31
2023-01-18 11:40:00,-49.83
2023-01-18 12:30:00,-48.96
2023-01-18 13:20:00,-45.86
2023-01-18 14:10:00,-42.26
2023-01-18 15:00:00,-43.9
2023-01-18 15:50:00,-40.45
2023-01-18 16:40:00,-38.95
2023-01-18 17:40:00,-42.37
2023-01-18 18:30:00,-37.92
2023-01-18 19:20:00,-41.47
2023-01-18 20:10:00,-38.05
2023-01-18 21:00:00,-40.67
2023-01-18 21:50:00,-42.63
2023-01-18 22:40:00,-43.51
2023-01-18 23:30:00,-43.42
2023-01-19 00:30:00,-42.84
2023-01-19 01:20:00,-44.37
2023-01-19 02:10:00,-42.11
2023-01-19 03:00:00,-46.32
2023-01-19 03:50:00,-44.07
2023-01-19 04:40:00,-47.92
2023-01-19 05:30:00,-45.8
2023-01-19 06:20:00,-46.1
2023-01-19 07:10:00,-49.33
2023-01-19 08:00:00,-47.69
2023-01-19 08:50:00,-51.61
2023-01-19 09:40:00,-47.87
2023-01-19 10:30:00,-46.92
2023-01-19 11:20:00,-48.49
2023-01-19 12:10:00,-45.91
2023-01-19 13:00:00,-44.7
2023-01-19 13:50:00,-42.49
2023-01-19 14:40:00,-39.49
2023-01-19 15:30:00,-36.51
2023-01-19 16:20:00,-34.78
2023-01-19 17:10:00,-29.34
2023-01-19 18:00:00,-32.55
2023-01-19 18:50:00,-30.8
2023-01-19 19:40:00,-32.68
2023-01-19 20:30:00,-31.22
2023-01-19 21:20:00,-36.45
2023-01-19 22:10:00,-34.5
2023-01-19 23:00:00,-37.32
2023-01-19 23:50:00,-37.74
2023-01-20 00:50:00,-40.18
2023-01-20 01:40:00,-42.77
2023-01-20 02:50:00,-44.63
2023-01-20 03:40:00,-45.7
2023-01-20 04:30:00,-44.46
2023-01-20 05:20:00,-48.82
2023-01-20 06:10:00,-47.41
2023-01-20 07:00:00,-51.69
2023-01-20 07:50:00,-48.77
2023-01-20 08:40:00,-49
2023-01-20 09:30:00,-50.18
2023-01-20 10:20:00,-48.19
2023-01-20 11:10:00,-47.89
2023-01-20 12:00:00,-49.51
2023-01-20 12:50:00,-47.68
2023-01-20 13:40:00,-47
2023-01-20 14:30:00,-42.18
2023-01-20 15:20:00,-45.31
2023-01-20 16:10:00,-44.6
2023-01-20 17:00:00,-44
2023-01-20 17:50:00,-43.53
2023-01-20 18:40:00,-40.25
2023-01-20 19:30:00,-40.11
2023-01-20 20:20:00,-40.14
2023-01-20 21:20:00,-38.27
2023-01-20 22:10:00,-41.09
2023-01-20 23:00:00,-43.01
2023-01-20 23:50:00,-40.66
2023-01-21 00:50:00,-42.88
2023-01-21 01:40:00,-40.2
2023-01-21 02:30:00,-41.35
2023-01-21 03:20:00,-40.46
2023-01-21 04:10:00,-41.97
2023-01-21 05:00:00,-42.76
2023-01-21 05:50:00,-45.2
2023-01-21 06:40:00,-43.21
2023-01-21 07:30:00,-43.95
2023-01-21 08:20:00,-44.82
2023-01-21 09:10:00,-43.57
2023-01-21 10:00:00,-43.22
2023-01-21 10:50:00,-43.14
2023-01-21 11:40:00,-43.3
2023-01-21 12:30:00,-43.08
2023-01-21 13:20:00,-41.38
2023-01-21 14:10:00,-41.86
2023-01-21 15:00:00,-39.27
2023-01-21 16:50:00,-41.07
2023-01-21 17:40:00,-37.76
2023-01-21 18:30:00,-40.62
2023-01-21 19:20:00,-36.43
2023-01-21 20:10:00,-36.1
2023-01-21 21:00:00,-36.97
2023-01-21 21:50:00,-39.95
2023-01-21 22:40:00,-39.66
2023-01-21 23:30:00,-38.15
2023-01-22 00:40:00,-38.59
2023-01-22 01:30:00,-40.14
2023-01-22 02:20:00,-40.02
2023-01-22 03:10:00,-40.62
2023-01-22 04:00:00,-38.68
2023-01-22 04:50:00,-38.93
2023-01-22 06:00:00,-41.83
2023-01-22 06:50:00,-42.73
2023-01-22 07:40:00,-41.76
2023-01-22 08:30:00,-42.74
2023-01-22 09:20:00,-41.94
2023-01-22 10:10:00,-41.35
2023-01-22 11:00:00,-43.21
2023-01-22 11:50:00,-40.13
2023-01-22 13:00:00,-39.9
2023-01-22 13:50:00,-37.65
2023-01-22 14:40:00,-37.26
2023-01-22 15:30:00,-37.12
2023-01-22 16:20:00,-37.11
2023-01-22 17:10:00,-33.81
2023-01-22 18:00:00,-34.97
2023-01-22 18:50:00,-33.74
2023-01-22 19:40:00,-35.64
2023-01-22 20:30:00,-36.65
2023-01-22 21:20:00,-34.49
2023-01-22 22:10:00,-36.67
2023-01-22 23:00:00,-33.83
2023-01-22 23:50:00,-33.51
2023-01-23 00:50:00,-35.28
2023-01-23 01:40:00,-39.01
2023-01-23 02:30:00,-35.74
2023-01-23 03:20:00,-39.08
2023-01-23 04:10:00,-36.43
2023-01-23 05:00:00,-37.32
2023-01-23 05:50:00,-39.13
2023-01-23 06:40:00,-40.89
2023-01-23 07:30:00,-37.12
2023-01-23 08:20:00,-38.42
2023-01-23 09:10:00,-36.84
2023-01-23 10:00:00,-41.37
2023-01-23 10:50:00,-40.79
2023-01-23 11:40:00,-39.68
2023-01-23 12:30:00,-37.27
2023-01-23 13:20:00,-35.5
2023-01-23 14:10:00,-35.09
2023-01-23 15:00:00,-32.83
2023-01-23 15:50:00,-35.48
2023-01-23 16:40:00,-32.07
2023-01-23 17:30:00,-35.11
2023-01-23 18:20:00,-33.9
2023-01-23 19:10:00,-34.19
2023-01-23 20:00:00,-32.54
2023-01-23 20:50:00,-34.38
2023-01-23 21:40:00,-34.96
2023-01-23 22:30:00,-31.78
2023-01-23 23:20:00,-34.82
2023-01-24 00:20:00,-36.13
2023-01-24 01:10:00,-37.95
2023-01-24 02:00:00,-37.35
2023-01-24 02:50:00,-36.38
2023-01-24 03:40:00,-40.72
2023-01-24 05:00:00,-40.9
2023-01-24 05:50:00,-39.39
2023-01-24 06:40:00,-42.65
2023-01-24 07:40:00,-43.75
2023-01-24 08:30:00,-42.46
2023-01-24 09:20:00,-43.16
2023-01-24 10:10:00,-45.33
2023-01-24 11:00:00,-45.51
2023-01-24 12:20:00,-40.99
2023-01-24 13:10:00,-38.63
2023-01-24 14:00:00,-36.96
2023-01-24 14:50:00,-36.38
2023-01-24 15:40:00,-35
2023-01-24 16:30:00,-35.33
2023-01-24 17:20:00,-35
2023-01-24 18:10:00,-34.93
2023-01-24 19:00:00,-34.79
2023-01-24 19:50:00,-35.78
2023-01-24 20:40:00,-33.34
2023-01-24 21:30:00,-33.83
2023-01-24 22:20:00,-38.96
2023-01-24 23:10:00,-37.5
2023-01-25 00:10:00,-38.86
2023-01-25 01:00:00,-38.93
2023-01-25 01:50:00,-40.51
2023-01-25 03:10:00,-44.97
2023-01-25 04:00:00,-42.8
2023-01-25 04:50:00,-44.74
2023-01-25 05:40:00,-48.26
2023-01-25 06:30:00,-46.65
2023-01-25 07:20:00,-49.94
2023-01-25 08:10:00,-47.4
2023-01-25 09:00:00,-47.54
2023-01-25 09:50:00,-46.01
2023-01-25 10:40:00,-44.25
2023-01-25 11:30:00,-48.36
2023-01-25 12:20:00,-43.54
2023-01-25 13:10:00,-46.06
2023-01-25 14:00:00,-41.07
2023-01-25 14:50:00,-40.41
2023-01-25 15:40:00,-37.93
2023-01-25 16:30:00,-40.81
2023-01-25 17:20:00,-38.14
2023-01-25 18:10:00,-37.54
2023-01-25 19:00:00,-37.9
2023-01-25 19:50:00,-35.58
2023-01-25 20:40:00,-37.04
2023-01-25 21:30:00,-38.22
2023-01-25 22:20:00,-39.35
2023-01-25 23:10:00,-39.96
2023-01-26 00:10:00,-44.15
2023-01-26 01:10:00,-44.07
2023-01-26 02:00:00,-42.95
2023-01-26 02:50:00,-45.54
2023-01-26 03:40:00,-48.13
2023-01-26 04:30:00,-45.96
2023-01-26 05:20:00,-46.31
2023-01-26 06:10:00,-45.13
2023-01-26 07:00:00,-46.94
2023-01-26 07:50:00,-46.21
2023-01-26 08:40:00,-47.26
2023-01-26 09:30:00,-45.04
2023-01-26 10:20:00,-43.65
2023-01-26 11:10:00,-45.62
2023-01-26 12:00:00,-43.97
2023-01-26 12:50:00,-41.96
2023-01-26 13:40:00,-43.42
2023-01-26 15:10:00,-39.88
2023-01-26 16:00:00,-40.81
2023-01-26 16:50:00,-36.44
2023-01-26 17:40:00,-38.16
2023-01-26 18:30:00,-36.13
2023-01-26 19:20:00,-35.27
2023-01-26 20:10:00,-37.73
2023-01-26 21:00:00,-35.95
2023-01-26 21:50:00,-36.1
2023-01-26 22:40:00,-38.64
2023-01-26 23:30:00,-35.57
2023-01-27 00:30:00,-39.07
2023-01-27 01:20:00,-40.7
2023-01-27 02:30:00,-42.92
2023-01-27 03:20:00,-45.26
2023-01-27 04:10:00,-41.54
2023-01-27 05:00:00,-46.66
2023-01-27 05:50:00,-45.26
2023-01-27 06:40:00,-46.14
2023-01-27 07:30:00,-46.57
2023-01-27 08:20:00,-47.94
2023-01-27 09:10:00,-50.05
2023-01-27 10:00:00,-50.22
2023-01-27 10:50:00,-49.99
2023-01-27 11:40:00,-45.46
2023-01-27 12:30:00,-42.26
2023-01-27 13:20:00,-40.74
2023-01-27 14:10:00,-37.63
2023-01-27 15:00:00,-33.76
2023-01-27 15:50:00,-29.77
2023-01-27 17:00:00,-29.29
2023-01-27 17:50:00,-27.44
2023-01-27 18:40:00,-28.05
2023-01-27 19:30:00,-24.05
2023-01-27 20:20:00,-25.79
2023-01-27 21:10:00,-30.47
2023-01-27 22:00:00,-29.68
2023-01-27 22:50:00,-31.82
2023-01-27 23:40:00,-34.8
2023-01-28 00:40:00,-36.67
2023-01-28 01:30:00,-38.39
2023-01-28 02:20:00,-42.18
2023-01-28 03:10:00,-40.14
2023-01-28 04:00:00,-43.45
2023-01-28 04:50:00,-44.13
2023-01-28 05:40:00,-44.99
2023-01-28 06:30:00,-44.88
2023-01-28 07:50:00,-45.56
2023-01-28 08:40:00,-47.01
2023-01-28 09:30:00,-49.36
2023-01-28 10:20:00,-45.89
2023-01-28 11:30:00,-41.85
2023-01-28 12:20:00,-41.66
2023-01-28 13:10:00,-37.39
2023-01-28 14:00:00,-36.49
2023-01-28 14:50:00,-32.49
2023-01-28 16:00:00,-25
2023-01-28 16:50:00,-25.87
2023-01-28 17:40:00,-20.84
2023-01-28 18:30:00,-24.74
2023-01-28 19:20:00,-22.54
2023-01-28 20:10:00,-25.58
2023-01-28 21:00:00,-28.05
2023-01-28 21:50:00,-27.96
2023-01-28 22:50:00,-34.8
2023-01-28 23:40:00,-34.36
2023-01-29 00:40:00,-36.8
2023-01-29 01:30:00,-39.3
2023-01-29 02:20:00,-37.69
2023-01-29 03:10:00,-39.2
2023-01-29 04:00:00,-42.5
2023-01-29 04:50:00,-41.68
2023-01-29 05:40:00,-45.68
2023-01-29 06:30:00,-48.13
2023-01-29 07:40:00,-49.84
2023-01-29 08:30:00,-50.91
2023-01-29 09:20:00,-48.83
2023-01-29 10:10:00,-51.05
2023-01-29 11:00:00,-45.85
2023-01-29 12:10:00,-41.05
2023-01-29 13:00:00,-39.31
2023-01-29 13:50:00,-36.94
2023-01-29 14:40:00,-30.42
