时间,索力值(kN)
2023-01-01 01:10:00,2226.152
2023-01-01 02:20:00,2225.504
2023-01-01 03:30:00,2225.2
2023-01-01 04:40:00,2225.056
2023-01-01 05:50:00,2224.912
2023-01-01 07:00:00,2225.016
2023-01-01 08:10:00,2224.976
2023-01-01 09:20:00,2225
2023-01-01 10:30:00,2225.384
2023-01-01 11:40:00,2225.616
2023-01-01 12:50:00,2225.768
2023-01-01 14:00:00,2225.856
2023-01-01 15:10:00,2225.928
2023-01-01 16:20:00,2226.016
2023-01-01 17:30:00,2226.048
2023-01-01 18:40:00,2225.936
2023-01-01 19:50:00,2226.016
2023-01-01 21:00:00,2225.88
2023-01-01 22:10:00,2225.68
2023-01-01 23:20:00,2225.648
2023-01-02 00:40:00,2225.648
2023-01-02 02:00:00,2225.48
2023-01-02 03:10:00,2225.184
2023-01-02 04:20:00,2225.088
2023-01-02 05:30:00,2225.064
2023-01-02 06:40:00,2225
2023-01-02 07:50:00,2225.072
2023-01-02 09:00:00,2225.24
2023-01-02 10:10:00,2225.464
2023-01-02 11:30:00,2225.616
2023-01-02 12:40:00,2225.928
2023-01-02 13:50:00,2226.32
2023-01-02 15:00:00,2225.968
2023-01-02 16:10:00,2226.064
2023-01-02 17:20:00,2226.128
2023-01-02 18:30:00,2225.776
2023-01-02 19:40:00,2225.656
2023-01-02 20:50:00,2225.336
2023-01-02 22:00:00,2225.184
2023-01-02 23:10:00,2225.072
2023-01-03 00:30:00,2224.928
2023-01-03 01:40:00,2224.736
2023-01-03 02:50:00,2224.824
2023-01-03 04:00:00,2224.68
2023-01-03 05:10:00,2224.656
2023-01-03 06:20:00,2224.816
2023-01-03 07:30:00,2224.896
2023-01-03 08:40:00,2224.928
2023-01-03 09:50:00,2225.312
2023-01-03 11:00:00,2225.376
2023-01-03 12:10:00,2225.92
2023-01-03 13:20:00,2226.232
2023-01-03 14:30:00,2226.48
2023-01-03 15:40:00,2226.672
2023-01-03 16:50:00,2226.648
2023-01-03 18:00:00,2226.568
2023-01-03 19:10:00,2226.48
2023-01-03 20:20:00,2226.392
2023-01-03 21:30:00,2226.128
2023-01-03 22:40:00,2226.008
2023-01-03 23:50:00,2225.808
2023-01-04 01:10:00,2225.616
2023-01-04 02:20:00,2225.488
2023-01-04 03:30:00,2225.44
2023-01-04 04:40:00,2225.328
2023-01-04 05:50:00,2225.36
2023-01-04 07:00:00,2225.408
2023-01-04 08:10:00,2225.472
2023-01-04 09:20:00,2225.544
2023-01-04 10:30:00,2225.848
2023-01-04 11:40:00,2225.968
2023-01-04 12:50:00,2226.128
2023-01-04 14:00:00,2226.544
2023-01-04 15:10:00,2226.704
2023-01-04 16:20:00,2226.776
2023-01-04 17:30:00,2226.84
2023-01-04 18:40:00,2226.8
2023-01-04 19:50:00,2226.656
2023-01-04 21:00:00,2226.48
2023-01-04 22:10:00,2226.232
2023-01-04 23:20:00,2226.096
2023-01-05 00:40:00,2225.952
2023-01-05 01:50:00,2225.768
2023-01-05 03:00:00,2225.784
2023-01-05 04:10:00,2225.632
2023-01-05 05:20:00,2225.696
2023-01-05 06:30:00,2225.632
2023-01-05 07:40:00,2225.752
2023-01-05 08:50:00,2226.024
2023-01-05 10:00:00,2226.128
2023-01-05 11:10:00,2226.448
2023-01-05 12:20:00,2226.384
2023-01-05 13:30:00,2226.576
2023-01-05 14:40:00,2226.896
2023-01-05 15:50:00,2227.12
2023-01-05 17:00:00,2227.36
2023-01-05 18:10:00,2227.632
2023-01-05 19:20:00,2227.168
2023-01-05 20:30:00,2227.088
2023-01-05 21:40:00,2226.176
2023-01-05 22:50:00,2225.504
2023-01-06 00:10:00,2225.12
2023-01-06 01:20:00,2224.8
2023-01-06 02:30:00,2224.624
2023-01-06 03:40:00,2224.248
2023-01-06 04:50:00,2224.216
2023-01-06 06:00:00,2224.096
2023-01-06 07:10:00,2224.256
2023-01-06 08:20:00,2224.24
2023-01-06 09:30:00,2224.096
2023-01-06 10:40:00,2224.536
2023-01-06 11:50:00,2225.048
2023-01-06 13:00:00,2225.504
2023-01-06 14:10:00,2225.904
2023-01-06 15:20:00,2226.064
2023-01-06 16:30:00,2226.784
2023-01-06 17:40:00,2226.656
2023-01-06 18:50:00,2226.704
