时间,挠度(mm)
2023-01-08 22:50:00,-48.78
2023-01-08 23:40:00,-49.51
2023-01-09 00:40:00,-49.18
2023-01-09 01:30:00,-47.85
2023-01-09 02:20:00,-51.25
2023-01-09 03:10:00,-51.2
2023-01-09 04:00:00,-49.63
2023-01-09 04:50:00,-51.37
2023-01-09 05:40:00,-52.63
2023-01-09 06:30:00,-51.69
2023-01-09 07:20:00,-52.43
2023-01-09 08:10:00,-54.84
2023-01-09 09:00:00,-52.63
2023-01-09 09:50:00,-52.29
2023-01-09 10:40:00,-55.84
2023-01-09 11:30:00,-53.63
2023-01-09 12:20:00,-53.35
2023-01-09 13:10:00,-53.35
2023-01-09 14:00:00,-51.33
2023-01-09 14:50:00,-49.26
2023-01-09 16:00:00,-49.11
2023-01-09 16:50:00,-45.94
2023-01-09 17:40:00,-45.56
2023-01-09 18:30:00,-45.92
2023-01-09 19:50:00,-45.47
2023-01-09 20:40:00,-49.61
2023-01-09 21:30:00,-48.69
2023-01-09 22:20:00,-49.51
2023-01-09 23:10:00,-50.16
2023-01-10 00:10:00,-47.18
2023-01-10 01:00:00,-50.27
2023-01-10 01:50:00,-48.82
2023-01-10 02:40:00,-48.84
2023-01-10 03:30:00,-50.6
2023-01-10 04:20:00,-48.44
2023-01-10 05:10:00,-52.54
2023-01-10 06:00:00,-53.46
2023-01-10 06:50:00,-52.58
2023-01-10 07:40:00,-51.18
2023-01-10 08:30:00,-53.09
2023-01-10 09:20:00,-53.51
2023-01-10 10:10:00,-53.3
2023-01-10 11:00:00,-54.39
2023-01-10 11:50:00,-54.14
2023-01-10 12:40:00,-53.82
2023-01-10 13:30:00,-48.93
2023-01-10 14:20:00,-50.74
2023-01-10 15:10:00,-47.95
2023-01-10 16:20:00,-46.82
2023-01-10 17:10:00,-46.51
2023-01-10 18:00:00,-42.98
2023-01-10 18:50:00,-46.32
2023-01-10 19:40:00,-47.17
2023-01-10 21:50:00,-48.41
2023-01-10 22:40:00,-48.32
2023-01-10 23:30:00,-45.75
2023-01-11 00:30:00,-47.3
2023-01-11 01:20:00,-48.29
2023-01-11 02:10:00,-49.99
2023-01-11 03:00:00,-51.05
2023-01-11 03:50:00,-54.2
2023-01-11 04:40:00,-55.05
2023-01-11 05:30:00,-55.03
2023-01-11 06:20:00,-55.24
2023-01-11 07:10:00,-54.52
2023-01-11 08:00:00,-54.87
2023-01-11 08:50:00,-55.45
2023-01-11 09:40:00,-55.2
2023-01-11 10:30:00,-56.42
2023-01-11 11:20:00,-55.47
2023-01-11 12:10:00,-53.76
2023-01-11 13:00:00,-50.68
2023-01-11 13:50:00,-47.67
2023-01-11 14:40:00,-39.81
2023-01-11 15:30:00,-34.08
2023-01-11 16:20:00,-30.88
2023-01-11 17:10:00,-32.21
2023-01-11 18:00:00,-28.48
2023-01-11 18:50:00,-33.85
2023-01-11 19:40:00,-33.56
2023-01-11 20:30:00,-38.65
2023-01-11 21:20:00,-41.31
2023-01-11 22:10:00,-41.49
2023-01-11 23:00:00,-40.6
2023-01-11 23:50:00,-44.25
2023-01-12 00:50:00,-42.42
2023-01-12 01:40:00,-45.29
2023-01-12 02:30:00,-45.26
2023-01-12 03:20:00,-44.69
2023-01-12 04:10:00,-44.06
2023-01-12 05:00:00,-45.37
2023-01-12 05:50:00,-42.04
2023-01-12 06:40:00,-44.01
2023-01-12 07:30:00,-43.4
2023-01-12 08:20:00,-41.87
2023-01-12 09:10:00,-40.89
2023-01-12 10:00:00,-41.1
2023-01-12 10:50:00,-42.34
2023-01-12 11:40:00,-40.7
2023-01-12 12:30:00,-37.24
2023-01-12 13:20:00,-38.66
2023-01-12 14:10:00,-37.77
2023-01-12 15:10:00,-39.96
2023-01-12 16:00:00,-37.39
2023-01-12 16:50:00,-34.23
2023-01-12 17:40:00,-34.36
2023-01-12 18:30:00,-37.2
2023-01-12 19:20:00,-39.05
2023-01-12 20:10:00,-39.68
2023-01-12 21:00:00,-41.34
2023-01-12 21:50:00,-45.76
2023-01-12 22:40:00,-46.87
2023-01-12 23:30:00,-47.74
2023-01-13 00:30:00,-48.88
2023-01-13 01:20:00,-48.29
2023-01-13 02:10:00,-48.93
2023-01-13 03:00:00,-50.29
2023-01-13 03:50:00,-51.18
2023-01-13 05:30:00,-47.86
2023-01-13 06:20:00,-49.36
2023-01-13 07:10:00,-48.75
2023-01-13 08:00:00,-48.18
2023-01-13 08:50:00,-48.22
2023-01-13 09:40:00,-46.77
2023-01-13 10:30:00,-46.84
2023-01-13 11:50:00,-47.71
2023-01-13 12:40:00,-44.74
2023-01-13 13:30:00,-44.47
2023-01-13 14:20:00,-44.27
2023-01-13 15:10:00,-41.79
2023-01-13 16:00:00,-40.91
2023-01-13 16:50:00,-40.41
2023-01-13 17:40:00,-38.28
2023-01-13 18:30:00,-40.09
2023-01-13 19:20:00,-39.69
2023-01-13 20:10:00,-39.04
2023-01-13 21:00:00,-37.81
2023-01-13 21:50:00,-42.21
2023-01-13 22:40:00,-40.87
2023-01-13 23:30:00,-42.28
2023-01-14 00:30:00,-42.29
2023-01-14 01:20:00,-40.16
2023-01-14 02:10:00,-41.8
2023-01-14 03:00:00,-42.1
2023-01-14 03:50:00,-45.1
2023-01-14 04:40:00,-45.52
2023-01-14 05:30:00,-42.34
2023-01-14 06:20:00,-43.55
2023-01-14 07:10:00,-44.02
2023-01-14 08:00:00,-43.78
2023-01-14 08:50:00,-41.06
2023-01-14 09:40:00,-43.26
2023-01-14 10:30:00,-47.66
2023-01-14 11:20:00,-48.65
2023-01-14 12:10:00,-48.27
2023-01-14 13:40:00,-50.05
2023-01-14 14:30:00,-48.44
2023-01-14 15:20:00,-51.54
2023-01-14 16:10:00,-53.03
2023-01-14 17:00:00,-50.15
2023-01-14 17:50:00,-51.27
2023-01-14 18:40:00,-55.13
2023-01-14 19:30:00,-56.95
2023-01-14 20:20:00,-56.23
2023-01-14 21:10:00,-56.92
2023-01-14 22:00:00,-55.25
2023-01-14 22:50:00,-57.91
2023-01-14 23:40:00,-58.98
2023-01-15 00:40:00,-55.26
2023-01-15 01:30:00,-55.66
2023-01-15 02:20:00,-56.86
2023-01-15 03:10:00,-60.1
2023-01-15 04:00:00,-57.6
2023-01-15 05:20:00,-59.09
2023-01-15 06:10:00,-63.52
2023-01-15 07:00:00,-63.67
2023-01-15 07:50:00,-62.4
2023-01-15 08:40:00,-64.17
2023-01-15 09:30:00,-65.65
2023-01-15 10:20:00,-63.84
2023-01-15 11:10:00,-70.02
2023-01-15 12:00:00,-67.32
2023-01-15 12:50:00,-72.81
2023-01-15 13:40:00,-69.27
2023-01-15 14:30:00,-71.62
2023-01-15 15:20:00,-67.3
2023-01-15 16:10:00,-66.9
2023-01-15 17:00:00,-68.21
2023-01-15 17:50:00,-66.07
2023-01-15 18:40:00,-67.64
2023-01-15 19:30:00,-66.49
2023-01-15 20:20:00,-65.44
2023-01-15 21:10:00,-68
2023-01-15 22:00:00,-68.06
2023-01-15 22:50:00,-63.3
2023-01-15 23:40:00,-68.28
2023-01-16 00:40:00,-65.81
2023-01-16 01:30:00,-64.94
2023-01-16 02:20:00,-67.31
2023-01-16 03:10:00,-64.3
2023-01-16 04:00:00,-69.15
2023-01-16 04:50:00,-65.78
2023-01-16 05:40:00,-70.69
2023-01-16 06:30:00,-68.58
2023-01-16 07:20:00,-68.37
2023-01-16 08:10:00,-66.04
2023-01-16 09:00:00,-66.74
2023-01-16 09:50:00,-65.5
2023-01-16 10:40:00,-68.05
2023-01-16 11:40:00,-66.25
2023-01-16 12:40:00,-67.25
2023-01-16 13:30:00,-66.31
2023-01-16 14:20:00,-66.81
2023-01-16 15:10:00,-68.32
2023-01-16 16:00:00,-65.43
2023-01-16 16:50:00,-64.83
2023-01-16 17:40:00,-64.91
2023-01-16 18:30:00,-62.43
2023-01-16 19:20:00,-65.88
2023-01-16 20:10:00,-63.53
2023-01-16 21:00:00,-63.21
2023-01-16 21:50:00,-62.04
2023-01-16 22:40:00,-64.14
2023-01-16 23:30:00,-63.91
2023-01-17 00:30:00,-63.76
2023-01-17 01:20:00,-63.5
2023-01-17 02:10:00,-64.72
2023-01-17 03:00:00,-67.27
2023-01-17 03:50:00,-65.57
2023-01-17 04:40:00,-68.55
2023-01-17 05:30:00,-65.49
2023-01-17 06:20:00,-66.5
2023-01-17 07:10:00,-67.04
2023-01-17 08:00:00,-64.4
2023-01-17 08:50:00,-67.08
2023-01-17 09:40:00,-65.49
2023-01-17 10:30:00,-65.86
2023-01-17 11:20:00,-64.11
2023-01-17 12:10:00,-64.27
2023-01-17 13:00:00,-62.87
2023-01-17 13:50:00,-63.64
2023-01-17 14:40:00,-64.16
2023-01-17 15:30:00,-58.96
2023-01-17 16:20:00,-59.89
2023-01-17 17:10:00,-58.82
2023-01-17 18:00:00,-62.15
2023-01-17 18:50:00,-60.37
2023-01-17 19:40:00,-62.85
2023-01-17 20:30:00,-63.86
2023-01-17 21:20:00,-60.25
2023-01-17 22:10:00,-65.04
2023-01-17 23:00:00,-62.88
2023-01-17 23:50:00,-62.49
2023-01-18 00:50:00,-61.72
2023-01-18 01:40:00,-63.86
2023-01-18 02:30:00,-64.57
2023-01-18 03:20:00,-63.75
2023-01-18 04:10:00,-64.43
2023-01-18 05:00:00,-62.76
2023-01-18 05:50:00,-63.73
2023-01-18 06:40:00,-65
2023-01-18 07:30:00,-66.62
2023-01-18 08:20:00,-68.69
2023-01-18 09:10:00,-65.25
2023-01-18 10:00:00,-68.31
2023-01-18 10:50:00,-65.34
2023-01-18 11:40:00,-65.98
2023-01-18 12:30:00,-65.05
2023-01-18 13:20:00,-60.66
2023-01-18 14:10:00,-59.14
2023-01-18 15:00:00,-57.17
2023-01-18 15:50:00,-55.78
2023-01-18 16:40:00,-54.57
2023-01-18 17:40:00,-57.7
2023-01-18 18:30:00,-54.87
2023-01-18 19:20:00,-56.9
2023-01-18 20:10:00,-54.33
2023-01-18 21:00:00,-57.47
2023-01-18 21:50:00,-56.09
2023-01-18 22:40:00,-55.23
2023-01-18 23:30:00,-60.2
2023-01-19 00:30:00,-60.29
2023-01-19 01:20:00,-57.14
2023-01-19 02:10:00,-59.64
2023-01-19 03:00:00,-60.34
2023-01-19 03:50:00,-61.65
2023-01-19 04:40:00,-62.89
2023-01-19 05:30:00,-65.4
2023-01-19 06:20:00,-65.34
2023-01-19 07:10:00,-64.83
2023-01-19 08:00:00,-71.02
2023-01-19 08:50:00,-67.63
2023-01-19 09:40:00,-71.55
2023-01-19 10:30:00,-67.01
2023-01-19 11:20:00,-62.91
2023-01-19 12:10:00,-63.95
2023-01-19 13:00:00,-58.1
2023-01-19 13:50:00,-55.96
2023-01-19 14:40:00,-54.22
2023-01-19 15:30:00,-51.62
2023-01-19 16:20:00,-46.25
2023-01-19 17:10:00,-46.2
2023-01-19 18:00:00,-42.09
2023-01-19 18:50:00,-44.23
2023-01-19 19:40:00,-44.18
2023-01-19 20:30:00,-46.39
2023-01-19 21:20:00,-50.13
2023-01-19 22:10:00,-48.34
2023-01-19 23:00:00,-49.91
2023-01-19 23:50:00,-54.4
2023-01-20 00:50:00,-56.5
2023-01-20 01:40:00,-59.39
2023-01-20 02:50:00,-60.85
2023-01-20 03:40:00,-65.43
2023-01-20 04:30:00,-63.81
2023-01-20 05:20:00,-68.64
2023-01-20 06:10:00,-66
2023-01-20 07:00:00,-67.3
2023-01-20 07:50:00,-70.15
2023-01-20 08:40:00,-68.79
2023-01-20 09:30:00,-70.53
2023-01-20 10:20:00,-67.16
2023-01-20 11:10:00,-65.79
2023-01-20 12:00:00,-64.34
2023-01-20 12:50:00,-62.14
2023-01-20 13:40:00,-60.29
2023-01-20 14:30:00,-61.31
2023-01-20 15:20:00,-59.3
2023-01-20 16:10:00,-57.07
2023-01-20 17:00:00,-57.23
2023-01-20 17:50:00,-57.43
2023-01-20 18:40:00,-58.42
2023-01-20 19:30:00,-56.15
2023-01-20 20:20:00,-55.98
2023-01-20 21:20:00,-56.93
2023-01-20 22:10:00,-54.41
2023-01-20 23:00:00,-58.96
2023-01-20 23:50:00,-58.32
2023-01-21 00:50:00,-57.44
2023-01-21 01:40:00,-56.07
2023-01-21 02:30:00,-58.64
2023-01-21 03:20:00,-59.57
2023-01-21 04:10:00,-59.43
2023-01-21 05:00:00,-60.92
2023-01-21 05:50:00,-62.77
2023-01-21 06:40:00,-61.93
2023-01-21 07:30:00,-60.11
2023-01-21 08:20:00,-61.02
2023-01-21 09:10:00,-60.17
2023-01-21 10:00:00,-61.44
2023-01-21 10:50:00,-58.84
2023-01-21 11:40:00,-57.37
2023-01-21 12:30:00,-57.04
2023-01-21 13:20:00,-58.85
2023-01-21 14:10:00,-57.24
2023-01-21 15:00:00,-57.6
2023-01-21 16:50:00,-52.26
2023-01-21 17:40:00,-50.94
2023-01-21 18:30:00,-52.18
2023-01-21 19:20:00,-50.88
2023-01-21 20:10:00,-52.97
2023-01-21 21:00:00,-53.33
2023-01-21 21:50:00,-53.64
2023-01-21 22:40:00,-52.51
2023-01-21 23:30:00,-54.88
2023-01-22 00:40:00,-51.92
2023-01-22 01:30:00,-55.4
2023-01-22 02:20:00,-56.92
2023-01-22 03:10:00,-54.06
2023-01-22 04:00:00,-56.08
2023-01-22 04:50:00,-56.32
2023-01-22 06:00:00,-54.75
2023-01-22 06:50:00,-56.49
2023-01-22 07:40:00,-56.9
2023-01-22 08:30:00,-56.61
2023-01-22 09:20:00,-57.01
2023-01-22 10:10:00,-59.07
2023-01-22 11:00:00,-55.47
2023-01-22 11:50:00,-54.28
2023-01-22 13:00:00,-54.45
2023-01-22 13:50:00,-51.5
2023-01-22 14:40:00,-53.74
2023-01-22 15:30:00,-50.31
2023-01-22 16:20:00,-48.85
2023-01-22 17:10:00,-51.16
2023-01-22 18:00:00,-48.58
2023-01-22 18:50:00,-48.6
2023-01-22 19:40:00,-49.46
2023-01-22 20:30:00,-50.51
2023-01-22 21:20:00,-49.71
2023-01-22 22:10:00,-49.41
2023-01-22 23:00:00,-51.54
2023-01-22 23:50:00,-51.98
2023-01-23 00:50:00,-53.4
2023-01-23 01:40:00,-55.92
2023-01-23 02:30:00,-52.53
2023-01-23 03:20:00,-52.71
2023-01-23 04:10:00,-54.87
2023-01-23 05:00:00,-56.44
2023-01-23 05:50:00,-53.23
2023-01-23 06:40:00,-54.38
2023-01-23 07:30:00,-58.21
2023-01-23 08:20:00,-58.03
2023-01-23 09:10:00,-56
2023-01-23 10:00:00,-53.24
2023-01-23 10:50:00,-52.82
2023-01-23 11:40:00,-56.57
2023-01-23 12:30:00,-54.83
2023-01-23 13:20:00,-51.11
2023-01-23 14:10:00,-52.14
2023-01-23 15:00:00,-50.92
2023-01-23 15:50:00,-45.55
2023-01-23 16:40:00,-47.18
2023-01-23 17:30:00,-47.4
2023-01-23 18:20:00,-44.56
2023-01-23 19:10:00,-45.08
2023-01-23 20:00:00,-44.83
2023-01-23 20:50:00,-49.16
2023-01-23 21:40:00,-45.12
2023-01-23 22:30:00,-46.61
2023-01-23 23:20:00,-47.32
2023-01-24 00:20:00,-50.36
2023-01-24 01:10:00,-47.15
2023-01-24 02:00:00,-51.46
2023-01-24 02:50:00,-51.29
2023-01-24 03:40:00,-54.39
2023-01-24 05:00:00,-55.67
2023-01-24 05:50:00,-54.54
2023-01-24 06:40:00,-58.72
2023-01-24 07:40:00,-59.29
2023-01-24 08:30:00,-62.54
2023-01-24 09:20:00,-62
2023-01-24 10:10:00,-60.73
2023-01-24 11:00:00,-59.42
2023-01-24 12:20:00,-58.89
2023-01-24 13:10:00,-53.68
2023-01-24 14:00:00,-51.72
2023-01-24 14:50:00,-53.23
2023-01-24 15:40:00,-52.86
2023-01-24 16:30:00,-52.21
2023-01-24 17:20:00,-51.92
2023-01-24 18:10:00,-50.03
2023-01-24 19:00:00,-47.99
2023-01-24 19:50:00,-48.09
2023-01-24 20:40:00,-51.71
2023-01-24 21:30:00,-48.9
2023-01-24 22:20:00,-53.34
2023-01-24 23:10:00,-56.03
2023-01-25 00:10:00,-56.34
2023-01-25 01:00:00,-58.55
2023-01-25 01:50:00,-60.96
2023-01-25 03:10:00,-60.28
2023-01-25 04:00:00,-60.79
2023-01-25 04:50:00,-65.94
2023-01-25 05:40:00,-65.51
2023-01-25 06:30:00,-64.64
2023-01-25 07:20:00,-69.28
2023-01-25 08:10:00,-68.74
2023-01-25 09:00:00,-65.11
2023-01-25 09:50:00,-65.42
2023-01-25 10:40:00,-62.58
2023-01-25 11:30:00,-65.09
2023-01-25 12:20:00,-62.16
2023-01-25 13:10:00,-61.63
2023-01-25 14:00:00,-59.14
2023-01-25 14:50:00,-54.17
2023-01-25 15:40:00,-52.77
2023-01-25 16:30:00,-51.62
2023-01-25 17:20:00,-53.93
2023-01-25 18:10:00,-49.65
2023-01-25 19:00:00,-51.77
2023-01-25 19:50:00,-54.31
2023-01-25 20:40:00,-52.79
2023-01-25 21:30:00,-57.12
2023-01-25 22:20:00,-56.15
2023-01-25 23:10:00,-55.82
2023-01-26 00:10:00,-60.61
2023-01-26 01:10:00,-64.87
2023-01-26 02:00:00,-61.43
2023-01-26 02:50:00,-66.75
2023-01-26 03:40:00,-64.9
2023-01-26 04:30:00,-63.65
2023-01-26 05:20:00,-66.24
2023-01-26 06:10:00,-65.24
2023-01-26 07:00:00,-61.82
2023-01-26 07:50:00,-61.74
2023-01-26 08:40:00,-63.24
2023-01-26 09:30:00,-64.06
2023-01-26 10:20:00,-64.4
2023-01-26 11:10:00,-63.18
2023-01-26 12:00:00,-59.96
2023-01-26 12:50:00,-57.45
2023-01-26 13:40:00,-58.12
2023-01-26 15:10:00,-54.35
2023-01-26 16:00:00,-55.61
2023-01-26 16:50:00,-56.36
2023-01-26 17:40:00,-53.42
2023-01-26 18:30:00,-52.86
2023-01-26 19:20:00,-54.22
2023-01-26 20:10:00,-50.54
2023-01-26 21:00:00,-52.11
2023-01-26 21:50:00,-52.15
2023-01-26 22:40:00,-56.01
2023-01-26 23:30:00,-53.15
2023-01-27 00:30:00,-57.21
2023-01-27 01:20:00,-55.34
2023-01-27 02:30:00,-58.46
2023-01-27 03:20:00,-60.08
2023-01-27 04:10:00,-62.09
2023-01-27 05:00:00,-60.94
2023-01-27 05:50:00,-60.34
2023-01-27 06:40:00,-61.63
2023-01-27 07:30:00,-66.29
2023-01-27 08:20:00,-64.72
2023-01-27 09:10:00,-69.68
2023-01-27 10:00:00,-69.68
2023-01-27 10:50:00,-64.81
2023-01-27 11:40:00,-63.17
2023-01-27 12:30:00,-58.67
2023-01-27 13:20:00,-55.31
2023-01-27 14:10:00,-50.05
2023-01-27 15:00:00,-47.04
2023-01-27 15:50:00,-47.05
2023-01-27 17:00:00,-38.86
2023-01-27 17:50:00,-37.52
2023-01-27 18:40:00,-37.85
2023-01-27 19:30:00,-41.96
2023-01-27 20:20:00,-40.95
2023-01-27 21:10:00,-43.38
2023-01-27 22:00:00,-43.64
2023-01-27 22:50:00,-45.29
2023-01-27 23:40:00,-47.56
2023-01-28 00:40:00,-49.8
2023-01-28 01:30:00,-52.55
2023-01-28 02:20:00,-59.62
2023-01-28 03:10:00,-61.53
2023-01-28 04:00:00,-60.77
2023-01-28 04:50:00,-57.48
2023-01-28 05:40:00,-64.46
2023-01-28 06:30:00,-61.19
2023-01-28 07:50:00,-63.98
2023-01-28 08:40:00,-63.47
2023-01-28 09:30:00,-62.82
2023-01-28 10:20:00,-62.59
2023-01-28 11:30:00,-59.7
2023-01-28 12:20:00,-58.84
2023-01-28 13:10:00,-53.14
2023-01-28 14:00:00,-51.34
2023-01-28 14:50:00,-47.44
2023-01-28 16:00:00,-38.31
2023-01-28 16:50:00,-37.62
2023-01-28 17:40:00,-35.51
2023-01-28 18:30:00,-35.75
2023-01-28 19:20:00,-36.31
2023-01-28 20:10:00,-37.38
2023-01-28 21:00:00,-41.39
2023-01-28 21:50:00,-46.59
2023-01-28 22:50:00,-47.84
2023-01-28 23:40:00,-49.99
2023-01-29 00:40:00,-48.97
2023-01-29 01:30:00,-51.49
2023-01-29 02:20:00,-55.44
2023-01-29 03:10:00,-53.94
2023-01-29 04:00:00,-58.4
2023-01-29 04:50:00,-59.91
2023-01-29 05:40:00,-59.12
2023-01-29 06:30:00,-60.78
2023-01-29 07:40:00,-63.94
2023-01-29 08:30:00,-65.14
2023-01-29 09:20:00,-70.09
2023-01-29 10:10:00,-69.29
2023-01-29 11:00:00,-64.52
2023-01-29 12:10:00,-59.62
2023-01-29 13:00:00,-56.87
2023-01-29 13:50:00,-52.3
2023-01-29 14:40:00,-47.07
