时间,位移量(mm)
2023-02-10 08:40:00,71.46
2023-02-10 09:50:00,71.45
2023-02-10 11:00:00,70.86
2023-02-10 12:10:00,67.92
2023-02-10 13:20:00,62.36
2023-02-10 14:30:00,47.42
2023-02-10 15:40:00,37.21
2023-02-10 16:50:00,34.24
2023-02-10 18:00:00,34.12
2023-02-10 19:10:00,34.2
2023-02-10 20:20:00,34.72
2023-02-10 21:30:00,36.54
2023-02-10 22:40:00,38.12
2023-02-10 23:50:00,40.93
2023-02-11 01:10:00,44.39
2023-02-11 02:20:00,46.99
2023-02-11 03:30:00,49.97
2023-02-11 04:40:00,52.98
2023-02-11 05:50:00,55.87
2023-02-11 07:00:00,57.82
2023-02-11 08:10:00,58.38
2023-02-11 09:20:00,58.65
2023-02-11 10:30:00,58.66
2023-02-11 11:40:00,56.83
2023-02-11 12:50:00,53.49
2023-02-11 14:00:00,45.6
2023-02-11 15:10:00,32.13
2023-02-11 16:20:00,22.64
2023-02-11 17:30:00,21.17
2023-02-11 18:40:00,21.13
2023-02-11 19:50:00,22.83
2023-02-11 21:00:00,24.53
2023-02-11 22:10:00,27.66
2023-02-11 23:20:00,31.87
2023-02-12 00:40:00,35.99
2023-02-12 01:50:00,37.85
2023-02-12 03:00:00,38.89
2023-02-12 04:10:00,40.36
2023-02-12 05:20:00,42.3
2023-02-12 06:30:00,44.32
2023-02-12 07:40:00,45.75
2023-02-12 08:50:00,46.78
2023-02-12 10:00:00,47.17
2023-02-12 11:10:00,47.17
2023-02-12 12:20:00,47.17
2023-02-12 13:30:00,46.98
2023-02-12 14:40:00,47.02
2023-02-12 15:50:00,50.8
2023-02-12 17:00:00,55.49
2023-02-12 18:10:00,58.65
2023-02-12 19:20:00,62.38
2023-02-12 20:30:00,65.15
2023-02-12 21:40:00,66.41
2023-02-12 22:50:00,67.08
2023-02-13 00:10:00,68.04
2023-02-13 01:20:00,68.71
2023-02-13 02:30:00,69.31
2023-02-13 03:40:00,69.62
2023-02-13 04:50:00,69.93
2023-02-13 06:00:00,70.49
2023-02-13 07:10:00,70.81
2023-02-13 08:20:00,72.6
2023-02-13 09:30:00,73.71
2023-02-13 10:40:00,73.79
2023-02-13 11:50:00,73.79
2023-02-13 13:00:00,73.71
2023-02-13 14:10:00,73.63
2023-02-13 15:20:00,73.63
2023-02-13 16:30:00,73.63
2023-02-13 17:40:00,73.87
2023-02-13 18:50:00,76
2023-02-13 20:00:00,78.21
2023-02-13 21:10:00,80.1
2023-02-13 22:20:00,81.65
2023-02-13 23:30:00,83.15
2023-02-14 00:50:00,84.18
2023-02-14 02:00:00,84.93
2023-02-14 03:10:00,86.18
2023-02-14 04:20:00,87.17
2023-02-14 05:30:00,88
2023-02-14 06:40:00,88.88
2023-02-14 07:50:00,89.66
2023-02-14 09:00:00,90.1
2023-02-14 10:10:00,90.26
2023-02-14 11:20:00,90.26
2023-02-14 12:30:00,90.26
2023-02-14 13:40:00,90.22
2023-02-14 14:50:00,90.1
2023-02-14 16:00:00,88.83
2023-02-14 17:10:00,87.41
2023-02-14 18:20:00,86.73
2023-02-14 19:30:00,86.66
2023-02-14 20:40:00,86.61
2023-02-14 21:50:00,86.65
2023-02-14 23:00:00,86.65
2023-02-15 00:20:00,86.77
2023-02-15 01:30:00,87.29
2023-02-15 02:40:00,87.68
2023-02-15 03:50:00,87.96
2023-02-15 05:00:00,88.31
2023-02-15 06:10:00,88.55
2023-02-15 07:20:00,88.71
2023-02-15 08:30:00,88.71
2023-02-15 09:40:00,88.71
2023-02-15 10:50:00,88.71
2023-02-15 12:00:00,86.49
2023-02-15 13:10:00,82.08
2023-02-15 14:20:00,79.03
2023-02-15 15:30:00,73.12
2023-02-15 16:40:00,68.27
2023-02-15 17:50:00,67.23
2023-02-15 19:00:00,67.07
2023-02-15 20:10:00,67.03
2023-02-15 21:20:00,67
2023-02-15 22:30:00,68.07
2023-02-15 23:40:00,69.25
2023-02-16 01:00:00,70.4
2023-02-16 02:10:00,71.64
2023-02-16 03:20:00,73.61
2023-02-16 04:30:00,75
2023-02-16 05:40:00,76.42
2023-02-16 06:50:00,77.61
2023-02-16 08:00:00,78.33
2023-02-16 09:10:00,78.48
2023-02-16 10:20:00,78.49
2023-02-16 11:30:00,78.48
2023-02-16 12:40:00,78.45
2023-02-16 13:50:00,78.29
2023-02-16 15:00:00,76.66
2023-02-16 16:10:00,74.13
2023-02-16 17:20:00,71.67
2023-02-16 18:30:00,71.23
2023-02-16 19:40:00,71.12
2023-02-16 20:50:00,72.82
2023-02-16 22:00:00,75.67
2023-02-16 23:10:00,80.04
2023-02-17 00:30:00,86.45
2023-02-17 01:40:00,90.59
2023-02-17 02:50:00,92.13
2023-02-17 04:00:00,92.77
2023-02-17 05:10:00,93.29
2023-02-17 06:20:00,94.4
2023-02-17 07:30:00,94.56
2023-02-17 08:40:00,94.56
2023-02-17 09:50:00,94.44
2023-02-17 11:00:00,92.57
2023-02-17 12:10:00,87.89
2023-02-17 13:20:00,80.09
2023-02-17 14:30:00,71.51
2023-02-17 15:40:00,64.74
2023-02-17 16:50:00,60.88
2023-02-17 18:00:00,59.85
2023-02-17 19:10:00,59.54
2023-02-17 20:20:00,59.54
2023-02-17 21:30:00,59.5
2023-02-17 22:40:00,59.42
2023-02-17 23:50:00,59.74
2023-02-18 01:10:00,60.76
2023-02-18 02:20:00,61.47
2023-02-18 03:30:00,62.18
2023-02-18 04:40:00,62.74
2023-02-18 05:50:00,63.29
2023-02-18 07:00:00,64.03
2023-02-18 08:10:00,64.43
2023-02-18 09:20:00,64.59
2023-02-18 10:30:00,64.63
2023-02-18 11:40:00,64.63
2023-02-18 12:50:00,62.8
2023-02-18 14:00:00,60.28
2023-02-18 15:10:00,58.97
2023-02-18 16:20:00,58.81
2023-02-18 17:30:00,58.65
2023-02-18 18:40:00,58.61
2023-02-18 19:50:00,58.61
2023-02-18 21:00:00,59.2
2023-02-18 22:10:00,60
2023-02-18 23:20:00,60.71
2023-02-19 00:40:00,61.5
2023-02-19 01:50:00,62.17
2023-02-19 03:00:00,63.08
2023-02-19 04:10:00,64.18
2023-02-19 05:20:00,64.79
2023-02-19 06:30:00,65.31
2023-02-19 07:40:00,65.7
2023-02-19 08:50:00,65.74
2023-02-19 10:00:00,65.74
2023-02-19 11:10:00,65.78
2023-02-19 12:20:00,65.78
2023-02-19 13:30:00,65.74
2023-02-19 14:40:00,63.96
2023-02-19 15:50:00,59.06
2023-02-19 17:00:00,56.13
2023-02-19 18:10:00,55.53
2023-02-19 19:20:00,55.42
2023-02-19 20:30:00,55.41
2023-02-19 21:40:00,55.38
2023-02-19 22:50:00,55.69
2023-02-20 00:10:00,56.65
2023-02-20 01:20:00,58.04
2023-02-20 02:30:00,58.91
2023-02-20 03:40:00,60.18
2023-02-20 04:50:00,61.45
2023-02-20 06:00:00,62.51
2023-02-20 07:10:00,63.31
2023-02-20 08:20:00,63.46
2023-02-20 09:30:00,63.62
2023-02-20 10:40:00,63.9
2023-02-20 11:50:00,63.98
2023-02-20 13:00:00,63.98
2023-02-20 14:10:00,64.02
2023-02-20 15:20:00,64.02
2023-02-20 16:30:00,64.01
2023-02-20 17:40:00,64.02
2023-02-20 18:50:00,64.02
2023-02-20 20:00:00,63.98
2023-02-20 21:10:00,64.37
2023-02-20 22:20:00,66.58
2023-02-20 23:30:00,68.65
2023-02-21 00:50:00,70.68
2023-02-21 02:00:00,72.65
2023-02-21 03:10:00,75.57
2023-02-21 04:20:00,78.76
2023-02-21 05:30:00,81.82
2023-02-21 06:40:00,84.7
2023-02-21 07:50:00,86.81
2023-02-21 09:00:00,87.6
2023-02-21 10:10:00,88
2023-02-21 11:20:00,88.03
2023-02-21 12:30:00,88.03
2023-02-21 13:50:00,87.99
2023-02-21 15:00:00,87.99
2023-02-21 16:10:00,87.44
2023-02-21 17:20:00,87.15
2023-02-21 18:30:00,87.12
2023-02-21 19:40:00,87.12
2023-02-21 20:50:00,87.12
2023-02-21 22:00:00,87.12
2023-02-21 23:10:00,87.6
2023-02-22 00:30:00,89.52
2023-02-22 01:40:00,91.1
2023-02-22 02:50:00,92.83
2023-02-22 04:00:00,93.8
2023-02-22 05:10:00,94.55
2023-02-22 06:20:00,95.43
2023-02-22 07:30:00,96.45
2023-02-22 08:40:00,96.57
2023-02-22 09:50:00,96.57
2023-02-22 11:00:00,94.55
2023-02-22 12:10:00,88.83
2023-02-22 13:20:00,75.71
2023-02-22 14:30:00,63.94
2023-02-22 15:40:00,56.66
2023-02-22 16:50:00,54.68
2023-02-22 18:00:00,54.48
2023-02-22 19:10:00,54.72
2023-02-22 20:20:00,56.78
2023-02-22 21:30:00,57.92
2023-02-22 22:40:00,60.01
2023-02-22 23:50:00,62.7
2023-02-23 01:10:00,67.01
2023-02-23 02:20:00,70.42
2023-02-23 03:30:00,73.19
2023-02-23 04:40:00,75.26
2023-02-23 05:50:00,76.78
2023-02-23 07:00:00,78.33
2023-02-23 08:10:00,79.99
2023-02-23 09:20:00,80.7
2023-02-23 10:30:00,80.85
2023-02-23 11:40:00,80.85
2023-02-23 12:50:00,79.54
2023-02-23 14:00:00,71.39
2023-02-23 15:10:00,59.18
2023-02-23 16:20:00,56.81
2023-02-23 17:30:00,56.73
2023-02-23 18:40:00,56.77
2023-02-23 19:50:00,57.44
2023-02-23 21:00:00,58.91
2023-02-23 22:10:00,59.67
2023-02-23 23:20:00,60.42
2023-02-24 00:40:00,62.16
2023-02-24 01:50:00,63.52
2023-02-24 03:00:00,64.87
2023-02-24 04:10:00,66.3
2023-02-24 05:20:00,68.44
2023-02-24 06:30:00,70.06
2023-02-24 07:40:00,71.25
2023-02-24 08:50:00,71.4
2023-02-24 10:00:00,70.97
2023-02-24 11:10:00,61.19
2023-02-24 12:20:00,36.29
2023-02-24 13:30:00,13.89
2023-02-24 14:40:00,8.12
2023-02-24 15:50:00,7.24
2023-02-24 17:00:00,6.85
2023-02-24 18:10:00,7.21
2023-02-24 19:20:00,14.98
2023-02-24 20:30:00,27.42
2023-02-24 21:40:00,39.6
2023-02-24 22:50:00,49.72
2023-02-25 00:10:00,60.38
2023-02-25 01:20:00,68.23
2023-02-25 02:30:00,76
2023-02-25 03:40:00,80.45
2023-02-25 04:50:00,81.83
2023-02-25 06:00:00,84.33
2023-02-25 07:10:00,86.63
2023-02-25 08:20:00,87.98
2023-02-25 09:30:00,87.98
2023-02-25 10:40:00,83.42
2023-02-25 11:50:00,66.5
2023-02-25 13:00:00,49.38
2023-02-25 14:10:00,34.13
2023-02-25 15:20:00,22.04
2023-02-25 16:30:00,15.32
2023-02-25 17:40:00,12.93
2023-02-25 18:50:00,13.45
2023-02-25 20:00:00,17.96
2023-02-25 21:10:00,25.2
2023-02-25 22:20:00,32.85
2023-02-25 23:30:00,40.93
2023-02-26 00:50:00,50.55
2023-02-26 02:00:00,58.6
2023-02-26 03:10:00,65.72
2023-02-26 04:20:00,72.31
2023-02-26 05:30:00,77.85
2023-02-26 06:40:00,82.61
2023-02-26 07:50:00,86.45
2023-02-26 09:00:00,86.92
2023-02-26 10:10:00,84.02
2023-02-26 11:20:00,67.07
2023-02-26 12:30:00,44.77
2023-02-26 13:40:00,23.17
2023-02-26 14:50:00,8.11
2023-02-26 16:00:00,2.22
2023-02-26 17:10:00,0.27
2023-02-26 18:20:00,0.9
2023-02-26 19:30:00,7.96
2023-02-26 20:40:00,20.3
2023-02-26 21:50:00,32.08
2023-02-26 23:00:00,43.21
2023-02-27 00:20:00,55.52
2023-02-27 01:40:00,65.31
2023-02-27 02:50:00,73.31
2023-02-27 04:00:00,80.36
2023-02-27 05:10:00,84.76
2023-02-27 06:20:00,87.79
2023-02-27 07:30:00,89.61
2023-02-27 08:40:00,90.13
2023-02-27 09:50:00,88.61
2023-02-27 11:00:00,75.2
2023-02-27 12:10:00,58.85
2023-02-27 13:20:00,45.99
2023-02-27 14:30:00,30.97
2023-02-27 15:40:00,24.39
2023-02-27 16:50:00,23.03
2023-02-27 18:00:00,22.99
2023-02-27 19:10:00,23.95
2023-02-27 20:20:00,26.36
2023-02-27 21:30:00,29.66
2023-02-27 22:40:00,33.27
2023-02-27 23:50:00,37.86
2023-02-28 01:10:00,42.72
2023-02-28 02:20:00,47.29
2023-02-28 03:30:00,50.97
2023-02-28 04:40:00,55.31
2023-02-28 05:50:00,59.74
2023-02-28 07:00:00,64.28
2023-02-28 08:10:00,67.57
2023-02-28 09:20:00,70.07
2023-02-28 10:30:00,70.34
2023-02-28 11:40:00,69.99
2023-02-28 12:50:00,66.73
2023-02-28 14:00:00,60.63
2023-02-28 15:10:00,55.41
2023-02-28 16:20:00,52.44
2023-02-28 17:30:00,51.57
2023-02-28 18:40:00,51.17
2023-02-28 19:50:00,51.25
2023-02-28 21:00:00,52.24
2023-02-28 22:10:00,53.47
2023-02-28 23:20:00,54.66
2023-03-01 00:40:00,56.64
2023-03-01 01:50:00,58.9
2023-03-01 03:00:00,60.8
2023-03-01 04:10:00,63.11
2023-03-01 05:20:00,66.28
2023-03-01 06:30:00,68.46
2023-03-01 07:40:00,70.33
2023-03-01 08:50:00,71.16
2023-03-01 10:00:00,71.88
2023-03-01 11:10:00,71.84
2023-03-01 12:20:00,70.89
2023-03-01 13:30:00,70.14
2023-03-01 14:40:00,69.9
2023-03-01 15:50:00,69.7
2023-03-01 17:00:00,69.58
2023-03-01 18:10:00,69.54
2023-03-01 19:20:00,69.63
2023-03-01 20:30:00,70.46
2023-03-01 21:40:00,71.09
2023-03-01 22:50:00,71.72
2023-03-02 00:10:00,72.75
2023-03-02 01:20:00,73.74
2023-03-02 02:30:00,74.73
2023-03-02 03:40:00,75.6
2023-03-02 04:50:00,76.55
2023-03-02 06:00:00,77.61
2023-03-02 07:10:00,78.45
2023-03-02 08:20:00,78.52
2023-03-02 09:30:00,78.52
2023-03-02 10:40:00,77.89
2023-03-02 11:50:00,74.44
2023-03-02 13:00:00,70.5
2023-03-02 14:10:00,61.37
2023-03-02 15:20:00,53.3
2023-03-02 16:30:00,48.58
2023-03-02 17:40:00,47.15
2023-03-02 18:50:00,47.07
2023-03-02 20:00:00,47.11
2023-03-02 21:10:00,48.73
2023-03-02 22:20:00,50.83
2023-03-02 23:30:00,54.53
2023-03-03 00:50:00,58.13
2023-03-03 02:00:00,61.91
2023-03-03 03:10:00,65.52
2023-03-03 04:20:00,68.82
2023-03-03 05:30:00,72.38
2023-03-03 06:40:00,75.41
2023-03-03 07:50:00,77.52
2023-03-03 09:00:00,77.55
2023-03-03 10:10:00,76.2
2023-03-03 11:20:00,68.56
2023-03-03 12:30:00,45.41
2023-03-03 13:40:00,23.34
2023-03-03 14:50:00,10.67
2023-03-03 16:00:00,1.95
2023-03-03 17:10:00,-0.2
2023-03-03 18:20:00,0.51
2023-03-03 19:30:00,6.39
2023-03-03 20:40:00,15.51
2023-03-03 21:50:00,25.91
2023-03-03 23:00:00,35.89
2023-03-04 00:20:00,46.34
2023-03-04 01:30:00,54.38
2023-03-04 02:40:00,61.15
2023-03-04 03:50:00,66.73
2023-03-04 05:00:00,71.51
2023-03-04 06:10:00,76.71
2023-03-04 07:20:00,80.83
2023-03-04 08:30:00,81.97
2023-03-04 09:40:00,80.23
2023-03-04 10:50:00,76.13
2023-03-04 12:00:00,56.61
2023-03-04 13:10:00,32.89
2023-03-04 14:20:00,8.74
2023-03-04 15:30:00,-7.4
2023-03-04 16:40:00,-11.93
2023-03-04 17:50:00,-12.21
2023-03-04 19:00:00,-8.92
2023-03-04 20:10:00,2.69
2023-03-04 21:20:00,15.65
2023-03-04 22:30:00,28.05
2023-03-04 23:40:00,39.49
2023-03-05 01:00:00,51.27
2023-03-05 02:10:00,59.94
2023-03-05 03:20:00,68.22
2023-03-05 04:30:00,74.45
2023-03-05 05:40:00,77.66
2023-03-05 06:50:00,79.56
2023-03-05 08:00:00,81.22
2023-03-05 09:10:00,80.35
2023-03-05 10:20:00,71.87
2023-03-05 11:30:00,50.93
2023-03-05 12:40:00,25
2023-03-05 13:50:00,1.9
2023-03-05 15:00:00,-4.35
2023-03-05 16:10:00,-9.16
2023-03-05 17:20:00,-11.27
2023-03-05 18:30:00,-10.67
2023-03-05 19:40:00,-2.62
2023-03-05 20:50:00,10.59
2023-03-05 22:00:00,22.73
2023-03-05 23:10:00,32.66
2023-03-06 00:30:00,41.27
2023-03-06 01:50:00,44.79
2023-03-06 03:00:00,49.07
2023-03-06 04:10:00,52.95
2023-03-06 05:20:00,56.43
2023-03-06 06:30:00,59.44
2023-03-06 07:40:00,61.27
2023-03-06 08:50:00,61.5
2023-03-06 10:00:00,61.11
2023-03-06 11:10:00,59.01
2023-03-06 12:20:00,57.06
2023-03-06 13:30:00,55.71
2023-03-06 14:40:00,57.42
2023-03-06 15:50:00,60.12
2023-03-06 17:00:00,62.18
2023-03-06 18:10:00,64.09
2023-03-06 19:20:00,65.27
2023-03-06 20:30:00,66.18
2023-03-06 21:40:00,66.62
2023-03-06 22:50:00,67.48
2023-03-07 00:10:00,68.82
2023-03-07 01:20:00,69.77
2023-03-07 02:30:00,71.08
2023-03-07 03:40:00,71.47
2023-03-07 04:50:00,71.91
2023-03-07 06:00:00,72.5
2023-03-07 07:10:00,73.05
2023-03-07 08:20:00,73.21
2023-03-07 09:30:00,73.2
2023-03-07 10:40:00,72.22
2023-03-07 11:50:00,70.23
2023-03-07 13:00:00,62.8
2023-03-07 14:10:00,54.15
2023-03-07 15:20:00,48.43
2023-03-07 16:30:00,44.89
2023-03-07 17:40:00,44.57
2023-03-07 18:50:00,44.77
2023-03-07 20:00:00,45.84
2023-03-07 21:10:00,47.1
2023-03-07 22:20:00,48.33
2023-03-07 23:30:00,49.99
2023-03-08 00:50:00,51.65
2023-03-08 02:00:00,52.8
2023-03-08 03:10:00,53.82
2023-03-08 04:20:00,54.93
2023-03-08 05:30:00,55.29
2023-03-08 06:40:00,55.88
2023-03-08 07:50:00,56.16
2023-03-08 09:00:00,56.12
2023-03-08 10:10:00,53.42
2023-03-08 11:20:00,48.01
2023-03-08 12:30:00,36.35
2023-03-08 13:40:00,26.11
2023-03-08 14:50:00,19.87
2023-03-08 16:00:00,16.54
2023-03-08 17:10:00,14.23
2023-03-08 18:20:00,14.23
2023-03-08 19:30:00,15.46
2023-03-08 20:40:00,17.75
2023-03-08 21:50:00,23.43
2023-03-08 23:00:00,31.12
2023-03-09 00:20:00,39.75
2023-03-09 01:30:00,46.74
2023-03-09 02:40:00,50.86
2023-03-09 03:50:00,54.14
2023-03-09 05:00:00,56.63
2023-03-09 06:10:00,58.34
2023-03-09 07:20:00,60.32
2023-03-09 08:30:00,60.75
2023-03-09 09:40:00,58.17
2023-03-09 10:50:00,45.98
2023-03-09 12:00:00,23.82
2023-03-09 13:10:00,-0.12
2023-03-09 14:20:00,-4.68
2023-03-09 15:30:00,-9.89
2023-03-09 16:40:00,-13.16
2023-03-09 17:50:00,-13.59
2023-03-09 19:00:00,-10.86
2023-03-09 20:10:00,-0.94
2023-03-09 21:20:00,11.54
2023-03-09 22:30:00,23.7
2023-03-09 23:40:00,32.85
2023-03-10 01:00:00,41.12
2023-03-10 02:10:00,43.33
2023-03-10 03:20:00,46.35
2023-03-10 04:30:00,49.04
2023-03-10 05:40:00,50.51
2023-03-10 06:50:00,52.72
2023-03-10 08:00:00,55.22
2023-03-10 09:10:00,56.73
2023-03-10 11:00:00,59.18
2023-03-10 12:10:00,59.38
2023-03-10 13:20:00,59.38
2023-03-10 14:30:00,59.66
2023-03-10 15:40:00,59.71
2023-03-10 16:50:00,59.58
2023-03-10 18:00:00,57.63
2023-03-10 19:10:00,57.51
2023-03-10 20:20:00,57.87
2023-03-10 21:30:00,60.44
2023-03-10 22:40:00,64.08
2023-03-10 23:50:00,66.54
2023-03-11 01:10:00,68.83
2023-03-11 02:20:00,70.69
2023-03-11 03:30:00,72.04
2023-03-11 04:40:00,73.18
2023-03-11 05:50:00,74.13
2023-03-11 07:00:00,74.84
2023-03-11 08:10:00,75
2023-03-11 09:20:00,73.93
2023-03-11 10:30:00,68.61
2023-03-11 11:40:00,51.59
2023-03-11 12:50:00,32.97
2023-03-11 14:00:00,11.19
2023-03-11 15:10:00,-2.86
2023-03-11 16:20:00,-8.89
2023-03-11 17:30:00,-10.96
2023-03-11 18:40:00,-10.99
2023-03-11 19:50:00,-4.7
2023-03-11 21:00:00,4.73
2023-03-11 22:10:00,14.37
2023-03-11 23:20:00,20.3
2023-03-12 00:40:00,26.05
2023-03-12 01:50:00,28.7
2023-03-12 03:00:00,34.77
2023-03-12 04:10:00,39.83
2023-03-12 05:20:00,44.18
2023-03-12 06:30:00,54.2
2023-03-12 07:40:00,61.63
2023-03-12 08:50:00,65.67
2023-03-12 10:00:00,67.52
2023-03-12 11:10:00,68.03
2023-03-12 12:20:00,66.88
2023-03-12 13:30:00,64.55
2023-03-12 14:40:00,61.63
2023-03-12 15:50:00,56.79
2023-03-12 17:00:00,51.75
2023-03-12 18:10:00,50.56
2023-03-12 19:20:00,51.35
2023-03-12 20:30:00,56.26
2023-03-12 21:40:00,62.16
2023-03-12 22:50:00,68.3
2023-03-13 00:10:00,73.01
2023-03-13 01:20:00,74.24
2023-03-13 02:30:00,74.67
2023-03-13 03:40:00,75.58
2023-03-13 04:50:00,76.45
2023-03-13 06:00:00,77.6
2023-03-13 07:10:00,79.34
2023-03-13 08:20:00,79.53
2023-03-13 09:30:00,78.15
2023-03-13 10:40:00,68.98
2023-03-13 11:50:00,50.78
2023-03-13 13:00:00,27.88
2023-03-13 14:10:00,13.56
2023-03-13 15:20:00,8.45
2023-03-13 16:30:00,5.03
2023-03-13 17:40:00,3.72
2023-03-13 18:50:00,4.63
2023-03-13 20:00:00,12.25
2023-03-13 21:10:00,24.49
2023-03-13 22:20:00,35.18
2023-03-13 23:30:00,45.33
2023-03-14 00:50:00,55.89
2023-03-14 02:00:00,63.3
2023-03-14 03:10:00,69.97
2023-03-14 04:20:00,75.68
2023-03-14 05:30:00,80.65
2023-03-14 06:40:00,85.2
2023-03-14 07:50:00,87.41
2023-03-14 09:00:00,85.3
2023-03-14 10:10:00,74.58
2023-03-14 11:20:00,51.87
2023-03-14 12:30:00,23.78
2023-03-14 13:40:00,6.35
2023-03-14 14:50:00,1.04
2023-03-14 16:00:00,-6.42
2023-03-14 17:10:00,-10.6
2023-03-14 18:20:00,-10.52
2023-03-14 19:30:00,-4.56
2023-03-14 20:40:00,8.5
2023-03-14 21:50:00,21.66
2023-03-14 23:00:00,33.46
2023-03-15 00:20:00,39.45
2023-03-15 01:30:00,42.45
2023-03-15 02:40:00,46.52
2023-03-15 03:50:00,52.14
2023-03-15 05:00:00,56.82
2023-03-15 06:10:00,60.67
2023-03-15 07:20:00,64.12
2023-03-15 08:30:00,64.83
2023-03-15 09:40:00,60.73
2023-03-15 10:50:00,42.53
2023-03-15 12:00:00,18.02
2023-03-15 13:10:00,2.58
2023-03-15 14:20:00,-5.57
2023-03-15 15:30:00,-16.18
2023-03-15 16:40:00,-23.32
2023-03-15 17:50:00,-24.24
2023-03-15 19:00:00,-20.87
2023-03-15 20:10:00,-9.32
2023-03-15 21:20:00,3.34
2023-03-15 22:30:00,13.51
2023-03-15 23:40:00,21.26
2023-03-16 01:00:00,25.5
2023-03-16 02:10:00,28.23
2023-03-16 03:20:00,31.88
2023-03-16 04:30:00,37.14
2023-03-16 05:40:00,41.58
2023-03-16 06:50:00,45.33
2023-03-16 08:00:00,47.99
2023-03-16 09:10:00,48.62
2023-03-16 10:20:00,48.42
2023-03-16 11:30:00,49.6
2023-03-16 12:40:00,54.41
2023-03-16 13:50:00,57.14
2023-03-16 15:00:00,59.23
2023-03-16 16:10:00,60.54
2023-03-16 17:20:00,61.32
2023-03-16 18:30:00,62.2
2023-03-16 19:40:00,63.58
2023-03-16 20:50:00,64.68
2023-03-16 22:00:00,64.84
2023-03-16 23:10:00,64.96
2023-03-17 00:30:00,65.52
2023-03-17 01:40:00,66.59
2023-03-17 02:50:00,67.38
2023-03-17 04:00:00,68.14
2023-03-17 05:10:00,68.93
2023-03-17 06:20:00,69.93
2023-03-17 07:30:00,70.16
2023-03-17 08:40:00,70.16
2023-03-17 09:50:00,69.25
2023-03-17 11:00:00,65.25
2023-03-17 12:10:00,58.67
2023-03-17 13:20:00,48.2
2023-03-17 14:30:00,38.12
2023-03-17 15:40:00,27.34
2023-03-17 16:50:00,23.65
2023-03-17 18:00:00,23.45
2023-03-17 19:10:00,23.62
2023-03-17 20:20:00,26.31
2023-03-17 21:30:00,31.86
2023-03-17 22:40:00,39.15
2023-03-17 23:50:00,46.65
2023-03-18 01:10:00,52.35
2023-03-18 02:20:00,57.3
2023-03-18 03:30:00,59.07
2023-03-18 04:40:00,61.17
2023-03-18 05:50:00,64.22
2023-03-18 07:00:00,67.11
2023-03-18 08:10:00,68.54
2023-03-18 09:20:00,69.72
2023-03-18 10:30:00,70.56
2023-03-18 11:40:00,71.27
2023-03-18 12:50:00,71.66
2023-03-18 14:00:00,71.78
2023-03-18 15:10:00,68.85
2023-03-18 16:20:00,67.21
2023-03-18 17:30:00,65.67
2023-03-18 18:40:00,65.43
2023-03-18 19:50:00,65.43
2023-03-18 21:00:00,65.7
2023-03-18 22:10:00,66.1
2023-03-18 23:20:00,66.74
2023-03-19 00:40:00,67.69
2023-03-19 01:50:00,68.56
2023-03-19 03:00:00,69.35
2023-03-19 04:10:00,70.02
2023-03-19 05:20:00,72.31
2023-03-19 06:30:00,75.36
2023-03-19 07:40:00,77.45
2023-03-19 08:50:00,78.52
2023-03-19 10:00:00,78.84
2023-03-19 11:10:00,78.52
2023-03-19 12:20:00,76.02
2023-03-19 13:30:00,72.05
2023-03-19 14:40:00,63.19
2023-03-19 15:50:00,54.61
2023-03-19 17:00:00,51.75
2023-03-19 18:10:00,51.51
2023-03-19 19:20:00,51.63
2023-03-19 20:30:00,54.41
2023-03-19 21:40:00,59.08
2023-03-19 22:50:00,64.5
2023-03-20 00:10:00,70.79
2023-03-20 01:30:00,76.51
2023-03-20 02:40:00,81.01
2023-03-20 03:50:00,82.71
2023-03-20 05:00:00,82.95
2023-03-20 06:10:00,83.47
2023-03-20 07:20:00,83.55
2023-03-20 08:30:00,83.31
2023-03-20 09:40:00,81.16
2023-03-20 10:50:00,77.59
2023-03-20 12:00:00,66.54
2023-03-20 13:10:00,42.69
2023-03-20 14:20:00,21.16
2023-03-20 15:30:00,9.33
2023-03-20 16:40:00,7.43
2023-03-20 17:50:00,7.55
2023-03-20 19:00:00,9.21
2023-03-20 20:10:00,15.8
2023-03-20 21:20:00,25.44
2023-03-20 22:30:00,35.44
2023-03-20 23:40:00,43.44
2023-03-21 01:00:00,51.12
2023-03-21 02:10:00,56.47
2023-03-21 03:20:00,61.1
2023-03-21 04:30:00,64.86
2023-03-21 05:40:00,68.36
2023-03-21 06:50:00,70.57
2023-03-21 08:00:00,71.4
2023-03-21 09:10:00,70.93
2023-03-21 10:20:00,58.23
2023-03-21 11:30:00,33.02
2023-03-21 12:40:00,7.2
2023-03-21 13:50:00,-3.56
2023-03-21 15:00:00,-6.59
2023-03-21 16:10:00,-9.49
2023-03-21 17:20:00,-9.56
2023-03-21 18:30:00,-4.29
2023-03-21 19:40:00,5.85
2023-03-21 20:50:00,15.94
2023-03-21 22:00:00,24.77
2023-03-21 23:10:00,33.11
2023-03-22 00:30:00,42.75
2023-03-22 01:40:00,47.27
2023-03-22 02:50:00,49.32
2023-03-22 04:00:00,51.78
2023-03-22 05:10:00,53.87
2023-03-22 06:20:00,55.37
2023-03-22 07:30:00,57.39
2023-03-22 08:40:00,58.1
2023-03-22 09:50:00,58.66
2023-03-22 11:00:00,58.74
2023-03-22 12:10:00,58.74
2023-03-22 13:20:00,58.74
