时间,索力值(kN)
2023-01-01 01:10:00,5222.602
2023-01-01 02:20:00,5221.954
2023-01-01 03:30:00,5221.65
2023-01-01 04:40:00,5221.506
2023-01-01 05:50:00,5221.362
2023-01-01 07:00:00,5221.466
2023-01-01 08:10:00,5221.426
2023-01-01 09:20:00,5221.45
2023-01-01 10:30:00,5221.834
2023-01-01 11:40:00,5222.066
2023-01-01 12:50:00,5222.218
2023-01-01 14:00:00,5222.306
2023-01-01 15:10:00,5222.378
2023-01-01 16:20:00,5222.466
2023-01-01 17:30:00,5222.498
2023-01-01 18:40:00,5222.386
2023-01-01 19:50:00,5222.466
2023-01-01 21:00:00,5222.33
2023-01-01 22:10:00,5222.13
2023-01-01 23:20:00,5222.098
2023-01-02 00:40:00,5222.098
2023-01-02 02:00:00,5221.93
2023-01-02 03:10:00,5221.634
2023-01-02 04:20:00,5221.538
2023-01-02 05:30:00,5221.514
2023-01-02 06:40:00,5221.45
2023-01-02 07:50:00,5221.522
2023-01-02 09:00:00,5221.69
2023-01-02 10:10:00,5221.914
2023-01-02 11:30:00,5222.066
2023-01-02 12:40:00,5222.378
2023-01-02 13:50:00,5222.77
2023-01-02 15:00:00,5222.418
2023-01-02 16:10:00,5222.514
2023-01-02 17:20:00,5222.578
2023-01-02 18:30:00,5222.226
2023-01-02 19:40:00,5222.106
2023-01-02 20:50:00,5221.786
2023-01-02 22:00:00,5221.634
2023-01-02 23:10:00,5221.522
2023-01-03 00:30:00,5221.378
2023-01-03 01:40:00,5221.186
2023-01-03 02:50:00,5221.274
2023-01-03 04:00:00,5221.13
2023-01-03 05:10:00,5221.106
2023-01-03 06:20:00,5221.266
2023-01-03 07:30:00,5221.346
2023-01-03 08:40:00,5221.378
2023-01-03 09:50:00,5221.762
2023-01-03 11:00:00,5221.826
2023-01-03 12:10:00,5222.37
2023-01-03 13:20:00,5222.682
2023-01-03 14:30:00,5222.93
2023-01-03 15:40:00,5223.122
2023-01-03 16:50:00,5223.098
2023-01-03 18:00:00,5223.018
2023-01-03 19:10:00,5222.93
2023-01-03 20:20:00,5222.842
2023-01-03 21:30:00,5222.578
2023-01-03 22:40:00,5222.458
2023-01-03 23:50:00,5222.258
2023-01-04 01:10:00,5222.066
2023-01-04 02:20:00,5221.938
2023-01-04 03:30:00,5221.89
2023-01-04 04:40:00,5221.778
2023-01-04 05:50:00,5221.81
2023-01-04 07:00:00,5221.858
2023-01-04 08:10:00,5221.922
2023-01-04 09:20:00,5221.994
2023-01-04 10:30:00,5222.298
2023-01-04 11:40:00,5222.418
2023-01-04 12:50:00,5222.578
2023-01-04 14:00:00,5222.994
2023-01-04 15:10:00,5223.154
2023-01-04 16:20:00,5223.226
2023-01-04 17:30:00,5223.29
2023-01-04 18:40:00,5223.25
2023-01-04 19:50:00,5223.106
2023-01-04 21:00:00,5222.93
2023-01-04 22:10:00,5222.682
2023-01-04 23:20:00,5222.546
2023-01-05 00:40:00,5222.402
2023-01-05 01:50:00,5222.218
2023-01-05 03:00:00,5222.234
2023-01-05 04:10:00,5222.082
2023-01-05 05:20:00,5222.146
2023-01-05 06:30:00,5222.082
2023-01-05 07:40:00,5222.202
2023-01-05 08:50:00,5222.474
2023-01-05 10:00:00,5222.578
2023-01-05 11:10:00,5222.898
2023-01-05 12:20:00,5222.834
2023-01-05 13:30:00,5223.026
2023-01-05 14:40:00,5223.346
2023-01-05 15:50:00,5223.57
2023-01-05 17:00:00,5223.81
2023-01-05 18:10:00,5224.082
2023-01-05 19:20:00,5223.618
2023-01-05 20:30:00,5223.538
2023-01-05 21:40:00,5222.626
2023-01-05 22:50:00,5221.954
2023-01-06 00:10:00,5221.57
2023-01-06 01:20:00,5221.25
2023-01-06 02:30:00,5221.074
2023-01-06 03:40:00,5220.698
2023-01-06 04:50:00,5220.666
2023-01-06 06:00:00,5220.546
2023-01-06 07:10:00,5220.706
2023-01-06 08:20:00,5220.69
2023-01-06 09:30:00,5220.546
2023-01-06 10:40:00,5220.986
2023-01-06 11:50:00,5221.498
2023-01-06 13:00:00,5221.954
2023-01-06 14:10:00,5222.354
2023-01-06 15:20:00,5222.514
2023-01-06 16:30:00,5223.234
2023-01-06 17:40:00,5223.106
2023-01-06 18:50:00,5223.154
2023-01-06 20:00:00,5222.578
2023-01-06 21:10:00,5222.018
2023-01-06 22:20:00,5221.506
2023-01-06 23:30:00,5220.962
2023-01-07 00:50:00,5220.698
2023-01-07 02:00:00,5220.378
2023-01-07 03:10:00,5220.178
2023-01-07 04:20:00,5219.818
2023-01-07 05:30:00,5219.714
2023-01-07 06:40:00,5219.986
2023-01-07 07:50:00,5220.258
2023-01-07 09:00:00,5219.522
2023-01-07 10:10:00,5220.434
2023-01-07 11:20:00,5222.354
2023-01-07 12:30:00,5223.722
2023-01-07 13:40:00,5224.994
2023-01-07 14:50:00,5226.258
2023-01-07 16:00:00,5225.666
2023-01-07 17:20:00,5224.914
2023-01-07 18:30:00,5224.05
2023-01-07 19:40:00,5223.17
2023-01-07 20:50:00,5222.546
2023-01-07 22:00:00,5221.858
2023-01-07 23:10:00,5221.298
2023-01-08 00:30:00,5220.818
2023-01-08 01:40:00,5220.434
2023-01-08 02:50:00,5220.338
2023-01-08 04:00:00,5220.162
2023-01-08 05:10:00,5220.114
2023-01-08 06:20:00,5220.202
2023-01-08 07:30:00,5220.098
2023-01-08 08:40:00,5219.842
2023-01-08 09:50:00,5219.938
2023-01-08 11:00:00,5220.306
2023-01-08 12:10:00,5220.962
2023-01-08 13:20:00,5221.586
2023-01-08 14:30:00,5222.386
2023-01-08 15:40:00,5223.714
2023-01-08 16:50:00,5223.042
2023-01-08 18:00:00,5222.73
2023-01-08 19:10:00,5222.258
2023-01-08 20:20:00,5221.874
2023-01-08 21:30:00,5221.362
2023-01-08 22:40:00,5221.034
