时间,索力值(kN)
2023-01-01 01:10:00,5513.602
2023-01-01 02:20:00,5512.954
2023-01-01 03:30:00,5512.65
2023-01-01 04:40:00,5512.506
2023-01-01 05:50:00,5512.362
2023-01-01 07:00:00,5512.466
2023-01-01 08:10:00,5512.426
2023-01-01 09:20:00,5512.45
2023-01-01 10:30:00,5512.834
2023-01-01 11:40:00,5513.066
2023-01-01 12:50:00,5513.218
2023-01-01 14:00:00,5513.306
2023-01-01 15:10:00,5513.378
2023-01-01 16:20:00,5513.466
2023-01-01 17:30:00,5513.498
2023-01-01 18:40:00,5513.386
2023-01-01 19:50:00,5513.466
2023-01-01 21:00:00,5513.33
2023-01-01 22:10:00,5513.13
2023-01-01 23:20:00,5513.098
2023-01-02 00:40:00,5513.098
2023-01-02 02:00:00,5512.93
2023-01-02 03:10:00,5512.634
2023-01-02 04:20:00,5512.538
2023-01-02 05:30:00,5512.514
2023-01-02 06:40:00,5512.45
2023-01-02 07:50:00,5512.522
2023-01-02 09:00:00,5512.69
2023-01-02 10:10:00,5512.914
2023-01-02 11:30:00,5513.066
2023-01-02 12:40:00,5513.378
2023-01-02 13:50:00,5513.77
2023-01-02 15:00:00,5513.418
2023-01-02 16:10:00,5513.514
2023-01-02 17:20:00,5513.578
2023-01-02 18:30:00,5513.226
2023-01-02 19:40:00,5513.106
2023-01-02 20:50:00,5512.786
2023-01-02 22:00:00,5512.634
2023-01-02 23:10:00,5512.522
2023-01-03 00:30:00,5512.378
2023-01-03 01:40:00,5512.186
2023-01-03 02:50:00,5512.274
2023-01-03 04:00:00,5512.13
2023-01-03 05:10:00,5512.106
2023-01-03 06:20:00,5512.266
2023-01-03 07:30:00,5512.346
2023-01-03 08:40:00,5512.378
2023-01-03 09:50:00,5512.762
2023-01-03 11:00:00,5512.826
2023-01-03 12:10:00,5513.37
2023-01-03 13:20:00,5513.682
2023-01-03 14:30:00,5513.93
2023-01-03 15:40:00,5514.122
2023-01-03 16:50:00,5514.098
2023-01-03 18:00:00,5514.018
2023-01-03 19:10:00,5513.93
2023-01-03 20:20:00,5513.842
2023-01-03 21:30:00,5513.578
2023-01-03 22:40:00,5513.458
2023-01-03 23:50:00,5513.258
2023-01-04 01:10:00,5513.066
2023-01-04 02:20:00,5512.938
2023-01-04 03:30:00,5512.89
2023-01-04 04:40:00,5512.778
2023-01-04 05:50:00,5512.81
2023-01-04 07:00:00,5512.858
2023-01-04 08:10:00,5512.922
2023-01-04 09:20:00,5512.994
2023-01-04 10:30:00,5513.298
2023-01-04 11:40:00,5513.418
2023-01-04 12:50:00,5513.578
2023-01-04 14:00:00,5513.994
2023-01-04 15:10:00,5514.154
2023-01-04 16:20:00,5514.226
2023-01-04 17:30:00,5514.29
2023-01-04 18:40:00,5514.25
2023-01-04 19:50:00,5514.106
2023-01-04 21:00:00,5513.93
2023-01-04 22:10:00,5513.682
2023-01-04 23:20:00,5513.546
2023-01-05 00:40:00,5513.402
2023-01-05 01:50:00,5513.218
2023-01-05 03:00:00,5513.234
2023-01-05 04:10:00,5513.082
2023-01-05 05:20:00,5513.146
2023-01-05 06:30:00,5513.082
2023-01-05 07:40:00,5513.202
2023-01-05 08:50:00,5513.474
2023-01-05 10:00:00,5513.578
2023-01-05 11:10:00,5513.898
2023-01-05 12:20:00,5513.834
2023-01-05 13:30:00,5514.026
2023-01-05 14:40:00,5514.346
2023-01-05 15:50:00,5514.57
2023-01-05 17:00:00,5514.81
2023-01-05 18:10:00,5515.082
2023-01-05 19:20:00,5514.618
2023-01-05 20:30:00,5514.538
2023-01-05 21:40:00,5513.626
2023-01-05 22:50:00,5512.954
2023-01-06 00:10:00,5512.57
2023-01-06 01:20:00,5512.25
2023-01-06 02:30:00,5512.074
2023-01-06 03:40:00,5511.698
2023-01-06 04:50:00,5511.666
2023-01-06 06:00:00,5511.546
2023-01-06 07:10:00,5511.706
2023-01-06 08:20:00,5511.69
2023-01-06 09:30:00,5511.546
2023-01-06 10:40:00,5511.986
2023-01-06 11:50:00,5512.498
2023-01-06 13:00:00,5512.954
2023-01-06 14:10:00,5513.354
2023-01-06 15:20:00,5513.514
2023-01-06 16:30:00,5514.234
2023-01-06 17:40:00,5514.106
2023-01-06 18:50:00,5514.154
2023-01-06 20:00:00,5513.578
2023-01-06 21:10:00,5513.018
2023-01-06 22:20:00,5512.506
2023-01-06 23:30:00,5511.962
2023-01-07 00:50:00,5511.698
2023-01-07 02:00:00,5511.378
2023-01-07 03:10:00,5511.178
2023-01-07 04:20:00,5510.818
2023-01-07 05:30:00,5510.714
2023-01-07 06:40:00,5510.986
2023-01-07 07:50:00,5511.258
2023-01-07 09:00:00,5510.522
2023-01-07 10:10:00,5511.434
2023-01-07 11:20:00,5513.354
2023-01-07 12:30:00,5514.722
2023-01-07 13:40:00,5515.994
2023-01-07 14:50:00,5517.258
2023-01-07 16:00:00,5516.666
2023-01-07 17:20:00,5515.914
2023-01-07 18:30:00,5515.05
2023-01-07 19:40:00,5514.17
2023-01-07 20:50:00,5513.546
2023-01-07 22:00:00,5512.858
2023-01-07 23:10:00,5512.298
2023-01-08 00:30:00,5511.818
2023-01-08 01:40:00,5511.434
2023-01-08 02:50:00,5511.338
2023-01-08 04:00:00,5511.162
2023-01-08 05:10:00,5511.114
2023-01-08 06:20:00,5511.202
2023-01-08 07:30:00,5511.098
2023-01-08 08:40:00,5510.842
