时间,挠度(mm)
2023-01-03 08:10:00,-44.98
2023-01-03 09:00:00,-45.38
2023-01-03 09:50:00,-43.66
2023-01-03 10:40:00,-47.62
2023-01-03 11:30:00,-45.57
2023-01-03 12:20:00,-42.26
2023-01-03 13:10:00,-42.3
2023-01-03 14:00:00,-41.34
2023-01-03 14:50:00,-41.78
2023-01-03 15:40:00,-40.62
2023-01-03 17:40:00,-41.37
2023-01-03 19:10:00,-40.25
2023-01-03 20:00:00,-36.75
2023-01-03 20:50:00,-41.02
2023-01-03 23:40:00,-40.08
2023-01-04 00:40:00,-39
2023-01-04 01:30:00,-41.37
2023-01-04 02:20:00,-41.48
2023-01-04 03:10:00,-41.8
2023-01-04 04:00:00,-41.18
2023-01-04 04:50:00,-40.63
2023-01-04 05:40:00,-40.96
2023-01-04 06:30:00,-43.26
2023-01-04 07:20:00,-43.5
2023-01-04 08:10:00,-42.38
2023-01-04 09:00:00,-43.54
2023-01-04 09:50:00,-44.91
2023-01-04 10:40:00,-42.85
2023-01-04 11:30:00,-43.61
2023-01-04 12:20:00,-40.73
2023-01-04 13:10:00,-40.12
2023-01-04 14:00:00,-40.6
2023-01-04 14:50:00,-39.09
2023-01-04 15:40:00,-41.77
2023-01-04 19:10:00,-37.84
2023-01-04 20:40:00,-36.36
2023-01-04 21:30:00,-39.22
2023-01-04 22:20:00,-38.52
2023-01-04 23:10:00,-36.66
2023-01-05 00:10:00,-38.14
2023-01-05 01:00:00,-41.35
2023-01-05 01:50:00,-37.86
2023-01-05 02:40:00,-40.2
2023-01-05 03:30:00,-41.67
2023-01-05 04:20:00,-38.52
2023-01-05 05:10:00,-40.94
2023-01-05 06:30:00,-40.66
2023-01-05 07:20:00,-43.76
2023-01-05 08:10:00,-41.6
2023-01-05 09:00:00,-41.27
2023-01-05 10:00:00,-42.26
2023-01-05 12:10:00,-40.65
2023-01-05 13:00:00,-40.79
2023-01-05 13:50:00,-39.98
2023-01-05 14:40:00,-38.23
2023-01-05 15:40:00,-38.98
2023-01-05 16:30:00,-36.53
2023-01-05 17:20:00,-38.49
2023-01-05 18:10:00,-37.48
2023-01-05 19:00:00,-36.18
2023-01-05 19:50:00,-34.69
2023-01-05 20:40:00,-37.36
2023-01-05 21:30:00,-36.79
2023-01-05 22:20:00,-40.34
2023-01-05 23:10:00,-37.53
2023-01-06 00:10:00,-42.67
2023-01-06 01:00:00,-39.69
2023-01-06 02:10:00,-42.77
2023-01-06 03:00:00,-44.42
2023-01-06 03:50:00,-48.57
2023-01-06 04:40:00,-48.6
2023-01-06 05:30:00,-47.75
2023-01-06 06:20:00,-44.98
2023-01-06 07:10:00,-46.26
2023-01-06 08:00:00,-46.31
2023-01-06 08:50:00,-48.93
2023-01-06 09:40:00,-47.53
2023-01-06 10:30:00,-49.26
2023-01-06 11:30:00,-46.24
2023-01-06 12:20:00,-47.78
2023-01-06 13:10:00,-45.56
2023-01-06 14:00:00,-43.17
2023-01-06 14:50:00,-40.67
2023-01-06 15:40:00,-40.77
2023-01-06 17:50:00,-37.59
2023-01-06 18:50:00,-38.82
2023-01-06 21:50:00,-42.96
2023-01-06 22:40:00,-40.79
2023-01-06 23:30:00,-42.59
2023-01-07 00:30:00,-42.55
2023-01-07 01:20:00,-45.19
2023-01-07 02:10:00,-46.32
2023-01-07 03:00:00,-49.02
2023-01-07 03:50:00,-46.08
2023-01-07 04:40:00,-48.72
2023-01-07 05:30:00,-50.4
2023-01-07 06:20:00,-49.99
2023-01-07 07:10:00,-50.48
2023-01-07 08:00:00,-50.12
2023-01-07 09:00:00,-50.66
2023-01-07 09:50:00,-49.75
2023-01-07 10:40:00,-50.13
2023-01-07 11:30:00,-47.31
2023-01-07 12:20:00,-45.53
2023-01-07 13:10:00,-39.27
2023-01-07 14:10:00,-34.74
2023-01-07 15:00:00,-32.64
2023-01-07 15:50:00,-31.98
2023-01-07 16:50:00,-27.9
2023-01-07 17:40:00,-29.73
2023-01-07 18:30:00,-32.61
2023-01-07 19:20:00,-30.51
2023-01-07 20:10:00,-33.45
2023-01-07 21:00:00,-34.87
2023-01-07 21:50:00,-40.24
2023-01-07 22:40:00,-40.49
2023-01-07 23:30:00,-41.08
2023-01-08 00:30:00,-45.17
2023-01-08 01:20:00,-42.65
2023-01-08 02:30:00,-45.99
2023-01-08 03:20:00,-47.68
2023-01-08 04:10:00,-48.54
2023-01-08 05:00:00,-48.56
2023-01-08 05:50:00,-46.55
2023-01-08 06:40:00,-49.6
2023-01-08 07:30:00,-48.77
2023-01-08 08:20:00,-50.04
2023-01-08 09:10:00,-47.66
2023-01-08 10:00:00,-51.17
2023-01-08 10:50:00,-50.37
2023-01-08 11:40:00,-48.62
2023-01-08 12:30:00,-45.83
2023-01-08 13:20:00,-45.44
2023-01-08 14:10:00,-46.37
2023-01-08 15:00:00,-42.04
2023-01-08 16:00:00,-41.72
2023-01-08 16:50:00,-39.34
2023-01-08 17:40:00,-37.43
2023-01-08 18:30:00,-41.19
2023-01-08 19:20:00,-38.41
2023-01-08 20:10:00,-40.95
2023-01-08 21:10:00,-42.85
2023-01-08 22:00:00,-42.01
2023-01-08 22:50:00,-44.75
2023-01-08 23:40:00,-47.2
2023-01-09 00:40:00,-44.06
2023-01-09 01:30:00,-46.36
2023-01-09 02:20:00,-44.83
2023-01-09 03:10:00,-49.67
2023-01-09 04:00:00,-47.01
2023-01-09 04:50:00,-48.55
2023-01-09 05:40:00,-48.11
2023-01-09 06:30:00,-47.58
2023-01-09 07:20:00,-49.71
2023-01-09 08:10:00,-51.67
2023-01-09 09:00:00,-49.23
2023-01-09 09:50:00,-49.67
2023-01-09 10:40:00,-48.17
2023-01-09 11:30:00,-49.8
2023-01-09 12:20:00,-46.29
2023-01-09 13:10:00,-46.33
2023-01-09 14:00:00,-45.08
2023-01-09 14:50:00,-44.22
2023-01-09 16:00:00,-40.97
2023-01-09 16:50:00,-42.13
2023-01-09 17:40:00,-38.27
2023-01-09 18:30:00,-40.37
2023-01-09 19:50:00,-39.87
2023-01-09 20:40:00,-44.69
2023-01-09 21:30:00,-45.55
2023-01-09 22:20:00,-41.73
2023-01-09 23:10:00,-42.39
2023-01-10 00:10:00,-43.04
2023-01-10 01:00:00,-45.24
2023-01-10 01:50:00,-46.07
2023-01-10 02:40:00,-43.37
2023-01-10 03:30:00,-46.76
2023-01-10 04:20:00,-45.91
2023-01-10 05:10:00,-48.21
2023-01-10 06:00:00,-44.39
2023-01-10 06:50:00,-45.59
2023-01-10 07:40:00,-46.44
2023-01-10 08:30:00,-48.26
2023-01-10 09:20:00,-47.63
2023-01-10 10:10:00,-47.39
2023-01-10 11:00:00,-49.08
2023-01-10 11:50:00,-47.54
2023-01-10 12:40:00,-47.38
2023-01-10 13:30:00,-43.29
2023-01-10 14:20:00,-42.5
2023-01-10 15:10:00,-38.78
2023-01-10 16:20:00,-41.45
2023-01-10 17:10:00,-38.43
2023-01-10 18:00:00,-39.12
2023-01-10 18:50:00,-41.86
2023-01-10 19:40:00,-38.74
2023-01-10 21:50:00,-40.47
2023-01-10 22:40:00,-44.03
2023-01-10 23:30:00,-42.92
2023-01-11 00:30:00,-42.53
2023-01-11 01:20:00,-44.3
2023-01-11 02:10:00,-44.47
2023-01-11 03:00:00,-43.09
2023-01-11 03:50:00,-44.29
2023-01-11 04:40:00,-47.59
2023-01-11 05:30:00,-46.95
2023-01-11 06:20:00,-45.47
2023-01-11 07:10:00,-47.11
2023-01-11 08:00:00,-46.52
2023-01-11 08:50:00,-46.98
2023-01-11 09:40:00,-49.9
2023-01-11 10:30:00,-47.77
2023-01-11 11:20:00,-45.65
2023-01-11 12:10:00,-43.08
2023-01-11 13:00:00,-40.58
2023-01-11 13:50:00,-38.23
2023-01-11 14:40:00,-35.95
2023-01-11 15:30:00,-32.86
2023-01-11 16:20:00,-29.76
2023-01-11 17:10:00,-29.82
2023-01-11 18:00:00,-28.72
2023-01-11 18:50:00,-26.18
2023-01-11 19:40:00,-31.39
2023-01-11 20:30:00,-30.36
2023-01-11 21:20:00,-32.1
2023-01-11 22:10:00,-34.24
2023-01-11 23:00:00,-36.13
2023-01-11 23:50:00,-34.29
2023-01-12 00:50:00,-36.84
2023-01-12 01:40:00,-39
2023-01-12 02:30:00,-37.9
2023-01-12 03:20:00,-35.17
2023-01-12 04:10:00,-35.6
2023-01-12 05:00:00,-35.73
2023-01-12 05:50:00,-36.16
2023-01-12 06:40:00,-39.55
2023-01-12 07:30:00,-35.87
2023-01-12 08:20:00,-38.11
2023-01-12 09:10:00,-35.83
2023-01-12 10:00:00,-37.39
2023-01-12 10:50:00,-36.88
2023-01-12 11:40:00,-36.56
2023-01-12 12:30:00,-35.07
2023-01-12 13:20:00,-34.43
2023-01-12 14:10:00,-34.87
2023-01-12 15:10:00,-31.73
2023-01-12 16:00:00,-33.68
2023-01-12 16:50:00,-31.03
2023-01-12 17:40:00,-31.25
2023-01-12 18:30:00,-32.43
2023-01-12 19:20:00,-30.84
2023-01-12 20:10:00,-31.5
2023-01-12 21:00:00,-36.45
2023-01-12 21:50:00,-38.98
2023-01-12 22:40:00,-35.81
2023-01-12 23:30:00,-40.79
2023-01-13 00:30:00,-40.66
2023-01-13 01:20:00,-43.03
2023-01-13 02:10:00,-39.79
2023-01-13 03:00:00,-42.06
2023-01-13 03:50:00,-40.31
2023-01-13 05:30:00,-44.38
2023-01-13 06:20:00,-42.51
2023-01-13 07:10:00,-42.43
2023-01-13 08:00:00,-45.19
2023-01-13 08:50:00,-44.02
2023-01-13 09:40:00,-45.5
2023-01-13 10:30:00,-41.63
2023-01-13 11:50:00,-42.41
2023-01-13 12:40:00,-40.7
2023-01-13 13:30:00,-39.77
2023-01-13 14:20:00,-38.04
2023-01-13 15:10:00,-36.2
2023-01-13 16:00:00,-37.68
2023-01-13 16:50:00,-33.95
2023-01-13 17:40:00,-35.68
2023-01-13 18:30:00,-35.5
2023-01-13 19:20:00,-35.13
2023-01-13 20:10:00,-34.98
2023-01-13 21:00:00,-33.79
2023-01-13 21:50:00,-35.8
2023-01-13 22:40:00,-34.83
2023-01-13 23:30:00,-37.13
2023-01-14 00:30:00,-35.07
2023-01-14 01:20:00,-36.04
2023-01-14 02:10:00,-38.24
2023-01-14 03:00:00,-34.64
2023-01-14 03:50:00,-34.76
2023-01-14 04:40:00,-37.43
2023-01-14 05:30:00,-39.33
2023-01-14 06:20:00,-38.92
2023-01-14 07:10:00,-40.22
2023-01-14 08:00:00,-35.43
2023-01-14 08:50:00,-38.44
2023-01-14 09:40:00,-37.69
2023-01-14 10:30:00,-37.77
2023-01-14 11:20:00,-38.35
2023-01-14 12:10:00,-41.61
2023-01-14 13:40:00,-40.93
2023-01-14 14:30:00,-42.76
2023-01-14 15:20:00,-41.73
2023-01-14 16:10:00,-43.72
2023-01-14 17:00:00,-47.39
2023-01-14 17:50:00,-45.03
2023-01-14 18:40:00,-45.27
2023-01-14 19:30:00,-47.99
2023-01-14 20:20:00,-47.98
2023-01-14 21:10:00,-51.09
2023-01-14 22:00:00,-47.13
2023-01-14 22:50:00,-48.77
2023-01-14 23:40:00,-49.89
2023-01-15 00:40:00,-49.95
2023-01-15 01:30:00,-48.74
2023-01-15 02:20:00,-53.82
2023-01-15 03:10:00,-52.01
2023-01-15 04:00:00,-53.2
2023-01-15 05:20:00,-56.19
2023-01-15 06:10:00,-55.12
2023-01-15 07:00:00,-57.2
2023-01-15 07:50:00,-58.81
2023-01-15 08:40:00,-56.03
2023-01-15 09:30:00,-57.6
2023-01-15 10:20:00,-59.21
2023-01-15 11:10:00,-62.17
2023-01-15 12:00:00,-59.11
2023-01-15 12:50:00,-62.22
2023-01-15 13:40:00,-58.82
2023-01-15 14:30:00,-61.65
2023-01-15 15:20:00,-62.78
2023-01-15 16:10:00,-59.17
2023-01-15 17:00:00,-58.03
2023-01-15 17:50:00,-60.15
2023-01-15 18:40:00,-58.09
2023-01-15 19:30:00,-61.06
2023-01-15 20:20:00,-60.26
2023-01-15 21:10:00,-60.77
2023-01-15 22:00:00,-56.5
2023-01-15 22:50:00,-57.59
2023-01-15 23:40:00,-57.01
2023-01-16 00:40:00,-56.02
2023-01-16 01:30:00,-58.69
2023-01-16 02:20:00,-58.79
2023-01-16 03:10:00,-58.49
2023-01-16 04:00:00,-57.88
2023-01-16 04:50:00,-58.22
2023-01-16 05:40:00,-58.46
2023-01-16 06:30:00,-58.82
2023-01-16 07:20:00,-59.1
2023-01-16 08:10:00,-59.36
2023-01-16 09:00:00,-59.3
2023-01-16 09:50:00,-61.31
2023-01-16 10:40:00,-61.54
2023-01-16 11:40:00,-61.49
2023-01-16 12:40:00,-61.38
2023-01-16 13:30:00,-58.03
2023-01-16 14:20:00,-58.85
2023-01-16 15:10:00,-60.13
2023-01-16 16:00:00,-58.29
2023-01-16 16:50:00,-57.65
2023-01-16 17:40:00,-59.81
2023-01-16 18:30:00,-55.26
2023-01-16 19:20:00,-56.12
2023-01-16 20:10:00,-58.73
2023-01-16 21:00:00,-57.21
2023-01-16 21:50:00,-58.95
2023-01-16 22:40:00,-57.5
2023-01-16 23:30:00,-57.16
2023-01-17 00:30:00,-56.25
2023-01-17 01:20:00,-58.18
2023-01-17 02:10:00,-57.67
2023-01-17 03:00:00,-58.78
2023-01-17 03:50:00,-62.74
2023-01-17 04:40:00,-63.58
2023-01-17 05:30:00,-59.11
2023-01-17 06:20:00,-59.31
2023-01-17 07:10:00,-62.05
2023-01-17 08:00:00,-62.71
2023-01-17 08:50:00,-59.54
2023-01-17 09:40:00,-60.06
2023-01-17 10:30:00,-60.91
2023-01-17 11:20:00,-57.17
2023-01-17 12:10:00,-57.37
2023-01-17 13:00:00,-58.94
2023-01-17 13:50:00,-56.99
2023-01-17 14:40:00,-55.01
2023-01-17 15:30:00,-56.33
2023-01-17 16:20:00,-53.99
2023-01-17 17:10:00,-54.6
2023-01-17 18:00:00,-58.09
2023-01-17 18:50:00,-57.43
2023-01-17 19:40:00,-54.68
2023-01-17 20:30:00,-56.55
2023-01-17 21:20:00,-56.77
2023-01-17 22:10:00,-55.73
2023-01-17 23:00:00,-57.7
2023-01-17 23:50:00,-58.05
2023-01-18 00:50:00,-59.55
2023-01-18 01:40:00,-56.96
2023-01-18 02:30:00,-57.68
2023-01-18 03:20:00,-59.93
2023-01-18 04:10:00,-58.68
2023-01-18 05:00:00,-61.23
2023-01-18 05:50:00,-57.38
2023-01-18 06:40:00,-56.83
2023-01-18 07:30:00,-60.18
2023-01-18 08:20:00,-60.21
2023-01-18 09:10:00,-60.53
2023-01-18 10:00:00,-58.45
2023-01-18 10:50:00,-61.4
2023-01-18 11:40:00,-55.86
2023-01-18 12:30:00,-57.49
2023-01-18 13:20:00,-54.19
2023-01-18 14:10:00,-52.35
2023-01-18 15:00:00,-54.63
2023-01-18 15:50:00,-52.61
2023-01-18 16:40:00,-49.9
2023-01-18 17:40:00,-51.75
2023-01-18 18:30:00,-50.4
2023-01-18 19:20:00,-49.55
2023-01-18 20:10:00,-51.5
2023-01-18 21:00:00,-50.26
2023-01-18 21:50:00,-51.34
2023-01-18 22:40:00,-48.82
2023-01-18 23:30:00,-52.7
2023-01-19 00:30:00,-54.1
2023-01-19 01:20:00,-53.12
2023-01-19 02:10:00,-50.82
2023-01-19 03:00:00,-52.8
2023-01-19 03:50:00,-54.08
2023-01-19 04:40:00,-57.81
2023-01-19 05:30:00,-56.7
2023-01-19 06:20:00,-58.84
2023-01-19 07:10:00,-56.36
2023-01-19 08:00:00,-61.49
2023-01-19 08:50:00,-62.85
2023-01-19 09:40:00,-61.11
2023-01-19 10:30:00,-60.57
2023-01-19 11:20:00,-58.84
2023-01-19 12:10:00,-55.91
2023-01-19 13:00:00,-54.33
2023-01-19 13:50:00,-48.44
2023-01-19 14:40:00,-44.77
2023-01-19 15:30:00,-41.49
2023-01-19 16:20:00,-41.73
2023-01-19 17:10:00,-41.12
2023-01-19 18:00:00,-39.9
2023-01-19 18:50:00,-38.88
2023-01-19 19:40:00,-37.71
2023-01-19 20:30:00,-44.83
2023-01-19 21:20:00,-44.39
2023-01-19 22:10:00,-46.5
2023-01-19 23:00:00,-48.66
2023-01-19 23:50:00,-48.81
2023-01-20 00:50:00,-49.51
2023-01-20 01:40:00,-51.2
2023-01-20 02:50:00,-53.35
2023-01-20 03:40:00,-55.3
2023-01-20 04:30:00,-57.37
2023-01-20 05:20:00,-60.66
2023-01-20 06:10:00,-61.12
2023-01-20 07:00:00,-59.14
2023-01-20 07:50:00,-63.19
2023-01-20 08:40:00,-62.19
2023-01-20 09:30:00,-62.13
2023-01-20 10:20:00,-61.23
2023-01-20 11:10:00,-59.64
2023-01-20 12:00:00,-58.85
2023-01-20 12:50:00,-57.16
2023-01-20 13:40:00,-56.06
2023-01-20 14:30:00,-56.15
2023-01-20 15:20:00,-51.89
2023-01-20 16:10:00,-52.13
2023-01-20 17:00:00,-54.4
2023-01-20 17:50:00,-50.2
2023-01-20 18:40:00,-48.88
2023-01-20 19:30:00,-48.23
2023-01-20 20:20:00,-48.09
2023-01-20 21:20:00,-48.82
2023-01-20 22:10:00,-52.28
2023-01-20 23:00:00,-50.91
2023-01-20 23:50:00,-48.7
2023-01-21 00:50:00,-50.17
2023-01-21 01:40:00,-49.15
2023-01-21 02:30:00,-49.78
2023-01-21 03:20:00,-49.62
2023-01-21 04:10:00,-54.13
2023-01-21 05:00:00,-51.19
2023-01-21 05:50:00,-54.8
2023-01-21 06:40:00,-55
2023-01-21 07:30:00,-53.12
2023-01-21 08:20:00,-53.62
2023-01-21 09:10:00,-51.56
2023-01-21 10:00:00,-52.69
2023-01-21 10:50:00,-53.48
2023-01-21 11:40:00,-50.82
2023-01-21 12:30:00,-49.66
2023-01-21 13:20:00,-50.22
2023-01-21 14:10:00,-51.95
2023-01-21 15:00:00,-47.83
2023-01-21 16:50:00,-45.96
2023-01-21 17:40:00,-48.9
2023-01-21 18:30:00,-47.24
2023-01-21 19:20:00,-48.72
2023-01-21 20:10:00,-45.03
2023-01-21 21:00:00,-48.11
2023-01-21 21:50:00,-49.14
2023-01-21 22:40:00,-47.03
2023-01-21 23:30:00,-46.27
2023-01-22 00:40:00,-52.22
2023-01-22 01:30:00,-49.63
2023-01-22 02:20:00,-51.56
2023-01-22 03:10:00,-51.38
2023-01-22 04:00:00,-51.74
2023-01-22 04:50:00,-51.24
2023-01-22 06:00:00,-48.36
2023-01-22 06:50:00,-52.81
2023-01-22 07:40:00,-50.52
2023-01-22 08:30:00,-51.86
2023-01-22 09:20:00,-53.65
2023-01-22 10:10:00,-50.92
2023-01-22 11:00:00,-53.48
2023-01-22 11:50:00,-50.1
2023-01-22 13:00:00,-46.72
2023-01-22 13:50:00,-50.14
2023-01-22 14:40:00,-49.11
2023-01-22 15:30:00,-46.41
2023-01-22 16:20:00,-43.01
2023-01-22 17:10:00,-45.47
2023-01-22 18:00:00,-41.28
2023-01-22 18:50:00,-40.96
2023-01-22 19:40:00,-43.85
2023-01-22 20:30:00,-43.76
2023-01-22 21:20:00,-42.12
2023-01-22 22:10:00,-41.52
2023-01-22 23:00:00,-43.91
2023-01-22 23:50:00,-42.63
2023-01-23 00:50:00,-47.96
2023-01-23 01:40:00,-47.79
2023-01-23 02:30:00,-44.55
2023-01-23 03:20:00,-46.5
2023-01-23 04:10:00,-47.24
2023-01-23 05:00:00,-49.7
2023-01-23 05:50:00,-45.92
2023-01-23 06:40:00,-50.58
2023-01-23 07:30:00,-50.81
2023-01-23 08:20:00,-49.17
2023-01-23 09:10:00,-48.09
2023-01-23 10:00:00,-48.45
2023-01-23 10:50:00,-45.83
2023-01-23 11:40:00,-49.14
2023-01-23 12:30:00,-47.51
2023-01-23 13:20:00,-47.28
2023-01-23 14:10:00,-43.58
2023-01-23 15:00:00,-41.62
2023-01-23 15:50:00,-44.08
2023-01-23 16:40:00,-39.76
2023-01-23 17:30:00,-39.91
2023-01-23 18:20:00,-39.07
2023-01-23 19:10:00,-42.12
2023-01-23 20:00:00,-39.44
2023-01-23 20:50:00,-40.59
2023-01-23 21:40:00,-40.6
2023-01-23 22:30:00,-42.46
2023-01-23 23:20:00,-41.15
2023-01-24 00:20:00,-43.91
2023-01-24 01:10:00,-45
2023-01-24 02:00:00,-50.31
2023-01-24 02:50:00,-49.24
2023-01-24 03:40:00,-50.47
2023-01-24 05:00:00,-50.13
2023-01-24 05:50:00,-53.43
2023-01-24 06:40:00,-53.93
2023-01-24 07:40:00,-54.78
2023-01-24 08:30:00,-56.36
2023-01-24 09:20:00,-56.64
2023-01-24 10:10:00,-57.05
2023-01-24 11:00:00,-52.29
2023-01-24 12:20:00,-50.23
2023-01-24 13:10:00,-48.3
2023-01-24 14:00:00,-44.38
2023-01-24 14:50:00,-44.66
2023-01-24 15:40:00,-42.72
2023-01-24 16:30:00,-41.1
2023-01-24 17:20:00,-41.15
2023-01-24 18:10:00,-45.06
2023-01-24 19:00:00,-44.37
2023-01-24 19:50:00,-40.9
2023-01-24 20:40:00,-41.59
2023-01-24 21:30:00,-44.92
2023-01-24 22:20:00,-45.22
2023-01-24 23:10:00,-49.17
2023-01-25 00:10:00,-49.82
2023-01-25 01:00:00,-50.52
2023-01-25 01:50:00,-52.55
2023-01-25 03:10:00,-54.63
2023-01-25 04:00:00,-56.9
2023-01-25 04:50:00,-54.41
2023-01-25 05:40:00,-58.26
2023-01-25 06:30:00,-61.02
2023-01-25 07:20:00,-58.41
2023-01-25 08:10:00,-56.35
2023-01-25 09:00:00,-56.16
2023-01-25 09:50:00,-58.55
2023-01-25 10:40:00,-57.43
2023-01-25 11:30:00,-58.51
2023-01-25 12:20:00,-56.68
2023-01-25 13:10:00,-55.27
2023-01-25 14:00:00,-52.07
2023-01-25 14:50:00,-52.57
2023-01-25 15:40:00,-51.22
2023-01-25 16:30:00,-45.85
2023-01-25 17:20:00,-48.28
2023-01-25 18:10:00,-43.55
2023-01-25 19:00:00,-46.8
2023-01-25 19:50:00,-44.64
2023-01-25 20:40:00,-47.74
2023-01-25 21:30:00,-47.87
2023-01-25 22:20:00,-48.2
2023-01-25 23:10:00,-48.85
2023-01-26 00:10:00,-53.77
2023-01-26 01:10:00,-53.13
2023-01-26 02:00:00,-55.11
2023-01-26 02:50:00,-57.44
2023-01-26 03:40:00,-58.09
2023-01-26 04:30:00,-57.22
2023-01-26 05:20:00,-55.55
2023-01-26 06:10:00,-58.73
2023-01-26 07:00:00,-55.12
2023-01-26 07:50:00,-55.68
2023-01-26 08:40:00,-54.11
2023-01-26 09:30:00,-54.6
2023-01-26 10:20:00,-54.24
2023-01-26 11:10:00,-55.29
2023-01-26 12:00:00,-52.39
2023-01-26 12:50:00,-53.56
2023-01-26 13:40:00,-50.35
2023-01-26 15:10:00,-51.29
2023-01-26 16:00:00,-48.89
2023-01-26 16:50:00,-47.7
2023-01-26 17:40:00,-46.69
2023-01-26 18:30:00,-49.31
2023-01-26 19:20:00,-48.46
2023-01-26 20:10:00,-47.63
2023-01-26 21:00:00,-47.85
2023-01-26 21:50:00,-44.67
2023-01-26 22:40:00,-48.14
2023-01-26 23:30:00,-45.98
2023-01-27 00:30:00,-49.48
2023-01-27 01:20:00,-47.64
2023-01-27 02:30:00,-49.09
2023-01-27 03:20:00,-51.55
2023-01-27 04:10:00,-55
2023-01-27 05:00:00,-54.08
2023-01-27 05:50:00,-54.36
2023-01-27 06:40:00,-56.65
2023-01-27 07:30:00,-55.42
2023-01-27 08:20:00,-57.85
2023-01-27 09:10:00,-62.42
2023-01-27 10:00:00,-59.37
2023-01-27 10:50:00,-56.39
2023-01-27 11:40:00,-55
2023-01-27 12:30:00,-50.08
2023-01-27 13:20:00,-49.89
2023-01-27 14:10:00,-46.9
2023-01-27 15:00:00,-42.65
2023-01-27 15:50:00,-37.75
2023-01-27 17:00:00,-36.07
2023-01-27 17:50:00,-34.87
2023-01-27 18:40:00,-35.36
2023-01-27 19:30:00,-32.98
2023-01-27 20:20:00,-34.81
2023-01-27 21:10:00,-39.71
2023-01-27 22:00:00,-41.83
2023-01-27 22:50:00,-44.45
2023-01-27 23:40:00,-45.43
2023-01-28 00:40:00,-48.84
2023-01-28 01:30:00,-50.22
2023-01-28 02:20:00,-50.81
2023-01-28 03:10:00,-49.63
2023-01-28 04:00:00,-50.39
2023-01-28 04:50:00,-52.33
2023-01-28 05:40:00,-52.4
2023-01-28 06:30:00,-56.53
2023-01-28 07:50:00,-57.93
2023-01-28 08:40:00,-59.06
2023-01-28 09:30:00,-59.21
2023-01-28 10:20:00,-56.84
2023-01-28 11:30:00,-52.86
2023-01-28 12:20:00,-47.67
2023-01-28 13:10:00,-46.31
2023-01-28 14:00:00,-42.39
2023-01-28 14:50:00,-37.02
2023-01-28 16:00:00,-35.5
2023-01-28 16:50:00,-34.12
2023-01-28 17:40:00,-32.09
2023-01-28 18:30:00,-31.91
2023-01-28 19:20:00,-31.27
2023-01-28 20:10:00,-33.52
2023-01-28 21:00:00,-37.56
2023-01-28 21:50:00,-38.41
2023-01-28 22:50:00,-42.63
2023-01-28 23:40:00,-42.86
2023-01-29 00:40:00,-47.94
2023-01-29 01:30:00,-48.37
2023-01-29 02:20:00,-50.1
2023-01-29 03:10:00,-49.78
2023-01-29 04:00:00,-55.05
2023-01-29 04:50:00,-51.44
2023-01-29 05:40:00,-56.91
2023-01-29 06:30:00,-56.03
2023-01-29 07:40:00,-60.64
2023-01-29 08:30:00,-57.98
2023-01-29 09:20:00,-58.82
2023-01-29 10:10:00,-60.27
2023-01-29 11:00:00,-57.48
2023-01-29 12:10:00,-54.52
2023-01-29 13:00:00,-47.03
2023-01-29 13:50:00,-41.83
2023-01-29 14:40:00,-37
