时间,索力值(kN)
2023-01-01 01:10:00,2898.602
2023-01-01 02:20:00,2897.954
2023-01-01 03:30:00,2897.65
2023-01-01 04:40:00,2897.506
2023-01-01 05:50:00,2897.362
2023-01-01 07:00:00,2897.466
2023-01-01 08:10:00,2897.426
2023-01-01 09:20:00,2897.45
2023-01-01 10:30:00,2897.834
2023-01-01 11:40:00,2898.066
2023-01-01 12:50:00,2898.218
2023-01-01 14:00:00,2898.306
2023-01-01 15:10:00,2898.378
2023-01-01 16:20:00,2898.466
2023-01-01 17:30:00,2898.498
2023-01-01 18:40:00,2898.386
2023-01-01 19:50:00,2898.466
2023-01-01 21:00:00,2898.33
2023-01-01 22:10:00,2898.13
2023-01-01 23:20:00,2898.098
2023-01-02 00:40:00,2898.098
2023-01-02 02:00:00,2897.93
2023-01-02 03:10:00,2897.634
2023-01-02 04:20:00,2897.538
2023-01-02 05:30:00,2897.514
2023-01-02 06:40:00,2897.45
2023-01-02 07:50:00,2897.522
2023-01-02 09:00:00,2897.69
2023-01-02 10:10:00,2897.914
2023-01-02 11:30:00,2898.066
2023-01-02 12:40:00,2898.378
2023-01-02 13:50:00,2898.77
2023-01-02 15:00:00,2898.418
2023-01-02 16:10:00,2898.514
2023-01-02 17:20:00,2898.578
2023-01-02 18:30:00,2898.226
2023-01-02 19:40:00,2898.106
2023-01-02 20:50:00,2897.786
2023-01-02 22:00:00,2897.634
2023-01-02 23:10:00,2897.522
2023-01-03 00:30:00,2897.378
2023-01-03 01:40:00,2897.186
2023-01-03 02:50:00,2897.274
2023-01-03 04:00:00,2897.13
2023-01-03 05:10:00,2897.106
2023-01-03 06:20:00,2897.266
2023-01-03 07:30:00,2897.346
2023-01-03 08:40:00,2897.378
2023-01-03 09:50:00,2897.762
2023-01-03 11:00:00,2897.826
2023-01-03 12:10:00,2898.37
2023-01-03 13:20:00,2898.682
2023-01-03 14:30:00,2898.93
2023-01-03 15:40:00,2899.122
2023-01-03 16:50:00,2899.098
2023-01-03 18:00:00,2899.018
2023-01-03 19:10:00,2898.93
2023-01-03 20:20:00,2898.842
2023-01-03 21:30:00,2898.578
2023-01-03 22:40:00,2898.458
2023-01-03 23:50:00,2898.258
2023-01-04 01:10:00,2898.066
2023-01-04 02:20:00,2897.938
2023-01-04 03:30:00,2897.89
2023-01-04 04:40:00,2897.778
2023-01-04 05:50:00,2897.81
2023-01-04 07:00:00,2897.858
2023-01-04 08:10:00,2897.922
2023-01-04 09:20:00,2897.994
2023-01-04 10:30:00,2898.298
2023-01-04 11:40:00,2898.418
2023-01-04 12:50:00,2898.578
2023-01-04 14:00:00,2898.994
2023-01-04 15:10:00,2899.154
2023-01-04 16:20:00,2899.226
2023-01-04 17:30:00,2899.29
2023-01-04 18:40:00,2899.25
2023-01-04 19:50:00,2899.106
2023-01-04 21:00:00,2898.93
2023-01-04 22:10:00,2898.682
2023-01-04 23:20:00,2898.546
2023-01-05 00:40:00,2898.402
2023-01-05 01:50:00,2898.218
2023-01-05 03:00:00,2898.234
2023-01-05 04:10:00,2898.082
2023-01-05 05:20:00,2898.146
2023-01-05 06:30:00,2898.082
2023-01-05 07:40:00,2898.202
2023-01-05 08:50:00,2898.474
2023-01-05 10:00:00,2898.578
2023-01-05 11:10:00,2898.898
2023-01-05 12:20:00,2898.834
2023-01-05 13:30:00,2899.026
2023-01-05 14:40:00,2899.346
2023-01-05 15:50:00,2899.57
2023-01-05 17:00:00,2899.81
2023-01-05 18:10:00,2900.082
2023-01-05 19:20:00,2899.618
2023-01-05 20:30:00,2899.538
2023-01-05 21:40:00,2898.626
2023-01-05 22:50:00,2897.954
2023-01-06 00:10:00,2897.57
2023-01-06 01:20:00,2897.25
2023-01-06 02:30:00,2897.074
2023-01-06 03:40:00,2896.698
2023-01-06 04:50:00,2896.666
2023-01-06 06:00:00,2896.546
2023-01-06 07:10:00,2896.706
2023-01-06 08:20:00,2896.69
2023-01-06 09:30:00,2896.546
2023-01-06 10:40:00,2896.986
2023-01-06 11:50:00,2897.498
2023-01-06 13:00:00,2897.954
2023-01-06 14:10:00,2898.354
2023-01-06 15:20:00,2898.514
2023-01-06 16:30:00,2899.234
2023-01-06 17:40:00,2899.106
2023-01-06 18:50:00,2899.154
2023-01-06 20:00:00,2898.578
2023-01-06 21:10:00,2898.018
2023-01-06 22:20:00,2897.506
2023-01-06 23:30:00,2896.962
2023-01-07 00:50:00,2896.698
2023-01-07 02:00:00,2896.378
2023-01-07 03:10:00,2896.178
2023-01-07 04:20:00,2895.818
2023-01-07 05:30:00,2895.714
2023-01-07 06:40:00,2895.986
2023-01-07 07:50:00,2896.258
2023-01-07 09:00:00,2895.522
2023-01-07 10:10:00,2896.434
2023-01-07 11:20:00,2898.354
2023-01-07 12:30:00,2899.722
2023-01-07 13:40:00,2900.994
2023-01-07 14:50:00,2902.258
2023-01-07 16:00:00,2901.666
2023-01-07 17:20:00,2900.914
2023-01-07 18:30:00,2900.05
2023-01-07 19:40:00,2899.17
2023-01-07 20:50:00,2898.546
2023-01-07 22:00:00,2897.858
2023-01-07 23:10:00,2897.298
2023-01-08 00:30:00,2896.818
2023-01-08 01:40:00,2896.434
2023-01-08 02:50:00,2896.338
2023-01-08 04:00:00,2896.162
2023-01-08 05:10:00,2896.114
2023-01-08 06:20:00,2896.202
2023-01-08 07:30:00,2896.098
2023-01-08 08:40:00,2895.842
2023-01-08 09:50:00,2895.938
2023-01-08 11:00:00,2896.306
2023-01-08 12:10:00,2896.962
2023-01-08 13:20:00,2897.586
2023-01-08 14:30:00,2898.386
2023-01-08 15:40:00,2899.714
2023-01-08 16:50:00,2899.042
2023-01-08 18:00:00,2898.73
2023-01-08 19:10:00,2898.258
2023-01-08 20:20:00,2897.874
2023-01-08 21:30:00,2897.362
2023-01-08 22:40:00,2897.034
2023-01-08 23:50:00,2896.77
2023-01-09 01:10:00,2896.786
2023-01-09 02:20:00,2896.554
2023-01-09 03:30:00,2896.554
2023-01-09 04:40:00,2896.194
2023-01-09 05:50:00,2896.298
2023-01-09 07:00:00,2896.002
2023-01-09 08:10:00,2896.058
2023-01-09 09:20:00,2896.362
