时间,挠度(mm)
2023-01-09 11:30:00,-41.91
2023-01-09 12:20:00,-44.69
2023-01-09 13:10:00,-41.73
2023-01-09 14:00:00,-38.45
2023-01-09 14:50:00,-39.45
2023-01-09 16:00:00,-35.55
2023-01-09 16:50:00,-35.55
2023-01-09 17:40:00,-35.4
2023-01-09 18:30:00,-31.03
2023-01-09 19:50:00,-37.63
2023-01-09 20:40:00,-35.47
2023-01-09 21:30:00,-37.56
2023-01-09 22:20:00,-34.32
2023-01-09 23:10:00,-35.25
2023-01-10 00:10:00,-37.56
2023-01-10 01:00:00,-35.15
2023-01-10 01:50:00,-37.62
2023-01-10 02:40:00,-38.79
2023-01-10 03:30:00,-37.69
2023-01-10 04:20:00,-37.57
2023-01-10 05:10:00,-43.27
2023-01-10 06:00:00,-44.13
2023-01-10 06:50:00,-39.59
2023-01-10 07:40:00,-41.84
2023-01-10 08:30:00,-38.81
2023-01-10 09:20:00,-39.63
2023-01-10 10:10:00,-44.13
2023-01-10 11:00:00,-40.67
2023-01-10 11:50:00,-41.5
2023-01-10 12:40:00,-38.68
2023-01-10 13:30:00,-37.66
2023-01-10 14:20:00,-39.06
2023-01-10 15:10:00,-33.61
2023-01-10 16:20:00,-33.52
2023-01-10 17:10:00,-30.86
2023-01-10 18:00:00,-33.73
2023-01-10 18:50:00,-33.2
2023-01-10 19:40:00,-34.56
2023-01-10 21:50:00,-34.63
2023-01-10 22:40:00,-36.73
2023-01-10 23:30:00,-34.52
2023-01-11 00:30:00,-37.95
2023-01-11 01:20:00,-39.01
2023-01-11 02:10:00,-42.32
2023-01-11 03:00:00,-39.29
2023-01-11 03:50:00,-43.42
2023-01-11 04:40:00,-43.05
2023-01-11 05:30:00,-42.86
2023-01-11 06:20:00,-44.84
2023-01-11 07:10:00,-46.11
2023-01-11 08:00:00,-44.92
2023-01-11 08:50:00,-46.01
2023-01-11 09:40:00,-41.51
2023-01-11 10:30:00,-41.62
2023-01-11 11:20:00,-43.04
2023-01-11 12:10:00,-41.88
2023-01-11 13:00:00,-36.67
2023-01-11 13:50:00,-34.37
2023-01-11 14:40:00,-28.18
2023-01-11 15:30:00,-19.89
2023-01-11 16:20:00,-19.26
2023-01-11 17:10:00,-14.53
2023-01-11 18:00:00,-18.38
2023-01-11 18:50:00,-17.68
2023-01-11 19:40:00,-21.87
2023-01-11 20:30:00,-22.03
2023-01-11 21:20:00,-25.86
2023-01-11 22:10:00,-29.14
2023-01-11 23:00:00,-27.09
2023-01-11 23:50:00,-29.24
2023-01-12 00:50:00,-29.39
2023-01-12 01:40:00,-31.69
2023-01-12 02:30:00,-29.39
2023-01-12 03:20:00,-29.06
2023-01-12 04:10:00,-33.82
2023-01-12 05:00:00,-31.43
2023-01-12 05:50:00,-28.62
2023-01-12 06:40:00,-30.01
2023-01-12 07:30:00,-26.58
2023-01-12 08:20:00,-28.82
2023-01-12 09:10:00,-29.09
2023-01-12 10:00:00,-27.2
2023-01-12 10:50:00,-28.71
2023-01-12 11:40:00,-26.66
2023-01-12 12:30:00,-25.47
2023-01-12 13:20:00,-24.54
2023-01-12 14:10:00,-26.43
2023-01-12 15:10:00,-22.91
2023-01-12 16:00:00,-24.8
2023-01-12 16:50:00,-24.61
2023-01-12 17:40:00,-22.61
2023-01-12 18:30:00,-22.95
2023-01-12 19:20:00,-24.69
2023-01-12 20:10:00,-26.45
2023-01-12 21:00:00,-27.46
2023-01-12 21:50:00,-29.78
2023-01-12 22:40:00,-33.45
2023-01-12 23:30:00,-34.55
2023-01-13 00:30:00,-38.82
2023-01-13 01:20:00,-35.4
2023-01-13 02:10:00,-38.62
2023-01-13 03:00:00,-36.76
2023-01-13 03:50:00,-38.23
2023-01-13 05:30:00,-40.36
2023-01-13 06:20:00,-38.12
2023-01-13 07:10:00,-35.87
2023-01-13 08:00:00,-36.25
2023-01-13 08:50:00,-35.68
2023-01-13 09:40:00,-37.84
2023-01-13 10:30:00,-35.39
2023-01-13 11:50:00,-32.36
2023-01-13 12:40:00,-31.48
2023-01-13 13:30:00,-33.64
2023-01-13 14:20:00,-30.84
2023-01-13 15:10:00,-29.23
2023-01-13 16:00:00,-28.6
2023-01-13 16:50:00,-27.73
2023-01-13 17:40:00,-27.67
2023-01-13 18:30:00,-25.18
2023-01-13 19:20:00,-29.11
2023-01-13 20:10:00,-26.61
2023-01-13 21:00:00,-27.4
2023-01-13 21:50:00,-29.81
2023-01-13 22:40:00,-28.79
2023-01-13 23:30:00,-26.51
2023-01-14 00:30:00,-26.1
2023-01-14 01:20:00,-27.36
2023-01-14 02:10:00,-29.77
2023-01-14 03:00:00,-29.38
2023-01-14 03:50:00,-32.85
2023-01-14 04:40:00,-29.97
2023-01-14 05:30:00,-29.61
2023-01-14 06:20:00,-33.44
2023-01-14 07:10:00,-29.67
2023-01-14 08:00:00,-30.79
2023-01-14 08:50:00,-30.43
2023-01-14 09:40:00,-34.25
2023-01-14 10:30:00,-34.51
2023-01-14 11:20:00,-32.32
2023-01-14 12:10:00,-36.43
2023-01-14 13:40:00,-35.5
2023-01-14 14:30:00,-35.84
2023-01-14 15:20:00,-37.02
2023-01-14 16:10:00,-39.87
2023-01-14 17:00:00,-43.59
2023-01-14 17:50:00,-41.17
2023-01-14 18:40:00,-40.96
2023-01-14 19:30:00,-41.75
2023-01-14 20:20:00,-45.92
2023-01-14 21:10:00,-45.63
2023-01-14 22:00:00,-43.42
2023-01-14 22:50:00,-42.85
2023-01-14 23:40:00,-48.2
2023-01-15 00:40:00,-46.06
2023-01-15 01:30:00,-49.05
2023-01-15 02:20:00,-50
2023-01-15 03:10:00,-48.04
2023-01-15 04:00:00,-49.2
2023-01-15 05:20:00,-53.39
2023-01-15 06:10:00,-50.9
2023-01-15 07:00:00,-53.46
2023-01-15 07:50:00,-50.91
2023-01-15 08:40:00,-51.11
2023-01-15 09:30:00,-56.3
2023-01-15 10:20:00,-57.32
2023-01-15 11:10:00,-61.08
2023-01-15 12:00:00,-62.31
2023-01-15 12:50:00,-61.58
2023-01-15 13:40:00,-61.65
2023-01-15 14:30:00,-58.34
2023-01-15 15:20:00,-61.34
2023-01-15 16:10:00,-61.31
2023-01-15 17:00:00,-60.12
2023-01-15 17:50:00,-55.68
2023-01-15 18:40:00,-57.33
2023-01-15 19:30:00,-57.43
2023-01-15 20:20:00,-54.02
2023-01-15 21:10:00,-53.65
2023-01-15 22:00:00,-57.73
2023-01-15 22:50:00,-53.75
2023-01-15 23:40:00,-56.39
2023-01-16 00:40:00,-59.6
2023-01-16 01:30:00,-57.88
2023-01-16 02:20:00,-55.52
2023-01-16 03:10:00,-54.81
2023-01-16 04:00:00,-59.61
2023-01-16 04:50:00,-57.05
2023-01-16 05:40:00,-60.87
2023-01-16 06:30:00,-57.58
2023-01-16 07:20:00,-59.47
2023-01-16 08:10:00,-60.69
2023-01-16 09:00:00,-54.84
2023-01-16 09:50:00,-59.18
2023-01-16 10:40:00,-58.5
2023-01-16 11:40:00,-57.48
2023-01-16 12:40:00,-60.96
2023-01-16 13:30:00,-57.2
2023-01-16 14:20:00,-60.66
2023-01-16 15:10:00,-55.47
2023-01-16 16:00:00,-54.4
2023-01-16 16:50:00,-56.39
2023-01-16 17:40:00,-53.13
2023-01-16 18:30:00,-55.78
2023-01-16 19:20:00,-54.67
2023-01-16 20:10:00,-57.27
2023-01-16 21:00:00,-55.79
2023-01-16 21:50:00,-55.17
2023-01-16 22:40:00,-51.71
2023-01-16 23:30:00,-52.86
2023-01-17 00:30:00,-56.22
2023-01-17 01:20:00,-53.56
2023-01-17 02:10:00,-56.84
2023-01-17 03:00:00,-56.37
2023-01-17 03:50:00,-57.41
2023-01-17 04:40:00,-55.29
2023-01-17 05:30:00,-56.28
2023-01-17 06:20:00,-57.23
2023-01-17 07:10:00,-58.08
2023-01-17 08:00:00,-56.43
2023-01-17 08:50:00,-55.13
2023-01-17 09:40:00,-58.41
2023-01-17 10:30:00,-56.2
2023-01-17 11:20:00,-55.69
2023-01-17 12:10:00,-56.22
2023-01-17 13:00:00,-54.51
2023-01-17 13:50:00,-53.17
2023-01-17 14:40:00,-50.93
2023-01-17 15:30:00,-51.89
2023-01-17 16:20:00,-51.51
2023-01-17 17:10:00,-50.03
2023-01-17 18:00:00,-48.27
2023-01-17 18:50:00,-50.49
2023-01-17 19:40:00,-52.24
2023-01-17 20:30:00,-51.3
2023-01-17 21:20:00,-50.53
2023-01-17 22:10:00,-53.9
2023-01-17 23:00:00,-53.47
2023-01-17 23:50:00,-52.17
2023-01-18 00:50:00,-54.92
2023-01-18 01:40:00,-53.68
2023-01-18 02:30:00,-54.64
2023-01-18 03:20:00,-55.64
2023-01-18 04:10:00,-52.75
2023-01-18 05:00:00,-51.75
2023-01-18 05:50:00,-55.92
2023-01-18 06:40:00,-55.38
2023-01-18 07:30:00,-54.27
2023-01-18 08:20:00,-59.76
2023-01-18 09:10:00,-56.61
2023-01-18 10:00:00,-58.59
2023-01-18 10:50:00,-58.38
2023-01-18 11:40:00,-55.77
2023-01-18 12:30:00,-55.34
2023-01-18 13:20:00,-53.63
2023-01-18 14:10:00,-49.55
2023-01-18 15:00:00,-46.95
2023-01-18 15:50:00,-47.24
2023-01-18 16:40:00,-46.65
2023-01-18 17:40:00,-46.63
2023-01-18 18:30:00,-44.44
2023-01-18 19:20:00,-45.98
2023-01-18 20:10:00,-46.22
2023-01-18 21:00:00,-42.35
2023-01-18 21:50:00,-46.05
2023-01-18 22:40:00,-45.8
2023-01-18 23:30:00,-45.19
2023-01-19 00:30:00,-48.18
2023-01-19 01:20:00,-48.98
2023-01-19 02:10:00,-49.33
2023-01-19 03:00:00,-50.41
2023-01-19 03:50:00,-53.52
2023-01-19 04:40:00,-53.14
2023-01-19 05:30:00,-56.18
2023-01-19 06:20:00,-59.14
2023-01-19 07:10:00,-57.46
2023-01-19 08:00:00,-60.75
2023-01-19 08:50:00,-61.9
2023-01-19 09:40:00,-60.95
2023-01-19 10:30:00,-56.5
2023-01-19 11:20:00,-56.92
2023-01-19 12:10:00,-54.24
2023-01-19 13:00:00,-50.33
2023-01-19 13:50:00,-47.16
2023-01-19 14:40:00,-44.56
2023-01-19 15:30:00,-41.21
2023-01-19 16:20:00,-37.14
2023-01-19 17:10:00,-34.32
2023-01-19 18:00:00,-29.33
2023-01-19 18:50:00,-32.9
2023-01-19 19:40:00,-35.02
2023-01-19 20:30:00,-34.06
2023-01-19 21:20:00,-39.36
2023-01-19 22:10:00,-36.7
2023-01-19 23:00:00,-40.32
2023-01-19 23:50:00,-46.13
2023-01-20 00:50:00,-45.86
2023-01-20 01:40:00,-51.19
2023-01-20 02:50:00,-52.74
2023-01-20 03:40:00,-54.33
2023-01-20 04:30:00,-57.06
2023-01-20 05:20:00,-58.22
2023-01-20 06:10:00,-59.85
2023-01-20 07:00:00,-62.22
2023-01-20 07:50:00,-58.51
2023-01-20 08:40:00,-62.68
2023-01-20 09:30:00,-60.8
2023-01-20 10:20:00,-59.73
2023-01-20 11:10:00,-57.9
2023-01-20 12:00:00,-57.3
2023-01-20 12:50:00,-51.68
2023-01-20 13:40:00,-52.05
2023-01-20 14:30:00,-48.67
2023-01-20 15:20:00,-46.48
2023-01-20 16:10:00,-49.95
2023-01-20 17:00:00,-45.53
2023-01-20 17:50:00,-45.2
2023-01-20 18:40:00,-43.84
2023-01-20 19:30:00,-46.22
2023-01-20 20:20:00,-46.53
2023-01-20 21:20:00,-47.19
2023-01-20 22:10:00,-44.9
2023-01-20 23:00:00,-45.16
2023-01-20 23:50:00,-48.45
2023-01-21 00:50:00,-47.52
2023-01-21 01:40:00,-46
2023-01-21 02:30:00,-48.04
2023-01-21 03:20:00,-46.12
2023-01-21 04:10:00,-50.41
2023-01-21 05:00:00,-47.02
2023-01-21 05:50:00,-49.44
2023-01-21 06:40:00,-51.25
2023-01-21 07:30:00,-51.67
2023-01-21 08:20:00,-49.93
2023-01-21 09:10:00,-51.69
2023-01-21 10:00:00,-52.24
2023-01-21 10:50:00,-50.22
2023-01-21 11:40:00,-50.78
2023-01-21 12:30:00,-47.31
2023-01-21 13:20:00,-46.7
2023-01-21 14:10:00,-45.82
2023-01-21 15:00:00,-47.69
2023-01-21 16:50:00,-40.95
2023-01-21 17:40:00,-42.62
2023-01-21 18:30:00,-41.43
2023-01-21 19:20:00,-42.13
2023-01-21 20:10:00,-41.09
2023-01-21 21:00:00,-43.73
2023-01-21 21:50:00,-40.14
2023-01-21 22:40:00,-42.68
2023-01-21 23:30:00,-43
2023-01-22 00:40:00,-41.85
2023-01-22 01:30:00,-44.03
2023-01-22 02:20:00,-44.57
2023-01-22 03:10:00,-44.17
2023-01-22 04:00:00,-44.7
2023-01-22 04:50:00,-45.33
2023-01-22 06:00:00,-44.76
2023-01-22 06:50:00,-48.16
2023-01-22 07:40:00,-49.7
2023-01-22 08:30:00,-49.27
2023-01-22 09:20:00,-49.34
2023-01-22 10:10:00,-48.36
2023-01-22 11:00:00,-47.26
2023-01-22 11:50:00,-43.62
2023-01-22 13:00:00,-44.15
2023-01-22 13:50:00,-44.22
2023-01-22 14:40:00,-38.64
2023-01-22 15:30:00,-38.57
2023-01-22 16:20:00,-41.67
2023-01-22 17:10:00,-38.44
2023-01-22 18:00:00,-38.38
2023-01-22 18:50:00,-36.47
2023-01-22 19:40:00,-34.59
2023-01-22 20:30:00,-36.4
2023-01-22 21:20:00,-36.4
2023-01-22 22:10:00,-36.1
2023-01-22 23:00:00,-39.35
2023-01-22 23:50:00,-38.66
2023-01-23 00:50:00,-41.57
2023-01-23 01:40:00,-43.66
2023-01-23 02:30:00,-42.39
2023-01-23 03:20:00,-41.07
2023-01-23 04:10:00,-41.21
2023-01-23 05:00:00,-42.92
2023-01-23 05:50:00,-42.66
2023-01-23 06:40:00,-43.68
2023-01-23 07:30:00,-43.19
2023-01-23 08:20:00,-47.28
2023-01-23 09:10:00,-45.52
2023-01-23 10:00:00,-44.54
2023-01-23 10:50:00,-45.76
2023-01-23 11:40:00,-41.76
2023-01-23 12:30:00,-40.29
2023-01-23 13:20:00,-40.21
2023-01-23 14:10:00,-40.14
2023-01-23 15:00:00,-38.99
2023-01-23 15:50:00,-37.6
2023-01-23 16:40:00,-35.39
2023-01-23 17:30:00,-32.68
2023-01-23 18:20:00,-32.01
2023-01-23 19:10:00,-34.44
2023-01-23 20:00:00,-32.52
2023-01-23 20:50:00,-33.29
2023-01-23 21:40:00,-34.78
2023-01-23 22:30:00,-36.45
2023-01-23 23:20:00,-37.71
2023-01-24 00:20:00,-36.2
2023-01-24 01:10:00,-35.68
2023-01-24 02:00:00,-41.83
2023-01-24 02:50:00,-43.85
2023-01-24 03:40:00,-41.15
2023-01-24 05:00:00,-42.5
2023-01-24 05:50:00,-47.39
2023-01-24 06:40:00,-48.54
2023-01-24 07:40:00,-51.52
2023-01-24 08:30:00,-54.53
2023-01-24 09:20:00,-51.39
2023-01-24 10:10:00,-52.46
2023-01-24 11:00:00,-48.73
2023-01-24 12:20:00,-44.07
2023-01-24 13:10:00,-45.36
2023-01-24 14:00:00,-42.84
2023-01-24 14:50:00,-40.31
2023-01-24 15:40:00,-37.87
2023-01-24 16:30:00,-36.71
2023-01-24 17:20:00,-38.22
2023-01-24 18:10:00,-40.76
2023-01-24 19:00:00,-36.3
2023-01-24 19:50:00,-38.72
2023-01-24 20:40:00,-38.09
2023-01-24 21:30:00,-38.46
2023-01-24 22:20:00,-40.84
2023-01-24 23:10:00,-42.75
2023-01-25 00:10:00,-46.43
2023-01-25 01:00:00,-46.61
2023-01-25 01:50:00,-51.57
2023-01-25 03:10:00,-52.88
2023-01-25 04:00:00,-52.32
2023-01-25 04:50:00,-54.39
2023-01-25 05:40:00,-59
2023-01-25 06:30:00,-55.79
2023-01-25 07:20:00,-55.97
2023-01-25 08:10:00,-54.87
2023-01-25 09:00:00,-58
2023-01-25 09:50:00,-54.68
2023-01-25 10:40:00,-54.52
2023-01-25 11:30:00,-52.91
2023-01-25 12:20:00,-53.45
2023-01-25 13:10:00,-52.97
2023-01-25 14:00:00,-50.33
2023-01-25 14:50:00,-44.67
2023-01-25 15:40:00,-46.12
2023-01-25 16:30:00,-44.13
2023-01-25 17:20:00,-41.78
2023-01-25 18:10:00,-40.18
2023-01-25 19:00:00,-39.21
2023-01-25 19:50:00,-42.3
2023-01-25 20:40:00,-42.3
2023-01-25 21:30:00,-45.19
2023-01-25 22:20:00,-48.33
2023-01-25 23:10:00,-48.19
2023-01-26 00:10:00,-52.82
2023-01-26 01:10:00,-53.76
2023-01-26 02:00:00,-52.08
2023-01-26 02:50:00,-57.38
2023-01-26 03:40:00,-57.23
2023-01-26 04:30:00,-51.74
2023-01-26 05:20:00,-53.14
2023-01-26 06:10:00,-53.17
2023-01-26 07:00:00,-55.39
2023-01-26 07:50:00,-53.89
2023-01-26 08:40:00,-54.28
2023-01-26 09:30:00,-51.84
2023-01-26 10:20:00,-53.3
2023-01-26 11:10:00,-53.39
2023-01-26 12:00:00,-52.67
2023-01-26 12:50:00,-47.22
2023-01-26 13:40:00,-48.66
2023-01-26 15:10:00,-47.54
2023-01-26 16:00:00,-46.69
2023-01-26 16:50:00,-44.52
2023-01-26 17:40:00,-42.98
2023-01-26 18:30:00,-39.78
2023-01-26 19:20:00,-40.92
2023-01-26 20:10:00,-40.88
2023-01-26 21:00:00,-41.65
2023-01-26 21:50:00,-40.47
2023-01-26 22:40:00,-41.31
2023-01-26 23:30:00,-45.7
2023-01-27 00:30:00,-44.18
2023-01-27 01:20:00,-45.88
2023-01-27 02:30:00,-48.72
2023-01-27 03:20:00,-48.33
2023-01-27 04:10:00,-52.28
2023-01-27 05:00:00,-52.61
2023-01-27 05:50:00,-53.94
2023-01-27 06:40:00,-55.03
2023-01-27 07:30:00,-56.06
2023-01-27 08:20:00,-56.91
2023-01-27 09:10:00,-58.68
2023-01-27 10:00:00,-61.06
2023-01-27 10:50:00,-56.39
2023-01-27 11:40:00,-50.72
2023-01-27 12:30:00,-51.85
2023-01-27 13:20:00,-46.42
2023-01-27 14:10:00,-41.44
2023-01-27 15:00:00,-34.99
2023-01-27 15:50:00,-30.93
2023-01-27 17:00:00,-27.4
2023-01-27 17:50:00,-24.92
2023-01-27 18:40:00,-27.17
2023-01-27 19:30:00,-29.18
2023-01-27 20:20:00,-30.09
2023-01-27 21:10:00,-31.65
2023-01-27 22:00:00,-34.41
2023-01-27 22:50:00,-33.95
2023-01-27 23:40:00,-39.64
2023-01-28 00:40:00,-37.51
2023-01-28 01:30:00,-42.82
2023-01-28 02:20:00,-45.44
2023-01-28 03:10:00,-48.41
2023-01-28 04:00:00,-48.92
2023-01-28 04:50:00,-51.03
2023-01-28 05:40:00,-50.8
2023-01-28 06:30:00,-52.8
2023-01-28 07:50:00,-55.52
2023-01-28 08:40:00,-53.9
2023-01-28 09:30:00,-56.8
2023-01-28 10:20:00,-51.99
2023-01-28 11:30:00,-49.43
2023-01-28 12:20:00,-47.16
2023-01-28 13:10:00,-40.74
2023-01-28 14:00:00,-38.92
2023-01-28 14:50:00,-32.73
2023-01-28 16:00:00,-28.73
2023-01-28 16:50:00,-22.28
2023-01-28 17:40:00,-25.02
2023-01-28 18:30:00,-24.1
2023-01-28 19:20:00,-24.35
2023-01-28 20:10:00,-26.93
2023-01-28 21:00:00,-28.38
2023-01-28 21:50:00,-30.04
2023-01-28 22:50:00,-35.48
2023-01-28 23:40:00,-37.52
2023-01-29 00:40:00,-39.1
2023-01-29 01:30:00,-41.15
2023-01-29 02:20:00,-43.02
2023-01-29 03:10:00,-45.62
2023-01-29 04:00:00,-50.38
2023-01-29 04:50:00,-48.76
2023-01-29 05:40:00,-50.43
2023-01-29 06:30:00,-53.41
2023-01-29 07:40:00,-55.67
2023-01-29 08:30:00,-55.09
2023-01-29 09:20:00,-58.03
2023-01-29 10:10:00,-58.38
2023-01-29 11:00:00,-54.68
2023-01-29 12:10:00,-50.71
2023-01-29 13:00:00,-43.92
2023-01-29 13:50:00,-42.28
2023-01-29 14:40:00,-34.62
