时间,挠度(mm)
2023-01-11 07:10:00,-33.44
2023-01-11 08:00:00,-33.62
2023-01-11 08:50:00,-34.34
2023-01-11 09:40:00,-36.76
2023-01-11 10:30:00,-34.04
2023-01-11 11:20:00,-30.92
2023-01-11 12:10:00,-30.43
2023-01-11 13:00:00,-28.15
2023-01-11 13:50:00,-26.41
2023-01-11 14:40:00,-24.08
2023-01-11 15:30:00,-21.22
2023-01-11 16:20:00,-18.39
2023-01-11 17:10:00,-14.24
2023-01-11 18:00:00,-16.62
2023-01-11 18:50:00,-15.29
2023-01-11 19:40:00,-19.14
2023-01-11 20:30:00,-15.99
2023-01-11 21:20:00,-18.19
2023-01-11 22:10:00,-21.8
2023-01-11 23:00:00,-20.78
2023-01-11 23:50:00,-22.21
2023-01-12 00:50:00,-22.91
2023-01-12 01:40:00,-26.08
2023-01-12 02:30:00,-24.45
2023-01-12 03:20:00,-24.37
2023-01-12 04:10:00,-26.32
2023-01-12 05:00:00,-26.07
2023-01-12 05:50:00,-22.4
2023-01-12 06:40:00,-23.25
2023-01-12 07:30:00,-24.15
2023-01-12 08:20:00,-25.81
2023-01-12 09:10:00,-21.83
2023-01-12 10:00:00,-25.55
2023-01-12 10:50:00,-23.86
2023-01-12 11:40:00,-25.34
2023-01-12 12:30:00,-20.45
2023-01-12 13:20:00,-24.05
2023-01-12 14:10:00,-23.79
2023-01-12 15:10:00,-21.84
2023-01-12 16:00:00,-21.66
2023-01-12 16:50:00,-21.57
2023-01-12 17:40:00,-21.47
2023-01-12 18:30:00,-17.97
2023-01-12 19:20:00,-21.04
2023-01-12 20:10:00,-21.31
2023-01-12 21:00:00,-24
2023-01-12 21:50:00,-22.63
2023-01-12 22:40:00,-27.52
2023-01-12 23:30:00,-27.76
2023-01-13 00:30:00,-26.35
2023-01-13 01:20:00,-28.72
2023-01-13 02:10:00,-28.71
2023-01-13 03:00:00,-29.34
2023-01-13 03:50:00,-29.88
2023-01-13 05:30:00,-30.76
2023-01-13 06:20:00,-31.37
2023-01-13 07:10:00,-32.04
2023-01-13 08:00:00,-31.94
2023-01-13 08:50:00,-32.47
2023-01-13 09:40:00,-28.36
2023-01-13 10:30:00,-30.87
2023-01-13 11:50:00,-27.19
2023-01-13 12:40:00,-26.02
2023-01-13 13:30:00,-24.51
2023-01-13 14:20:00,-26.35
2023-01-13 15:10:00,-25.09
2023-01-13 16:00:00,-25.14
2023-01-13 16:50:00,-22.81
2023-01-13 17:40:00,-21.89
2023-01-13 18:30:00,-22.53
2023-01-13 19:20:00,-23.65
2023-01-13 20:10:00,-20.21
2023-01-13 21:00:00,-23.88
2023-01-13 21:50:00,-24.77
2023-01-13 22:40:00,-23
2023-01-13 23:30:00,-20.76
2023-01-14 00:30:00,-23.88
2023-01-14 01:20:00,-24.45
2023-01-14 02:10:00,-23.88
2023-01-14 03:00:00,-26.47
2023-01-14 03:50:00,-24.33
2023-01-14 04:40:00,-22.76
2023-01-14 05:30:00,-22.84
2023-01-14 06:20:00,-27.02
2023-01-14 07:10:00,-22.72
2023-01-14 08:00:00,-23.12
2023-01-14 08:50:00,-27.16
2023-01-14 09:40:00,-25.12
2023-01-14 10:30:00,-28.13
2023-01-14 11:20:00,-29.04
2023-01-14 12:10:00,-26.74
2023-01-14 13:40:00,-30.73
2023-01-14 14:30:00,-29.58
2023-01-14 15:20:00,-29.69
2023-01-14 16:10:00,-31.55
2023-01-14 17:00:00,-30.46
2023-01-14 17:50:00,-32.83
2023-01-14 18:40:00,-34.98
2023-01-14 19:30:00,-33.51
2023-01-14 20:20:00,-37.06
2023-01-14 21:10:00,-33.24
2023-01-14 22:00:00,-34.81
2023-01-14 22:50:00,-34.19
2023-01-14 23:40:00,-36.3
2023-01-15 00:40:00,-39.53
2023-01-15 01:30:00,-39.8
2023-01-15 02:20:00,-35.61
2023-01-15 03:10:00,-37.51
2023-01-15 04:00:00,-38.97
2023-01-15 05:20:00,-40.05
2023-01-15 06:10:00,-39.04
2023-01-15 07:00:00,-41.17
2023-01-15 07:50:00,-40.95
2023-01-15 08:40:00,-41.91
2023-01-15 09:30:00,-44.51
2023-01-15 10:20:00,-42.37
2023-01-15 11:10:00,-47.22
2023-01-15 12:00:00,-44.78
2023-01-15 12:50:00,-47.52
2023-01-15 13:40:00,-45.79
2023-01-15 14:30:00,-47.33
2023-01-15 15:20:00,-46.36
2023-01-15 16:10:00,-47.76
2023-01-15 17:00:00,-47.19
2023-01-15 17:50:00,-42.76
2023-01-15 18:40:00,-45.78
2023-01-15 19:30:00,-45.4
2023-01-15 20:20:00,-45.22
2023-01-15 21:10:00,-42.59
2023-01-15 22:00:00,-45.33
2023-01-15 22:50:00,-44.74
2023-01-15 23:40:00,-42.9
2023-01-16 00:40:00,-42.86
2023-01-16 01:30:00,-46.06
2023-01-16 02:20:00,-43.2
2023-01-16 03:10:00,-45.74
2023-01-16 04:00:00,-45.15
2023-01-16 04:50:00,-43.72
2023-01-16 05:40:00,-47.49
2023-01-16 06:30:00,-46.62
2023-01-16 07:20:00,-44.09
2023-01-16 08:10:00,-43.45
2023-01-16 09:00:00,-43.17
2023-01-16 09:50:00,-47.97
2023-01-16 10:40:00,-47.18
2023-01-16 11:40:00,-44.05
2023-01-16 12:40:00,-47.74
2023-01-16 13:30:00,-46.83
2023-01-16 14:20:00,-44.56
2023-01-16 15:10:00,-45.56
2023-01-16 16:00:00,-43.92
2023-01-16 16:50:00,-44.42
2023-01-16 17:40:00,-43.3
2023-01-16 18:30:00,-43.56
2023-01-16 19:20:00,-45.31
2023-01-16 20:10:00,-41.41
2023-01-16 21:00:00,-40.52
2023-01-16 21:50:00,-42.74
2023-01-16 22:40:00,-41.25
2023-01-16 23:30:00,-41.22
2023-01-17 00:30:00,-45.46
2023-01-17 01:20:00,-43.83
2023-01-17 02:10:00,-42.93
2023-01-17 03:00:00,-47.79
2023-01-17 03:50:00,-46.02
2023-01-17 04:40:00,-47.44
2023-01-17 05:30:00,-48.53
2023-01-17 06:20:00,-47.29
2023-01-17 07:10:00,-45.8
2023-01-17 08:00:00,-44.57
2023-01-17 08:50:00,-43.1
2023-01-17 09:40:00,-45.17
2023-01-17 10:30:00,-45.72
2023-01-17 11:20:00,-42.48
2023-01-17 12:10:00,-43.17
2023-01-17 13:00:00,-41.85
2023-01-17 13:50:00,-42.54
2023-01-17 14:40:00,-42.05
2023-01-17 15:30:00,-40.44
2023-01-17 16:20:00,-38.63
2023-01-17 17:10:00,-42.21
2023-01-17 18:00:00,-42.61
2023-01-17 18:50:00,-43.83
2023-01-17 19:40:00,-39.25
2023-01-17 20:30:00,-39.69
2023-01-17 21:20:00,-42.54
2023-01-17 22:10:00,-43.16
2023-01-17 23:00:00,-42.88
2023-01-17 23:50:00,-41.74
2023-01-18 00:50:00,-40.42
2023-01-18 01:40:00,-42.73
2023-01-18 02:30:00,-42.2
2023-01-18 03:20:00,-42.21
2023-01-18 04:10:00,-42.76
2023-01-18 05:00:00,-44.51
2023-01-18 05:50:00,-43.67
2023-01-18 06:40:00,-42.46
2023-01-18 07:30:00,-43.54
2023-01-18 08:20:00,-46.1
2023-01-18 09:10:00,-43.54
2023-01-18 10:00:00,-44.27
2023-01-18 10:50:00,-45.64
2023-01-18 11:40:00,-45.3
2023-01-18 12:30:00,-44.14
2023-01-18 13:20:00,-39.19
2023-01-18 14:10:00,-41.32
2023-01-18 15:00:00,-36.62
2023-01-18 15:50:00,-37.37
2023-01-18 16:40:00,-34.98
2023-01-18 17:40:00,-37.19
2023-01-18 18:30:00,-35.78
2023-01-18 19:20:00,-37.85
2023-01-18 20:10:00,-36.41
2023-01-18 21:00:00,-34.65
2023-01-18 21:50:00,-34.86
2023-01-18 22:40:00,-36.44
2023-01-18 23:30:00,-38.84
2023-01-19 00:30:00,-39.86
2023-01-19 01:20:00,-37.99
2023-01-19 02:10:00,-38.31
2023-01-19 03:00:00,-39.5
2023-01-19 03:50:00,-43.37
2023-01-19 04:40:00,-40.05
2023-01-19 05:30:00,-42.41
2023-01-19 06:20:00,-43.62
2023-01-19 07:10:00,-42.14
2023-01-19 08:00:00,-47.24
2023-01-19 08:50:00,-46.51
2023-01-19 09:40:00,-47.19
2023-01-19 10:30:00,-46.39
2023-01-19 11:20:00,-41.25
2023-01-19 12:10:00,-40.19
2023-01-19 13:00:00,-36.5
2023-01-19 13:50:00,-35.86
2023-01-19 14:40:00,-33.46
2023-01-19 15:30:00,-28.32
2023-01-19 16:20:00,-26.61
2023-01-19 17:10:00,-28
2023-01-19 18:00:00,-23.65
2023-01-19 18:50:00,-28.15
2023-01-19 19:40:00,-26.2
2023-01-19 20:30:00,-26.2
2023-01-19 21:20:00,-28.36
2023-01-19 22:10:00,-32.4
2023-01-19 23:00:00,-34.89
2023-01-19 23:50:00,-33.34
2023-01-20 00:50:00,-35.75
2023-01-20 01:40:00,-36.9
2023-01-20 02:50:00,-42.33
2023-01-20 03:40:00,-39.58
2023-01-20 04:30:00,-43.61
2023-01-20 05:20:00,-45.71
2023-01-20 06:10:00,-46.97
2023-01-20 07:00:00,-47.27
2023-01-20 07:50:00,-47.79
2023-01-20 08:40:00,-44.98
2023-01-20 09:30:00,-47.39
2023-01-20 10:20:00,-44.87
2023-01-20 11:10:00,-45.47
2023-01-20 12:00:00,-42.2
2023-01-20 12:50:00,-39.97
2023-01-20 13:40:00,-40.97
2023-01-20 14:30:00,-39.74
2023-01-20 15:20:00,-41.73
2023-01-20 16:10:00,-38.7
2023-01-20 17:00:00,-39.78
2023-01-20 17:50:00,-35.64
2023-01-20 18:40:00,-36.72
2023-01-20 19:30:00,-36.14
2023-01-20 20:20:00,-38.37
2023-01-20 21:20:00,-35.07
2023-01-20 22:10:00,-34.07
2023-01-20 23:00:00,-39.27
2023-01-20 23:50:00,-36.16
2023-01-21 00:50:00,-35.73
2023-01-21 01:40:00,-37.74
2023-01-21 02:30:00,-36.14
2023-01-21 03:20:00,-39.61
2023-01-21 04:10:00,-37.36
2023-01-21 05:00:00,-36.08
2023-01-21 05:50:00,-38.87
2023-01-21 06:40:00,-39.92
2023-01-21 07:30:00,-41.78
2023-01-21 08:20:00,-41.73
2023-01-21 09:10:00,-39.03
2023-01-21 10:00:00,-38.01
2023-01-21 10:50:00,-40.94
2023-01-21 11:40:00,-39.1
2023-01-21 12:30:00,-36.77
2023-01-21 13:20:00,-39.85
2023-01-21 14:10:00,-34.93
2023-01-21 15:00:00,-34.25
2023-01-21 16:50:00,-35.5
2023-01-21 17:40:00,-32.79
2023-01-21 18:30:00,-36.47
2023-01-21 19:20:00,-33.42
2023-01-21 20:10:00,-32.1
2023-01-21 21:00:00,-31.44
2023-01-21 21:50:00,-32.07
2023-01-21 22:40:00,-35.13
2023-01-21 23:30:00,-33.16
2023-01-22 00:40:00,-36.26
2023-01-22 01:30:00,-38.09
2023-01-22 02:20:00,-35.13
2023-01-22 03:10:00,-33.79
2023-01-22 04:00:00,-35.46
2023-01-22 04:50:00,-33.93
2023-01-22 06:00:00,-33.96
2023-01-22 06:50:00,-35.54
2023-01-22 07:40:00,-39.58
2023-01-22 08:30:00,-37.22
2023-01-22 09:20:00,-39.97
2023-01-22 10:10:00,-37.85
2023-01-22 11:00:00,-39.14
2023-01-22 11:50:00,-34.61
2023-01-22 13:00:00,-34.25
2023-01-22 13:50:00,-35.79
2023-01-22 14:40:00,-35.37
2023-01-22 15:30:00,-30.85
2023-01-22 16:20:00,-33.44
2023-01-22 17:10:00,-31.4
2023-01-22 18:00:00,-29.21
2023-01-22 18:50:00,-30.57
2023-01-22 19:40:00,-28.65
2023-01-22 20:30:00,-31.41
2023-01-22 21:20:00,-32.24
2023-01-22 22:10:00,-28.35
2023-01-22 23:00:00,-29.66
2023-01-22 23:50:00,-32.44
2023-01-23 00:50:00,-33.95
2023-01-23 01:40:00,-33.6
2023-01-23 02:30:00,-32.7
2023-01-23 03:20:00,-34.06
2023-01-23 04:10:00,-32.68
2023-01-23 05:00:00,-36.6
2023-01-23 05:50:00,-32.95
2023-01-23 06:40:00,-35.8
2023-01-23 07:30:00,-32.78
2023-01-23 08:20:00,-37.3
2023-01-23 09:10:00,-32.99
2023-01-23 10:00:00,-34.27
2023-01-23 10:50:00,-36.48
2023-01-23 11:40:00,-33.23
2023-01-23 12:30:00,-35.63
2023-01-23 13:20:00,-33.62
2023-01-23 14:10:00,-31.37
2023-01-23 15:00:00,-31.67
2023-01-23 15:50:00,-29.45
2023-01-23 16:40:00,-29.74
2023-01-23 17:30:00,-28.38
2023-01-23 18:20:00,-28.28
2023-01-23 19:10:00,-30.06
2023-01-23 20:00:00,-27.91
2023-01-23 20:50:00,-26.46
2023-01-23 21:40:00,-29.24
2023-01-23 22:30:00,-29.37
2023-01-23 23:20:00,-31.5
2023-01-24 00:20:00,-31.73
2023-01-24 01:10:00,-30.21
2023-01-24 02:00:00,-31.69
2023-01-24 02:50:00,-33.45
2023-01-24 03:40:00,-37.42
2023-01-24 05:00:00,-33.55
2023-01-24 05:50:00,-36.17
2023-01-24 06:40:00,-35.2
2023-01-24 07:40:00,-38.16
2023-01-24 08:30:00,-41.97
2023-01-24 09:20:00,-38.76
2023-01-24 10:10:00,-38.43
2023-01-24 11:00:00,-40.53
2023-01-24 12:20:00,-38.83
2023-01-24 13:10:00,-34.18
2023-01-24 14:00:00,-33.74
2023-01-24 14:50:00,-29.3
2023-01-24 15:40:00,-32.29
2023-01-24 16:30:00,-32.63
2023-01-24 17:20:00,-32.36
2023-01-24 18:10:00,-31.83
2023-01-24 19:00:00,-29.79
2023-01-24 19:50:00,-28.09
2023-01-24 20:40:00,-31.97
2023-01-24 21:30:00,-32.69
2023-01-24 22:20:00,-30.43
2023-01-24 23:10:00,-36.21
2023-01-25 00:10:00,-33.92
2023-01-25 01:00:00,-36.56
2023-01-25 01:50:00,-39.17
2023-01-25 03:10:00,-42.6
2023-01-25 04:00:00,-42.78
2023-01-25 04:50:00,-43.74
2023-01-25 05:40:00,-44
2023-01-25 06:30:00,-45.38
2023-01-25 07:20:00,-46.75
2023-01-25 08:10:00,-45.81
2023-01-25 09:00:00,-42.18
2023-01-25 09:50:00,-44.53
2023-01-25 10:40:00,-41.07
2023-01-25 11:30:00,-42.65
2023-01-25 12:20:00,-40.22
2023-01-25 13:10:00,-38.95
2023-01-25 14:00:00,-36.75
2023-01-25 14:50:00,-35.83
2023-01-25 15:40:00,-35.37
2023-01-25 16:30:00,-34.68
2023-01-25 17:20:00,-33.74
2023-01-25 18:10:00,-32.64
2023-01-25 19:00:00,-32.93
2023-01-25 19:50:00,-30.83
2023-01-25 20:40:00,-35.59
2023-01-25 21:30:00,-32.54
2023-01-25 22:20:00,-35.99
2023-01-25 23:10:00,-34.19
2023-01-26 00:10:00,-36.49
2023-01-26 01:10:00,-40.43
2023-01-26 02:00:00,-42.39
2023-01-26 02:50:00,-43.45
2023-01-26 03:40:00,-42.17
2023-01-26 04:30:00,-42.13
2023-01-26 05:20:00,-45.11
2023-01-26 06:10:00,-43.91
2023-01-26 07:00:00,-44.65
2023-01-26 07:50:00,-41.81
2023-01-26 08:40:00,-44.57
2023-01-26 09:30:00,-40.74
2023-01-26 10:20:00,-42.28
2023-01-26 11:10:00,-38.91
2023-01-26 12:00:00,-42.78
2023-01-26 12:50:00,-39.71
2023-01-26 13:40:00,-38.62
2023-01-26 15:10:00,-39.11
2023-01-26 16:00:00,-33.39
2023-01-26 16:50:00,-35.53
2023-01-26 17:40:00,-32.84
2023-01-26 18:30:00,-35.12
2023-01-26 19:20:00,-31.78
2023-01-26 20:10:00,-31.02
2023-01-26 21:00:00,-34.36
2023-01-26 21:50:00,-31.25
2023-01-26 22:40:00,-31.66
2023-01-26 23:30:00,-32.76
2023-01-27 00:30:00,-32.25
2023-01-27 01:20:00,-33.26
2023-01-27 02:30:00,-35.92
2023-01-27 03:20:00,-37.57
2023-01-27 04:10:00,-40.51
2023-01-27 05:00:00,-39.16
2023-01-27 05:50:00,-42.36
2023-01-27 06:40:00,-43.66
2023-01-27 07:30:00,-45.5
2023-01-27 08:20:00,-45.53
2023-01-27 09:10:00,-44.78
2023-01-27 10:00:00,-44.52
2023-01-27 10:50:00,-42.14
2023-01-27 11:40:00,-40.55
2023-01-27 12:30:00,-37.17
2023-01-27 13:20:00,-33.18
2023-01-27 14:10:00,-33.41
2023-01-27 15:00:00,-27.46
2023-01-27 15:50:00,-24.15
2023-01-27 17:00:00,-22.72
2023-01-27 17:50:00,-23.74
2023-01-27 18:40:00,-21
2023-01-27 19:30:00,-21.4
2023-01-27 20:20:00,-21.1
2023-01-27 21:10:00,-25.2
2023-01-27 22:00:00,-27.26
2023-01-27 22:50:00,-31.11
2023-01-27 23:40:00,-29.9
2023-01-28 00:40:00,-32.97
2023-01-28 01:30:00,-35.31
2023-01-28 02:20:00,-38.4
2023-01-28 03:10:00,-38.24
2023-01-28 04:00:00,-40.41
2023-01-28 04:50:00,-40.92
2023-01-28 05:40:00,-41.71
2023-01-28 06:30:00,-38.56
2023-01-28 07:50:00,-44.86
2023-01-28 08:40:00,-42.34
2023-01-28 09:30:00,-42.1
2023-01-28 10:20:00,-43.25
2023-01-28 11:30:00,-40.58
2023-01-28 12:20:00,-36
2023-01-28 13:10:00,-32.34
2023-01-28 14:00:00,-27.33
2023-01-28 14:50:00,-25.41
2023-01-28 16:00:00,-20.78
2023-01-28 16:50:00,-19.91
2023-01-28 17:40:00,-21.24
2023-01-28 18:30:00,-17.36
2023-01-28 19:20:00,-19.06
2023-01-28 20:10:00,-21.76
2023-01-28 21:00:00,-22.82
2023-01-28 21:50:00,-27.23
2023-01-28 22:50:00,-29.04
2023-01-28 23:40:00,-30.18
2023-01-29 00:40:00,-30.01
2023-01-29 01:30:00,-35.01
2023-01-29 02:20:00,-33.27
2023-01-29 03:10:00,-34.79
2023-01-29 04:00:00,-36.82
2023-01-29 04:50:00,-37.66
2023-01-29 05:40:00,-42.92
2023-01-29 06:30:00,-41.72
2023-01-29 07:40:00,-41.65
2023-01-29 08:30:00,-44.89
2023-01-29 09:20:00,-47.65
2023-01-29 10:10:00,-45.89
2023-01-29 11:00:00,-40.23
2023-01-29 12:10:00,-40.67
2023-01-29 13:00:00,-33.71
2023-01-29 13:50:00,-31.98
2023-01-29 14:40:00,-28.83
